iter	Logloss	F1	Accuracy
46	0.01298152708	1	1
47	0.01248664532	0.9998308811	0.9997250481
48	0.01216888861	0.9998308811	0.9997250481
49	0.01204249901	1	1
50	0.01145773245	1	1
51	0.01131031347	1	1
52	0.01117271748	1	1
53	0.01089104862	1	1
54	0.01083808433	1	1
55	0.01079490176	1	1
56	0.0103446291	1	1
57	0.009983704234	1	1
58	0.009809947575	1	1
59	0.009576557241	1	1
60	0.009413478636	1	1
61	0.008913515475	1	1
62	0.008746864513	1	1
63	0.008402112038	1	1
64	0.008368473474	1	1
65	0.008244128505	1	1
66	0.00795128531	1	1
67	0.007698583286	1	1
68	0.007537789236	1	1
69	0.007325304414	1	1
70	0.007183576249	1	1
71	0.007006649012	1	1
72	0.006780301491	1	1
73	0.006573588859	1	1
74	0.006477342887	1	1
75	0.006248145605	1	1
76	0.006248057179	1	1
77	0.006122081766	1	1
78	0.005977347903	1	1
79	0.00577169474	1	1
80	0.005600497511	1	1
81	0.005524143934	1	1
82	0.005365917177	1	1
83	0.005210759239	1	1
84	0.005068003146	1	1
85	0.004914878741	1	1
86	0.004861257141	1	1
87	0.00484509701	1	1
88	0.004801539331	1	1
89	0.004658119484	1	1
90	0.004592010094	1	1
91	0.004509291867	1	1
92	0.004377180694	1	1
93	0.00425624596	1	1
94	0.004175375723	1	1
95	0.004113841074	1	1
96	0.003964793385	1	1
97	0.003877474192	1	1
98	0.003779021745	1	1
99	0.003701869143	1	1
100	0.003615658071	1	1
101	0.003498423625	1	1
102	0.00345256163	1	1
103	0.003444373419	1	1
104	0.003444348138	1	1
105	0.003403585475	1	1
106	0.003403585475	1	1
107	0.003360925094	1	1
108	0.00331815446	1	1
109	0.003262718712	1	1
110	0.00321474953	1	1
111	0.003214722198	1	1
112	0.003214697601	1	1
113	0.003184992806	1	1
114	0.003132775695	1	1
115	0.003068081002	1	1
116	0.003068077895	1	1
117	0.003010661774	1	1
118	0.003010639141	1	1
119	0.0029621311	1	1
120	0.002894115471	1	1
121	0.002894069722	1	1
122	0.002833162117	1	1
123	0.002765641644	1	1
124	0.002728534849	1	1
125	0.002674993851	1	1
126	0.002674963206	1	1
127	0.002674963206	1	1
128	0.002674960225	1	1
129	0.002674960225	1	1
130	0.002661071163	1	1
131	0.002661018855	1	1
132	0.002661004202	1	1
133	0.002661004202	1	1
134	0.002660977781	1	1
135	0.002624371323	1	1
136	0.002624360521	1	1
137	0.002624348922	1	1
138	0.002584489767	1	1
139	0.002584485938	1	1
140	0.002560917082	1	1
141	0.002521268458	1	1
142	0.002463633202	1	1
143	0.002463620522	1	1
144	0.002463606318	1	1
145	0.002463566253	1	1
146	0.00246354586	1	1
147	0.002463531659	1	1
148	0.0024635192	1	1
149	0.00241516391	1	1
150	0.002378624636	1	1
151	0.002378609558	1	1
152	0.002378561323	1	1
153	0.002378504953	1	1
154	0.002378475911	1	1
155	0.002378468601	1	1
156	0.002378459199	1	1
157	0.002378453617	1	1
158	0.002378424388	1	1
159	0.002378417268	1	1
160	0.002378371697	1	1
161	0.002378360604	1	1
162	0.002378348574	1	1
163	0.002378326269	1	1
164	0.002378311673	1	1
165	0.002378252034	1	1
166	0.002378237447	1	1
167	0.002378208143	1	1
168	0.002378198678	1	1
169	0.002378179846	1	1
170	0.002378176185	1	1
171	0.002378087778	1	1
172	0.002378082249	1	1
173	0.002378053009	1	1
174	0.002378047056	1	1
175	0.002378024954	1	1
176	0.002378020253	1	1
177	0.002377992379	1	1
178	0.002375143511	1	1
179	0.002375140438	1	1
180	0.002375135832	1	1
181	0.002375092795	1	1
182	0.002375092795	1	1
183	0.002375074218	1	1
184	0.002375037078	1	1
185	0.002375031214	1	1
186	0.002375017634	1	1
187	0.002374994399	1	1
188	0.002374989761	1	1
189	0.002374971373	1	1
190	0.002374966736	1	1
191	0.002374939566	1	1
192	0.002374928126	1	1
193	0.002374812234	1	1
194	0.002374810785	1	1
195	0.002374783647	1	1
196	0.002374771954	1	1
197	0.002374636797	1	1
198	0.002374593984	1	1
199	0.002374575497	1	1
