STMN1,SOX4,TGFBI,TSPAN7,S100A13,LYN,SMARCD1,SSBP2,JADE3,CTSG,NPY,PF4,NAALADL1,SPP1,IRX5,DNTT,ZNF423,TRAF3IP2,ABCC6,ADA,LPAR6,SEMA4C,target
9.53797,10.7714,5.98874,6.42889,8.83409,8.19555,7.40539,9.87939,7.01892,5.42653,7.28515,5.67662,4.99087,4.22173,4.44357,13.1519,8.1688,9.59492,4.42968,11.4623,8.21815,5.45774,1
7.75572414947343,11.3745295638216,7.80674035042579,9.69249791452985,10.9971061263811,9.22339201747254,6.58388897323785,8.65134220198368,5.40246526976157,8.81134943741775,9.36648163081694,7.82532714349317,5.28207539988119,4.59335236119214,5.33353850937869,11.0932883358143,9.79584396437209,9.32832258498418,5.76961188976011,8.20961715756417,11.1707864753657,7.08604021497319,1
9.04689,9.29236,9.38215,5.43446,6.72503,10.4346,7.70003,7.92535,5.72926,13.197,4.74704,9.22207,5.47268,5.03277,4.33591,9.24896,4.10179,7.34085,4.87474,9.00742,8.144,7.24297,0
10.5729,10.016,5.81078,6.72938,7.68237,7.33673,8.11361,10.8739,7.38271,6.40196,5.04475,7.59137,4.70276,5.26355,6.68525,11.9935,6.74613,9.70237,4.18136,11.2044,5.15026,5.66196,1
6.43793,7.19124,10.3031,4.38507,5.93374,11.3089,6.61171,7.34808,3.78544,5.38747,4.36891,11.2568,5.7457,4.17293,4.14827,4.71076,3.93581,7.39266,5.54298,8.26007,10.2777,7.31301,0
9.28606,11.1933,6.86091,9.24837,8.39814,8.98983,7.03843,9.08821,7.24942,13.3192,8.47277,5.6587,6.13475,5.91081,4.11146,12.8763,6.7388,9.2825,4.56692,10.7282,8.78377,7.05252,1
10.551,11.5898,6.81332,11.3714,6.46323,3.68625,8.12868,9.2846,5.57822,6.58455,8.94888,6.72066,4.71287,4.27525,7.34172,12.7764,3.67263,7.87826,4.92222,11.5458,11.4721,6.28281,1
7.35512,9.09919,11.6343,4.07887,6.57323,10.9621,6.64547,8.52596,4.55219,6.07047,4.57398,8.68815,5.97879,3.45726,3.72459,5.46955,3.75631,7.70222,4.27682,8.29531,10.1692,7.09886,0
9.59472000573973,10.6804710893385,8.12895372879019,8.08413703975433,6.55606126815565,8.12696417204516,7.48409467274083,7.75072765582038,6.17491042199298,8.16210135105035,5.56187329290085,7.56494034326273,5.39088821333647,5.4212249472945,5.6861326869867,7.22216167960554,5.06643944038332,8.0440530266621,5.98411213888855,9.51503650216351,9.75166427859623,7.35992799562646,1
1037.06210741416,618.371038587356,5310.44582765476,2.30901759431137,100.580990774078,5904.91960907607,2256.16840773657,785.453817207281,82.9967358597712,10.8142972893748,0.0,924.49531511575,303.350602744045,0.0,0.646320061729339,20.025564171729,1.72532565987157,417.319306625524,88.6619589434212,1112.13511436157,3438.47035272146,1794.42364670427,0
11.1986,11.2105,5.58498,9.62768,9.40305,7.60983,8.35265,10.8645,6.14344,6.57549,12.2578,6.30782,4.5798,5.72766,6.67385,13.3235,9.7897,9.23992,4.4927,9.93988,10.6338,7.25394,1
8.03335,10.3944,5.49446,6.5236,8.3899,7.26001,6.7658,8.6662,5.25069,6.90856,9.01653,6.29148,5.01313,5.42768,4.74969,12.4194,6.58037,8.79483,4.4792,9.45069,8.04286,5.95678,1
9.79540372448878,11.8227460217901,6.84500944156744,9.91117434708364,6.50515150516877,7.4407955215792,7.24211412183157,8.46890781302841,5.98319829452936,8.54899873533477,5.88992261592486,7.61630875986336,4.89611395330977,5.2596832655423,6.24787390830118,9.01723292063082,5.08531539386152,7.70194373175333,5.91251423628213,9.86336466048932,11.2062560010172,6.86401046852083,1
6.78826,6.75103,9.65119,5.38569,6.46171,10.8737,6.66936,7.56029,4.97386,5.91829,4.33407,10.5187,5.33172,4.65779,3.76799,4.77264,4.17443,7.14022,4.69178,8.12785,10.4366,7.56301,0
7.33625,8.2632,9.59207,3.95672,6.23285,9.88899,7.38099,7.48261,4.82727,4.74494,4.49935,10.6508,5.66359,4.10563,3.97176,4.3631,3.57809,7.47365,4.02748,9.14508,9.26384,7.64504,0
10.7433,11.9503,5.77175,7.37791,7.34873,3.39235,7.80341,7.66087,4.96957,6.43601,5.96289,4.82785,5.15516,4.12938,6.92505,11.1968,8.13005,7.76481,4.68265,11.7774,6.80538,6.2337,1
8.01195785942117,6.9458350339618,8.15753177761789,6.4341511079011,6.66845385692891,8.5362192507253,6.77239356687773,5.96514713225594,5.27735816582614,10.5531856656565,6.75483266773818,8.6863004692745,5.1985986992794,5.33695999737426,5.5237721919162,5.51025994427693,5.23757012703298,7.61843543225652,6.31982419393428,7.45719973077407,6.31551902698771,7.38316352802935,1
9.32546,11.4828,4.79048,4.6871,7.34163,8.12357,7.87571,11.2239,7.68924,6.58568,8.16933,5.2625,5.23638,4.34939,4.73182,7.4754,9.15745,9.51411,3.95676,11.1291,7.56862,6.06718,1
9.66710655454065,10.625975740894,6.66482974312347,9.4956268190331,7.17699492182053,5.90088130682148,7.74662856826593,8.99476490427738,5.75166943755501,7.72345746758057,9.6462950578862,7.65253951264994,5.37695647310206,4.64183508305459,5.58814563528873,11.540370540769,7.9092404978441,10.7668622111375,5.87932774176399,9.36660374471583,8.8445768687177,7.22930372175631,1
7.06616,7.69397,10.9836,4.44051,6.12097,10.5289,6.99824,8.36664,4.35622,5.72875,4.17277,12.7734,5.17865,3.70621,4.19644,4.92471,4.16481,7.69632,4.57326,8.83829,10.1114,8.16449,0
9.28164,10.224,9.29056,7.70561,6.59449,10.3848,7.07123,7.26854,4.74814,13.2248,4.97391,11.4085,5.87245,4.1701,4.1776,8.25473,3.82076,8.0001,5.10825,8.71161,7.00134,6.64289,0
8.90966173038994,10.5180452575643,7.00861460812432,8.28362889738419,7.64682122263106,6.0880004315262,7.48832100116322,8.35531618106964,6.49454456047073,7.28266819011393,8.58470551882992,7.39320381962812,5.45356693147776,4.97984271137877,5.58941214740257,11.7572198890332,6.99066804151892,9.34465564001819,6.55477623764173,9.32537093630619,9.50188712222223,7.02017151956116,1
7.10304,9.67007,10.8189,4.48931,6.11566,10.5186,7.41031,7.22869,3.97593,5.95692,4.48038,11.7523,5.81876,4.01103,3.95376,5.2209,3.60433,6.83461,4.30615,9.24778,8.6545,8.24195,0
8.94331,9.25218,9.61391,4.0608,6.3117,10.1533,7.34582,7.89128,4.80632,13.4476,4.57921,9.41718,6.15916,4.01094,4.06823,8.66007,3.74482,7.16124,5.34184,9.45474,8.23338,7.67398,0
8.25833,10.8442,5.76382,4.57976,7.71797,9.49721,8.27853,10.4495,5.21211,5.6651,6.50677,5.07066,4.36182,4.00835,4.62472,4.75198,4.29258,6.55755,4.5532,10.1968,6.47168,7.09587,1
10.3223994047563,11.4923835858263,6.71518536868765,9.37909016669789,6.39562476259327,6.17972169267585,8.18444981044502,7.39156608242586,5.35167759124531,8.20133721500158,5.93879876665995,7.41351048381754,5.19500767771605,5.22410948735891,5.98389225094106,7.64920373970151,9.94817192643201,9.35693196255518,5.86703854695802,10.9582477065011,9.63373482261745,7.44368636466232,1
9.30913384047074,10.5927890455208,6.84635893301137,7.05012209270585,6.42574500593256,5.8630894467453,8.04913699313094,9.12406309386819,5.58366289060783,8.29862377964832,9.35922573817005,7.66958703239384,5.65289924951858,5.23281808221713,5.57383082209498,7.83868806056686,6.14831037389512,8.58761565609026,6.28986057826901,8.71404635309117,8.67320726599671,7.44966205249834,1
6.92403,8.84725,11.7189,4.14906,6.22809,10.6877,7.064,8.01267,4.71511,5.49252,4.80854,11.4353,6.52536,3.7086,3.60064,4.75947,3.62194,7.48711,5.18019,8.96537,10.3578,7.40537,0
11.0392,10.2643,7.49027,9.52445,7.79785,9.03359,7.39484,10.7513,9.00073,6.02452,7.86263,8.2579,4.23285,7.31451,4.61219,13.3784,10.4047,10.0626,4.21397,10.7259,12.1522,7.56829,1
6.26452,6.05221,9.93635,4.33304,5.76942,10.6065,6.86963,7.19758,4.48437,4.92909,4.58273,10.648,5.82574,3.92849,4.17625,4.60116,3.88407,7.22286,5.05064,8.53016,10.0035,7.51331,0
9.38117,12.0911,5.91642,4.04158,9.04809,9.42548,7.45164,10.6597,5.64596,8.35627,8.47992,4.50007,5.09221,3.98647,4.61694,11.7172,8.50313,10.8974,4.62699,11.4518,11.3732,5.38968,1
11.2577,12.4826,5.60391,10.5056,5.88243,6.48184,7.83886,10.323,7.43202,8.1826,4.10567,6.05013,4.48754,5.32139,7.47051,12.6787,3.87004,7.06024,4.30409,11.8951,11.5841,5.74853,1
10.899,12.6628,5.35928,9.02661,6.29066,6.9132,7.96092,9.21559,6.93507,6.27029,5.16781,6.37455,4.32659,4.49343,7.25908,12.2629,9.65224,6.72739,4.59049,11.4091,5.52892,6.65632,1
9.58356,10.2702,7.54441,8.17343,7.42574,9.51536,7.60231,10.2209,8.54671,6.74118,5.30277,6.68812,4.93156,3.91336,4.58083,13.2685,8.84736,8.14018,4.22778,10.7608,11.122,7.95645,1
9.01050582786932,11.0101750646554,6.78995515285021,7.50396800183261,8.25935375322673,7.92420203745045,7.77866403145992,8.53016309302663,5.19329987779967,11.9001001773406,10.609488865438,7.48626609290724,5.67856185156244,5.5552346854534,7.7416140393273,8.95962793232951,8.99085758946054,9.37475106732432,6.10081007340557,8.82660153335276,10.3696205319679,7.72693368193951,1
6.54774,9.69814,6.17595,5.73102,6.85895,6.27816,6.24913,6.18752,4.90022,6.81061,5.92013,6.01509,5.15541,5.52618,4.20233,9.18376,5.04467,7.26549,4.30746,7.64619,8.10295,5.71115,1
8.14058,8.47374,10.0678,3.73316,7.15875,11.2631,6.95452,7.97987,6.9833,4.38768,4.20243,10.5739,5.86915,3.91709,3.58315,5.91016,3.89545,7.10394,4.80289,8.02286,9.5744,7.32843,0
7.12142,8.01988,11.466,3.91083,6.49222,10.1378,7.07103,8.04635,4.60628,6.00223,4.46573,12.1441,6.26558,4.00135,4.29385,5.08048,3.90108,7.82351,5.23136,8.99825,10.6032,7.7803,0
8.55212,11.7377,5.18806,5.66692,9.88642,6.6802,7.81857,9.02127,5.47145,5.54153,7.8675,5.52572,4.65767,5.1101,5.1427,13.0825,8.34877,9.58501,4.09874,10.7213,9.50543,6.09794,1
9.72723,10.9102,5.34105,5.51679,6.79722,10.3559,6.8154,9.54778,6.58846,6.91507,4.68315,5.27629,6.98097,5.25462,3.58251,6.43524,4.93189,8.39281,5.10325,9.77776,5.34137,7.96955,0
10.6719,12.9752,7.35378,6.96614,6.43979,9.85911,8.1274,8.98278,5.77835,5.27863,4.41314,5.31066,4.58558,3.65716,4.50459,12.13,4.34301,9.25224,4.12936,11.9611,11.8375,5.58103,1
9.15388853928694,10.5935959584487,6.20726143880942,9.27495420307542,8.35266888324971,6.99156403558139,7.47798655407316,8.97505086086173,5.55417199878252,7.58578993525957,7.36953457402214,7.57597807606711,5.09473300200802,5.03022474881515,5.43662751829258,11.6636763723637,9.05295224570845,10.3199930762155,5.9927155859936,9.23430485513087,9.621491276622,7.30925720815422,1
9.0148,11.6081,5.57513,7.17353,9.40663,5.70929,7.28462,10.7536,7.34509,5.78216,10.9829,6.05507,5.45617,4.68624,4.64511,13.7226,7.63714,9.74645,4.25062,11.2169,9.64778,5.73085,1
7.93679,11.0237,6.39871,6.94828,8.2797,6.06899,7.25926,9.61507,6.92276,5.16403,11.5664,6.3569,4.96317,5.77649,5.26357,13.2508,9.20447,8.62854,4.21781,10.6169,9.89443,7.09301,1
8.15609,9.80389,8.76724,4.75353,6.77296,11.0866,7.21677,5.96915,4.15316,12.9664,5.80603,9.39453,5.69576,5.78613,4.3035,6.87951,4.07902,9.52334,4.54031,8.7666,6.89127,6.24826,0
9.98359,11.9339,5.58108,9.03916,6.23837,5.96522,7.75248,8.80925,5.95744,5.77961,5.00314,6.60261,4.56442,4.37098,8.85295,11.4111,3.88372,7.19991,4.50885,10.5205,11.4668,6.92636,1
9.91374441689564,11.1313384484561,7.02492996159957,5.99459186466621,8.07011836260254,9.0781216052786,8.29537181752118,9.83633586331683,5.67973484197813,6.8907943488669,6.32369788895522,7.27335900944544,5.34699956596049,4.54992510589563,5.19522397362513,11.2290553297214,7.90507536107289,10.0316458984947,6.10457836022289,10.2637581577328,7.00851141898927,6.98626351341015,1
6.25272,6.14399,10.6569,4.82596,6.19337,10.5848,6.92096,7.72861,4.46444,5.72132,4.50594,11.4464,5.65614,5.41251,3.96541,4.30642,3.63919,6.66426,4.99309,8.21421,9.30859,7.68727,0
6.83779,6.58794,10.6418,4.05941,5.5807,10.8822,6.70057,6.65804,3.68651,5.3906,4.29507,10.9011,5.96763,3.80857,4.07454,4.66448,3.62522,6.95916,4.99982,8.39931,10.2157,7.71422,0
10.5723,12.4543,5.74357,9.31142,5.70397,4.8927,7.10271,8.91972,6.99641,6.54424,4.87657,5.17426,4.98326,4.19311,6.39443,11.0916,4.04249,7.5627,4.25498,11.0788,10.3934,5.87655,1
8.29612,11.465,7.28217,7.00699,9.79295,8.98763,7.61351,10.3023,4.98811,10.1109,5.87804,6.54895,5.93301,4.71639,5.55572,12.9018,9.05359,10.009,4.48139,10.5245,10.5031,4.75505,1
10.0611,13.0052,4.6247,9.40791,6.22531,5.82117,7.98557,10.1534,6.91616,10.4117,4.14891,7.02643,4.72326,4.26728,10.7941,12.2715,8.29816,9.21753,4.30339,12.0916,12.4315,5.48771,1
10.5185,11.0122,5.29744,4.83839,6.60047,9.79127,6.57334,7.85333,7.22851,10.0043,4.7838,8.51911,6.84021,4.68943,3.91465,7.5953,3.62058,8.16462,4.93751,9.21022,4.46658,7.87681,0
9.03211607172816,12.1694058143876,6.90077765185248,6.29794545480455,7.25702492569882,7.09215024541195,7.69529048448538,7.97778530807162,5.92645046587245,7.22732070115967,10.4707781644897,7.73794909177778,5.53616491770278,4.70254998136733,5.13884183932645,7.35186839591685,5.12667386566517,9.68291897136507,6.29774024545659,8.8011389682494,8.26074405280546,7.10526198099158,1
7.29784,8.68566,11.4125,4.39317,6.08671,10.8845,7.25902,8.09806,4.80285,6.13411,4.31804,11.4388,6.03077,3.91928,3.81797,4.81027,3.79718,7.44204,4.59203,8.90042,10.4397,7.69985,0
8.83358004103432,11.2363029202511,7.02049021787979,9.23819687152869,7.52390186829665,6.75636303229303,7.51791757833444,8.22222315288499,6.20874972889716,10.4873486884746,8.77029828415823,7.43922429887898,5.47083755940031,4.92812508788433,5.41566601927664,12.3273781380679,6.88994388019606,10.087365602465,6.07404134639167,9.84156432086399,6.27321959939843,7.12792794105318,1
8.34327,10.7138,6.44555,9.94726,8.13245,7.98573,7.26727,10.8304,7.2849,5.29072,5.08712,6.10772,4.485,4.28855,4.13188,13.3959,8.0772,9.30422,4.62108,9.1655,12.7564,5.83945,1
9.01747,9.47252,9.0471,5.26781,6.41323,9.79784,6.97113,8.83645,5.50225,13.2001,4.9734,11.4981,6.21226,4.91013,3.9204,10.5892,4.42211,7.50208,5.49904,9.11055,7.3251,6.8027,0
8.87780493417366,11.4621542463608,7.57457941088632,9.81568716612679,6.95471296865789,5.47337226261108,7.76160561632196,8.40198854738682,6.16629578690261,6.93226377038776,10.263513344531,7.02300045691838,5.31533249604435,5.32345712294967,4.96982930707441,11.8968385145558,6.90294989027003,9.48695516583437,5.73452858701612,9.70838534516476,8.15317799808464,7.19030380387428,1
9.90321201864176,10.3642650483078,6.69707248401131,8.59487699985948,7.30433505244144,7.43848008034102,7.69546501953067,9.4763784234722,5.72578069163811,9.86587930246672,8.96122518355174,7.34594168335562,5.50184629302402,5.11737730553078,5.09587697717859,11.3961595050763,8.92009107033758,11.1913545151394,6.0094911345423,9.34166596204405,8.7261514817724,7.49028833342494,1
6.62958,7.30638,10.0058,4.9804,5.7897,10.8257,6.73159,7.41108,4.55142,6.85667,4.62571,10.7151,5.43841,3.90844,3.82297,4.84905,4.00379,7.31446,5.01332,7.85559,10.5597,7.15035,0
7.79049007004683,8.72481122218841,9.95340705481008,5.5896366949062,6.7294919730074,9.4325975524466,6.50917845285296,7.35880586520585,4.7762072704501,6.68724030697854,5.77273490937786,8.94042644516672,5.65969736541048,4.66763229466701,5.19956783471301,4.96932802725894,5.04538236980256,8.53951381787011,5.7944227855353,8.21714377517281,7.79426727088985,8.28956499329116,0
11.1964,11.3674,5.52576,10.2425,8.27187,7.76526,7.87983,10.9657,7.7967,5.05026,11.6356,5.64507,4.95314,8.76882,4.85915,13.5349,9.95164,10.8732,4.12573,9.78565,9.94533,6.60356,1
9.01673059728912,11.4945655414203,7.89983715013762,8.70701215722104,7.31672370494147,7.78471887183914,7.50246122739073,8.14853890880332,5.86238584886402,10.7363145653628,9.98649737591793,7.4892423923301,5.4422952991752,5.31928065451792,5.25959126646747,11.405372749113,7.10954450514972,9.67792330563926,5.93900078393965,10.1412927580196,7.89800319177686,7.28220231625004,1
8.41902,12.4641,6.95053,8.32799,9.81977,8.77109,7.72564,9.66634,6.60882,5.474,9.64633,6.51108,4.81594,4.39142,4.26405,11.2238,6.59741,10.1226,4.19997,10.3587,9.67212,5.34634,1
10.7138,12.7842,5.86547,10.4813,6.29267,8.48291,8.88449,9.75607,7.30027,8.34307,4.7026,5.02814,4.39386,4.36395,5.34496,12.0406,10.2943,8.56548,3.90979,11.825,7.06542,5.92965,1
9.60332500512664,11.6259957953159,8.00967861845775,5.84357945668311,8.23693728284163,8.88189067939023,6.67964955957169,9.85371280548367,5.80706418255965,12.2231910028332,11.5385077953318,9.3167322206784,4.91006456230988,9.44704669033633,5.10849082376757,10.6865981087034,8.91988941917263,11.3791041633454,5.71830565196145,8.56870186245016,10.4711489292678,6.80856573124041,1
9.39401,11.8719,5.97085,8.63801,9.72067,7.85305,8.29712,8.6318,6.55753,6.91918,12.6936,5.70504,4.6677,4.53585,5.10402,11.524,8.10298,8.44147,4.31817,10.135,10.8834,6.19039,1
10.187510959629,11.0697360008705,6.93589178049598,9.5045728102309,7.18486054758174,7.07927035964474,7.59809183482418,9.27715082822964,5.8030353867293,6.60709074534945,9.57405358463206,7.27599056324477,5.05371152241164,5.26185986458309,5.55179785274267,11.1183835702958,9.31824799263616,11.0029043716507,6.17297480793052,9.70480360180512,9.09336449395116,7.12082283608775,1
11.2212,11.6848,5.75321,10.0554,6.27759,5.19531,7.93976,8.16337,5.44049,5.74976,4.78679,5.94271,4.98981,4.03711,5.83702,10.4098,4.04026,8.15143,4.19772,11.1726,9.76248,6.51167,1
7.02981,9.46236,11.3656,4.1746,6.61294,11.011,6.46824,8.50151,4.36695,5.42756,4.22889,10.6404,5.62923,3.77243,3.65869,5.40353,3.88391,7.58799,4.32903,8.5668,8.99579,7.39357,0
10.3857,12.4649,5.86166,10.5128,5.3206,9.53087,7.09871,10.6341,6.01397,7.58896,4.52974,5.76897,4.48613,5.18752,6.78778,4.6179,3.49857,8.14205,3.74224,11.0685,8.7543,7.83464,1
10.3231,12.9388,6.39845,9.84903,5.16345,5.95673,8.28591,10.947,6.66023,8.11399,5.63823,5.72332,4.5455,4.08556,7.03481,13.136,5.38242,7.85769,4.65659,12.0584,4.36453,5.28224,1
9.572706572915,10.3749820093046,6.41871130930819,7.50955488520763,7.27918911267624,6.41903195982782,7.92188355904572,8.20524143477273,5.5124663486783,7.74602430814918,8.22531304817296,7.61885002154449,5.40840026648491,4.70260160425728,7.15035746697666,9.45967085461625,7.77499788695391,9.60547534812799,5.92823756595394,9.38412158338113,8.60066611328813,7.67131852505837,1
11.5456,12.3591,5.96129,11.061,6.14332,6.59053,8.06769,10.7863,8.20394,5.52441,4.46996,5.67278,4.70248,4.6117,8.69972,12.3658,10.9132,10.1075,3.70058,12.251,12.0944,6.09103,1
8.96425,12.0668,6.60306,8.81779,10.1195,6.93152,7.86653,8.60432,5.35697,6.33922,12.34,6.02147,5.09018,4.11288,4.52005,12.5346,7.337,8.94773,4.44513,10.6091,9.89255,5.62573,1
11.0186726608889,11.9949734233611,8.75928008276295,10.0620380454391,5.83899727340069,9.15762487084534,7.00641122636631,9.78385107124796,6.69914734821423,11.1616637082074,5.57313511833457,6.9584304281402,5.4082218824587,4.52373525848922,5.34056198289779,10.7124088696332,7.55205951403211,8.54010858910562,5.78252040148654,11.622689900148,9.81863217142257,6.54587116141763,1
6.61566,8.27113,11.4691,3.91283,6.19866,10.6207,7.01848,7.92229,4.40503,6.00733,4.4645,12.3928,5.54694,3.5507,4.39538,4.72279,3.61166,7.52994,4.65541,8.72649,10.141,7.7733,0
9.99791850437294,11.2119727973291,6.72071163151758,6.05246432575472,7.17015441537867,6.01964711436807,8.87519499548755,8.12233872718326,5.51992180825504,10.9550923305104,9.10072116863411,7.28216828128449,5.35742374197972,4.93527731619481,5.32902601000678,8.28783144337763,9.21669069349352,9.16225240341203,6.01527079561505,9.14655042783708,8.05572604472541,8.7134011364479,1
9.21076041726992,10.9455114721708,6.52513518828352,8.52907665643357,9.79820647814389,8.08862724512554,7.08558972142542,9.11386605799435,6.59043970160446,7.38892282558013,10.3379809211064,6.79980073287944,5.40721793560365,4.75919433943956,5.13161251432043,11.7129320344671,8.15296259450485,10.5490616495508,5.92920146163319,9.27710363171826,11.1845837930307,6.91391890276375,1
6.45906,7.76975,10.8966,4.41483,5.71035,10.5485,6.93794,7.38243,4.1457,6.07747,4.51711,10.5348,6.05902,3.8477,4.03334,5.26575,3.80383,6.8109,4.54689,8.6184,9.98463,8.63175,0
10.6009,10.6831,6.87061,5.00377,7.7293,9.56437,7.97915,10.6122,8.5098,5.6185,4.42071,6.76674,3.93961,4.39139,4.5457,12.1132,9.16604,8.43312,4.19639,11.1973,8.79267,9.61589,1
9.77491237692599,11.2458824810053,6.2393977778239,5.94184767840451,9.09527216939033,8.55728567379581,7.93268394922989,10.2764332726608,5.50340231625144,9.10932796051806,6.75672075333855,7.2048069473613,5.31400176586295,4.92789847758187,5.28286806408911,11.2987355065833,7.23099198410531,10.1880104107326,5.89875804506584,8.98884954189747,7.04828226606431,6.8174579610141,1
8.60775,10.0264,5.17233,6.66212,6.62014,6.01984,7.97852,9.32404,6.69521,5.80326,10.3784,6.03918,4.44673,3.93613,4.87618,8.06918,5.75784,8.8965,5.23878,8.74583,8.90528,5.56187,1
10.2001,11.87,5.36706,9.85363,9.06557,8.64877,8.49058,11.3107,7.31276,7.16854,12.0395,6.09677,4.93391,6.36545,5.11457,12.4699,10.242,10.5852,3.86095,9.43763,12.2674,6.03563,1
9.52299,11.8576,5.89477,9.62022,11.3241,7.7511,8.31038,10.3952,7.74971,7.12592,4.23237,7.24691,4.69074,4.21119,4.02098,13.0398,9.63359,10.4223,5.24835,11.0418,11.5539,6.17811,1
11.0842,11.9882,5.67561,10.3135,6.63593,3.58424,8.01257,10.0346,7.21334,5.53744,4.92573,6.63511,4.57444,4.44864,8.57262,12.3837,10.4276,8.79402,4.45989,11.7348,8.86026,6.07841,1
8.36678,11.6638,8.15617,9.05022,6.44908,9.4457,7.38297,9.95796,5.3774,6.21037,5.04149,10.1032,5.28738,4.88465,6.99417,7.02046,4.2422,9.21947,4.14307,9.36116,8.47093,6.67071,1
10.0464,11.5701,5.72083,4.72157,7.28543,8.65899,8.57781,8.98553,7.69915,6.12396,7.0617,5.90367,4.01454,4.66005,4.17592,12.5795,4.9073,8.4397,4.1019,10.9019,8.11935,6.35233,1
6.49578,8.80172,11.3083,3.89757,6.46608,10.5229,7.14154,8.1459,4.98088,5.63171,4.588,11.1494,6.35092,4.00533,3.73044,4.67014,3.65018,7.63967,4.83562,8.89888,10.2555,7.57859,0
11.6499,12.6475,5.60816,8.7156,7.09456,6.56519,8.63572,10.3526,8.19219,8.36859,4.25393,5.03945,4.3857,4.82605,9.10448,11.3659,4.62616,8.23633,4.14464,11.7685,4.05253,5.98482,1
5.83757,8.5119,11.8684,4.1754,6.58298,11.0158,6.7,7.39057,3.98532,5.29644,4.3433,10.1471,5.86237,3.77627,3.98647,4.70944,3.77473,6.8041,5.74558,8.34439,10.554,7.55223,0
9.87115451666916,11.4053747504673,6.50457289267647,6.00500083237886,7.67532414653277,4.76735615818482,7.30601699275589,10.6539948244687,7.62635596807913,6.92238794134527,6.33245813632769,7.45628976484688,5.31790360762987,4.87910991110618,5.29832317366185,12.4909015616911,7.55431851248237,11.1762250960983,5.84486417768515,10.3097181826915,8.32595756250043,7.15553386092126,1
10.047,11.4516,5.37992,9.18166,9.33964,9.30793,7.35763,10.2625,7.68891,5.4457,12.1862,5.34254,4.4508,5.23944,4.17571,13.7295,7.00335,9.82043,4.31246,11.0216,10.2804,5.72894,1
7.78286,10.0434,5.63959,6.03058,8.41479,8.07905,7.71548,9.73235,6.26251,4.8759,11.1474,6.21202,4.4549,4.87716,4.05959,11.3355,7.77201,8.92406,4.39127,10.3741,9.53287,6.19248,1
7.11534,9.2658,11.7413,4.11348,6.46347,11.2889,6.61578,8.34835,4.20593,6.11378,4.61474,11.2013,5.52664,3.52135,3.91401,5.29986,4.22687,7.69891,4.356,8.68779,10.2985,7.41229,0
8.9799179225853,11.617501100712,6.88593571761444,6.0528333730904,9.23694198806073,8.08871331657409,7.41398140960709,7.1603972472826,5.70256356557771,6.79802695536639,12.4182507669152,6.89088456886606,4.9879800223805,5.63626845854184,5.08791315586419,8.16069065509673,5.90529612426669,9.21121934005152,5.98075770597459,8.74211827421278,9.22275361289652,6.91082641606149,1
10.6307,12.292,5.24235,3.76189,7.26325,10.069,7.28447,11.4334,8.7088,8.57588,6.16983,5.49168,4.73429,4.71079,4.24113,12.4308,8.64525,8.23363,4.58641,10.5863,6.09877,5.78219,1
11.4046,10.323,6.66632,8.82486,6.58911,9.10125,8.02198,10.2202,8.33581,6.32987,8.57042,6.308,4.28612,7.53794,4.43791,14.0835,11.0077,8.97021,4.42728,10.8977,10.734,8.37701,1
9.69149,11.2505,5.55917,6.71454,8.28061,8.71928,8.56032,8.66531,7.68121,6.63677,10.9026,5.51131,4.74509,4.17211,4.58401,12.9867,7.22704,9.94682,4.38381,11.3588,11.1331,5.94265,1
8.93215,11.4301,6.27811,7.28485,6.7163,10.0672,7.44919,9.33034,7.24317,6.41538,4.74644,7.2688,4.3837,4.5779,5.08374,6.67268,4.30888,7.54889,4.45521,9.5824,11.6918,6.52256,1
11.0595,9.95055,6.31357,8.7224,8.80168,8.65759,7.46367,9.51065,8.66722,5.42408,10.1483,5.80229,4.07252,3.95317,4.09338,13.4774,8.91987,9.5507,4.1443,11.5446,11.5306,6.99991,1
9.73297,12.3395,5.29305,6.9737,9.31383,8.12409,8.48458,9.92611,7.25576,7.20108,7.64327,5.20729,4.85569,4.36285,6.4088,12.6156,9.1108,9.07295,3.96932,9.99919,11.1163,7.64588,1
9.32648,11.8209,7.31879,7.81835,9.8584,9.59334,7.77463,9.67381,6.7911,9.17594,11.4127,5.85649,4.98883,4.94403,4.67441,12.9174,7.64073,9.99328,3.70797,11.5124,9.7,5.45332,1
7.40204,9.64743,11.3282,3.78035,6.29856,10.7083,7.32583,7.60788,3.88816,5.06023,4.43037,10.5082,5.28369,4.13547,3.84969,4.87194,3.83358,7.44956,4.51537,9.34811,9.30768,7.57716,0
10.6673,9.6731,5.51027,8.8885,8.473,8.40363,7.61109,10.5595,7.97585,5.62405,6.7653,6.23253,4.39973,4.58678,3.75045,13.5246,9.40779,9.09021,4.28438,11.4139,10.9181,6.81855,1
6.67992,7.90545,11.5934,4.59054,6.19164,10.8299,7.05754,7.34364,4.3635,7.07048,4.61067,11.4875,5.97194,3.83866,3.99196,5.40727,3.75574,6.90982,4.80614,8.10064,10.0173,8.26722,0
