STMN1,SOX4,TGFBI,TSPAN7,S100A13,LYN,SMARCD1,SSBP2,JADE3,CTSG,NPY,PF4,NAALADL1,SPP1,IRX5,DNTT,ZNF423,TRAF3IP2,ABCC6,ADA,LPAR6,SEMA4C,target
10.3862,9.46799,6.63663,7.88911,6.17897,9.58511,7.78575,10.2809,9.06727,6.17359,8.7745,6.10279,4.33703,4.27176,4.40171,12.9941,8.80084,8.46611,4.37941,10.2049,10.912,8.24201,1
6.93958,8.75386,11.8955,4.06355,6.44231,11.0537,7.12993,8.11134,4.65104,5.74333,4.63046,11.0763,5.91572,4.11955,3.94766,4.97305,3.75006,7.91629,4.75039,8.89623,10.58,7.66432,0
8.55006077424166,11.2895461606786,6.8050840887419,6.61751460380156,7.96039735887107,7.69986715569622,7.43554359298346,7.5515978604899,4.9802280918209,7.01463325633251,10.5784618900319,7.66548843017727,5.4690762725892,4.49512499254837,5.05704761016454,9.66277420235536,6.50736576241945,9.52520303261941,6.01950003147997,9.16379694079644,7.49564488905382,7.01631895370137,1
9.50727,10.5212,8.81424,4.89864,6.68055,9.62364,8.28111,6.60495,6.12465,6.66396,6.9703,6.5466,5.34611,4.21846,6.52867,8.49279,3.75366,7.27683,5.32605,11.6898,5.25504,6.52699,1
10.5648,12.5232,4.15594,3.87989,7.45696,9.10844,7.21865,11.275,8.35398,5.03013,4.85884,4.97912,4.42583,5.24865,5.70493,11.7342,7.71742,8.979,4.08971,10.3399,10.9646,7.1323,1
10.1487,10.9046,4.97948,7.16442,7.39507,7.7822,7.36509,10.4456,7.17338,5.25557,9.70331,5.45799,5.34176,4.96456,4.35293,13.2031,9.09385,9.95144,4.54509,10.1594,9.65021,5.4344,1
9.50303,9.48726,6.93158,7.51964,7.82402,9.55784,7.68291,8.4603,5.33944,12.535,9.13949,7.07553,5.83669,4.73825,4.37528,11.31,7.87044,9.05984,4.70298,9.26618,9.34722,7.2487,1
9.41791,11.5115,8.52451,8.57929,7.80395,9.0655,7.78516,10.0657,5.61673,9.50565,4.83212,7.25373,4.87181,4.66834,4.79766,12.991,6.59672,9.3299,4.50495,9.95001,10.4059,5.93828,1
6.58103,11.3394,5.55143,6.0526,8.66323,3.70215,6.07246,6.87515,5.32327,6.18478,10.2465,5.77005,4.73378,4.98813,4.82914,12.4669,4.96376,8.10947,4.07227,8.68922,8.68217,6.22905,1
8.34029,8.5666,10.344,3.78996,6.70523,11.2698,6.89513,8.26519,6.78353,4.8982,4.29895,9.5759,6.30437,3.51861,3.55723,5.66368,4.65672,7.42112,4.69013,7.7032,9.36266,6.78564,0
8.53459,10.9844,6.88098,4.47581,7.13762,5.465,6.94452,8.23303,4.19148,6.02433,7.07474,4.88913,5.26584,4.61969,4.50445,4.90407,4.24614,5.72587,4.15271,10.9754,6.70685,7.20696,1
9.07347017538627,9.99366657698578,6.84174574252764,9.06745306958161,6.46260841780764,5.54212283298699,7.53214794758744,8.39111756382974,5.37010594937973,6.99752425003253,7.85978122568037,7.3955448134462,5.50354985148143,5.10729733278529,5.43130975495688,11.6386144290367,7.89644126692792,9.60717137963554,5.92426639718868,9.02261914677344,9.88376709398606,6.91839263417039,1
9.76658,11.6131,6.23071,7.67605,6.22525,7.75208,7.87602,7.87569,5.82523,7.89403,5.266,8.54308,5.11109,4.20662,3.95665,10.9792,3.84643,8.26995,4.65682,10.7569,7.30124,7.02643,1
7.70498,9.34934,6.89436,8.55641,9.1169,10.9559,7.56078,9.6697,5.67953,10.8198,7.44779,7.92036,4.76773,4.1112,4.21279,12.7542,6.63743,8.29219,4.90184,10.0794,7.50056,6.48209,1
8.95804520342824,11.7418461094003,6.22146963165511,5.8752916510091,8.65996859458998,8.91112990850316,6.89049313455512,7.75667481920223,7.35859588598745,8.356365989317,7.24608252086792,7.24539704797631,5.03878360740592,8.17344352842261,5.67821499817083,9.14088649955233,7.05964845553614,10.8080135979081,5.89024746397283,8.06638530877647,9.86279607530465,6.59083550253772,1
6.99073,8.71395,11.8266,4.11751,6.63964,10.6651,7.71644,8.31048,4.71672,5.28622,4.12213,12.3298,6.40214,3.72302,3.80727,5.05986,3.9535,7.94782,4.90721,8.97404,10.7297,7.82803,0
6.62982,6.95996,10.1164,5.24154,5.01197,10.9041,6.9991,7.44422,4.47252,6.22737,4.31612,11.056,5.60416,4.40236,4.26986,4.41958,3.72005,7.54411,4.51605,8.22187,9.96826,7.2944,0
7.77146,12.0946,5.166,6.63155,9.87483,6.09217,7.58532,9.19845,7.08366,4.96662,11.0947,5.88734,5.08537,4.10199,4.50937,10.7984,7.74369,9.02333,4.19796,10.3218,10.8759,5.68588,1
6.98845,5.7587,9.50639,4.77503,5.47983,10.9874,6.91805,6.59357,4.19268,5.78815,4.32925,11.2312,4.90141,4.3309,4.28871,4.93333,4.11723,7.28235,4.91997,7.76391,9.16298,7.51513,0
8.43443,11.9695,6.5827,5.42979,8.8043,10.1668,8.60202,9.9038,6.42312,10.0422,6.0909,6.01102,5.08033,10.0908,4.43799,12.1562,9.78421,9.1787,4.18691,10.4716,9.61879,6.34214,1
8.80589,11.611,4.90916,5.87675,8.69705,7.26765,7.6205,9.20378,5.51936,5.2363,9.71998,5.63664,5.28242,5.27629,4.05752,12.6244,5.60185,9.30969,4.04088,10.1722,8.11227,5.77624,1
10.4882,11.5303,5.95896,7.9521,7.7355,8.6943,7.68793,8.6915,6.9567,6.1345,11.1972,6.35469,3.99745,4.75959,4.1754,12.1202,4.82683,9.11856,5.20696,10.7996,9.05697,6.39542,1
10.9842,11.4426,5.88416,8.52734,10.1599,9.44585,8.20975,10.0536,8.30961,8.54774,10.3575,5.40616,4.7759,6.08256,7.10391,13.1737,9.97155,9.64895,3.95776,11.5103,4.40666,6.87995,1
8.34558,8.8473,10.2353,3.66421,6.3349,10.8422,6.63189,8.54774,6.98318,3.98373,3.96014,10.1354,5.36176,3.90541,3.89719,6.4567,4.81741,7.67452,4.78471,9.01273,9.04091,6.56575,0
6.80686,9.10965,11.6852,4.31753,6.40797,10.917,7.19506,8.41161,4.44521,5.73265,4.18652,12.4808,5.82399,3.62703,3.59316,4.63615,3.55069,6.94711,5.17401,8.69361,10.7992,7.63275,0
8.55875372266786,10.6800411222718,6.4561038490207,6.26072763932563,6.68313162540663,7.73706336740471,8.15309442086275,8.31487762780037,5.18302789607988,6.98015750329167,10.3156207481063,7.3300234945091,5.37194709658245,4.75263383460709,5.82729717394762,6.21020123363286,6.23569628039952,8.28514628636346,5.82844224059113,8.13404985314761,9.38350583342418,7.109393287695,1
9.83072,11.5199,6.8271,9.39409,9.11557,8.74405,7.6882,10.3858,8.93433,10.8146,6.85455,5.93965,4.98193,3.79831,4.1715,13.5356,8.3279,10.2912,4.44457,11.3884,6.08604,5.99614,1
9.20415144180805,11.4701963998083,6.75918724064451,6.28774691494069,9.11790883493556,6.79967404477748,6.94750659779669,8.03160344762087,5.70264832882919,7.56980551830463,11.5298433721133,7.75127587685402,5.11600343245533,4.88191164970648,4.97129832245163,10.4743156155121,6.62508485631385,9.78306766154678,6.70811557513034,9.2156533443845,7.34934603684067,7.31549748430403,1
7.87901,10.2922,5.663,5.5429,9.0724,7.05181,7.75231,7.72183,6.72679,5.86666,9.96985,5.97955,4.12851,4.42308,5.48934,11.8996,6.33663,8.69542,4.10501,10.6731,7.75599,5.52912,1
8.30796588143504,10.2692339578755,7.25326331861856,8.75016022062969,8.38258108939672,6.62629504793963,7.6840683882975,7.20100699540031,6.30256123986643,7.9361889747193,5.96372124337612,7.13594684444328,5.55463923684891,5.19635883070489,5.60570046475361,12.1730535088337,7.60701632688807,10.2852253851964,6.24497748756936,9.31270300842577,9.67294657423702,6.8239841881312,1
11.2156,13.0394,5.51265,10.4653,5.7804,5.91976,8.50077,9.42222,6.67833,6.40312,5.08052,5.92721,5.1425,4.49881,7.57076,11.119,4.53047,7.82814,4.00709,11.9048,7.88695,5.42919,1
9.80834,11.9008,5.47341,9.58549,9.55827,9.27812,7.73802,10.7423,8.23949,6.59109,10.223,5.43041,4.2839,4.43621,3.94432,12.9266,7.94362,9.5099,4.1406,11.0143,8.5226,6.27985,1
10.3255,10.9807,5.00059,9.55307,9.51499,7.27029,7.33543,10.1907,7.94846,6.09213,11.4577,6.22934,4.34077,3.86813,5.20524,13.4633,9.56824,10.1591,4.40966,11.6959,11.2324,6.55555,1
9.72767,11.6437,5.45389,8.97872,6.95354,9.13765,7.70842,10.5476,6.82037,5.22361,12.1695,5.41213,4.74076,4.27127,3.8631,13.4575,7.60664,11.2741,3.7902,11.5855,12.1769,5.75742,1
6.43222,9.09554,11.6881,3.9209,6.51845,10.4181,7.1437,8.12739,4.56949,5.19776,4.59962,11.0607,6.48856,3.68855,3.96585,4.67289,3.76101,7.66329,5.15375,8.58867,10.6021,7.63825,0
9.24704,11.9815,5.54663,4.02153,7.92452,7.11432,7.27139,9.5769,6.20326,5.54343,6.28026,6.59261,5.08364,6.09089,5.03694,12.5593,8.05611,10.6704,4.51657,9.88622,10.1948,5.56579,1
9.03904,11.774,4.72583,8.78564,6.57259,8.2591,8.09525,9.00611,5.93512,6.03135,4.53448,6.1551,4.82049,4.64606,7.86686,11.992,3.33767,8.40252,4.05587,11.4703,11.8405,6.52732,1
9.4436,11.5245,5.30784,8.44027,10.7557,9.65364,7.88751,10.0619,8.29224,8.09015,10.1337,11.0878,4.57693,4.13594,3.77086,13.2878,9.71057,9.68409,4.28696,10.6214,9.95838,6.65277,1
10.7336,11.6227,6.50288,9.04804,7.91768,8.81393,7.86323,11.0609,6.77228,11.584,9.86677,9.36625,4.73724,5.63598,4.74425,13.3315,10.0327,9.68777,4.40983,11.4731,9.75799,5.93145,1
9.824,12.5313,6.4301,9.7658,10.2636,7.4165,7.56274,8.92382,8.2973,7.48808,11.5237,5.603,4.58443,5.45517,4.28848,13.2314,9.21472,9.16014,4.24651,10.9192,11.8202,6.61532,1
8.08675,10.059,6.0089,6.0253,6.35143,3.96305,6.71422,8.11572,4.89573,7.24587,4.95386,5.7551,5.46607,4.52865,5.15593,10.6738,4.56823,6.71693,4.79373,9.45153,5.14884,5.96208,1
11.1661,12.4001,5.73506,8.5963,6.942,7.86023,7.28929,10.2688,7.41393,9.20133,5.06288,5.55664,4.44743,4.71272,6.39529,12.5146,6.59155,9.17195,4.15344,12.6076,11.3394,5.54477,1
8.53827,9.5155,9.51068,4.6016,6.81556,9.95718,7.1451,7.07858,3.93601,13.4999,5.51898,11.8588,6.31773,4.50412,4.44183,7.56523,3.68748,7.72107,5.22241,8.13958,7.04159,6.58445,0
11.271,12.9565,4.56306,11.1469,5.83602,4.95233,8.00313,10.8111,7.3388,6.22959,4.34508,5.3945,4.18763,3.3704,6.84124,12.5818,10.0321,7.43907,3.6365,12.3613,10.5793,6.07101,1
7.89227,11.6742,6.02442,6.30364,7.90829,8.56572,8.00396,8.35879,5.85859,5.59457,4.14258,4.69145,5.41434,8.40886,3.96298,10.8854,9.00906,10.1549,4.12476,9.46709,10.8859,5.31845,1
10.7247,12.1724,5.16557,9.98401,6.16815,4.58395,7.20066,10.8743,8.50015,6.58561,4.68928,5.6388,4.3791,3.76589,5.56232,13.091,3.74939,7.57331,4.43872,12.1659,11.2871,5.17532,1
8.96102,10.7718,5.47163,4.14379,8.00793,10.0578,8.02919,10.1078,6.79223,5.4075,5.47883,5.62735,4.65879,4.10787,4.24582,7.44908,4.82958,7.11458,5.37242,11.3641,5.2232,9.08217,1
6.79795,8.61775,11.459,4.09545,6.69248,10.7199,7.20754,7.81199,4.80969,5.07274,4.75446,11.0622,6.19299,3.94888,3.78936,4.61413,3.66054,7.35112,5.16592,8.86642,10.2407,7.65057,0
6.41227,7.14572,10.4781,4.26954,5.98501,11.2195,6.87605,7.67814,4.97136,5.34359,4.43395,12.29,6.35246,3.70312,3.74808,4.46031,3.6945,7.1221,4.42134,9.47555,11.0407,7.15576,0
10.1799273747189,11.3678886857612,6.7731393396668,9.62605582313765,6.82494828177073,8.18861987598037,7.17101090695073,10.0567058420657,7.16815262805009,10.4188070460942,9.00350377352792,7.43063436100663,4.74088047551924,5.55329833083417,5.07632705493801,12.4258982926581,8.83717506499633,8.27184197332352,5.55495960009643,9.92167071303746,6.43818531215347,7.14517076556728,1
9.17089,11.8954,5.01037,8.13854,9.09746,10.0585,7.78683,10.4505,6.11612,5.16538,4.46042,5.64763,5.216,7.92544,4.59069,12.4056,9.30444,10.2173,4.16047,9.86116,11.8807,5.77855,1
8.86474,12.1395,5.82576,4.38171,7.83303,8.54924,8.76097,9.27397,6.47788,6.52554,10.5019,7.12307,4.69793,5.145,5.15407,9.42489,7.166,9.94272,4.32337,10.6299,7.8719,6.7745,1
9.52851,11.5108,4.52795,8.49541,8.43359,7.85121,7.71134,8.60966,6.2154,5.30663,10.7008,5.01634,4.62887,5.87312,4.02233,12.8281,8.35189,9.57156,4.33703,10.9123,7.95934,5.26527,1
8.54472,10.7011,6.16099,5.88909,6.84535,5.58406,7.44123,10.0355,4.87427,6.28516,9.63769,4.72754,5.06626,4.56581,4.95552,13.2845,7.97071,9.15458,3.96812,11.5842,9.89707,5.80684,1
10.8633,11.9198,5.77423,9.04047,6.42385,7.99374,8.45391,10.5479,7.98838,5.68501,4.21335,6.13008,4.31928,4.24181,7.42225,12.8107,3.73975,8.54035,4.09414,12.3934,12.1934,5.96959,1
10.2186,12.8244,6.58392,8.4538,9.10091,8.46093,7.97827,9.85889,7.7645,6.54691,11.7625,5.40297,4.60804,4.64543,4.78854,12.0288,7.60253,9.65486,3.98629,10.5746,11.0636,6.12972,1
7.31817,9.25684,11.5815,4.3629,7.0878,10.6069,7.64654,8.36238,4.21552,5.45822,4.31779,11.9768,6.47866,3.72517,3.98059,5.46272,3.93818,7.89949,4.85854,9.05804,9.74419,8.06101,0
8.12025,8.1441,9.74129,3.74299,6.15122,11.2216,6.46402,8.32291,6.69632,4.03855,4.00665,10.9298,5.89914,3.65596,4.35465,6.0135,4.59768,7.25574,3.6705,7.41933,9.44077,7.8303,0
8.74744,10.9973,5.81437,7.9069,9.48737,7.80746,8.0193,9.99106,6.18715,4.17461,9.03534,6.85881,4.48737,4.20573,4.33592,12.1436,8.76433,9.62905,4.84636,9.55845,10.8562,5.66109,1
9.02175,9.28179,9.80062,5.13679,6.40001,9.81593,7.35047,7.95413,5.11846,13.3483,4.5044,10.9136,5.68103,3.91652,3.74873,9.74769,4.00425,6.77919,5.0801,8.95277,8.33496,6.89328,0
10.3697,10.1256,5.5513,10.6397,7.09046,8.85167,7.65401,9.84187,9.85945,7.89936,6.24071,5.18503,4.08722,4.6898,4.7711,14.3176,8.76949,9.37216,4.29255,12.0782,10.6153,7.73406,1
10.6534,11.799,6.69672,8.87218,7.05293,5.18861,7.37083,8.90078,7.02311,6.62319,4.6474,5.81802,4.87216,4.20277,6.81928,11.1086,7.47941,7.02311,4.5915,11.4736,9.80751,6.25085,1
7.14157,12.07,5.46246,4.2022,7.07962,9.00802,8.40869,9.22278,6.232,7.51014,7.31276,5.58024,4.5435,4.21289,5.05165,10.4646,8.90297,9.19019,4.30102,9.66478,7.99153,5.63538,1
9.65398207573964,11.4948501620138,6.37878241925722,6.23199199339149,7.02633626923071,7.97044108774747,6.75924352268314,7.77781925942975,5.83535536981422,10.0474545288918,6.10977109070694,8.77378281522948,6.10746677748145,4.73976422012437,5.38488560887196,6.87342576250905,5.13316514815723,8.21005945641456,6.02719401474991,8.79374923071288,6.20397763167756,7.98748978488456,0
1187.17492480873,422.217627512418,1701.82456874311,3.29021543950425,109.458915034671,5735.85213319848,1492.08129242397,2352.94810290281,87.4788717056897,18.2088727544565,0.0,463.146887322295,75.3751677624972,0.0,0.0,7.58240787515717,0.0,482.061326435566,42.2222094115019,313.13197224355,1551.85993761315,746.419110700172,0
8.7687,11.8004,8.16553,7.3954,8.71582,8.44673,8.44386,9.40512,6.71077,7.51764,6.79487,6.1421,5.49496,4.48102,4.65135,12.7676,8.33951,8.84639,4.43227,10.7299,9.2492,7.77836,1
9.82128,12.34,5.41763,6.0653,6.76249,8.60384,6.60622,9.64679,6.58056,6.29451,4.41776,6.31292,5.09978,4.47946,6.05297,11.3334,3.83096,7.65481,4.20478,11.2731,10.9206,5.78645,1
9.58512,11.9498,6.12432,9.81789,6.76149,7.242,8.12701,7.48162,5.70455,6.04446,4.73797,7.02072,4.45354,4.12185,9.3634,11.4632,8.98335,8.70868,4.41373,10.4531,11.2261,7.08766,1
12.3217,12.4551,5.8606,9.96404,7.41509,8.84709,8.74475,8.94232,4.53363,7.31261,5.41935,6.69742,4.63333,4.71037,5.55581,5.23069,12.38,9.35923,4.38897,10.7991,11.3919,5.98094,1
6.26991,6.12452,9.89226,4.24736,5.52539,10.8891,6.8703,7.58009,4.78817,5.56148,4.73865,11.9799,5.45203,4.45528,3.8148,4.72117,3.6404,7.5175,4.74947,7.71187,9.86306,7.44679,0
6.70447,6.76419,10.0038,5.39326,5.34389,10.649,6.96607,7.0238,4.49252,5.47092,4.65652,10.7688,5.31125,5.05803,4.29167,4.41329,3.6181,6.77722,4.96563,8.30538,9.3259,7.46647,0
8.29766,10.5386,7.08459,10.5951,11.5579,7.65436,7.73747,10.1467,5.83029,5.8815,9.25302,6.85784,5.02195,4.74129,4.13884,13.3758,9.745,10.2756,4.42315,10.5073,12.134,5.76508,1
11.4495,12.721,6.08366,10.6868,6.0791,8.76424,7.76673,9.755,7.1364,8.33498,4.74692,5.13196,4.62637,3.80553,7.4756,11.7305,9.52579,8.32311,4.1376,12.2037,11.8676,5.71866,1
9.57753,9.70013,5.20815,7.99049,7.40284,7.2486,7.7554,10.4002,6.62625,5.0752,9.70798,6.52326,3.83963,4.3524,4.70437,12.963,9.49504,10.0131,4.24807,9.38143,8.60396,6.52237,1
