RPL10P9,HADHB,CDIPT,SGTA,SPEN,UNC119B,GCC2,GNG11,TRIM16,AOC3,MAFG,CSF2RB,BMP6,ANXA11,CLC,CD70,AANAT,UBN1,SEPT5,BOLA2B,HNF1A,SBF1,PKN2,SP3,TRAF3IP3,GLG1,PCM1,SCFD1,KIR3DL3,PIGG,ZNF768,YIPF2,LRRFIP1,EDEM3,EXD3,LSG1,CDC14B,TAF1D,CCDC28B,target
12.1939,8.9871,10.9262,6.43794,8.04472,8.05832,6.43795,9.93716,6.6215600000000014,5.67927,6.81733,10.371,5.9471300000000005,8.155619999999999,8.66075,5.49494,3.56607,9.73335,6.79378,8.13233,4.93208,7.362260000000001,10.0498,8.153780000000001,7.653810000000001,7.0953800000000005,8.96499,6.22132,6.47121,6.15552,6.11174,5.25006,7.47738,7.962089999999999,5.50555,7.63063,4.21471,10.1868,6.74362,0
13.747,10.0889,10.1704,6.77278,8.53658,8.39645,9.02614,11.6702,5.0350199999999985,3.44551,6.1757,9.12924,6.54415,7.97305,7.27193,6.40257,3.70713,8.555480000000001,6.045730000000002,8.81465,4.06325,6.35123,8.166260000000001,8.89715,7.58705,7.8049,5.5193400000000015,3.67694,6.89999,7.93531,5.73975,4.70953,6.29135,9.68086,5.75712,6.837389999999999,7.943230000000002,9.1795,6.18274,0
13.1684,9.45424,8.25803,6.30612,8.68615,8.89208,9.60001,9.85472,6.22184,3.79706,6.00001,9.83483,5.92546,8.04542,9.1389,5.63138,3.03401,7.56999,6.09212,8.63317,4.22433,9.45279,8.60727,8.711969999999999,7.64018,10.4204,6.0103800000000005,5.2472699999999985,6.7246,7.9409800000000015,6.0673900000000005,4.0357699999999985,6.94924,8.0924,5.791930000000002,7.32367,7.0164100000000005,10.6568,4.4515,0
13.515975524050699,10.0641825269358,10.6630607256605,7.64381179017887,7.946829397697001,8.43550701924109,8.893963296982369,9.2150361197315,5.80761591672974,4.67385841601304,6.983066079418499,9.788667362056481,6.04042210858521,11.2055437283308,10.3864193493504,7.06768914969409,5.46301627259729,8.49153238976529,6.5934308122908485,9.30211012623967,6.38372202780645,8.09148204968588,8.01494930079015,9.12231313149451,10.589808346199401,10.158974440805599,8.81094404765528,7.71398411088948,8.34907914773191,8.38036882232513,6.9070803875410585,5.84125631685199,7.711358487435429,5.46061047950989,6.577416336416639,8.03313435563519,5.74519559476799,9.36999416765236,7.08886754875723,0
13.2915,9.37224,10.5753,6.74649,9.73398,7.292489999999999,8.14373,8.52369,5.29281,4.29019,6.8006199999999986,10.6734,5.57527,8.66325,10.2527,7.1819,4.47634,9.65509,6.8978100000000016,8.327739999999999,3.78566,7.0517,9.54564,7.37835,8.263119999999999,9.26693,5.67805,5.86969,5.40329,7.334810000000001,6.1738,4.29469,8.90062,8.66468,6.11336,7.83742,5.24719,9.49227,6.37598,0
13.5733,10.133,10.2364,7.12258,7.47173,7.800089999999999,8.85774,12.2988,5.27338,4.17949,6.48477,9.90028,8.22568,7.49218,8.37902,6.60095,4.05786,7.85,7.12621,9.1958,4.80485,6.32465,7.123660000000001,8.55866,7.36712,8.99078,4.96275,4.01745,6.5949300000000015,7.685460000000001,5.97923,4.951980000000002,8.77781,8.33718,5.9165,6.69878,7.21957,8.44742,6.49814,0
13.1611,9.36486,7.8961,6.70592,8.18103,8.5426,9.40208,8.98517,6.40169,3.00897,6.594530000000002,10.4026,5.60644,8.151760000000001,10.1722,5.72275,3.45632,7.91535,6.21749,8.53731,4.77918,9.6374,9.17887,8.86443,8.43622,10.6853,6.32055,5.71119,4.78941,7.6532,6.33481,4.76636,7.15676,8.07427,5.56829,8.00314,5.81222,10.79,5.1327,0
13.6391,10.5093,10.2916,6.8319100000000015,8.74372,8.59115,8.430539999999999,8.31878,5.52295,3.77723,7.012339999999999,10.4757,4.97013,8.82887,10.8649,6.777989999999999,3.47761,9.73796,6.68394,9.30552,4.14428,7.1307,8.45917,9.47678,7.7122600000000014,9.31368,7.46472,5.07226,6.1356,7.357080000000002,5.75062,4.37662,7.57141,8.286589999999999,6.09435,7.73031,7.20703,10.2137,6.11561,0
12.9422,10.0858,10.8565,6.53567,8.15645,8.3008,8.1339,7.4679600000000015,5.03125,4.47714,6.8883,11.1879,6.59151,8.60069,8.79828,6.22265,4.40956,9.2294,7.02475,7.15445,4.34379,6.54249,9.18925,7.11112,7.84991,8.89887,5.1310400000000005,4.67655,6.22909,8.39598,5.8411800000000005,5.28304,9.41656,8.92469,5.99184,6.7232699999999985,4.87057,7.79445,5.66194,0
13.4268,9.64352,9.41458,6.30251,7.641310000000002,7.5323699999999985,8.77917,12.8732,4.00548,4.19832,6.19796,9.03246,8.148610000000001,7.51807,6.43675,7.19676,3.24172,6.8369399999999985,4.8901900000000005,9.30977,3.29708,6.66147,6.63363,9.26834,7.15216,9.53632,4.02604,3.901580000000001,7.3597899999999985,7.5971,5.0804300000000016,4.22766,7.68197,9.67332,4.81309,6.59771,7.4835600000000015,9.44651,6.339930000000002,1
12.7697,8.8282,8.24567,6.47261,8.73386,9.09134,9.12691,10.1771,6.14117,3.60954,6.8693,9.93969,5.72855,9.03375,10.6531,5.89047,3.82841,7.36322,6.9180899999999985,8.89898,3.89092,10.0694,9.53362,9.48745,8.120280000000001,10.1983,5.66357,5.11134,5.87087,8.271230000000001,5.44069,4.9466800000000015,7.06756,7.34888,5.75013,8.02588,6.593839999999998,11.1308,5.1793,0
13.444112889939499,9.716299167353393,10.4183454739711,7.612654911203308,7.191928070921861,7.79018378719852,8.902344084637571,4.66587662066939,6.3260811814577815,4.68624891211831,7.78961073047898,8.10705068221456,5.53801875595165,10.7372394515526,6.467088383545492,6.9492875876648785,5.49839309308257,8.630898231271269,6.54263804339908,8.995540549776711,6.455217966303262,8.19810599096633,7.12981351510567,8.831798326293619,10.1249846164709,9.74497133257106,8.64572895018055,7.97384538725264,7.916934027593781,8.96244851876036,6.69344092515796,5.5532383057678,7.8974053667465185,5.43763901035192,6.42008068030777,7.99235250591622,4.26909497929973,10.3042743751669,7.50890493344234,0
13.3351538941905,9.910833426863901,10.187988346179099,8.011135933783981,7.4834044154951505,8.05341634193762,8.40080441864126,6.822886331186039,6.0542698708802805,4.514904645863889,7.11579099254744,9.303887091141199,5.5362390495133695,11.1731454034932,9.853977788356461,7.51458815298648,5.25966655132446,8.490357100996231,7.17078378739859,9.50882296737845,6.97361359585124,7.95372943762185,8.03118535202392,8.36342493013325,9.902510822017993,10.368531459340499,8.19869253858457,7.740513833536849,7.404142983404879,8.31628425721686,6.56771659563559,5.79770169863265,7.65648732719597,5.62826265205948,6.69813701283445,8.13622465007885,4.8952687238204815,9.24991686772743,6.96432684814108,0
13.2148,10.0303,10.1232,7.58857,7.86141,8.56386,7.1288,8.178360000000001,6.92972,5.89577,8.18304,9.15921,4.65838,8.43309,12.4453,6.6569,4.86758,10.1502,7.8364600000000015,9.54962,4.2472400000000015,6.75702,7.99248,9.34397,3.55504,7.45235,6.45817,5.02752,5.51109,6.7557100000000005,6.92599,5.9455300000000015,5.34673,8.12476,6.42157,7.34408,5.48215,8.80414,7.00142,0
13.7005,10.2729,10.2351,7.0601,7.30255,8.23736,8.83634,12.3243,5.0919,4.0179800000000006,7.29505,9.8655,7.67612,7.690819999999999,6.31144,6.29527,3.76671,7.29325,6.5406,8.743260000000001,4.2575699999999985,6.52928,7.4218,8.72994,7.9142899999999985,8.58285,4.63045,4.259,7.13415,8.372819999999999,5.31543,4.40294,8.40028,8.48144,6.0182699999999985,6.593439999999998,8.51051,8.94174,6.76156,0
13.5936,10.3621,10.093,6.67922,8.75571,8.999830000000003,8.62492,10.1926,5.37421,3.67163,6.59815,9.79627,5.56893,8.60009,9.12055,6.39268,3.60598,9.61568,6.61607,9.2652,3.8936,6.99688,8.14915,9.56603,6.802810000000001,9.6676,7.24126,4.66964,6.04009,6.91742,5.20031,4.72588,6.63594,8.832510000000003,5.83064,7.6748,7.42483,10.2812,6.42553,0
5.8939057879871,1444.5524061221302,312.54525615702596,659.499224217637,10045.5362006704,710.647516392037,18160.6255605758,614.439678397655,191.545868710124,26.822869806292506,556.487774825325,1782.21785217001,101.669874842777,2381.5738327592003,160.60893272264798,12.7317424454315,11.1236741828459,2994.90466636224,264.564150051377,43.668281658976404,8.37808192278534,2249.67115666267,4306.70072044654,4969.7109886648495,24811.6600869214,11038.281860893701,13493.2711781133,2256.89769946778,0.0,1632.28894281621,137.771396683742,242.897440867241,19777.035031243402,3039.38283681839,108.193205845795,2590.19631317793,433.539841577678,4642.9353917279695,190.31086633590303,0
13.6025,10.3091,10.1726,6.7239,9.21405,8.797789999999997,8.75051,8.3481,5.52585,3.60983,6.57074,9.87685,4.84507,9.01911,9.78755,6.45362,3.72289,9.92465,6.53275,8.9427,4.05684,7.6996699999999985,8.675189999999999,9.62637,8.20178,9.93568,7.53482,5.88921,6.55559,7.33737,5.69193,4.6973,8.06605,8.43233,5.77969,8.0686,7.695119999999998,10.6131,6.95936,0
13.639,9.80116,9.69319,7.044789999999999,8.9436,8.07302,8.958919999999997,12.6151,5.00405,4.18755,5.66467,9.67502,8.07892,7.67646,7.3924699999999985,6.4332699999999985,3.80946,8.332410000000001,6.61394,8.8719,3.92588,6.759060000000002,8.696860000000001,8.99417,8.26735,8.56054,5.61625,4.2187199999999985,6.18135,7.7701600000000015,5.96882,4.52623,7.40297,9.01118,5.72265,6.95259,7.9582,9.24913,6.01342,0
13.4602,10.2023,10.5577,6.70414,8.0013,7.95753,8.9655,12.1261,5.24751,3.924630000000001,6.881989999999999,10.2512,8.50583,7.661389999999999,8.62692,6.46031,4.2550300000000005,7.37588,7.181769999999998,8.8654,4.48157,6.1512699999999985,7.47658,8.95354,6.9425,8.84728,4.86188,4.04838,6.7105,8.16208,6.07721,5.10702,8.45284,8.4117,6.07183,6.65378,7.91131,8.85042,6.6703100000000015,0
13.5721,10.4904,9.90543,7.24004,7.98947,8.39292,8.679030000000001,11.5744,5.78121,4.0862300000000005,7.74103,10.0147,6.04276,8.21946,9.42133,6.85885,3.55894,9.27791,6.6722600000000005,9.50833,4.24575,8.195739999999999,8.34482,9.61808,7.9710800000000015,9.46045,5.60428,4.38589,7.472869999999999,7.991439999999999,6.07016,5.08303,8.14584,7.5392100000000015,6.08036,6.9813,8.20013,9.60572,7.0134,0
7.97846274650213,2588.93484463385,2543.7371112926103,978.116617154944,5887.890699060229,1000.75793707126,3319.50928819187,615.228127341387,152.409587062594,175.779439076204,1110.4318400111501,25728.6893033188,249.99183272373298,9410.800156764959,2568.17850851296,10.2409299712263,34.7829575102127,5212.6699447378005,529.195402572818,260.70708709297,5.292840640514309,5644.8107445747,1911.14811639998,5598.993284048411,12083.1102394926,6626.11758900708,3987.80272323175,1024.4232334808999,5.31897516433475,1582.6952479903,330.10774883346903,413.63973775620696,13905.8287925926,2445.83229960566,211.16352437606997,1670.32639257548,357.171376567257,2207.22987974495,210.858683419655,0
13.4791,10.2724,9.94337,7.11957,9.27702,8.08281,7.97708,8.29663,6.25553,4.91925,8.236889999999999,9.18509,4.99315,8.3914,11.9605,6.5174,4.05454,10.1175,7.1885,9.70502,3.81794,7.37869,8.68673,9.17387,7.60668,8.486939999999999,7.418539999999999,5.41166,5.9755400000000005,7.78792,6.5306,5.4837,8.21336,8.04542,6.1656900000000014,7.798260000000001,6.1916,10.1036,6.93779,0
12.5524,8.757,7.513339999999999,6.43874,8.84676,9.10845,8.95549,10.2415,5.79006,3.73355,7.15645,10.9646,5.0088300000000014,9.12689,11.3973,5.4723,3.3771,7.68383,6.6261,7.80393,4.4012699999999985,9.70536,9.78924,8.97135,7.64041,10.6325,5.9427400000000015,6.20958,5.43579,7.78799,5.36711,3.76833,7.6280899999999985,7.811889999999999,5.50716,7.750839999999998,6.97587,10.5548,5.19982,0
13.5692,10.5074,10.0722,6.7439300000000015,8.66675,8.76735,8.519039999999999,9.53762,5.50948,3.3909300000000004,6.855389999999999,9.59917,4.9341300000000015,8.73135,8.48526,6.627910000000001,3.49147,9.81458,6.6959300000000015,8.90622,4.3490400000000005,7.16617,8.35702,9.52629,7.32033,9.66888,7.16144,5.0884800000000014,5.95886,7.230339999999999,5.72087,4.6325400000000005,7.32788,8.46316,6.02809,7.6208399999999985,7.48026,10.1528,6.34441,0
13.3945,9.96291,10.6504,5.96748,9.34931,8.45467,8.92868,8.61537,5.11246,4.90718,6.62918,11.965,5.09376,8.76865,11.2375,6.809939999999999,3.91434,10.0452,6.415769999999998,8.15462,4.00092,6.71404,9.85316,8.05238,8.15272,8.11789,5.0536900000000005,4.69146,5.72736,8.73752,6.07845,5.10543,8.96848,9.381,5.69271,6.9161899999999985,5.54835,9.8142,5.89052,0
13.2529,9.34179,10.4646,6.95097,8.77693,7.98366,8.52398,9.04472,4.94606,4.7241800000000005,7.1048800000000005,11.2791,5.67643,8.273769999999999,9.23216,6.3510800000000005,4.4635099999999985,9.56008,7.3898,7.63209,4.29044,6.91759,9.58014,7.49723,6.98603,9.37315,5.12102,5.21739,6.41891,8.10172,6.24681,4.96673,8.87298,9.078,5.74215,7.42099,4.59083,9.01533,6.54815,0
12.3139,8.611310000000001,7.4020100000000015,6.10349,8.584769999999999,8.97172,9.17703,10.8073,6.0178699999999985,3.52224,6.4062,10.1944,5.84042,9.15804,10.4543,5.84151,3.3031,7.484339999999999,6.57282,7.726189999999999,4.05039,9.60145,10.0954,9.20246,8.05986,10.4647,5.95806,6.5395900000000005,5.3922,7.26865,5.79766,4.52141,7.8158699999999985,8.01186,5.21522,8.1181,6.6679,10.8127,5.27016,0
13.059114002085801,9.488667115037618,10.4266753139172,7.376953978516131,6.44901996963001,6.80145368879468,7.76052327486544,6.76701473728811,5.9991890639116,5.185078846184791,7.735796998652459,11.7491140882655,6.55444549683487,11.156491224435301,12.1747443079125,7.12641935298365,5.67159203222483,8.52486959591875,6.37522950683374,7.83735714135855,6.59626899861442,7.248826554850839,8.127653813309669,7.5890033077257,8.85758273569101,8.785177631633639,7.246911974522709,6.61694239693522,8.02806070103468,8.110906604887349,6.32479756295185,5.46018944206491,9.20936018171522,6.44634690424212,6.4851587212591895,6.68702164739048,5.6653758079852805,8.5734606068495,6.53882590471401,0
13.0825,9.41149,10.729,6.7010000000000005,9.68763,7.81452,8.360289999999999,7.78684,5.27701,4.94749,7.01595,11.3723,5.45742,8.84114,10.0738,6.52588,4.13821,9.99992,7.16012,7.337569999999999,3.96933,7.15372,9.59613,7.46404,8.20196,8.70174,4.89905,4.98059,7.30935,8.22824,5.84479,5.22725,9.12174,9.11339,5.91049,7.60168,4.40355,9.5263,6.28022,0
13.1007,9.7503,9.68915,7.3889999999999985,8.02336,8.88456,7.486269999999998,8.07005,6.9588899999999985,4.21097,8.157739999999999,9.15467,5.025,8.29133,11.8541,6.87639,4.57595,9.66544,7.56715,9.2149,4.02201,6.958189999999999,7.700839999999999,10.5126,3.33389,6.51264,6.4878,5.62651,5.939030000000002,6.15298,6.72622,6.29298,5.60352,5.6756199999999986,5.84997,7.46967,4.89035,8.80061,6.63102,0
13.561049340152099,9.725621003236439,9.683750754058758,7.6402872974595715,7.55303705055285,7.91212151337617,7.98501889074157,6.15583908666258,6.32708687029853,4.5627848181454,8.16385960106193,9.195012286710053,6.27039853867442,10.3832541666536,8.39913267588879,6.9746924163484,5.6901028452725,8.24727819113739,6.48882881210248,9.29748568429666,6.627200499805441,7.31180107077312,7.81984973982399,8.05608680173245,8.37220153516548,9.16723662994712,8.531460689561401,7.50812702231622,7.749080587308018,7.926183136350371,6.51803336264395,5.52897623186187,8.31289542490038,6.141033033202269,6.229271999905468,7.7053144788240715,4.998885603417371,9.07277375602625,6.76430530936516,0
13.4738,9.80125,9.65881,6.63794,6.98307,7.37888,8.32212,12.7515,5.58712,4.04908,6.0098400000000005,9.48917,7.00039,7.85733,7.864610000000001,6.9058600000000006,3.88619,7.10045,6.33746,8.99952,3.64027,5.72016,6.39119,9.37624,6.43361,8.34225,4.51598,3.6954,6.30806,7.17184,5.40738,4.48493,7.358110000000001,8.94275,5.23154,5.93494,7.7577,9.15628,6.2281900000000014,1
13.4278191567892,10.363584321752,10.3004310358933,7.82261784727927,6.862384936086321,8.08969539524402,8.30935830959328,7.12190826691633,6.3222476452861605,4.8459832889287,7.96592921495659,9.13968422559303,5.73865275451174,10.843052169373696,10.230816382057402,7.4304729856011615,5.57961147824057,7.79090340743968,7.14596055342178,9.111829507241607,7.05865608139542,7.23917467042933,7.24026348228976,7.5864634181491395,10.737778685078402,9.10801269818812,8.12184962933515,7.6555289534247,7.193822615705909,8.371738835822361,6.60361542132949,5.46745204670738,7.83163413649624,6.29838306599638,7.031096818080001,7.2030027369228105,5.16857656441909,9.545536604033108,6.78478130493678,0
13.576,10.5728,10.0986,6.86204,8.839189999999997,8.91055,8.365730000000001,10.353,5.54164,3.61992,6.58565,10.0693,4.80679,8.73588,9.81977,6.42983,3.59551,9.65977,6.3861,9.30394,3.84321,7.108219999999998,8.22757,9.82589,6.770389999999999,9.46033,7.035889999999998,4.72123,7.01669,7.34156,5.581,5.04179,6.74403,8.43085,5.88264,7.931589999999999,7.70804,10.0471,6.70119,0
13.4591,9.91154,9.63454,6.28474,7.716839999999999,7.62427,8.66901,11.9585,5.42039,3.78262,5.16369,9.45332,6.5909,7.66148,8.266160000000001,6.6147399999999985,3.96591,7.855460000000001,5.70271,8.918439999999997,3.36417,6.3501699999999985,6.796010000000001,9.27135,6.89342,8.75775,4.96915,4.33355,6.54822,7.80732,5.06545,3.95063,7.5918899999999985,8.929680000000003,5.2,6.85588,6.571060000000001,8.71539,6.2163,1
13.6678,9.76815,10.1089,6.57742,9.9341,7.88428,8.942260000000003,8.1428,5.144,3.75821,5.80599,9.28912,4.87081,8.86754,9.56683,6.22053,3.27197,9.2646,6.43211,8.45256,4.18023,6.66947,9.5701,8.24417,9.22731,9.05097,5.21206,6.48798,6.0833,8.20328,5.8463400000000005,4.80032,8.27508,9.26808,5.74365,8.170810000000001,4.8354,9.51769,6.89722,0
12.946911872613,9.31875037030206,10.4527051544789,7.1706162125546085,6.97222013509866,7.4752616288185,7.97375896983121,6.356029671094119,6.2312624911603605,6.0833490012684415,7.96140557659321,11.933650026951199,6.97911469727855,11.2184778789126,12.0063710995331,6.9124385908640384,5.53422765326298,8.96016634297464,6.03793670733997,7.33197931360199,6.545355557365121,6.97765693929686,8.09939840265054,8.31202899922058,8.603141559242928,8.69104236520765,7.138565623665,6.5563874915229405,8.094084106707339,8.197621511969821,6.2116734173298,5.187291224255951,9.736005767666802,6.91992185901454,6.50302594874116,5.873127416829232,5.50926803159065,8.40879433189866,6.24477081431255,0
13.7849,10.1446,10.3292,6.57137,7.8118,8.60465,9.08142,12.2738,4.5641300000000005,3.82337,6.888660000000002,9.34404,7.88696,7.932889999999999,8.61048,6.6883,3.4782800000000003,7.255889999999999,6.4001,9.42472,4.01409,6.29528,6.18839,9.06194,6.761239999999999,8.82293,5.0152800000000015,3.82311,8.165569999999999,8.51138,5.5077300000000005,4.15419,7.75208,8.569939999999999,5.47168,6.453880000000002,8.772269999999999,8.59581,7.274539999999999,1
13.615497005723698,9.728553691367061,9.92611913855108,8.1139599916492,6.358096430240389,8.008926172536,8.29752274943042,6.342277374464481,5.8741755242058495,4.7138016881331115,8.02125279353367,9.19615347208095,5.99324311691666,10.9438695218937,10.144164014893802,7.2353803742442,5.73811431944202,8.72919603136469,6.75905923174778,9.04863505318136,7.00470603894385,7.95354211691304,7.3764572316975485,7.95330349009783,9.584508569409788,10.0739392475844,7.26021477364292,6.78035500205955,7.61275836845638,8.71342867420596,6.930167470288639,5.60193237169764,6.793858027452449,5.44078361780926,6.37393801542279,6.68090208777113,4.53527897022521,9.05634935392825,6.57324761858056,0
13.5358,10.3188,9.86627,6.88513,5.60417,8.03208,8.40473,12.5513,5.2614,4.24141,6.55013,10.3472,7.210660000000002,7.58448,7.67427,6.39486,4.4707,5.94596,7.00145,9.17478,3.90695,6.13235,5.0751800000000005,10.4512,4.5849199999999986,8.149410000000001,5.41973,3.87533,7.0841699999999985,7.350589999999999,6.3025,4.29212,6.99643,8.3237,5.77021,5.20091,7.96875,7.9901,6.13017,0
13.5062,9.84358,9.95036,6.67675,7.56577,8.1515,8.61228,12.1267,5.02254,3.82594,5.1723300000000005,8.76709,7.20927,7.77618,7.520569999999998,7.0433,3.92266,8.26035,6.27303,9.19483,3.54335,7.14417,6.9519199999999985,9.33999,7.3039999999999985,8.97644,4.79944,3.4299,6.09481,7.68676,5.52799,4.4272800000000005,6.684660000000001,8.910110000000003,5.25976,7.397880000000002,7.89168,8.7832,6.48286,1
13.5427,10.7155,10.2404,6.81479,8.56552,8.38505,8.39447,8.952739999999997,5.59042,3.59942,7.05929,10.7468,4.90834,8.684569999999999,11.2799,6.51928,3.39467,9.51183,6.61913,9.05126,4.181,7.07905,8.5197,9.64037,7.18117,9.27588,6.69607,5.14149,5.44652,7.85725,5.7614,4.95578,7.64352,8.20368,5.83956,7.74458,7.47173,9.8399,6.51885,0
13.2441,9.91437,10.6567,6.663939999999998,8.648480000000001,8.610289999999999,8.32879,8.24779,4.97497,4.64778,6.78932,11.6934,6.22166,8.843869999999997,10.6747,6.2568800000000016,4.21709,9.09635,6.69942,6.94075,4.35654,6.66722,9.20816,7.46168,7.62096,8.813460000000003,4.73611,4.93722,6.47101,8.48156,6.16461,5.30774,9.09033,9.04165,5.71077,6.53426,6.00015,8.22536,6.00716,0
13.6857,10.422,10.21,7.06933,9.03862,8.249460000000001,8.20938,10.4486,5.47309,3.86113,6.7784,9.99661,5.29132,9.20708,10.1457,6.60128,3.74457,9.74598,7.103439999999999,9.16078,4.45364,7.08495,8.954939999999997,9.71791,8.68755,9.40631,7.1755,5.63921,6.30155,6.50732,5.70016,4.4435400000000005,8.73057,7.57227,6.21547,7.737360000000002,7.325069999999998,10.5793,6.23387,0
13.2798,9.34008,8.0024,5.92695,7.93463,8.5948,9.37368,9.36138,7.0189,3.5596,6.939030000000002,10.0522,5.7026,9.64351,9.97474,5.75265,3.1696,7.6819,6.3509400000000005,8.45175,4.69112,9.41831,8.54204,8.83667,7.71207,10.4511,5.62781,5.35426,5.28545,8.05337,5.3482,4.1357599999999985,7.049930000000002,7.93014,5.88591,7.7000199999999985,6.88997,10.7742,5.78206,0
13.2453,9.62185,9.53072,6.41844,8.512319999999999,7.68182,8.47385,10.3792,4.54161,4.7466300000000015,7.55474,11.3294,6.18935,8.65837,8.81841,6.43365,3.27379,9.26234,6.41552,7.43572,4.14322,5.88223,10.1951,10.0567,6.563269999999998,7.98416,5.60826,5.39379,7.011360000000002,7.474360000000001,5.02604,4.34049,9.44394,8.298060000000001,5.76676,6.54585,5.75265,9.19985,5.11651,0
13.4092,10.1487,9.55593,6.56392,5.91912,7.67564,7.732289999999999,12.7772,5.03256,3.976080000000001,6.44963,9.99561,7.461360000000001,7.40177,9.0429,6.720789999999999,3.54918,6.30486,5.80462,9.06226,3.75942,6.05319,5.5925400000000005,9.88639,5.60851,8.295060000000001,4.43008,3.97999,6.45606,7.40177,5.61854,3.88192,6.936660000000002,8.75226,5.0278,5.99477,7.696389999999999,7.7043,6.40549,1
13.5022,9.83752,10.5415,6.709410000000001,8.25902,8.49019,9.23204,10.1594,5.15642,5.7091,6.5765,12.0456,6.21994,8.67055,10.6573,6.20044,4.5193400000000015,9.06604,6.58563,8.274230000000001,4.21981,6.2207300000000005,9.58089,8.80734,7.813510000000001,8.0876,4.59847,4.20934,6.029719999999998,8.39134,5.47236,5.05809,8.36642,9.59095,5.61679,6.665539999999999,6.06597,8.93069,6.05965,0
13.451,10.4632,10.0439,7.40354,8.96969,8.75429,8.27304,8.59522,5.80631,4.7454,8.110619999999999,9.36553,4.99234,7.927939999999999,11.4669,6.81257,3.58136,9.50334,7.07967,9.35422,3.76482,6.91955,8.76406,9.05845,7.266,8.6256,6.53885,5.16046,5.44671,8.19918,6.728389999999999,5.37385,9.16546,7.73043,6.0657,7.313239999999999,6.56875,9.51181,7.56703,0
13.4898,10.0163,9.77864,6.822030000000002,9.29244,7.53856,7.84167,12.2983,5.09655,4.08207,6.4031400000000005,9.65466,7.0466,8.16723,5.48829,7.04115,3.36115,8.95275,6.1069900000000015,8.86032,3.67439,6.78625,8.86293,9.99883,7.1283699999999985,8.85872,4.63223,4.39035,6.6208100000000005,7.527039999999999,5.18965,4.44355,6.93752,9.29122,5.49289,7.507439999999999,7.40415,8.94002,6.13364,1
13.5772,10.6987,10.1959,6.707389999999998,9.10498,8.38654,8.473180000000001,10.1708,5.34557,3.54693,6.707999999999998,10.402,5.2976,8.79782,10.1777,6.91833,3.98316,9.7717,6.905589999999999,8.74108,4.24737,6.9820600000000015,8.36828,9.70099,6.50552,9.35527,7.4222199999999985,4.84029,5.46584,7.2724,5.38806,4.66714,6.92392,8.33077,5.68204,7.678839999999999,7.3803100000000015,10.0732,6.33025,0
13.3749,9.68831,10.5297,6.8017699999999985,8.28359,8.33558,9.03157,9.99012,5.50895,4.95333,6.64467,11.5388,6.03293,8.24245,11.7519,6.29731,4.10586,9.12638,6.59225,8.60304,4.13937,6.170719999999998,9.86104,8.83563,7.42655,8.48731,4.58133,4.80552,6.1176,8.176839999999999,5.68731,4.88309,9.12742,9.34807,5.79805,7.05605,5.53105,8.74951,6.56681,0
15.5614972765275,2031.49518237062,1229.25316277751,1884.14628499404,7921.63792851024,1633.08709226448,2571.20097356936,147.834224127011,749.862395694924,82.1763001395915,7639.359136608259,9876.572490048991,41.7331063325056,9821.7955395086,2277.63732865539,6.7337171305837,6.42357197602913,10979.091761264799,2525.3950362260503,244.53031983111697,1.66844136305368,4582.09642743845,2345.55589558179,12703.7967892529,1716.7459781497,2657.17185638672,5094.49049672309,1077.55081829115,3.5367039264835203,987.7933112574001,414.034987135798,853.6241550526711,8335.32074944417,1107.40512776648,223.24944613947102,1447.30417190377,781.057026570222,3448.527295458821,89.35890843013607,0
13.6787,9.84766,10.1085,6.27047,6.86609,7.83362,9.1791,9.79381,5.96445,3.98424,6.27891,9.94988,6.12219,8.25654,9.66663,6.14595,3.63995,9.05161,5.97156,8.14129,4.17782,6.9328699999999985,7.25023,8.85565,6.73905,9.22459,4.67201,3.91101,7.20075,8.06475,5.68915,4.43929,7.32325,7.567639999999999,6.19257,7.07353,6.17534,9.31474,6.34612,0
13.5636,10.562,10.1173,6.6052300000000015,8.334389999999999,8.89605,8.019789999999999,11.1122,5.27379,3.47891,6.66136,10.1059,6.01786,8.39798,10.2033,6.53953,3.86582,9.36892,6.644419999999998,9.16326,4.17074,6.9957,8.02369,9.25456,7.15833,9.37526,7.019419999999998,4.6946900000000005,6.0071,7.12825,5.5682800000000015,4.88455,6.819089999999999,8.198030000000001,5.69315,7.76634,7.71962,9.92272,6.664039999999999,0
13.634,10.1403,10.2074,6.82545,8.99199,8.26487,9.00435,10.0388,5.6805,4.01251,6.52751,10.3277,6.32839,8.10454,10.6419,5.97599,4.16065,9.15217,6.88152,8.83,3.65196,7.05572,8.5273,8.62759,7.854139999999999,8.93394,5.26352,4.50522,6.4722800000000005,8.005,5.37437,4.67715,6.33172,9.07327,6.26892,8.07654,6.44643,8.73574,6.5258699999999985,0
13.2552,9.04226,7.79063,6.04124,8.43004,8.49452,9.23102,10.1441,6.89532,3.88101,6.6048800000000005,10.253,5.15692,8.45002,10.3006,5.3882,3.37746,7.5446300000000015,6.66755,8.338569999999999,4.4870199999999985,9.40568,9.32428,8.90595,8.472760000000001,10.4614,5.99288,5.82522,4.4986,7.73632,5.73128,4.95573,7.40008,8.18169,5.4273099999999985,7.56603,5.89239,10.0586,5.65273,0
