WARS,SDCBP,CST3,COL3A1,RER1,MATN2,IFI27,DBN1,C1QB,SMARCD1,JADE3,MEOX1,EREG,PF4,APMAP,DEFA4,CRISP3,NAALADL1,S100A11P1,ANXA2P2,CES1P1,SEC31B,GABPAP,IRX5,ATP6V0A1,GPS2,GYPB,TRAF3IP2,ABCC6,SCNN1A,ENAH,MED28,TMEM106B,DPPA4,L2HGDH,VRTN,FOXRED2,ASTE1,SEMA4C,PRR5,target
9.93781,11.8968,10.5062,4.31551,8.43552,3.3739199999999996,5.8918800000000005,6.54303,4.9093599999999995,7.312139999999999,3.9831199999999995,4.88312,3.58722,10.3957,9.71155,6.595860000000001,4.33925,4.95926,10.3724,10.3269,6.697769999999999,7.1375399999999996,5.67295,3.8626099999999997,8.485669999999999,8.75948,7.43035,7.15775,5.24196,5.93281,3.9350699999999996,5.52372,8.738999999999999,3.03565,4.93496,6.3585199999999995,6.20274,7.28302,7.61678,8.07109,0
7.41345,10.3413,6.95345,4.5782099999999994,5.280880000000001,3.2217,5.03755,8.40194,4.11278,8.41945,6.28503,5.55895,5.65373,7.00586,7.46334,5.90054,3.7019300000000004,4.4214199999999995,6.84422,8.37343,5.87743,7.3691,5.30629,7.3803,6.32051,9.208060000000001,5.9726300000000005,9.06322,4.7446,6.77815,3.94463,5.67454,6.3049800000000005,3.8525,4.83945,6.811,6.174919999999999,5.99598,6.580760000000001,8.617,1
8.965589999999999,11.1217,7.993519999999999,4.196280000000001,8.057310000000001,3.04698,5.33742,9.55665,4.3228,7.946839999999999,7.972339999999999,3.90436,7.716410000000001,5.91156,8.92971,8.2026,5.74315,4.609780000000001,7.10089,8.67286,5.63804,7.32735,7.5228399999999995,7.40695,6.99489,8.79193,6.68268,8.43998,4.04936,5.25894,6.60042,7.39228,8.092989999999999,3.43784,6.3512,5.7826699999999995,6.60266,6.98958,6.720960000000001,7.718139999999999,1
9.03482,10.7297,7.702560000000001,4.36045,8.339939999999999,3.6956300000000004,5.0873,8.93822,4.39429,8.08791,6.7718300000000005,4.26829,7.891430000000001,8.742,9.58129,13.4231,10.5624,4.76968,8.60421,7.849660000000001,6.20581,7.2683,7.02106,8.26362,7.926769999999999,7.942,8.73076,7.9417800000000005,4.6827,5.919980000000001,6.58558,7.368760000000001,8.56259,3.8952199999999997,5.3870000000000005,6.0197,6.9161600000000005,6.44993,6.1595,6.75667,1
7.372089999999999,8.07161,5.08094,5.65503,7.22478,3.5855900000000003,5.66177,6.90627,3.90521,7.010910000000001,5.057580000000001,4.0879199999999996,5.19859,5.35225,6.37732,6.16288,3.11512,5.31993,5.92853,7.877999999999999,5.004169999999999,7.22808,6.697369999999999,3.9998,6.9396,8.60672,8.25695,8.28288,4.872,6.07255,5.89346,5.13108,6.95223,3.923,5.02251,6.4188,6.59567,5.45466,5.43155,6.130669999999999,1
10.1533,11.4974,10.8289,3.73538,8.86711,3.20782,5.26614,6.47701,4.8766099999999994,6.77337,4.3193,5.6038,3.69781,12.4792,9.59248,5.15118,3.2785699999999998,5.8189400000000004,9.4204,10.6432,7.92628,7.4876,6.33573,4.07536,8.195110000000001,7.77815,6.71855,7.64432,4.76337,5.3349,3.6643199999999996,6.80425,9.63647,3.6979,5.3858,6.20605,6.1721900000000005,7.47836,7.927389999999999,7.38223,0
9.07814,9.92057,7.5438600000000005,3.91539,9.56884,3.3833699999999998,5.42395,7.4862899999999994,3.7201400000000002,7.1647,6.95671,4.13786,8.80035,7.21242,9.072560000000001,4.84516,3.49128,5.3343300000000005,5.26738,7.42837,4.91725,5.36881,4.7424599999999995,4.52899,7.62758,9.87155,5.86733,7.7363100000000005,3.91666,5.45949,5.6092699999999995,8.86921,8.85104,5.4825800000000005,5.142869999999999,5.81479,7.124060000000001,7.2297,9.068660000000001,8.18143,0
9.95179222389541,12.212326670577701,10.6154552892862,5.32531451297971,7.672497741443241,4.4028959507617405,5.81937141913565,7.15520052986182,5.53432054225178,7.06812965942184,4.97982420836871,4.122879306939129,4.32062571372656,11.1023063743465,10.5198339415652,7.28987913737433,4.36891583501153,5.3620752140821395,10.6814988778309,9.50293265819086,7.2087740141145895,7.693591493364151,5.58588505637329,5.23069307626167,9.178301960312071,8.28027411742843,6.23323935127371,7.87728553544312,6.5425429656991305,6.337617450198691,5.23071412398801,7.46462769766378,4.842978528760019,4.58142387322872,4.42747031600734,6.291714679802519,7.1278960719050595,6.92369147906739,7.56461272195977,7.08232602600667,0
8.888,10.4637,8.62846,4.21097,7.135660000000001,3.10748,8.46882,7.50931,4.1355699999999995,7.75497,6.05427,4.2097,3.99685,7.88571,8.41584,5.1486,3.2473400000000003,5.01481,6.70067,9.63007,5.32378,7.5884100000000005,6.85232,4.5332099999999995,7.106739999999999,7.839760000000001,6.88514,10.0051,4.2628,6.09205,4.94984,7.0124,8.02952,3.23884,5.64449,6.607410000000001,6.18481,6.19552,7.0022199999999994,6.86612,1
8.52781,9.57311,10.7952,4.20325,8.92715,2.97165,4.31709,9.77154,4.18047,8.11567,5.47994,4.45022,3.22364,4.85873,8.814739999999999,4.915780000000001,3.06585,4.571940000000001,8.57583,9.79354,6.6992199999999995,7.38492,6.142519999999999,3.9514699999999996,6.11677,7.9269,5.03544,7.72933,3.8553900000000003,5.7957,6.9535,7.10301,7.73809,3.10046,5.23947,5.90824,7.0602100000000005,7.18542,6.83777,6.72272,1
8.08608,8.7929,7.233739999999999,4.08835,8.36225,3.1252400000000002,4.6275,6.69605,3.9849,7.813680000000001,7.591060000000001,4.34115,2.99152,5.85731,8.437710000000001,4.97159,3.06866,4.57584,6.41707,9.10618,5.349019999999999,8.39132,5.46726,4.3982,5.97194,8.00814,5.1474400000000005,9.764330000000001,4.41105,5.99974,6.15015,5.03075,8.2924,3.1952700000000003,4.811319999999999,6.04477,6.13055,6.4772300000000005,5.6707,5.496169999999999,1
9.76145,9.59257,9.925939999999999,4.1399300000000006,9.8467,3.27204,5.1446,6.78947,5.51009,7.670389999999999,5.15739,4.57861,6.667610000000001,10.0059,10.9826,13.7409,10.9403,5.43403,9.94432,8.93261,8.15175,6.91638,4.95296,4.26829,8.6877,8.80901,8.753689999999999,7.745939999999999,5.13786,6.6508899999999995,3.8179199999999995,7.444319999999999,4.60694,4.615469999999999,4.93023,6.36192,7.00691,7.461,7.874160000000001,7.87298,0
8.02078,10.1658,8.92421,5.02882,6.63515,3.2164900000000003,4.89674,7.39285,5.51321,8.844380000000001,4.71951,4.12614,6.20756,6.42469,8.83482,10.4605,5.72964,5.27307,7.44672,7.73385,6.38729,9.38241,6.85732,7.0335,6.616639999999999,7.801010000000001,5.19573,10.2143,4.78606,6.62017,3.67876,4.9544,6.11948,3.2486099999999998,5.05128,6.70812,6.04838,6.40384,6.102040000000001,6.29579,1
10.2265,10.8638,11.1132,4.52396,9.537139999999999,3.23369,5.02139,6.765610000000001,5.70303,7.490760000000001,5.651730000000001,4.493,8.903089999999999,11.0147,11.6952,13.4297,11.3819,6.35478,10.2072,9.318610000000001,6.9630399999999995,7.19155,5.186380000000001,4.01389,8.20323,7.425260000000001,9.14505,7.60163,4.79577,6.2647,3.6792300000000004,7.40722,5.89154,5.53196,5.36035,6.7143,6.793710000000001,6.99396,7.36194,8.03302,0
9.20802,12.5636,9.38839,4.14024,8.63167,3.7273199999999997,5.95397,6.49635,4.236000000000001,6.780530000000001,4.1113,4.31095,3.71614,11.2274,10.6778,6.20268,3.04504,4.8655800000000005,10.828,10.1079,6.10681,7.21955,4.50988,4.63885,8.758410000000001,8.169310000000001,6.933110000000001,7.0601199999999995,4.9629,6.00949,3.9165099999999997,5.71724,9.03408,3.55732,4.57642,6.397480000000001,6.27578,7.17497,7.48308,7.665830000000001,0
8.04250377351224,9.18887061096042,6.7195331035348405,5.30792400907295,7.48438065433626,4.128150632119151,8.95804397947609,7.63308030838318,5.58223883168975,7.51403880994802,5.8048547211613295,4.22862552836472,4.16857992315989,7.38573442153988,9.020720975621119,6.778802838213849,3.99997320497251,5.15140578400191,7.19403051063815,9.011195632801321,6.17297842299112,8.29294174842416,6.796061314610231,5.46719791384341,8.07893002606778,8.465648431861759,8.782129681369211,9.86025720676795,6.315441744073071,5.811181459564871,6.26064282345186,7.83495507756196,5.204212470508621,4.53426255895216,4.835226377110541,6.28924415134905,6.960029941528631,6.896657635660219,6.97520680553011,7.91707668587287,1
10.5829,12.0612,10.7639,4.01353,9.00481,3.72782,5.57521,6.41156,4.71702,6.7371300000000005,4.33565,5.2122,5.42114,11.4176,9.55286,5.03789,3.14209,5.26089,8.938089999999999,10.895,9.59415,5.33053,6.40721,3.74365,7.3947,7.8249699999999995,5.50539,7.84852,4.10895,5.40939,3.6230599999999997,7.69482,8.97969,3.3908199999999997,4.88051,6.19975,6.02456,7.402539999999999,7.26279,6.88077,0
7.322210000000001,9.42452,4.73684,4.58092,7.99189,3.2353099999999997,5.0936699999999995,7.83753,4.29333,7.78575,9.067269999999999,4.92899,5.1944099999999995,6.10279,9.75788,6.716639999999999,4.21431,4.33703,4.86497,7.7709,5.85928,7.96705,8.002939999999999,4.40171,7.20454,7.469130000000001,5.22583,8.46611,4.37941,5.62863,7.408510000000001,7.15182,4.088019999999999,3.3195300000000003,4.70391,6.32509,5.91403,5.21157,8.24201,7.3747300000000005,1
10.9223,11.8664,11.8234,3.98288,9.09328,3.0971,4.98597,6.07895,5.70273,7.12993,4.65104,4.958069999999999,5.24822,11.0763,9.96957,7.19695,3.41351,5.915719999999999,10.2831,10.6804,9.06581,6.53411,5.6137,3.94766,7.6169899999999995,9.81321,4.61555,7.916289999999999,4.75039,5.50017,4.1496900000000005,7.404610000000001,9.490730000000001,3.5136300000000005,5.3217,6.17362,5.79799,7.904380000000001,7.66432,7.792619999999999,0
7.4445588520122,9.553424346620108,4.79464056972601,5.26919143836336,6.3460693752702,4.7400902300958,11.1937827712497,7.6899333684002995,5.6752958385565595,7.435543592983461,4.9802280918209005,4.66353026531304,4.2579485595471205,7.665488430177269,7.223018417413971,6.800268414964321,4.884699165072309,5.4690762725892,7.33232161509239,9.36076307713667,6.20313925846968,7.79602493177505,6.071045138506711,5.05704761016454,8.38231817212903,9.532565412188449,6.95614181622559,9.525203032619409,6.0195000314799705,7.21509331870734,4.83088590376451,8.91262637009438,4.314050076541649,4.591608118324451,4.87456712991948,7.09848615555951,6.9442263194622,6.47434580559715,7.0163189537013695,7.494528732749691,1
8.463339999999999,9.87453,10.0001,4.4745800000000004,5.7754199999999996,3.33451,5.60409,6.5892100000000005,4.865819999999999,8.28111,6.12465,4.43945,8.19155,6.5466,8.51478,5.95399,3.02798,5.3461099999999995,7.789060000000001,9.57268,7.5453,7.88086,5.63537,6.52867,7.16741,8.82124,6.01618,7.27683,5.32605,7.269019999999999,4.14959,4.19085,6.04933,3.44375,5.33708,7.06425,5.9526900000000005,6.88765,6.5269900000000005,5.60765,1
7.36217,9.24894,4.679469999999999,4.3669400000000005,7.8597600000000005,3.1564,4.74905,8.33266,3.85264,7.21865,8.35398,4.059880000000001,3.9004199999999996,4.97912,6.880330000000001,5.130319999999999,3.2857800000000004,4.42583,5.56649,7.902660000000001,5.42183,7.3101199999999995,7.51761,5.70493,6.22652,9.136510000000001,5.5871,8.979,4.08971,5.38859,8.22947,6.28859,6.69758,3.2200900000000003,6.05561,5.98666,6.66092,5.96552,7.1323,5.26365,1
7.132680000000001,8.938039999999999,5.6993599999999995,4.85279,7.47871,3.24295,8.2133,8.201189999999999,3.877,7.3650899999999995,7.17338,3.98365,4.43193,5.457990000000001,7.80939,5.51577,3.1269,5.34176,6.29104,7.5155899999999995,4.89273,7.82988,6.97162,4.352930000000001,7.197430000000001,8.20463,7.43721,9.95144,4.54509,5.41861,7.04254,6.21782,7.30358,4.22633,5.32895,6.14591,6.37857,5.95672,5.4344,5.7884199999999995,1
9.59038,10.7972,8.67866,4.27111,8.61716,4.62838,6.71732,8.19592,4.63727,7.682910000000001,5.33944,4.38762,4.2510900000000005,7.0755300000000005,11.2395,12.8698,10.5421,5.83669,9.3633,9.24691,8.69328,6.855389999999999,6.32039,4.37528,7.4871,6.43869,7.244039999999999,9.05984,4.70298,4.58396,5.93534,6.9053,6.40537,4.80355,5.26185,4.74515,6.45838,6.71853,7.2487,7.79926,1
8.066880000000001,10.4217,10.9518,4.1076,7.7957,3.26464,6.98279,6.568980000000001,4.80759,7.78516,5.6167300000000004,4.4528099999999995,3.83209,7.25373,9.186169999999999,5.70346,3.26685,4.87181,7.84058,9.67592,4.93161,7.68385,5.54066,4.79766,7.664569999999999,8.12536,11.0344,9.3299,4.50495,6.55002,5.27441,6.442,5.85579,3.2549799999999998,5.350219999999999,7.05985,8.07039,5.91225,5.938280000000001,7.075889999999999,1
6.02513,6.20089,5.19344,5.71897,6.3537,3.75118,5.4810099999999995,7.05656,4.43508,6.0724599999999995,5.32327,5.21965,4.7874099999999995,5.77005,5.48177,7.0133399999999995,3.08714,4.73378,7.108169999999999,8.30354,5.62317,7.088989999999999,7.5396600000000005,4.82914,8.003630000000001,8.84019,6.93025,8.10947,4.07227,7.70038,5.49521,5.12559,5.87407,3.67993,5.99064,7.73796,7.12217,5.58005,6.22905,5.78059,1
9.499410000000001,11.7804,9.31212,3.92668,8.79247,3.4303800000000004,4.44918,5.894769999999999,3.3418400000000004,6.89513,6.783530000000001,5.05505,7.111219999999999,9.5759,9.59066,6.2609699999999995,4.7629,6.30437,8.008569999999999,8.9667,8.39508,7.67858,6.2314300000000005,3.55723,7.004519999999999,11.6266,5.8632599999999995,7.421119999999999,4.69013,5.08317,5.99576,9.59597,9.09267,4.99337,4.367430000000001,5.93335,6.01232,7.363410000000001,6.785639999999999,7.549110000000001,0
6.704039999999999,7.248310000000001,8.40311,5.977930000000001,6.13046,3.0987299999999998,5.1067,7.63152,3.83366,6.94452,4.19148,4.52913,4.1334800000000005,4.889130000000001,6.182840000000001,4.86638,3.24859,5.26584,6.36116,8.45614,5.94827,7.36003,6.702789999999999,4.50445,7.763210000000001,10.1599,6.5014199999999995,5.72587,4.15271,7.29355,4.44079,5.02115,5.6009400000000005,3.8236199999999996,5.2955,6.98268,7.181769999999999,6.01692,7.2069600000000005,6.6049,1
7.542258427611751,8.71182002267904,4.8295914219588205,5.63407807156345,7.5555564111395395,4.2938435826931105,11.713125614416802,8.18944433000424,5.723258267999411,7.53214794758744,5.37010594937973,4.22555260039532,4.3619445327227595,7.3955448134462,8.13338327490696,6.81093035947117,4.027176948901561,5.503549851481429,7.24367010886583,7.74302359100478,6.117605465027419,7.60933379130993,5.58676270409786,5.43130975495688,8.09658745529734,8.02229733734653,9.84495584619345,9.607171379635538,5.92426639718868,6.47400815336406,5.33491921884918,7.0344103787685,5.43736077194973,5.74989918573017,4.5211135836749206,6.68648692679391,7.28416737704169,7.153130883939589,6.918392634170389,7.544192814103299,1
7.617260000000001,10.357999999999999,7.731260000000001,4.21061,6.71784,3.29788,10.5168,8.05976,4.24634,7.87602,5.82523,4.74331,8.016589999999999,8.54308,8.57569,5.80508,3.46405,5.11109,7.12245,8.4146,4.5942,7.797339999999999,6.74242,3.95665,7.0631,9.0835,8.7184,8.26995,4.65682,6.08389,3.9040800000000004,6.742710000000001,7.48412,3.9705699999999995,5.5237300000000005,6.5239400000000005,6.04669,7.03137,7.02643,7.25418,1
9.92596,11.7222,7.9413800000000005,4.47441,8.60087,4.28929,4.566,6.9315,4.32892,7.56078,5.679530000000001,4.43645,8.74343,7.9203600000000005,10.8103,12.9815,10.8523,4.76773,10.238999999999999,8.60577,7.159889999999999,7.40614,5.933669999999999,4.21279,7.758089999999999,7.33575,6.212359999999999,8.29219,4.90184,5.9622,8.48777,5.47739,7.22209,3.74324,4.96611,6.2211,6.27808,6.572019999999999,6.48209,7.282960000000001,1
10.8211300464607,10.996508415690698,6.5842656673166395,4.91987680480579,7.642945175198831,4.0683353562770295,8.1610243406716,7.79442133876019,5.2763875748103795,6.89049313455512,7.35859588598745,4.15678206873686,4.55738320929789,7.245397047976309,9.19614751278973,9.610233085986142,3.9440276481983596,5.03878360740592,6.52854885119577,10.3163886923747,6.2205756850354,6.6223120377629,7.955281244882691,5.67821499817083,7.534844685480549,7.66449772012885,8.04320082736559,10.808013597908099,5.8902474639728295,6.028722352116341,5.38094010341681,8.02058514458859,5.90030400534436,4.49190367914063,4.49139767859118,6.323674532941049,6.2537750070558396,7.4830840944240204,6.59083550253772,7.3432934733383295,1
