CCL5,RCN1,TGFBI,MYBL2,CD14,NUP214,COMMD3-BMI1,EPS8,TRAFD1,IGF1R,PRAME,APOC4-APOC2,FPR1,HOXB6,FAM50B,WT1,GP1BB,FLT3,CDKN2A,ASAH1,TBC1D9B,ALDH1A1,LCN2,COL4A5,CDC42BPA,GPR65,HOXA1,HBBP1,TRBV21-1,GOLM1,AKTIP,DNAAF5,LPAR6,DEPTOR,C3orf14,CXorf57,SLC27A5,PCDH9,NUDT11,VPREB3,SH3BP4,TCL1A,target
6.50982,9.42987,5.9908800000000015,6.45805,4.81,9.07767,9.33281,3.61295,7.448180000000002,9.46614,4.5971,8.29903,6.73755,3.96092,7.0598100000000015,8.887080000000003,5.03276,9.6228,6.48217,9.83936,9.49433,3.5295400000000003,6.755489999999999,9.17139,4.2458300000000015,4.90736,3.87154,4.15259,4.23181,7.52258,4.88164,7.80205,4.5658400000000015,6.27233,3.62555,3.86638,6.71674,4.26391,4.13631,4.89702,3.60296,5.17741,1
8.03626,7.894819999999998,5.43351,7.62236,5.2561,7.5720100000000015,9.99757,7.392639999999999,7.028010000000001,6.14144,4.33364,8.19565,5.61992,4.38167,5.27445,6.7772,5.70865,9.20895,6.40211,7.88876,8.89541,3.50477,6.02585,3.30985,3.48491,6.9814,4.8246400000000005,3.53921,4.112419999999998,4.2729599999999985,4.57081,7.891710000000002,10.0724,9.03995,3.47196,3.78506,6.29022,4.28475,4.34341,5.65035,4.00654,5.14911,1
8.80525,8.37173,9.70578,8.54411,10.2506,8.5638,9.38263,5.22786,7.2601,3.77148,4.5776,6.42854,9.31138,4.3823300000000005,6.6624300000000005,8.51576,7.88587,9.63556,6.21246,10.5099,9.27425,4.03976,9.74261,2.9012,3.93939,9.15635,4.4169800000000015,4.45367,4.21315,4.45202,5.85199,7.95277,7.05025,9.28345,3.859480000000001,3.73009,6.57999,4.90502,4.24098,4.83996,3.30419,5.07466,1
7.61632,7.901669999999998,7.37962,7.39107,4.38247,8.17863,8.4263,4.61771,6.49031,3.64837,4.56967,7.1906,6.25436,4.33645,6.07151,8.42499,5.94844,8.05533,5.99402,8.03324,8.26286,3.77536,5.38719,3.15261,3.97397,5.5007,4.59442,4.383769999999998,4.511419999999998,4.66594,4.87334,7.20212,6.98176,7.0674800000000015,4.17628,3.99244,6.5201699999999985,4.89136,4.8251800000000005,4.7836,3.64115,4.99876,1
7.19941,7.43215,10.3342,6.23047,11.538,8.958269999999997,9.27606,8.04555,7.50052,6.09564,4.12801,5.31933,10.9173,7.357539999999998,6.89955,4.20162,6.19258,10.7016,5.76817,9.49324,8.94465,4.2369900000000005,5.36975,6.15535,3.78251,8.64557,5.30002,4.53431,3.95259,5.04472,5.1353,7.904719999999998,5.87444,8.61862,3.90941,3.87019,5.81493,4.28951,4.29784,4.47451,3.91762,4.86303,1
7.79117,6.93545,9.6641,6.8487399999999985,10.3418,8.24981,10.2517,6.73446,7.1459600000000005,7.46683,6.32386,6.68332,10.5218,4.5441400000000005,6.42265,4.004,6.63998,9.00558,5.3615900000000005,9.93569,9.25913,7.708539999999998,5.3301,3.4296900000000003,3.6422,5.96192,4.5368900000000005,6.48648,4.02122,4.61956,6.10199,7.50317,7.72083,9.80812,3.7513,3.86467,5.25447,4.45964,5.51927,4.28956,5.05685,5.04135,1
9.36105,8.79159,6.1009699999999984,9.67772,6.40265,8.17491,10.8435,4.04416,7.02833,7.147989999999999,5.25997,6.7296,9.86955,7.8165,6.49934,8.37757,7.66264,7.76739,5.7529900000000005,10.0892,8.32048,8.25845,8.42994,3.45,8.7867,8.93012,6.7469600000000005,10.5462,3.90507,5.81285,4.94417,7.6762,7.65978,6.05684,5.90123,3.78811,6.52324,6.23923,6.09812,4.8062,4.12321,4.98275,1
8.23563,8.25928,4.58344,6.41921,5.3631199999999986,7.77681,10.4779,5.66302,6.43337,8.58366,8.92101,6.02596,5.09212,3.8093,6.08277,7.9252,4.9477400000000005,10.5853,4.94111,8.77213,8.31942,3.45465,4.77069,2.95566,3.98329,7.02158,4.54174,3.83262,3.77734,4.26919,5.4759,8.326880000000001,9.27421,11.3608,3.85725,3.83803,6.513330000000002,4.06541,3.89556,4.786980000000002,3.85682,5.38866,1
8.31842,8.01022,7.01081,6.42796,5.97277,8.66901,9.99484,8.25278,8.35168,6.8711699999999984,4.520969999999998,5.76175,7.70065,3.52224,6.2112,8.360489999999999,7.64265,9.97008,5.27225,9.41356,8.6553,4.60309,10.3272,3.10592,6.871580000000002,5.45065,6.05881,6.41668,4.1677800000000005,3.77082,4.9097,6.05483,10.6143,7.414,3.4353300000000004,3.55681,5.84882,4.31135,4.14131,4.97261,7.60999,4.5912,1
7.82330803882363,7.22732645727031,8.3371674943716,7.98828128972525,8.69300554701705,8.8680852331024,7.86793670147861,6.11814556890556,7.4074246144139515,6.21323407304465,5.9876300185893205,8.31450198206499,7.56231190882685,5.26721974500956,6.92984602443324,5.30615092532596,6.36912616512524,9.215967808358801,7.6219895787452305,8.72130102986181,8.655086453348611,4.31626969886687,6.405130880655888,4.56085106910424,4.63251853492548,6.511306681269112,4.71194482911904,7.82950169388801,5.73179882707391,5.61191044638004,6.419070948003808,8.15460664026675,7.6033424324048,8.72453507318806,4.78622369858558,4.43216216751357,7.10937825528636,6.05944918694671,7.320215253419549,6.4387143821883885,5.0287842975239405,6.80518535030424,1
9.050115016633038,6.59842618089987,10.3263627681945,8.430916459561349,11.893430979946,8.44550667374939,6.919324318238258,5.291355073696192,7.4876118314765,6.74717296869598,5.808980063141661,6.9080213272227,10.6264054955093,4.94974219988111,6.7456398701097,4.44673133044175,6.8584859110421,7.822543927535699,7.606522380669791,9.14508457313003,9.16065273223416,5.17658585560506,6.7137144162667,4.15200793260256,4.9389371291673605,7.57689184284485,5.57624207509742,5.88548993197074,5.78710050788871,6.7035169494539915,6.78207943295201,7.6475588661268,7.40325320837461,5.60039867950801,4.85364389979472,4.33097373854948,6.674316108440441,5.749759249879321,6.858102382404518,5.6374167104036905,5.11573260723145,6.6692965948283,1
7.17575,8.161719999999999,5.80441,6.21384,6.18797,7.72784,10.5359,3.696,7.144660000000001,8.27258,8.617280000000001,6.42771,6.88173,3.8474,6.25201,7.12907,4.7864900000000015,10.6924,5.71652,9.98194,8.62857,3.01935,6.07129,2.93284,3.52996,8.41253,4.18939,4.33878,4.26725,4.28781,6.41122,7.901569999999999,9.52122,10.9453,3.6217,4.00691,6.31872,4.63734,4.41836,5.69365,3.69491,6.62885,1
8.49944,6.39587,6.54409,6.69247,11.4495,9.39298,10.2209,4.91311,7.90822,4.33549,4.18056,7.87825,10.3645,8.190389999999999,5.71056,4.06365,6.00839,9.82201,5.6135,11.6151,9.44646,4.551,5.29622,3.94325,4.27949,9.22918,6.51243,4.15136,3.9088,5.05241,5.78974,7.5133899999999985,5.85406,5.5098400000000005,3.8962,4.15431,5.56806,4.31291,4.42748,4.77121,4.423769999999998,5.61135,1
778.079565599928,2809.350340753431,168.337763491352,4289.39111375907,101.980109690231,1798.72081799977,82.3627572912234,538.3737047904,789.166371861499,2196.62474347608,2382.53456140041,4.5364078060836786,365.818518809878,98.92554100525948,93.28857671485727,575.561839154394,118.933523583018,7386.55092842082,33.4724673765579,5598.73143251171,2709.10920106426,2193.32882847355,997.079474941376,3.30166020665703,907.779003656698,365.070782653833,34.892876916004894,50.137256241023906,0.393819614513304,550.069720633729,323.390574837487,858.593648769406,669.709672682406,467.25048340207496,2.89374385532228,10.9785229758871,211.363080747351,98.7453567894722,6.69493344672617,38.848923341005396,1175.03023801152,34.2579318204972,1
5.80781812743541,8.29358987697416,6.53728705585541,8.414983759158309,5.65680879830801,8.949662876268821,8.19350195747228,4.99273473208032,7.45159236424608,5.6244392511572885,5.739311673959,8.798228194156257,7.26773446941995,5.3599992099944815,7.51206643388739,7.1964553928546,6.34865290928628,9.57526227296979,7.02742837698923,8.48692751109231,9.133908788823561,4.44913339090102,8.18264075659296,6.15094985729126,4.82975964556258,5.0216236074392,5.15941066518084,6.01248617745537,5.53974064986832,7.77519009643632,6.32869285108338,7.76645376091373,5.58463961061813,6.14377460218248,5.02948718641779,4.56814827442468,7.02100762081372,5.98297778901011,7.169569087846449,6.086297592874559,8.50481065857527,6.77374996955634,1
8.23396,7.7798,5.89475,7.387739999999999,4.76561,8.46611,11.4318,7.42811,7.96484,4.73576,7.97895,6.28484,5.87858,4.02414,6.59652,5.68076,4.88647,8.74507,5.98364,9.08757,9.09307,3.85496,7.44464,3.23628,3.8779,9.7115,4.20262,4.0336,3.95251,4.5456,6.04295,8.583110000000001,8.8787,10.2,4.01393,3.75542,6.22246,4.16328,4.02525,5.43403,3.924080000000001,5.48091,1
9.83856,8.210510000000001,4.0481,7.820010000000001,4.03303,8.26224,10.0065,6.91885,7.2895699999999986,5.32771,5.44988,8.71016,6.39709,9.56367,5.73234,9.03946,6.6924600000000005,8.991489999999997,6.3422800000000015,8.335139999999999,8.55969,5.83995,6.72248,8.03058,4.46684,6.09291,6.587960000000002,6.33096,4.45559,4.31635,5.56963,7.85035,4.5108,6.64647,3.52776,4.56571,6.32054,5.21049,4.0075,4.79743,7.397639999999999,4.22765,1
12.3501,6.92334,10.9822,6.41516,10.9119,8.68372,10.1909,6.51241,7.939719999999999,7.99018,4.01538,5.26231,10.4475,3.91783,7.05449,3.4078699999999995,7.896560000000001,6.3474,5.6642199999999985,10.3553,7.75007,7.86348,7.35861,2.94028,5.12581,10.4392,4.42787,3.82597,5.44179,6.07869,8.138119999999999,7.91067,9.9587,5.10329,6.931780000000002,5.50831,6.577660000000002,5.75002,5.08005,5.8483,4.85164,8.17406,0
7.993481464402,7.88725292076336,6.51291993994172,8.15133845898164,7.93966923915147,8.63873788595196,8.95922355568083,4.97990129277159,7.51992401784809,6.1722832275498405,7.94906227573791,7.19028392524054,10.1844017351547,4.97595491486855,7.22603653051255,4.75809601665257,6.458464914871218,9.33625406793698,6.86712397926121,9.52795705408056,8.506415148514339,4.19528688402764,12.5750073033478,4.19946885396323,4.555033107635059,7.91694492459254,4.94897137415675,6.91492351737203,5.50214390020073,5.586956464040611,7.34905996468333,8.295067278195901,7.90755519576589,8.694944560270221,4.8548461913560494,4.54267473552296,6.55299700055564,6.43515479253519,7.059919224468678,6.0513389229769805,4.93473163463288,6.61051659745047,1
8.45085001757316,7.39107428421602,10.523849673688,8.01468805227507,11.2054965311759,9.390293217927619,7.96372448176455,5.29215044327926,7.79546338072554,5.1121387487581,5.6664407179132485,7.57737453541679,10.247564081204901,5.39066530866745,7.28348807760148,5.80664073090297,6.11857009547406,9.46860757165847,7.214315569865919,9.1068834757635,9.06675688976952,4.14773316901966,10.9743919858937,4.29989189338843,4.48709268308738,7.4490581042339885,5.47052806352481,6.01975076178795,5.591519864851331,5.59497460331388,7.27517712306419,8.20989532409791,8.04970647507366,6.71999045080487,4.529842562484888,4.44028118899054,6.82766070143724,5.424674168550742,6.8343707645123,5.69821574332761,4.79025339550309,6.61447521268476,1
8.27900754457436,7.2788122770434285,10.368146405644302,7.394302774328199,12.4807861559469,8.79659969886757,7.3451447564209404,5.28861906988644,7.477846573600121,5.602393475114631,6.015891315429848,8.1059305463387,10.6992681861548,4.5291758565277185,6.88767929587572,5.478920872683519,7.083596112556009,9.654928890098999,7.1793914545341515,9.20687404860131,9.17243881186636,4.39767898046203,7.44879817406448,4.09539802877363,4.28243078826148,6.83998581686982,4.7520387349171695,5.9068529129499,5.54418137105845,5.964507172101738,6.4091483834238385,7.713535809400071,6.69457060751161,7.364285385104308,4.71408421455726,4.06119070410524,6.86298090101362,5.916965715578152,6.85403121307684,5.80409000359413,4.78874503142719,7.1672755284062015,1
10.3444,6.04202,10.3702,7.4439199999999985,10.123,8.334769999999999,8.437439999999999,4.23137,7.55284,7.23048,4.309819999999998,6.54129,10.0208,4.13413,6.00305,3.2486200000000003,8.65605,5.39264,5.79136,9.71324,8.79527,6.16383,7.560060000000001,3.60618,3.75303,9.77315,4.53454,4.89543,5.63307,5.06745,7.23591,7.2728899999999985,8.89001,4.73839,4.78827,3.92298,6.00809,8.58089,5.4454699999999985,8.34273,4.4684800000000005,10.9445,0
8.724210000000001,7.63622,6.54649,7.410310000000001,9.50927,8.21118,10.5322,5.4983,7.17662,6.18544,4.07357,5.83999,10.5098,4.701230000000002,6.80633,6.6799100000000005,6.17139,9.27999,5.72653,8.87014,8.57552,7.01473,5.91956,2.93111,4.95374,8.75393,4.8806699999999985,7.661589999999999,4.0267800000000005,4.61868,5.54683,7.63065,6.757739999999999,7.617380000000002,3.8267,4.36963,5.62319,5.13779,4.49784,4.77011,7.88466,6.04289,1
10.6191,8.31327,7.09335,6.90252,8.93173,8.879389999999997,10.9989,5.74815,8.057319999999999,6.31605,6.82153,6.39419,7.86125,3.67744,7.56995,4.313280000000002,5.60824,7.9752800000000015,5.72879,7.642010000000001,8.994489999999997,3.67108,5.25358,2.81344,4.15717,7.273630000000002,4.15244,3.96418,4.28685,7.6207699999999985,5.5065,9.32749,8.47997,10.07,3.8207,4.01893,7.01233,4.52191,4.20375,4.81377,3.58174,5.62772,1
7.80088,8.02305,9.71199,8.20805,9.08016,8.80222,9.21639,3.823,7.29179,6.48211,6.82587,8.10351,6.83072,4.55013,5.89919,8.59261,7.178210000000001,8.86759,6.19728,8.14558,9.2431,3.80209,8.43647,3.20308,4.20276,7.25496,4.89157,4.9359,4.5921400000000006,4.47586,4.89441,7.70351,7.67051,7.40975,3.3708,3.60014,6.7837,3.90931,4.19348,4.74141,3.64886,5.1563300000000005,1
10.2601,7.7404199999999985,9.25902,7.627639999999999,11.4025,9.7111,9.20504,6.93796,7.549819999999999,4.85318,4.29138,6.3912900000000015,8.54919,8.06361,6.43656,6.18052,3.87296,8.87096,6.57855,10.3193,9.0528,6.56957,4.00418,5.76114,4.37361,8.45682,4.86077,4.08448,3.6073,4.26687,5.18192,8.2718,10.8128,7.252439999999999,3.45177,4.20261,5.7145199999999985,4.54977,4.66167,3.78189,4.62725,4.35334,1
6.3226,8.47606,5.86361,7.17259,7.254510000000002,8.69753,10.3383,4.51725,6.8339,7.79617,3.72937,6.843960000000001,8.9864,7.79038,6.20106,7.319739999999999,5.70632,11.8355,6.8251300000000015,10.0044,9.48446,4.33491,7.532960000000001,6.11382,3.98034,7.32097,4.70714,4.14031,3.924630000000001,4.6459199999999985,5.37594,8.42534,4.5976300000000005,7.43122,3.86248,3.93007,6.31758,7.90101,4.35464,4.49101,3.96888,4.6517,1
8.87981669720866,7.17710202042634,6.927693127871961,8.29746219986786,8.020896891032361,8.671795027184519,8.14532948569199,5.750861129707401,7.8861002491430305,5.8117146596027895,5.778448058007621,7.817994068040769,9.15865215780943,5.07310054665318,7.342671070664848,5.75520260783646,5.83915163043839,10.3896753448311,7.01009998577958,8.2422118248283,8.9711093080696,4.031642400907581,7.6629146912482415,4.359470540351721,4.29083987147673,7.0460956039109,7.15652564291375,6.13206186237772,5.485008941537338,5.70911743931921,6.41832713126523,8.078116147681321,5.797035325095768,6.531595666945009,4.63398032825854,4.5223030406643305,6.9269032673260496,5.800484844835019,7.44499678745249,6.16980628042207,5.90371916420789,6.7771158228377315,1
6.01222450537843,8.36305183410642,6.5773644575521315,7.73152256966511,5.49699856013934,8.95473711340109,8.99121631790078,4.64361433884393,7.39045135370803,7.133289876205128,5.61239452592641,7.52680862645622,6.84102035347396,7.77556923703308,6.65445167944582,7.12034900926525,5.79398913543762,10.7777868720241,8.41504138737251,8.13120686533231,9.635391816259439,4.12696029978159,6.52912531170635,8.23297951208812,4.21988565863095,4.9388338437819295,5.18990279765094,5.77886430630417,5.50542149141513,5.49475265033818,6.42353285749024,8.71468581989423,5.3047278145003,6.64487257545846,4.44496000440965,4.511340735982911,6.93062382456301,7.231621411126992,7.169602611741659,5.87528286382076,4.939079668204768,6.87508863562046,1
8.10122,7.625560000000001,7.747539999999999,8.02523,10.123,8.20761,9.93693,6.21203,7.085560000000001,5.97893,4.27759,8.35406,8.05397,7.887739999999999,6.579,3.73639,5.37333,10.223,6.36565,9.12073,8.86988,4.2515,9.0494,3.4996400000000003,4.31046,8.22861,5.71535,4.84306,4.17405,8.177669999999999,5.91781,8.400830000000001,7.6201,6.60737,8.81429,4.20836,6.17698,5.65157,5.58573,5.5605400000000005,4.83889,5.73404,1
10.0433105178449,6.489357746357171,8.58600372286567,7.732764364717879,9.18620122627964,8.47077672174073,9.01658682129979,5.7648068965100006,7.95475534753078,5.57791780365407,5.91895474597101,8.11852141210105,9.254098640094073,5.9844005201835895,7.20911311873297,5.37150490118577,6.47819614868734,7.257221341673571,7.51162090194321,9.11843215268648,7.650349143180339,4.35853118089745,6.9787266693846,4.55516490063436,4.5919097415553605,9.653502532320312,6.66375284464437,6.77976442588771,5.59802222232216,5.58272559000003,6.821260672137541,7.41559295675297,10.2858765595302,6.418779568924401,5.22467939640204,5.44836421760043,7.044969126894982,6.55648685294338,7.62521443874776,6.5556048931969,5.81754418222449,6.83053195024745,1
1361.29002204917,1772.60926496833,979.703270248273,194.015687911034,1808.04995218974,1415.5286861517902,383.696730551493,262.992126824919,1146.32733567108,96.5396970532902,3.75922294185814,37.075368266585706,285.241702592888,3.94236006090412,149.883118395007,896.6083719463251,592.783062936839,4181.601530215949,23.433437900901694,4833.51354711098,7084.070006823679,1.91546222348834,2.47663872628506,3.676344841436,8.47215772388776,377.159585052894,15.679192524815301,0.727640734935067,2.17801492812066,295.244450565214,222.33268406382004,517.093240503688,1088.41269506158,3375.93827225648,1.40807506816039,29.6842074249514,445.67725240534105,103.675849718081,6.534044784361969,14.4471307574559,386.37117968685305,78.3648154144078,1
8.01849,8.40897,8.574860000000001,7.23707,8.90558,8.84356,10.5573,7.17707,6.68192,6.18034,4.02625,5.96879,8.04805,6.69197,6.44515,8.13843,5.4181599999999985,10.748,6.35751,9.84545,8.80914,4.89459,5.20833,4.10152,4.40068,7.92219,4.609,4.02871,3.91897,6.5738699999999985,5.58755,8.05748,9.0541,9.58746,3.5998900000000003,5.06529,6.6025100000000005,4.28493,4.37868,5.21315,7.14519,4.54185,1
6.709227297849902,7.49183792617437,7.54053802693524,7.56642499258299,10.342094161791099,8.99157696994157,9.29645991024821,4.5533139283957,6.7813821544802915,7.4238512730567,5.515243483011791,7.49836148497843,9.9814302383917,7.78603207240586,7.092987055298622,6.47223346890867,6.85104950468799,11.0473556472981,7.092054894539349,8.53761228787254,9.36804812823181,4.60163194668399,5.884352742141662,6.33301091540631,4.42717715124181,5.220777155658911,5.74429757274114,5.62479529855569,5.52830644897001,4.97109496798274,6.25440410429116,8.763673263766192,5.21907903515934,7.7066262157504,4.35487788571335,4.34449517971112,6.630616228666612,5.696522659146099,6.87461918934862,5.852787878451,5.8805026071288715,6.68958838104152,1
9.44475,8.43821,7.006869999999998,7.558889999999999,7.133380000000002,8.31714,11.0073,7.84405,6.87772,6.75747,4.59277,6.29721,8.24195,4.44287,6.32138,8.352360000000001,4.22628,7.89352,5.01968,8.92267,7.752910000000001,5.51961,11.413,3.57869,4.27191,9.87623,4.56609,5.37399,4.15151,5.01898,6.3495,6.95673,9.68612,8.87743,3.95611,5.82645,5.71609,4.49078,5.65835,5.1866,6.68411,4.97897,1
9.49243,7.3911,7.393969999999999,7.4129999999999985,7.405419999999999,8.256210000000001,8.97538,7.2011699999999985,6.77526,5.56693,4.10755,7.97387,6.51857,4.27113,6.383780000000002,4.26015,5.76656,8.038689999999999,6.22593,9.55114,8.646339999999999,4.59927,5.7918,6.81579,3.93841,6.8487,4.83554,6.11423,4.22031,5.27589,5.57282,8.34409,6.75373,9.23985,3.45241,3.79252,6.05132,4.99861,5.58528,5.08334,3.85364,5.03266,1
9.75739,7.39605,7.1044100000000014,9.3716,6.46009,8.21155,8.89811,4.18687,7.6595,6.43855,4.22025,6.04018,7.335369999999998,6.61124,6.756939999999998,3.4174300000000004,8.90335,7.325369999999999,7.29157,9.95082,8.0049,5.10541,11.3608,7.921689999999999,8.478589999999999,8.3503,5.0879,5.73424,4.66322,5.36003,6.03354,8.85665,7.96695,5.2222,3.5060300000000004,4.82859,6.08601,5.58439,6.26172,4.9976699999999985,4.7020800000000005,5.11373,1
9.97415,7.71634,6.4625,6.887760000000001,6.3502,8.7621,9.69738,5.8597800000000015,6.953589999999998,4.0284,4.19356,7.88461,6.19263,8.40131,6.1361300000000005,7.78378,5.52272,10.6212,5.66143,8.33329,9.48703,3.4123,5.0845699999999985,3.24731,3.94458,5.46368,4.68497,4.57327,4.38733,4.4282,5.326980000000002,8.42522,7.75225,8.303469999999999,3.4903,4.24876,6.53718,4.52981,4.38546,5.24132,4.2144900000000005,5.53763,1
11.6168,7.33891,11.894,6.36395,12.0152,9.62166,9.5359,6.56962,8.79628,6.44356,4.20156,5.66484,11.075,4.3425699999999985,7.2467,3.61211,10.487,6.561839999999999,6.15682,10.7737,8.753739999999999,8.44328,7.82787,2.94825,3.94314,10.6459,5.36218,4.25967,5.52771,7.41208,7.832789999999998,8.41735,10.8908,4.99158,7.10645,6.638960000000001,6.40528,5.42411,5.11241,6.00244,6.24937,8.42102,0
12.1392,6.994269999999998,12.0704,6.4572400000000005,12.2832,9.84346,9.46977,6.83717,8.33672,6.28694,4.62,5.82029,11.7136,4.0665,6.53006,3.23718,10.9638,7.8924,5.98764,10.6084,9.10425,8.67614,8.26714,3.20151,4.4992800000000015,10.555,4.9359199999999985,4.27952,4.77768,7.97293,7.17057,8.01367,10.366,5.3495599999999985,8.302719999999999,6.25181,6.5845699999999985,5.9920300000000015,5.02463,6.3509,6.26212,8.76377,0
11.7263,7.82183,11.2966,6.82826,11.9033,9.795,9.45951,6.39812,8.79763,6.22779,4.81331,5.80879,10.9062,4.20028,7.338719999999999,3.3202199999999995,10.5623,6.2601900000000015,6.27827,10.1548,8.52604,7.38673,8.511460000000001,2.91048,5.27582,10.6968,6.0084800000000005,3.97583,5.11764,6.7427199999999985,7.715330000000002,8.45192,11.1843,5.94247,7.538869999999998,6.3812,6.46574,5.49516,4.92352,5.58285,6.48538,6.256480000000002,0
9.21181,6.56531,10.3054,9.3536,11.0562,9.22539,8.36185,5.61648,7.82593,5.59048,4.9036800000000005,6.342230000000002,11.3042,4.7111800000000015,6.14861,4.12555,7.189489999999998,6.83913,7.242000000000001,10.7051,7.7675800000000015,5.61372,9.88867,3.4115800000000003,7.5967600000000015,9.45704,5.77261,5.85958,4.5621,6.295719999999998,7.0404800000000005,7.3875600000000015,7.04404,4.52524,4.15251,3.98231,6.14322,5.08977,4.4764300000000015,5.11821,4.58939,5.10556,1
6.74891,8.74933,5.2692,8.18483,5.20829,8.86782,9.08692,5.65252,7.31577,7.700639999999999,7.1341899999999985,7.76283,7.50563,4.3445800000000006,7.69755,8.47066,4.93743,11.1642,8.256680000000001,8.683069999999999,8.50399,3.35689,4.4894300000000005,8.04134,3.97063,7.57138,4.2293699999999985,3.97063,3.89963,7.78578,5.65254,7.6973699999999985,9.08357,7.08379,3.91875,4.05258,6.58402,4.41633,4.0932,4.3777,3.77248,5.20755,1
11.8499,7.21421,11.7695,7.0963600000000016,11.3827,9.14828,9.62299,6.4481199999999985,8.253969999999999,6.9276399999999985,4.681,5.63344,10.0782,4.51592,6.78292,3.28986,10.2837,6.344530000000002,5.7307,9.75416,9.05513,7.082330000000002,6.979989999999999,2.85292,4.19997,9.83338,4.89641,3.61084,5.01261,6.94037,7.51297,8.47702,9.89344,5.90155,7.02508,6.41436,6.61032,5.91036,5.14084,7.35181,5.70674,8.76905,0
7.363457951997732,8.837633608105401,6.7213049649262695,8.48562412219958,7.014176759008301,8.51961649478647,7.97310546188749,5.21225625289115,7.817632657112732,5.92236397568743,5.647710716555,7.76124472171648,7.73386597724773,5.11916956093837,7.48894008797798,8.08093034611912,6.766657159867151,10.567786876962199,7.99048922663855,8.72575182462873,8.96099255012212,4.04329120892758,6.91667942751914,6.507848893325338,4.4317226269023,6.896013784803982,4.87516104528645,6.11257057795417,5.0189596921470985,6.554598419929628,6.63929295952126,8.0256075547508,9.225161356262527,8.199876031961969,4.73295219928291,4.24483799848434,6.59377824269529,5.7976105799394295,6.87097880166222,5.55988248626919,6.730514444545539,6.95167053035163,1
462.86485414360396,1734.55848267754,17.761894618733802,2194.79243441276,266.90311307481005,1921.1738502843805,352.82767377978996,137.37954245981,1475.59542268172,288.37348988713296,2.08624891816306,9.39713492220681,92.12427877547181,586.914608484235,41.6081230047378,2388.57636939286,18.6773979451438,7342.040360169721,12.651809714772,3542.156431845189,5527.472977531321,704.918688652388,32.4776437174923,1435.6964049206101,22.0786155277141,163.58824407126002,63.2139491804748,4.53025064588614,0.0,287.875764533428,99.41325938335359,573.350269468585,48.0213523593997,591.51926096252,2.49824155872908,9.689386176098,393.498288952034,484.440990869736,3.8642892300297498,9.07615757150668,152.520317288477,9.89552178431069,1
10.2392,7.7058399999999985,5.77441,7.83085,5.27768,8.90335,10.1531,3.958930000000001,7.54712,5.39885,5.71833,6.97965,10.2724,9.19236,6.12424,8.23569,6.77315,10.3458,6.21221,9.92438,8.91066,3.60065,10.535,7.9428100000000015,3.62208,7.16679,7.432930000000002,5.18043,4.38969,4.22012,5.8626,7.93043,7.61828,8.20934,3.44195,3.79969,7.244210000000002,4.94338,4.38494,4.89849,4.46249,4.81586,1
7.291930000000002,7.95285,10.1503,7.4840300000000015,10.7076,8.39685,9.47386,5.82803,7.253430000000002,5.09782,4.24551,7.410260000000001,9.38996,4.48795,7.00581,7.304360000000001,6.1887300000000005,10.6004,6.75677,10.0566,9.22339,4.14288,5.171119999999998,2.7935,3.90397,7.50518,3.99609,4.14131,4.05509,4.43233,5.82785,8.225539999999999,8.497630000000001,9.6347,3.81284,3.81705,6.0831300000000015,4.34961,4.06366,4.64931,6.50847,5.69685,1
8.65884,8.03837,10.8642,8.56069,12.3336,9.56419,10.5119,5.02361,7.96974,4.31755,8.07527,9.20413,9.74872,4.10428,7.0632100000000015,4.47314,5.13404,9.73429,7.04292,9.73994,9.67949,3.56103,5.3156300000000005,3.3286800000000003,3.75718,7.890560000000002,5.7415,3.72988,4.05852,5.65524,5.38581,8.81592,4.95965,7.06135,8.58014,3.57647,6.76155,5.12953,4.284680000000002,5.43521,6.78382,5.64219,1
10.0644,7.553139999999999,5.78496,7.6588699999999985,9.01763,8.10101,10.5041,3.98431,6.8548,5.8347,5.16881,8.6511,8.30578,7.51308,5.51681,6.07864,10.8429,9.1127,7.153689999999999,9.86441,9.25446,5.12542,7.048260000000001,8.460510000000001,4.65859,5.7956699999999985,5.695,6.72231,4.07642,4.74145,5.45196,8.06856,5.94006,8.58961,3.80839,3.9798,5.9851800000000015,4.50175,4.09286,4.98233,6.4710800000000015,5.67267,1
2677.41552766505,1636.28917711279,1156.12032914389,2819.3981802008598,8963.10304254295,3302.82050051235,100.245010352298,122.85833090542,1191.33084547362,228.02414022878398,17.8388029667977,2055.9513208530498,2293.41688328614,1444.81803107428,39.864465214034794,345.117592241636,18.2354549914232,5069.46093287698,101.890974741362,13746.8369628941,8605.86291650673,167.147593589482,13.013212371449802,267.846385221881,3.89126309990204,516.118635211797,326.450184998737,1.71510062955578,0.0,1078.95078422392,164.785250302937,442.832545384649,403.720327973772,300.854980438532,34.6198646552576,2.45586624854418,260.426516606393,150.217513602704,12.1569699942822,9.20315986186499,59.0585975141024,5.65874874828138,1
