HSP90B1,MARCKSL1,RPL10P9,HADHB,MGAT1,CDIPT,SGTA,NASP,SPEN,RSRC2,UNC119B,CRIM1,GCC2,GNG11,TRIM16,PTGS2,AOC3,MAFG,CSF2RB,HGD,ESR1,SLC18A2,BMP6,ANXA11,CLC,CD70,AANAT,BAZ1B,UBN1,SEPT5,BOLA2B,GZMH,HNF1A,OPRM1,SBF1,PDE8A,PKN2,SP3,TRAF3IP3,PPBP,SLC5A12,GLG1,PCM1,SCFD1,KIR3DL3,COX7CP1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,CRYZL1,LRRFIP1,ZC3HAV1,VSIG10,EDEM3,CYP39A1,ZNF692,EXD3,LSG1,CDC14B,TAF1D,CCDC28B,AGAP10P,EPS15L1,target
5.5598800000000015,7.98177,13.2695,9.21445,4.09667,9.47605,6.211130000000002,3.89164,7.23902,8.75615,8.24359,4.87499,7.65423,10.2907,5.47169,3.5784800000000003,4.6289099999999985,6.45025,7.965689999999999,6.54541,5.1148099999999985,4.1353,5.2218300000000015,8.11164,9.10605,6.71167,3.36856,6.37245,8.38325,7.6931,9.37835,10.0426,4.63625,5.21673,8.03037,6.27718,4.92585,8.62214,3.6866,12.9711,3.97853,8.28845,5.59072,4.50203,5.80288,11.7924,7.214339999999999,6.50168,3.84861,4.7693900000000005,7.288810000000002,4.61665,7.2652,6.21718,5.7807,5.60527,6.62798,5.49189,6.32103,5.98309,5.64733,3.85436,9.3557,6.30335,4.33674,6.25786,0
10.9863,9.19742,13.6853,10.7437,4.61591,10.331,6.936489999999999,4.28151,8.42047,9.10286,8.48825,5.48259,8.31066,10.8081,5.91479,5.9466199999999985,3.99341,6.79091,10.3325,5.75556,4.9436300000000015,4.45217,5.91905,8.94063,10.3514,6.68364,3.99098,7.21847,9.50186,7.12661,9.3386,10.3326,4.11596,4.22147,6.775930000000002,6.54248,7.956760000000001,9.95012,5.91603,12.2348,3.59775,9.44454,6.766560000000001,4.88135,5.9414099999999985,12.0711,7.2714,5.84905,3.63799,5.02631,8.33385,4.36661,6.53786,6.44057,7.263210000000001,5.25786,7.8929,4.934069999999998,6.1008,6.12369,7.77843,7.40043,9.82341,6.40414,4.78727,6.354030000000002,0
8.32242,8.88497,13.1028,9.56768,5.30105,10.5726,6.59565,4.15768,8.372110000000001,9.26469,8.319519999999999,4.85123,8.55476,9.79971,5.99646,7.668310000000001,4.64042,6.74105,11.7881,6.028580000000002,4.31625,4.3947,6.34892,8.53598,11.1682,6.99125,4.83471,6.57089,9.95979,7.06019,7.94417,7.44153,4.4090099999999985,4.59556,6.52692,5.87213,9.45724,8.32169,5.56717,12.2609,3.42346,8.13115,4.74183,4.04748,5.45037,10.8558,7.45419,6.4875099999999986,3.47801,5.49233,7.343260000000001,4.70526,6.9815,7.9919699999999985,5.83469,5.01854,8.66958,5.35061,6.9108,6.05363,6.6787800000000015,4.84058,8.59489,5.92391,4.6333400000000005,5.54369,0
10.9088,9.28152,13.5629,10.6426,4.87765,10.1255,6.57636,4.9386,8.06317,8.76517,8.621369999999999,6.60887,8.081,10.1687,5.79662,9.41103,3.38772,6.759060000000002,10.1617,4.37069,4.31239,4.80274,5.62812,8.64433,9.18223,6.56415,3.68586,7.31885,9.3986,6.6155800000000005,9.22215,11.7529,3.82626,4.4793400000000005,6.92195,6.86,8.08543,9.81488,6.7033,11.9764,3.36933,9.29307,7.035239999999999,4.81623,6.71197,12.1449,7.20656,5.44497,3.71176,4.83455,8.3128,3.86156,6.396719999999998,6.69075,6.971489999999998,5.04846,8.29914,4.85029,5.70487,5.82001,7.7572199999999984,7.29206,9.8221,6.51944,4.64504,6.3021,0
7.58435,9.0185,13.4855,9.88128,5.50379,10.4425,6.214169999999998,5.21389,7.9779,9.89387,8.36559,5.20751,8.44948,9.16523,4.97876,7.67576,4.93804,6.60332,11.3133,5.27034,4.85086,4.52105,5.3525800000000014,8.50644,11.8932,6.52535,3.79063,7.00581,8.67225,6.20276,8.01063,10.3533,4.18574,4.12431,6.5777,7.19487,9.30529,8.166,7.7080600000000015,11.7901,3.5452800000000004,8.27709,4.87638,4.61961,6.12939,10.6546,8.64001,5.60657,3.69025,5.11751,7.181210000000001,4.98303,8.02202,8.58473,6.26751,5.52309,9.26682,4.88703,7.0118100000000005,5.4194900000000015,6.71581,4.9637699999999985,8.73615,6.3996,4.64519,5.36609,0
8.655389999999999,8.21481,13.6504,9.91233,5.5689199999999985,9.38232,6.86998,3.79616,8.88739,9.99533,7.9165,5.550669999999998,8.708060000000001,12.8531,4.98115,4.1113800000000005,4.01897,6.58523,9.302,7.734960000000001,4.3170199999999985,5.14665,8.01277,8.04875,8.10998,6.35677,3.8328,7.31605,8.3825,6.47315,8.89524,10.0759,3.44266,4.66527,6.93562,7.38293,8.84184,9.19535,8.22379,13.7134,3.91884,8.259160000000001,5.64326,3.90433,7.2960699999999985,12.2283,7.971139999999999,6.04686,3.09817,4.24209,7.2915800000000015,4.2660300000000015,8.61703,7.15932,5.63475,4.57313,9.02079,4.63227,7.5819899999999985,5.66005,6.8167399999999985,9.10721,9.1623,6.143669999999998,4.74455,5.99717,0
7.22585,8.32231,12.8487,9.75027,4.42678,10.4036,6.715319999999998,5.43154,7.655710000000001,9.78132,8.02397,5.04285,8.44675,10.2049,5.33575,8.81926,5.15107,6.96333,12.4079,5.6363699999999985,5.14997,4.85521,5.85906,8.741660000000001,11.5665,6.52441,4.76119,6.699089999999999,10.0136,7.2099,7.55575,6.805789999999999,4.24937,4.47273,5.7068900000000005,6.25968,10.5151,8.452069999999999,7.0096300000000005,12.7092,3.78736,8.009139999999999,5.20054,4.24241,5.92281,10.4355,7.884069999999999,6.34874,3.45149,4.8803800000000015,7.9911699999999986,4.64701,6.7713100000000015,8.698,8.35953,5.23931,8.93003,5.14064,6.8447,5.99012,6.3759,5.11722,8.16577,6.23382,4.51881,5.7926,0
10.7945,8.40802,13.5252,10.848,3.72408,10.1924,7.90065,3.75966,9.12169,8.71747,9.98662,5.33895,6.46448,7.83462,4.83632,5.61081,3.82677,8.54239,7.46183,4.72941,5.82782,4.7462,4.47897,7.875560000000001,6.66403,6.6289,4.15672,6.75938,10.0362,6.454269999999998,9.09844,4.58247,4.99983,4.83699,7.6329699999999985,4.08551,8.51578,7.88725,3.96119,4.77071,3.83236,8.53815,5.7135,4.65739,5.66286,11.9345,7.727519999999998,7.247330000000002,4.02081,5.12871,8.55833,4.387569999999998,5.97365,6.59557,6.3244,8.47748,8.2895,5.93076,7.4314399999999985,6.19016,7.71742,3.4308300000000003,10.897,7.191,5.01003,5.1589800000000015,0
10.43,8.5366,13.4404,10.2339,5.13998,9.96369,7.39405,7.244280000000002,9.62593,10.2318,8.44945,5.5121400000000005,8.12302,7.4211,5.725619999999998,8.808769999999997,4.60061,8.58157,9.70966,4.67787,4.9858400000000005,4.98174,4.6402,8.917489999999997,11.6699,5.84393,3.68274,8.33723,10.2415,6.977810000000002,9.66827,7.69101,3.94738,4.16924,7.459230000000002,7.12033,8.81742,9.17727,7.48078,9.86531,3.3463,9.0664,6.53335,6.33478,5.90134,11.614,8.44022,6.81458,3.8267,5.09879,9.52745,5.4638800000000005,7.5165,8.589360000000001,6.18519,5.4233400000000005,8.4632,4.86471,7.941839999999999,6.17915,7.941439999999999,5.76389,10.2249,7.01077,5.6040199999999984,7.05015,0
9.37144,9.12734,13.6573,10.1939,6.15833,10.1174,6.7741,4.1494800000000005,8.22917,10.5293,7.91328,5.10026,8.76171,11.939,5.37452,6.608739999999999,3.89831,7.08736,10.7462,6.5231900000000005,4.03136,4.3006199999999986,7.437489999999999,7.657660000000001,10.6308,6.1512,3.37041,7.85146,8.11898,6.65354,9.00569,9.58998,4.02809,4.5146,6.10545,7.59664,8.32119,8.638060000000001,8.68022,13.3145,3.31231,8.07852,5.15607,5.01548,6.7591100000000015,11.7401,8.16277,5.36618,3.30379,4.49713,7.51272,4.828869999999998,8.9554,8.41414,5.6702900000000005,4.31776,9.10897,4.42813,7.598510000000001,5.78646,6.7779300000000005,7.92197,9.19843,6.34828,5.209969999999998,5.58587,0
8.38765,9.00584,13.5096,9.79552,5.1370000000000005,9.70742,6.72394,3.76704,7.13064,9.81688,7.944210000000001,6.0322,8.98241,12.6293,4.56986,4.36284,4.22042,5.278569999999998,9.10824,7.64332,4.0400800000000014,5.26335,8.07041,7.59227,8.42581,7.0635,3.28796,7.78737,6.87573,5.572030000000002,8.925989999999997,10.806,3.37526,4.96224,6.896539999999999,6.65488,5.94374,9.96056,6.5987100000000005,13.7939,3.29316,9.06166,4.63327,3.68616,6.85647,11.9061,7.60053,5.2627,3.5045800000000003,4.16739,7.404439999999999,4.66418,7.9279199999999985,6.82866,5.8122,4.81888,9.23246,4.94936,7.00275,5.27572,6.46841,7.97628,8.609860000000001,6.18001,4.172630000000002,5.3590300000000015,1
8.00877,9.05852,13.4526,9.53382,5.64851,10.5233,6.5754800000000015,6.31494,8.89012,9.79984,8.04454,4.93318,8.967130000000003,8.77057,5.02949,6.69724,4.38822,6.50902,11.2025,4.91837,4.76755,4.16746,4.95855,8.79348,9.39587,6.54603,4.33075,7.06242,9.54599,6.67942,8.64792,10.4718,3.98245,4.12682,6.82647,7.242739999999999,9.42308,8.35851,8.22654,11.3506,3.44231,8.35856,4.8133300000000006,4.76138,5.688280000000002,11.5461,8.65837,5.91836,3.35756,5.0467,6.71524,4.72051,7.61348,8.89573,5.43634,4.96404,9.09414,5.16359,7.14257,5.88518,6.5163,4.4374,9.90152,6.62533,5.2340300000000015,5.99741,0
10.456,9.23384,13.8092,10.0777,5.99897,10.1325,6.97337,3.89907,9.41517,10.242,8.035169999999999,5.33816,8.81633,9.7549,5.97624,4.40644,4.09364,6.84845,11.0992,5.72624,5.33326,4.5979199999999985,5.98912,8.49668,11.3014,6.61713,3.76126,7.72083,9.7976,6.62574,8.27931,8.70041,4.10935,4.54179,7.09488,7.3209,7.80041,8.015039999999999,7.13852,13.155,3.3091800000000005,8.16889,6.11165,4.55704,6.79222,11.5737,8.054310000000001,5.95095,3.4153,5.0300400000000005,7.34961,4.66458,8.32065,7.019139999999998,6.22717,4.97556,9.09769,4.67455,7.364539999999999,6.18074,8.14118,6.2273,9.46536,6.08256,5.104,5.73908,0
8.0764634092377,9.51218469514357,13.4925204340238,10.1582298660812,9.94709349100236,10.5814756120327,7.90615738227823,9.26602384571297,7.35488300686468,9.621724611994152,8.58412895193719,5.05439267408315,8.72928465080174,7.83423589614546,6.0455692722918615,5.20398554457576,4.2479559499166815,7.08118892710823,9.191945171863619,5.63010514796291,4.37798431563819,5.07265565930958,5.747030769388268,11.486495263500302,9.93138550474491,6.9286905088931,5.41294143351988,8.693662542666768,8.08255832772978,6.56703441872234,9.3068950811705,9.51404101625927,6.602041032306019,5.20681085336448,8.346238638104191,6.98824916048343,7.4426426301448,8.87609639186961,10.981403517944699,10.488142733920801,3.7190354775093697,9.97995597144607,8.451139244952461,7.37426544312618,7.29453257999196,11.234423175611699,8.71939880476656,7.07513681540966,4.46241351822343,5.81780105682569,8.50328072753559,6.460848642880928,6.8003947468457495,6.49778184747929,7.1894371342816,5.300789793071731,5.422595059375071,3.7031197621675496,7.9347095452084995,6.734875594095991,8.49605251763706,4.618470411712651,9.20165417232395,7.12236082943047,8.06731430215786,6.00012646402783,0
11.3868,8.77404,13.4075,10.5206,4.72072,9.97421,7.2120000000000015,4.44153,8.92671,10.3794,8.27693,4.63921,8.00554,9.75741,6.54724,10.5305,4.94353,8.21086,9.85262,4.77723,4.48042,5.58723,5.84501,7.8742899999999985,12.3596,6.26667,3.98734,7.7717100000000015,9.96698,6.76122,9.05794,9.21364,3.81391,4.24789,6.18476,6.3399800000000015,7.73957,9.32989,4.35977,12.4271,3.3373699999999995,8.0087,6.6669100000000014,4.100619999999998,6.01018,11.4211,7.81535,6.45317,3.6922,5.0657,9.46775,5.84161,6.48102,5.3708300000000015,6.48647,5.04625,8.88163,5.0522,7.46345,5.7306599999999985,7.65493,6.92207,9.98718,7.40673,3.81391,6.06186,0
8.98202,8.5708,13.3818,9.7122,5.90526,10.3899,6.31456,6.34199,9.53606,9.63421,8.47077,5.02299,8.32077,7.5068,5.52853,7.89916,4.81331,6.73085,11.9958,4.68921,4.69268,5.20836,4.7034699999999985,8.64536,9.52891,6.40629,4.05158,7.149939999999999,10.6431,6.53466,8.40323,8.33807,4.1732,4.36828,7.2216,7.21184,10.0234,8.34876,8.10998,10.8151,3.78082,7.95558,5.1902599999999985,5.33448,6.1044800000000015,11.0065,8.23825,5.84394,3.26057,5.22135,7.215839999999999,4.4069,7.9843899999999985,9.16191,5.59959,5.2390300000000005,9.44673,5.07158,7.367610000000001,5.68257,6.95865,4.88743,9.70594,5.98285,5.58558,6.37876,0
10.1423,9.94933,13.8298,10.1229,5.1992400000000005,10.094,6.83764,3.32459,8.914489999999997,9.83555,8.17966,5.66891,8.725719999999999,10.2084,6.03055,4.6226,3.92147,5.6786699999999986,11.0889,5.51117,5.56755,5.84516,5.90865,8.35388,11.1708,6.6711800000000006,4.08933,7.72354,9.28619,6.04761,7.72992,10.4689,4.51725,5.0915599999999985,6.70481,6.69607,7.31825,8.643360000000001,5.93476,13.2486,3.31205,8.636439999999999,5.6463800000000015,3.88902,7.161010000000001,11.7675,7.7175699999999985,5.3873,3.61189,5.2305199999999985,7.49476,4.50108,7.567819999999998,6.11735,6.5357699999999985,4.30845,8.52467,4.70469,6.91257,6.06246,7.81849,6.34325,9.29821,6.24876,4.7491900000000005,5.7064,0
8.869069999999997,8.61607,13.0608,8.9191,5.95219,8.07932,6.11272,4.94798,8.35028,9.39269,8.72725,8.015360000000001,9.44766,8.53715,6.93744,7.48666,3.67591,6.1656900000000014,10.1877,5.9457900000000015,4.43886,7.2233100000000015,5.36576,8.11472,10.1965,5.0235699999999985,2.86378,10.1831,7.69043,6.3689300000000015,8.63974,8.91245,4.3715,3.5554,9.69972,7.045139999999999,8.71665,8.54368,7.85115,9.7918,3.45616,10.5308,5.93953,5.11336,6.55141,11.5933,7.6705,5.40692,5.4139800000000005,4.1919,6.11341,7.5542,7.7047,6.6547399999999985,7.8799199999999985,6.13858,8.20871,3.89667,8.29021,5.9790199999999984,8.042910000000001,5.72144,10.6039,5.23283,5.4465,7.0801300000000005,0
11.3945,8.64705,11.7139,8.712760000000001,6.15629,10.0335,6.02843,7.64758,9.35086,10.2768,7.92893,6.716080000000002,7.0031,7.35274,6.56737,7.80916,6.82575,6.72756,11.0362,5.1711,4.936730000000002,6.41202,5.70085,9.05202,9.00666,5.55056,3.63844,8.6678,11.0842,6.9009,7.111280000000002,7.314089999999998,5.05441,3.51664,7.72947,4.28941,10.2484,8.23022,8.06071,11.0765,3.41319,7.94418,9.80742,6.2173,5.29404,9.0604,7.11861,5.54523,3.7169,4.82754,7.16485,4.28951,5.8752900000000015,7.77836,8.07907,5.79676,8.2398,4.70044,7.278110000000002,5.82645,8.1585,4.37376,10.2038,5.8648,7.831180000000002,5.9501,0
7.71888,8.67631,13.2442,9.73811,5.41686,10.7516,6.84002,4.96031,8.718589999999999,9.86259,8.234960000000001,4.96556,8.81402,11.0195,5.38632,9.21551,5.0549300000000015,6.7145899999999985,12.0382,5.82107,4.87527,5.06564,6.08805,8.36931,9.78956,6.25525,4.40379,6.95405,10.0337,7.03178,8.03082,8.25858,4.165030000000002,4.37832,6.4454699999999985,6.75145,9.79156,8.82291,6.2874,12.3957,3.31253,8.14968,4.46694,4.49365,6.0625800000000005,11.390999999999998,8.11058,5.88952,3.29207,5.1642800000000015,7.28959,4.8371,7.60579,7.94292,6.30398,5.8145,9.3961,5.01707,7.12373,5.8558,7.46177,4.8097,8.88952,5.74152,4.4402300000000015,5.36909,0
6.19869,8.5573,13.1486,8.95651,4.44993,8.78815,6.27574,3.66773,5.70599,9.41096,7.18329,5.12362,7.64883,11.4922,5.2828800000000005,4.69499,4.35737,6.79427,8.07824,5.93066,4.96983,4.1447400000000005,6.18834,7.2853,6.16427,6.78733,3.615180000000001,7.35955,7.5126,6.40487,7.353910000000001,9.30837,4.7811,5.4356800000000005,6.00885,5.55157,5.75506,9.06646,3.86841,12.7118,4.575069999999998,8.34864,4.321269999999998,3.75061,7.91523,11.055,5.70904,5.85428,4.4054400000000005,4.37344,7.01796,4.11543,5.72371,5.2356300000000005,4.81399,5.95003,6.13058,5.9577,7.08621,5.97104,5.197030000000002,6.09809,7.197660000000001,5.73165,4.72326,5.52679,1
9.17777,6.3951400000000005,13.043,10.6984,6.15747,10.3742,6.76172,4.07825,8.33929,10.5478,8.014389999999999,4.52379,8.42827,9.7436,5.76532,9.12208,5.12575,8.68094,11.6337,4.2619099999999985,4.83371,4.6671,5.20213,8.49225,6.6231,6.20674,3.91974,7.43894,9.77145,6.71121,7.75595,7.534569999999999,4.15848,4.11937,6.32791,7.08484,9.07895,9.16509,6.83638,12.6544,3.38132,8.57497,5.27385,4.43173,5.87528,10.8263,8.214839999999999,6.18812,3.49565,4.55912,7.75266,3.92307,8.40512,8.89373,6.20081,5.07677,9.40434,4.78463,7.51812,5.77934,6.43537,6.45828,9.26481,5.6230699999999985,4.91654,6.40825,0
7.793189999999999,10.948,13.8671,8.94559,5.1652,9.30806,7.90503,4.29886,8.24359,10.7417,7.24459,5.09585,7.34755,7.31761,5.5608,8.9994,4.3446,6.78149,9.87025,4.15351,5.08999,3.94544,5.48485,8.23739,8.25662,7.1239300000000005,3.66374,6.35241,8.95722,7.534860000000001,9.11761,8.47751,4.50075,4.90224,6.3787699999999985,5.34151,7.95948,9.62123,4.062,12.0672,3.4162,6.955019999999998,5.19586,5.30216,6.8925600000000005,11.8268,5.89838,6.3913400000000005,3.38934,5.21927,7.4393,4.41604,5.66104,6.9272,7.34295,4.84836,4.4004900000000005,4.86112,6.66391,6.28346,6.89798,3.31847,7.09415,6.70246,4.76909,5.34468,0
8.87266,10.0064,13.4283,9.616,4.5690800000000005,9.83766,7.09998,4.64464,7.12604,10.2014,7.73256,5.15259,6.57446,7.30995,6.32134,10.5453,4.66553,7.3479199999999985,10.013,4.135680000000002,5.53385,4.70095,5.24841,8.71699,11.3381,6.42966,3.53015,7.26625,9.69081,7.3912,8.76068,6.1751,4.53484,4.88055,5.72735,5.48415,7.3543699999999985,8.96766,4.15284,11.6351,3.61315,8.17244,4.75054,5.41712,6.3905699999999985,11.3313,6.912789999999998,7.0670199999999985,3.46016,5.44464,9.68142,4.66751,6.93774,6.73503,6.66212,5.35936,7.877160000000001,4.7386300000000015,7.29983,6.30799,6.803139999999999,5.03407,6.679760000000001,6.912910000000001,4.69273,5.38521,0
9.97612,9.69357,13.4737,10.3705,6.0349900000000005,9.90436,7.25559,5.36763,8.128969999999999,10.3675,7.68636,5.93317,9.0411,9.97826,6.01377,7.26191,4.07131,7.599539999999998,9.92297,5.03796,4.75448,4.59186,5.85785,8.42344,7.589539999999999,6.48595,3.4189300000000005,7.9774600000000015,9.71916,7.13651,9.43338,11.7456,4.11336,4.2796400000000006,8.216239999999999,7.225389999999999,8.47635,10.023,7.0945800000000006,12.2385,3.72156,9.20847,5.56217,4.17583,6.29419,11.9483,8.0801,5.91185,4.0944699999999985,5.11977,8.06586,5.00451,6.66135,7.49693,7.29218,5.1147300000000016,7.4559,4.46676,7.579919999999999,6.02571,7.187189999999998,7.36769,9.67655,6.85268,5.47556,5.72832,0
9.45524,9.96662,13.6567,9.67038,4.62716,10.2661,7.10928,3.96663,9.51227,9.785,7.86797,6.1832,8.86837,8.18268,5.48604,8.88738,3.9798,5.89193,9.98632,4.86584,4.91111,4.6054,4.9132099999999985,8.59249,9.92446,6.7887,3.71826,7.8928600000000015,9.1298,6.8993600000000015,8.72992,10.7343,4.45118,4.37082,6.57567,5.9938699999999985,9.20327,8.744530000000001,8.30786,11.2223,3.622630000000001,8.88157,5.49826,5.20556,7.01841,11.6995,7.7143,6.24354,3.51025,4.86037,7.25205,4.68734,9.34985,7.49362,7.44625,4.61761,8.98555,4.97956,7.57395,6.05509,7.97927,4.40567,9.26248,7.08167,5.27487,5.824319999999998,0
7.7664,8.87752,13.5941,9.73723,5.57152,10.585,6.72107,4.99723,8.27564,10.2922,8.7764,5.2557800000000015,8.81668,8.879589999999997,5.3829699999999985,8.04948,5.11103,6.55576,11.4591,4.76911,4.4071099999999985,4.62434,6.81645,8.60405,11.0161,6.4966,4.5665,7.16143,9.09341,6.12827,8.32212,11.0471,4.58907,4.37245,6.2725300000000015,6.99682,9.70664,8.41463,7.975460000000001,11.6432,3.28683,8.15284,4.87151,4.5303900000000015,5.95587,11.1282,8.55177,5.80828,3.64978,4.71424,7.24517,4.68201,8.10243,9.44827,5.4669300000000005,5.01187,9.34862,4.64679,7.43756,5.51233,6.78948,5.6113,8.86195,6.0705800000000005,4.70668,5.80366,0
8.3836,8.64236,13.4763,9.51395,5.05058,9.57873,6.22046,3.63739,6.10548,9.61882,7.55205,6.45206,8.32216,11.7782,4.8521800000000015,4.45683,3.93916,6.1430099999999985,8.42568,6.07816,3.82976,4.15217,6.42352,7.213889999999999,5.75972,6.9946100000000015,3.5816800000000004,7.8298,6.83465,6.12027,9.0184,12.0334,3.8271,4.74678,6.01985,6.35569,7.926260000000001,8.41242,6.54065,13.3899,3.84058,8.72184,4.50961,4.5183800000000005,7.33041,11.8385,6.95647,4.8476599999999985,3.5963300000000005,4.13819,7.05351,4.15115,7.1079,7.01922,5.73053,5.28841,8.60234,5.34187,6.6211600000000015,5.03496,6.32725,6.7297699999999985,8.49264,6.9314399999999985,4.52757,5.34669,1
9.95535,9.18002,13.4755,9.96963,5.4855800000000015,9.57475,6.51305,3.5634,6.49656,10.8371,7.49368,5.29712,8.47508,10.2916,4.80673,8.78485,3.82174,7.59855,9.92074,5.61871,4.22734,5.320130000000002,5.2928,7.73647,9.27989,6.26915,3.35154,7.83749,6.21695,6.2272300000000005,8.571110000000001,8.84181,4.12377,4.36719,6.51312,7.4809,7.7237,9.34647,8.1715,12.6869,3.43279,8.68679,5.52402,4.69945,6.27182,11.4775,8.191989999999999,5.7888,3.37881,5.02388,7.03816,4.25284,8.83864,9.47254,6.654910000000001,4.62075,8.802760000000003,4.37502,7.33529,5.42881,6.978269999999998,6.95158,9.05481,5.9486,6.15966,5.56034,0
10.8718,9.15736,13.3213,10.3575,4.61459,10.1068,7.08012,5.95695,8.90726,10.7732,8.346110000000001,4.72888,8.13118,8.19545,6.04641,9.99274,5.03501,8.30023,9.82938,4.54643,4.38725,5.42149,5.235130000000002,8.10765,11.6174,6.391369999999998,3.77485,8.19545,9.93484,6.7298300000000015,9.41775,7.92531,3.4106400000000003,4.93919,6.07905,6.80001,8.28915,9.74676,5.25546,12.1304,3.4253,7.88368,5.99532,4.18853,5.57644,11.3245,7.95715,6.08493,3.59254,5.46292,9.92256,5.7984800000000005,5.85719,6.5372,6.90215,5.737,8.144060000000001,5.29518,7.35532,5.78547,6.951980000000002,7.24703,9.64713,6.80259,4.42471,6.66872,0
11.0,9.20986,13.5793,10.7363,5.3038,10.1162,6.5602399999999985,4.49482,8.61613,9.03878,8.65368,6.53395,8.63327,11.1144,5.44404,6.53054,3.62213,6.93633,10.9679,5.81722,4.5532900000000005,5.64924,5.99217,8.70256,11.4776,6.6707800000000015,3.85058,7.49213,10.0679,6.78415,9.10852,11.0261,4.105169999999998,4.07383,7.0202800000000005,6.89397,8.20752,9.62981,6.66025,12.42,3.56192,9.33259,7.32252,4.73608,6.34451,12.1841,7.46956,6.25874,3.6838,4.9848,8.3857,4.14498,6.89593,6.74459,7.3437800000000015,4.59491,8.36116,4.70041,5.89501,5.93682,7.8826,7.72647,9.87553,6.77384,4.57916,6.684139999999998,0
8.97083,8.256160000000001,13.2232,9.35381,6.822989999999999,7.996010000000001,5.9,4.95949,8.006160000000001,9.58073,8.83094,7.631589999999999,9.6286,9.20113,5.99938,7.37982,3.94497,6.36745,10.0533,6.48094,4.01491,6.799760000000001,5.0259800000000014,7.9581300000000015,10.3335,5.25705,3.71059,10.2637,7.48255,6.43502,8.656360000000001,9.18829,3.96209,3.31564,9.70197,7.29603,8.59717,8.64195,7.74303,11.0075,3.38685,10.658,5.88916,4.95183,6.53131,11.5467,7.72795,5.77595,4.79422,4.6529300000000005,6.37902,7.75735,7.515110000000001,7.1593300000000015,7.9198,6.35655,8.57808,4.72284,8.42642,5.96258,7.65649,6.27941,10.7711,5.16475,5.4966300000000015,6.36755,0
10.237088017016902,9.39755334700687,13.6843980402665,9.95767093029356,8.78159839854442,10.0765631538662,8.23531685728298,9.77488095179162,6.46720102241727,9.58351033985894,8.0079968171663,5.0230517215535,6.281987845186699,4.80504223954772,6.584087338174268,9.769764977097829,4.85176893926774,8.89145737609652,9.19582191315244,4.89189784566116,4.77751797447823,6.3556109585705185,6.331875798750111,9.71543056199362,11.3902058225231,7.215779043301492,5.99968349990977,7.86867914269171,7.7107937737201295,6.00165418326043,9.51409148047373,6.694496933575291,6.77163323345976,6.3113785798904205,6.93811462939526,6.00141399930666,6.451487896588191,7.25792802107715,6.6256259376432896,5.871111239861372,3.68596054595693,7.647244443551049,7.95458643116178,6.4405219691117,7.38601090455387,11.1907995656406,8.04503565862844,6.7742240107931515,4.75653056305184,6.023951066248031,8.9045772486519,6.239184647096269,6.20848612603209,7.43575058243251,6.721424432185018,5.76903919859203,5.942157189731669,3.95717926941268,7.882313651750821,6.3619402327007695,7.7695520107578,5.2734448294724015,10.042502855192302,6.89802268964666,8.25153659154836,6.749579283390441,0
11.0409,9.44999,13.463,10.7116,4.9478300000000015,9.93013,6.91258,4.6752699999999985,9.36089,9.27265,8.24665,5.99506,7.7604,9.5062,5.03876,12.6031,3.83979,7.8749,10.5737,4.32662,4.74625,4.50462,4.90733,8.616710000000001,9.72927,6.72566,3.91258,7.309539999999998,9.64942,6.944189999999999,9.0335,10.6197,4.25508,4.01427,6.889539999999998,7.535889999999998,8.359010000000001,9.34716,6.47516,11.6798,3.66071,9.2034,7.4799,4.668,6.47279,11.9757,7.32753,5.9809,3.4997199999999995,4.8185400000000005,8.047830000000001,3.92806,6.4695800000000006,7.1629999999999985,7.064310000000001,5.38462,8.263060000000001,4.6329,6.08717,5.83868,7.54001,6.61177,9.99905,6.45552,4.81024,6.4277,0
9.77899,9.35386,13.4648,10.4621,5.35571,10.6159,7.43843,6.28476,9.18758,9.39939,8.385060000000001,4.43457,5.79962,7.77119,6.80888,5.44195,5.7884400000000005,8.777610000000001,9.47098,3.88329,5.4071,4.36158,4.70567,9.29786,11.959,6.834160000000002,4.36726,8.184989999999999,10.4537,7.65171,9.78887,9.63303,4.14096,4.576969999999998,6.8872,6.715039999999999,5.45029,6.1615400000000005,7.41621,10.2137,3.3933,8.4577,6.26202,4.29694,5.45669,11.8158,8.03099,6.99132,3.5034400000000003,5.69833,9.74586,4.73604,8.13831,6.77838,6.43956,5.6041300000000005,5.5060699999999985,5.41681,7.714930000000002,6.553610000000001,8.508610000000001,6.58666,9.31552,7.47813,6.15485,6.928910000000001,0
10.9955,9.4891,13.4164,10.5157,4.65953,9.90474,6.5268,4.96938,9.52568,9.23944,8.3927,6.299,8.00453,9.81944,5.124619999999998,12.4863,3.91698,7.553160000000001,10.4657,4.829,4.67547,4.541,5.38503,8.58285,10.0687,6.2282,3.4852,7.11577,9.84122,6.73417,8.99348,10.3153,4.06163,4.0101,6.948460000000002,7.1460300000000005,8.38278,9.11596,6.709110000000001,12.1746,3.28157,9.3755,7.374789999999999,4.81856,6.24405,12.0828,7.38638,5.57178,3.45461,4.73144,8.22425,4.07929,6.710089999999999,7.7152699999999985,7.01107,5.31583,8.340010000000001,5.0637,5.9845,5.84703,7.49325,6.75935,10.1024,6.41562,4.89314,6.10358,0
