CCL5,TGFBI,NUP214,EPS8,IGF1R,PRAME,APOC4-APOC2,FPR1,HOXB6,FAM50B,WT1,GP1BB,FLT3,CDKN2A,ASAH1,LCN2,COL4A5,HOXA1,TRBV21-1,AKTIP,LPAR6,DEPTOR,C3orf14,CXorf57,PCDH9,NUDT11,SH3BP4,target
12.2093,5.71205,8.57005,7.330039999999999,4.5787,6.46204,10.3986,6.4431699999999985,3.98716,6.01698,3.17345,6.52406,9.85133,8.42169,9.7024,5.4581300000000015,3.10384,5.08437,4.49057,5.70407,5.03634,6.8475,6.40992,3.89102,5.01105,5.01395,4.01682,1
5.34545,7.03052,9.11006,8.91179,7.87427,4.10538,5.92929,5.71948,7.10411,8.48585,4.98555,5.9504800000000015,11.4924,7.209389999999999,6.910660000000001,5.36043,2.87296,6.27237,3.92397,4.6063,9.2946,9.8478,3.65342,3.89331,3.64928,4.02442,7.77194,1
9.28018,6.8878,9.24658,5.70317,4.80684,4.3765,6.94878,7.859,6.949,6.54702,6.60111,4.79039,10.1448,5.88999,8.99083,4.59535,5.93518,4.94592,4.0214,5.61714,8.642999999999999,8.39545,3.68861,3.80539,4.89816,3.862330000000001,4.44794,1
245.202606815975,19.5798462420024,6893.649015536899,51.1187750630429,2459.80087980499,0.0,0.0,162.237659812375,293.4312912399909,0.0,1059.40140365807,0.0,9595.178775421173,111.179622244023,3549.28130181663,0.0,2824.168389365,49.544790439574,0.0,282.017167407612,130.594722934911,457.501428589421,0.0,33.2640214829002,1705.89399931264,0.0,0.0,1
7.048108871325152,8.881445803493019,8.947207783603881,4.98025904132755,6.06262467967438,5.565762132153701,6.82693770529824,8.77393690879439,4.93689504987719,6.90271236371167,5.2304049636421,6.280870521403871,10.686008510878901,6.4166787390509405,8.66326005271627,7.26969424909902,4.0469668339722205,5.04818394928658,5.59523160836564,6.31656583599117,10.095525755353199,7.698577786034019,4.9525960036158,4.33248580878169,5.535657590572,6.795130693981099,6.670207515146671,1
12.1156,10.6676,9.79889,4.38716,7.06013,4.55571,5.77588,10.8642,4.34765,5.57227,3.28691,9.61098,6.28141,6.33441,10.7015,8.22583,2.83678,4.70016,4.9763,7.766310000000002,10.5759,5.07512,6.1752699999999985,5.88879,5.8952300000000015,4.46967,5.47935,0
6381.71834805668,37.071368127976,2172.3107734166,168.889431748961,1854.08436251506,6095.65923025896,3.52985671761189,671.896073763775,0.274289312861869,76.2258404140604,111.87617037612101,0.0,4388.78157922914,36.5632472332312,6859.624237009361,305.051348446161,423.95264747931395,32.5735849816874,0.0,314.748065098868,1045.8524159180804,3065.34538822644,1.39327562821998,0.976217470584508,39.979695413128795,1.31330484185512,0.7167694435102908,1
3.86012,6.88779,8.12708,5.93772,8.08132,4.0323699999999985,6.42604,7.14602,4.13667,6.15152,7.34912,5.43547,11.4623,5.59591,9.63168,5.32293,8.61556,4.2833,3.99859,4.49299,7.621180000000002,8.541830000000001,3.92142,4.8274,4.43035,5.8962,8.3589,1
10.8361,9.76085,9.30081,3.8749,7.665310000000002,4.79847,6.20972,12.6805,4.15225,6.86368,3.32651,6.3463699999999985,5.826219999999998,5.65502,9.42679,7.30383,3.26723,4.7622,4.563,7.07072,7.2453,4.39859,4.17489,4.39859,6.46169,4.12336,5.00675,0
7.98615,9.32136,8.837810000000003,7.3483100000000015,6.91356,7.87662,6.81085,8.99643,4.160819999999998,5.84275,4.9132,5.7739400000000005,8.71763,6.95834,7.38017,5.935980000000002,2.9930000000000003,4.4436,4.43544,4.76199,8.12515,7.6974399999999985,4.1809,3.88113,4.99382,4.67479,3.81207,1
8.28887745077769,6.59096081485106,8.51129174762166,4.59586628700471,5.3848303278599285,5.52041692144053,8.22468600537709,7.51239791027565,8.531180791609339,7.459545430739678,8.08812559802556,5.6725134575843095,10.1757968759514,7.05142303960284,8.67682852258181,11.3044592145034,7.08940251122656,5.273976371462809,5.36616045807314,6.458230168531951,5.647636674929402,8.470453590190889,4.87806331762026,4.41797560620729,8.90019572316706,6.75241764453305,4.72426090940397,1
7.4092600000000015,6.06171,8.34763,3.55662,7.14606,7.473889999999999,7.08104,4.827380000000002,4.29885,5.95953,5.3616,5.06102,10.4139,6.47572,9.067,5.98211,2.99181,4.18854,3.83671,5.1166,8.35407,9.12019,3.86937,3.85904,4.5484800000000005,4.27424,4.14907,1
803.713211145685,10.477372511116698,895.565594507542,31.785359408701506,956.410235149742,14.6102562918942,616.003849762366,105.23011816674101,5.936540396717651,16.2028781347753,182.27068859837502,206.076321202968,1983.13711595934,300.3382292559,6114.077034189681,19.9505671390392,0.0,4.16651697857189,0.41800470832245,76.5955708422854,408.835468872593,2088.5623222497,1.8428720790292,20.058355222964998,34.0634412511568,2.9260329582571503,0.0,1
6475.542747903361,5693.15995955472,2181.76245946274,96.4169366339577,1744.6910191888699,8.64842162794492,4.56031591042765,6206.09750561401,0.8268438941485359,155.108160001225,0.0,655.206475093406,173.083208118076,52.58522957393539,6196.50487659884,154.285954336208,0.44726936683773294,33.2044563092781,24.743446944615002,1530.68890992428,2455.93152552845,33.237284657764604,36.6422543112028,134.728041545472,1315.33956567926,22.7639711890458,69.1423439515122,0
10.0488,10.3275,9.70335,6.12276,7.88334,3.05432,5.21402,9.68424,4.17004,6.2928,3.22136,8.21579,5.2453400000000014,4.6399599999999985,8.7051,8.39645,3.09716,5.61339,4.30098,6.48373,9.3645,4.43573,6.18591,4.9905800000000005,6.18243,5.24376,5.63817,0
9.11051,6.8232800000000005,9.33583,3.43279,7.1645,4.36882,6.3952,10.5454,3.81511,5.5272,4.23717,6.55408,9.77461,7.830539999999999,11.1717,6.72792,6.42354,4.47699,3.69974,5.58936,7.2025,6.9585,3.998180000000001,4.37183,4.57155,6.55705,5.37567,1
5.45921,6.15218,8.42137,3.69371,7.134239999999999,4.64215,7.519589999999999,5.62678,4.59101,6.56663,8.21873,6.41259,9.57705,7.1279,6.14714,5.18865,5.04058,4.48756,4.06361,4.99739,7.73948,6.62073,3.53597,3.79061,4.72593,4.5586400000000005,6.299930000000002,1
4.70632,8.56312,9.17579,3.46422,7.0990199999999986,4.20355,5.21884,4.9558300000000015,3.74591,8.076039999999999,5.16625,5.01405,10.1279,6.08907,5.86395,5.07842,3.02462,4.36817,4.16276,4.13189,5.66136,8.76732,5.71183,6.17514,5.6493400000000005,6.53291,8.935210000000003,0
3358.53345137218,4402.41039816416,4985.47237347574,1002.6865664985303,11145.4737263627,0.0,0.0,1409.9640104978305,0.0,0.0,170.615105342561,0.0,9806.11684990692,135.358804136436,6219.23110945547,0.0,712.892436184837,56.6181518684595,0.0,494.19683557414595,499.44473906102303,614.251013300214,1.62633183639999,47.5173289162228,1506.26947071649,0.0,186.006830538051,1
9.19138,8.63691,8.43648,6.13194,7.0641,4.24148,6.4484900000000005,9.50634,4.17941,6.7187800000000015,7.96273,7.68917,8.664760000000001,6.19206,10.0789,9.29854,3.1352,6.1553,3.95148,6.3002400000000005,10.0608,9.88834,3.73354,3.95094,4.53153,4.09269,7.21097,1
5.8243800000000014,5.69249,8.12481,3.63029,4.0597900000000005,4.16222,8.86415,5.34516,6.76616,5.59056,9.69113,4.32702,10.1574,5.8548300000000015,9.20551,5.33887,9.01164,6.33796,4.00712,5.63981,4.3155,8.00088,3.87829,3.81091,9.09195,4.72945,3.46699,1
8.156789999999999,5.89997,8.9823,3.9203,4.19537,4.69614,5.94148,8.72325,3.78728,5.18146,7.68733,4.50863,10.5257,6.13467,9.45279,7.26121,3.14093,4.15145,4.4865,5.43431,10.9775,8.87969,3.29821,3.85714,4.22051,4.4001199999999985,3.87644,1
5.79823193722325,8.29205993192923,8.41316330213772,4.570441233648539,6.36344895637571,5.36702881994085,7.14161604035234,7.12395955732529,5.09559442344198,6.940399566141652,5.85058517176347,6.078870267137411,11.841756606315998,7.64128137580984,8.11012287156835,5.60800653007886,4.11474976810646,5.27918190342675,5.9311247894133095,6.208022374267348,5.8430257194802,6.909621194889178,4.86411562405628,4.39770403952186,5.882051724655732,7.03070299195133,8.86653981407587,1
10.1761,8.275730000000001,8.86743,4.78717,6.58362,4.8868800000000014,8.9028,8.05268,4.17957,5.9637,8.09525,6.44669,8.93206,6.76728,9.9912,11.0167,3.12578,3.85328,3.91571,6.01659,8.65868,9.89874,3.87027,3.50916,4.86221,4.09093,3.69645,1
8.15744214977683,8.036075225598191,8.689105411188201,4.85943255622089,5.47108206027369,5.825202860449389,7.35928324163167,7.923319257961169,7.8045308619177485,7.2066754475557815,7.820764145473571,5.73477055041798,10.8339947548268,6.5790027472181,8.90534310493115,7.8893374112774515,4.08331444238934,5.51700357637339,5.1864151700565495,6.32541953726822,9.31820108532236,8.470018874064571,4.5474971503719015,4.42700709109841,5.58281341530627,7.0132359593119,7.14130725372594,1
9.07338952415062,6.945918748004449,8.10800146235709,5.9647287920342,7.34444610679069,5.62115200624951,6.92868986405766,6.694878790304362,5.36444365953468,6.949730460604769,5.95679856160976,9.754565324390052,10.4547555390499,6.40048743585692,7.66596561101331,6.66095811258444,4.182297441638831,5.15407115315089,5.31645113876571,6.691487008547139,8.381185211660549,8.40028819004208,4.584596038197139,4.64057746944712,6.910385880241631,7.252011750143371,9.180497946208419,1
8.4769,5.63211,7.75541,4.26409,7.57867,8.85493,7.9546899999999985,5.29252,4.2572800000000015,6.32926,5.95457,6.182,10.2562,6.84327,9.21911,4.4352800000000006,3.22634,4.44503,3.93894,4.66956,9.5168,8.141580000000001,3.9957,3.71922,4.41573,4.43801,4.2568800000000016,1
9.97637,6.21247,7.13477,5.09917,6.4318300000000015,8.08726,7.360710000000001,6.99661,7.770060000000001,6.14337,5.83297,8.9195,5.32418,8.704939999999999,9.36566,5.60604,3.34591,4.80047,4.52234,4.63424,5.19112,7.38012,7.3316,3.86542,6.89723,5.4280800000000005,3.69387,1
8.376000971201321,6.74323525261278,8.88738613845757,4.55630659926913,8.00713973226152,8.08963786875224,9.00091829583747,7.222234492318928,4.77670502946658,7.60549545936517,7.717843967576469,8.13544530188387,10.5799950945613,6.9872102433971115,8.74850097732025,6.17858465349271,4.27305723422764,5.13413475192605,5.215361319182049,6.4771924297024,7.1385828655033805,7.62848082334715,4.4355414482097,4.31966308358721,5.65681244977871,6.78770370541989,8.238431589658509,1
9.38058,8.00137,9.41575,5.573,5.706169999999998,4.11499,8.38291,6.0316,4.08831,6.51319,3.27434,4.70196,11.2176,6.9328699999999985,9.05386,5.26564,3.04693,4.40174,3.840430000000001,5.9638,6.89555,6.4882300000000015,10.435,5.12614,4.83451,5.42528,3.71211,1
9.65701,5.47241,8.89732,6.67283,5.10801,4.82598,7.9203800000000015,9.32941,8.16348,5.8215900000000005,6.2821,6.2442,9.13308,5.89393,10.0778,6.15774,6.45792,8.51426,4.0381300000000016,5.31464,4.88362,6.4786800000000015,3.28492,4.67373,5.11808,4.49423,4.55805,1
2229.93411560187,67.2789657456111,1507.53173251522,51.551745038762505,896.84457322874,396.992728568621,5.4294114405781295,2818.0336123755296,281.353604283405,62.931514813953704,656.5548825184089,240.856797473585,6360.275772786579,118.754987204959,8177.427237531991,5757.66695729626,205.658873859627,169.361412093404,0.0,190.224783240569,752.169017433445,198.57844943447498,0.0,2.2607706222804502,1088.11417343838,1.41403207910128,1299.04797146868,1
10.4852,7.357360000000001,7.79696,7.00842,5.30765,9.29512,6.911810000000001,8.09247,4.202369999999998,7.059189999999999,6.8576,5.807930000000002,9.17592,5.78287,9.36634,7.98717,2.8425700000000003,3.97973,4.11451,6.36232,9.63805,11.0817,3.65511,3.93461,4.52396,4.35537,3.70247,1
7.677689999999999,9.09904,9.10709,3.89565,4.96892,4.11981,10.4167,9.37051,4.19484,5.976380000000002,3.69907,4.45019,8.287239999999999,6.06071,9.92902,5.13539,3.45992,5.74865,4.53249,6.05506,6.81929,4.95132,6.92616,4.39398,5.269819999999998,5.79473,4.62335,1
6.83621,4.6035,8.2609,9.38161,4.5295,4.2603800000000005,5.59734,5.24911,9.33553,6.0518,8.70992,4.97459,11.1753,6.41171,9.83625,4.84591,5.25816,6.3619,4.4304,5.84697,4.078119999999998,9.99111,3.72732,3.46606,4.26592,4.60772,4.06677,1
8.36123,7.71745,8.74005,6.30967,6.7651,4.35076,6.56946,7.06003,8.82054,6.47226,8.3653,5.70544,9.8556,7.0183800000000005,9.25905,6.043819999999998,7.69468,5.70766,4.0099300000000015,5.6875,7.38785,7.54651,5.2045,3.76692,4.14339,4.91523,5.45292,1
5.47396853360364,6.13851342643111,9.11667053827658,4.4382582291417405,5.4267553060279585,5.3052957442696105,7.12025155936221,6.869845833515849,5.36175149877897,6.72342719597124,5.43749599163208,5.2999171130954,11.5285540789984,6.826508058977032,8.03001067552116,6.34963979714308,4.71753856941774,5.7594474943210985,5.39969470683785,6.83827409471331,8.87742996171129,7.8135943149364815,4.42534428290662,4.7737251658852,6.4692685998250905,7.19772497519338,5.08281187731009,1
4.88207,6.4577,8.40953,3.92575,7.39228,3.97709,7.20591,6.782019999999998,5.59293,7.20857,8.37778,6.91051,10.7011,5.59702,9.27526,6.11746,4.87595,4.61495,3.3875800000000003,4.70143,8.11273,6.97743,4.1131199999999986,4.3739300000000005,5.43635,4.2229,8.3078,1
7.296548240902539,6.96938779233549,9.10923738761672,5.15354607536834,5.85006223563468,6.140775138436309,8.4540833128342,9.082351660674009,6.8104308041992905,7.26375391362838,5.30480286467682,6.0206656500726785,9.68949776344544,7.98446002544569,10.0774753789457,6.06333820233522,5.04081065321928,5.89982044749784,6.01098574915087,6.68078943817698,5.77873747261361,6.70669097370519,5.34265523798829,5.08317227333458,6.393219151693231,7.62660204159649,4.9759187708924415,1
9.03078,7.89916,7.972289999999999,3.23822,8.49001,5.86888,10.2336,8.10055,4.6116199999999985,6.33098,4.10724,10.5209,4.65003,6.0186199999999985,10.7048,11.130999999999998,3.28641,6.7169300000000005,4.26387,6.2769900000000005,7.731889999999999,6.34,3.82659,3.5943400000000003,7.066389999999998,4.6551,4.7844,1
9.34576,6.45346,8.46517,3.41623,7.67543,4.54076,6.39313,8.79008,4.52572,6.27874,4.170730000000002,7.69395,6.22931,6.08493,6.48004,10.7415,3.4861,5.0003199999999985,4.98056,5.30377,4.30776,4.80106,4.34296,3.87941,6.29726,5.47865,3.9047,0
1947.86860434726,627.039170056909,6244.28251221556,309.229849486006,531.436551124228,13.611044843261096,3.43649305918342,3046.52078843202,615.999256038031,4.818373748298829,53.171528881875716,20.1374510415587,1671.6718381024,209.40237096030103,20388.2257575396,8.72099732527679,30.237794716192894,143.846652190031,0.0,342.056775256559,178.18435746514302,85.6741009673307,14.044280743002698,68.2627898243284,491.460787092362,2.23749456017319,25.043667037265703,1
1562.06733539315,5654.259547634761,3808.7900702546704,110.95866778220801,356.94904362481697,25.5959983833146,39.061203853743,2542.90726277233,4.841632285123049,44.1684156889427,222.30506814683997,61.174378487253506,5384.2514065742,136.545091307711,8703.22333944552,8477.8229578606,1.0992711086856,1.4263477083002298,0.0,582.856571831568,527.839491402665,609.125438365066,1.34729320774758,10.396427402859802,27.3347172678048,0.42929388412107705,1.874384247235,1
9.084779271247179,8.47106522275655,8.69110165956795,5.767308634385659,5.58676694827361,5.918064675292151,8.11333404921122,10.705692719709,7.40074462514146,7.15260570763842,7.113319688668572,5.5869721745987,8.80764565535275,6.65987436879781,8.630342846049759,10.8598942003633,6.51076226064988,6.54282451336295,5.42412117632832,6.4760717414148985,5.42419682902292,6.57535440408715,4.7081405542176515,4.77120711954324,6.085294566821541,7.23253644021886,5.47114882075838,1
9.06588,10.2748,9.67021,5.28735,8.26075,3.24497,4.90419,9.55639,3.83943,6.001530000000002,2.90821,7.59796,4.9692300000000005,5.06915,8.23268,6.08341,3.3681,4.2455300000000005,4.22486,7.020860000000001,9.65741,4.60027,6.16209,6.332330000000002,6.5644800000000005,5.12921,5.7365,0
8.8272,6.3735,8.16882,7.628660000000001,7.85848,4.1102,5.7443,6.33665,3.5230300000000003,5.69957,4.6345800000000015,5.24405,11.457,6.02471,8.9177,4.74722,2.94054,3.9788,4.2258,4.7026,4.42855,10.2826,3.715230000000001,3.80196,3.99895,4.1920199999999985,7.9083,1
7.1823778132910086,6.52431026052133,7.832526711334442,5.37580757699825,6.6344819036051215,6.1055513502668886,7.23860359526849,6.852355733010429,5.51501607402264,7.2658395070489,5.9691933310461,10.1637503409823,10.7498411847249,6.5444713770278895,8.63760463188793,7.49380242081836,6.70544318499645,5.014551606627982,5.5681723084331285,6.58297111091738,7.70562495444208,8.83698723886888,4.627471001206509,4.30864777854922,5.880418651482638,7.16063378357232,7.999296619448321,1
7.11720281722741,9.93887172629011,8.588659404860259,7.1072486477725185,5.609053809119179,5.5012056273867,7.18455887267721,11.298464414855001,7.43504982343677,6.70541021579057,4.92034491680501,6.67917822885349,9.639620520109947,6.80379054555581,10.6217180519666,5.9086766509350594,4.440582923830389,5.19216498229922,5.19404855813122,6.39658830648354,5.54245051976483,5.998334321511401,4.49477779302246,4.26603989314039,5.9351895536980095,6.657243799111461,4.77459616867657,1
7.819737072118829,7.344692849297348,8.711640527635321,6.463864081902139,5.73962666540617,6.50844354692662,7.39814191471316,9.174157965551279,5.1106342485169405,7.01469782323786,5.7040164335861805,5.86778095878176,10.720918010719199,8.10575246697891,8.827163064738778,9.971305729157619,7.55917585364969,5.0459592706128085,5.857739031688559,6.90667055442533,6.19013739767871,9.03655568201763,4.5146013905613085,4.39636323340264,5.96062002849682,7.1542101342232085,5.1304385571419004,1
3503.427439558641,31.855210301916,2800.653424560671,324.289922121189,157.055497145094,1640.2524435078699,216.163759480751,26.978904759476,3.43622336129747,213.51862021575198,398.104912752605,225.710928283842,18097.9629670525,30.2300764151236,3752.0798516682003,17.542736517316598,7.85322668733067,59.270848398546285,0.0,207.049423215548,29.4147155054108,2592.1249010481797,54.432529060434106,10.2906291807464,74942.0271676634,16.4527328134008,308.795515545722,1
10.9506,10.3031,9.67535,4.40989,8.68435,4.18461,6.05696,12.6511,4.23642,7.23043,3.9292,7.180389999999999,4.78108,5.59879,10.7079,6.88888,2.93862,5.16549,4.99012,7.76041,10.2777,4.6646800000000015,5.36807,5.6685300000000005,6.82302,4.15261,5.2382300000000015,0
4949.35611080178,4597.044499141571,2627.89653249679,60.045132531045894,1258.5407488529304,3.03164188694659,0.674425739747418,1221.19260266459,0.0,366.35319903201895,0.0,803.58485619642,142.66655575418002,37.2278468787244,4993.06259639387,53.254063707725,0.0,29.1390185939083,32.4946881740629,2094.11598478741,2991.01482694932,49.2425587455377,38.500425065447295,212.14326656767602,723.196752748365,24.590574834425997,92.58342715651371,0
9.37266,9.03693,8.300989999999999,3.94286,4.57466,4.19609,6.3171800000000005,9.72663,4.7857,5.94986,7.87888,7.31338,7.27049,6.56077,10.4718,13.0483,2.89415,7.22803,4.39669,7.2682699999999985,4.97867,5.30529,3.46659,3.85054,4.75018,4.61359,5.76614,1
9.09763,5.876,7.54231,3.907480000000001,6.09976,5.48015,7.25703,6.60075,4.73385,6.28125,6.03669,5.80624,8.38775,7.1945,5.88199,6.585560000000001,6.28125,4.64581,4.33011,5.11367,5.57921,6.58369,4.29689,4.16386,5.11567,4.77433,5.6724,1
821.686885763407,270.152041162533,5911.75435358972,424.728170101505,2737.98146613001,10.954172245834403,0.0,286.880421647933,73.26929625103709,24.3001374290679,70.6661800135725,50.15193751552171,4153.18573121025,55.6394169406079,10152.5189937057,25.2163078807413,1576.34051714345,13.886001217487,5.01519375155217,507.354365139917,798.606203498201,319.263154467562,0.478643229035568,50.568418795167396,412.156184927284,12.5379843788804,105.295738325774,1
10.0814,5.39221,8.04992,4.79403,6.84218,8.4646,8.748289999999999,7.4539300000000015,8.02537,6.09799,7.343960000000001,5.57785,11.0485,6.06668,9.6753,6.6818399999999984,8.12321,4.03281,3.74999,5.30007,6.61544,8.02926,3.69822,3.7156,4.96496,4.03346,3.96278,1
7.3250187782290315,6.616939068587049,8.04436927817661,4.65029696218671,6.6429030157190585,5.61204148268391,9.70909976500301,6.7408388894867,4.95176380101955,7.031372510882361,8.47088249278711,11.2903736162501,7.1387437678479095,6.81018201546029,9.42730134716498,6.66932252346042,4.37064889565606,5.99241782602013,5.33356561430799,6.04877917036174,8.75800837288851,7.569985085892191,4.73743858831772,4.36204821193552,11.356753114588402,7.248598085166731,4.71410574492696,1
8.54456141417241,6.67443705481882,9.697409707823553,4.7074527961251516,6.294737644276808,10.3941493221618,6.76869085534486,11.4530973721696,7.77889498583462,7.14761190564679,5.96057841839624,7.610036773801402,10.0139499669845,6.37258155672537,10.2119674914123,12.281310054860802,5.23301378277921,7.222453823720981,5.2324303551987805,8.77330139245942,7.77883531775635,8.2597188979082,4.64544288267427,4.49302677362432,6.01463832296679,7.090464060352598,6.602577941927072,1
7.470946757919741,6.5724696870907,8.83193799812967,4.8863336799096615,6.37178359255667,5.9606585968293615,7.301437571654191,7.53660388208681,5.0035953890414016,7.305998632911758,7.30957015202595,6.893361080489499,11.073296010018304,6.88417331618251,7.38294174618482,5.81021075454111,4.16914313424483,4.88347338609975,5.697533060137099,6.75846009667602,7.50763910973624,7.84380223594698,4.77168897669218,4.9299002715542,6.470926015885482,7.02045058303937,4.73286518255791,1
7.3437100000000015,7.8529,8.80523,6.49322,4.07289,4.14685,7.042089999999999,9.73344,4.00705,7.17449,7.31383,6.09822,10.3049,6.48576,9.72598,6.73325,3.15279,4.2904800000000005,4.05118,5.57444,7.828289999999999,8.37088,3.66397,3.62408,4.1826,4.25416,5.65143,1
8.21149,6.51093,8.87115,3.97142,7.514189999999998,4.16266,5.54781,7.7754,7.505560000000001,5.96743,7.558689999999999,4.55456,10.7681,5.67269,8.93409,6.61366,8.08436,5.88001,4.26345,4.73654,7.21925,7.8734600000000015,3.94867,4.0472,8.6001,4.7665,3.37846,1
8.96105,6.49941,8.759260000000001,9.18781,5.33345,4.27644,6.21474,8.49499,4.05823,6.63444,5.3052199999999985,5.04592,8.40175,6.53509,10.1275,6.46934,2.94751,3.97158,4.23316,5.3182,9.34707,8.699019999999999,3.60536,3.70904,4.74062,4.27001,4.22424,1
8.07785,5.81745,8.81972,8.64122,5.71773,4.3299,8.2847,10.5589,7.92505,5.93783,7.62925,7.07504,11.3743,5.7804,10.0719,5.2337099999999985,7.917889999999999,6.04306,4.14743,5.35478,5.75135,8.324530000000001,5.84296,3.93814,5.28113,3.91215,4.73846,1
8.73046,8.6333,9.8449,4.324,4.37208,4.60374,8.270669999999999,11.2151,4.17373,5.8914,3.55548,5.5042,8.82269,7.26456,9.61194,5.31999,3.4359300000000004,5.97054,4.63624,4.79422,8.01175,4.34274,4.17404,4.25541,4.84842,4.97791,3.61245,1
7.88777157010427,8.371997566799719,9.95369990036284,6.8453789398405895,6.2887677802956405,5.75024465069748,7.22741524548132,11.639306607676101,8.874884747621161,7.325099316750669,4.66567046857968,8.3263934375665,7.8427449442907795,7.16622655653366,9.58541895482708,7.13370227247402,4.44442818548571,6.43965074170176,5.599182224285669,6.6023999878741515,7.3469632937528,5.74324897600933,5.1065540917172685,4.7738740393264,5.79397241385926,7.125691971618051,4.90644594106643,1
8.1715012537311,7.08908960129742,8.91698974461857,5.3484546711516385,6.1523180123747805,6.99049185789729,8.261197034041789,7.718203999641942,6.2067158281025,8.15090552001598,7.40610294102068,5.78849986558861,9.51735872243548,7.01180740050755,7.43064142320562,7.11142878182132,5.7773173099713,5.958230708349321,5.4243494608868215,6.46920490136887,7.857302557997482,6.50321017506275,5.49068555652909,5.146293227727701,6.892905331775348,7.89482945261921,5.97666574495067,1
10.8278,7.08157,8.078489999999999,3.66056,4.89993,5.68066,6.31174,7.57609,5.32602,6.45273,6.7757,8.29231,7.704439999999999,6.44404,10.2732,10.727,2.98598,4.50534,4.192830000000002,6.0563699999999985,8.64643,6.87435,7.8155800000000015,3.80091,6.75415,7.50351,4.41451,1
2703.95062057175,273.211373020235,2165.93786716424,180.445314647405,356.47551974278,9.62734087813911,1273.15100102233,1412.5004265139999,780.4106920527679,31.6610506574181,71.8197725246242,0.0,8581.83399616616,324.038366894141,10830.2258837365,12.748157900373599,227.29236070133496,157.884379268431,0.0,202.368617377128,126.54696317698799,121.839927819431,1.8104750827965,9.48947468954206,38.827662496717,3.26718953758543,54.920318741033604,1
7.5206300000000015,5.20222,8.47162,3.4266400000000004,7.77567,4.66271,6.64398,4.69959,8.61478,5.5984300000000005,8.634210000000001,6.22199,10.4227,6.724480000000002,8.9474,6.00621,9.307,5.24564,4.24748,5.43866,7.795089999999999,8.538889999999999,3.27434,3.49244,7.2523300000000015,4.28506,6.2643900000000015,1
857.001292860418,207.248239016833,2198.62642848629,40.875260239602106,2149.14322536117,4.7575453967884815,571.3115317260421,2609.58076422755,1233.91015142598,31.4664421835664,253.900042632661,0.0,11753.778742558101,455.776455478835,11731.1520586213,355.918557364888,2061.0288886064604,244.415252954294,2.24799735261871,278.941331523172,88.31748553721322,371.6137824460889,4.9375606667943,14.9252263612433,53.6217638275605,2.24799735261871,583.516425029092,1
10.1804,5.4827,9.24708,4.30236,6.553730000000002,8.930710000000003,9.03647,8.93482,8.54185,6.632389999999999,5.86784,7.7065100000000015,9.98743,6.49685,9.29153,6.21704,6.5327,6.35717,4.30122,5.01094,4.92691,7.551039999999999,3.60633,3.94818,4.42413,3.85857,4.4552,1
9.46173,5.71362,8.15869,5.73214,5.53964,4.73335,8.707889999999999,5.3238900000000005,3.87214,4.8642,8.81291,8.41728,9.69283,7.709110000000001,8.7396,7.06873,3.05627,3.83042,4.31174,4.29243,8.301739999999999,9.18659,3.27627,3.81894,5.01147,3.96527,3.41982,1
11.1337,10.3949,9.59605,3.31047,7.91518,4.73689,6.16047,13.0609,4.26456,6.74118,3.84749,6.79205,5.26155,6.05747,9.91291,7.17125,3.77898,4.7690199999999985,4.70544,6.9699100000000005,8.20491,4.53365,4.1639,4.09628,5.28481,3.88749,4.79441,0
12.0178,5.86134,7.53505,3.3786,6.5477,5.69155,7.88353,7.803139999999999,8.036489999999999,6.21338,7.1174300000000015,8.0338,8.17286,6.92351,7.73867,8.8226,8.80919,5.6702900000000005,4.98436,6.11543,8.34544,6.954789999999999,4.73332,4.81356,8.4158,5.68335,5.63156,1
1324.6536796145301,1930.0047197895199,1919.79615030412,122.836156898598,343.01848631622,38.794741149318,16.4381552515939,1970.92287502427,12.5492576857211,68.3381484995097,367.286827170639,67.221432926577,4028.4865484007396,52.5959670200799,12268.065892891398,308.780939233293,7.56276484647496,51.6452219707158,0.7510774628667819,304.798712073643,2860.77995553463,438.091676890138,1.79258716027773,14.6575066203142,33.8868625162223,1.50215492573356,6.72102308456426,1
9.41211,5.91391,8.38141,3.70523,4.51081,4.13698,6.85554,5.92679,7.66217,6.21256,7.04057,5.73837,10.5655,5.28436,8.60241,4.84347,3.22373,5.19165,3.904,5.62046,6.98583,8.21599,3.49274,3.85777,4.0838199999999985,4.99734,4.00542,1
8.861410000000003,5.4318800000000005,8.900839999999997,3.47835,6.50899,4.45559,7.11983,6.04469,6.74608,6.28271,8.15279,4.46217,9.78814,6.6501899999999985,8.695269999999999,6.57394,8.33539,6.67355,4.06502,5.399380000000002,4.32877,8.633389999999999,3.57539,4.13555,5.10005,4.33106,5.0678,1
7.321239999999999,9.92112,9.29827,6.40257,5.23238,5.13375,6.73399,11.0351,4.46235,6.40436,5.10714,4.57956,9.60384,6.06881,9.32513,5.49938,3.02151,4.75446,4.10576,5.29611,8.96923,6.70975,3.70578,3.75423,5.12862,4.86338,4.16492,1
