STMN1,SOX4,TGFBI,TSPAN7,S100A13,LYN,CD93,SIRPA,SMARCD1,SSBP2,MPO,JADE3,CTSG,EREG,NPY,RHAG,PF4,APMAP,CCR2,MMP8,NAALADL1,THY1,SPP1,GABPAP,IRX5,DNTT,ZNF423,TRAF3IP2,ABCC6,ADA,ENAH,LPAR6,DPPA4,CD244,ARPP21,ASTE1,SEMA4C,target
8.53206103584414,11.3195726407714,7.07950491846741,6.10725067363903,6.75473782360344,7.71734687692457,10.0339633973329,5.97347005416522,7.82796296419197,9.19680871565743,6.11075121612685,5.57714938708558,7.4773153632638,4.00456537570222,6.24670862256921,5.0100007038829,7.21115201470675,8.93741535623044,5.85233271760257,5.46027930845838,4.90768854046235,6.62456124108648,4.64517749635564,6.2334651098433,5.00194580084578,10.242543066932,7.16206384381013,10.8867660883445,5.79613127247082,9.88163099799319,5.88963247372353,7.88238022072124,4.50851351488334,6.68862912591741,5.73665711832123,6.78216549478654,6.70804118701547,1
9.75976,11.4874,5.86893,4.35472,8.28461,9.48412,6.91617,5.55114,7.86335,10.0122,7.94215,5.99456,9.65792,4.05913,8.58654,7.50114,7.69307,8.24934,3.82032,10.6441,4.88072,5.58022,4.46385,6.00992,7.25855,13.0046,8.0423,9.46467,3.84128,11.7427,4.53749,10.4641,3.37078,6.01423,9.75629,5.77561,5.46561,1
10.9429,12.1112,6.84172,10.8159,6.21733,7.45131,6.09012,5.42707,8.0817,10.1682,6.49884,7.69565,6.57546,3.74823,5.01727,4.23255,5.15343,8.9935,5.06095,4.076,4.55719,5.88709,4.00555,5.90586,6.06338,12.6354,4.22271,6.81909,3.86834,12.612,5.82906,11.2692,3.08116,6.09659,8.60304,6.82926,5.58502,1
10.2527,12.5481,4.76752,8.5584,7.81515,10.6924,4.10405,4.79373,8.21365,11.8443,5.94235,8.23533,7.77437,3.18206,4.2329,3.19221,5.36747,7.85131,3.79107,6.20312,4.58152,5.30108,4.096,6.4193,4.56109,11.7084,6.4889,9.36433,4.17454,11.0673,8.20724,6.04358,3.31506,5.00323,11.3344,6.51372,5.4,1
7.19675,7.10256,10.1489,4.85264,5.40628,11.3123,10.3555,9.16393,6.79505,7.60963,5.37525,4.06734,5.62936,3.75586,4.36471,3.75621,11.7275,10.2027,9.45005,5.74282,5.39367,5.47337,5.00346,5.55569,4.28612,4.47284,3.82018,7.49156,4.24837,8.55965,3.94901,10.3073,3.47893,7.84437,4.35473,7.6261,7.71248,0
6.26701,4.23799,8.48937,3.96794,5.43405,11.0098,10.519,9.12252,4.26424,7.34655,3.80515,4.46126,4.36482,3.29202,4.23903,3.42241,9.13355,10.9438,7.65121,3.87778,4.38299,5.25335,3.51448,6.72061,3.60643,4.79795,4.02304,6.3151,4.46776,6.39763,4.12403,7.7997,3.53827,8.24359,3.97334,6.80597,7.1727,0
6.79995,8.87274,11.3402,4.08169,6.42101,10.3953,10.8014,9.22835,7.20656,8.3106,6.44334,4.75117,6.64389,4.66752,4.35307,3.2277,11.5671,9.90899,10.3945,5.8605,6.1457,5.61291,3.88293,5.97039,3.8743,4.65978,3.61142,7.79051,4.98012,8.59659,3.79908,10.4511,3.6481,8.97626,4.10416,7.98462,7.53832,0
8.00123,10.8774,8.37649,4.65089,7.39871,11.2489,10.4993,9.41603,7.15059,7.2355,13.1756,4.89156,13.1496,5.92207,4.7489,5.79703,8.14144,10.7998,4.24036,12.2928,5.86674,5.55329,5.16908,6.65585,4.50495,5.67036,4.17278,9.34425,4.78355,9.05408,4.0841,10.3555,3.59826,6.48341,4.16203,5.4903,6.64705,1
9.23698721561057,11.1672572992175,7.42759681033371,9.69741531192129,8.00790096400309,6.91283932020495,9.21528739548691,6.88930893788424,7.53925480793831,9.28069491403916,11.0486848255016,6.29889447211284,9.68599815407324,4.10968723148491,6.36309499242322,4.40674598748866,7.18021985534979,9.12672000202609,7.27409502650069,5.74842926780853,5.12616170549022,6.76686305013467,5.23594443405861,5.72879167146128,5.05942055012424,12.0797696519948,8.52712166922827,10.8829787601739,6.14496638396812,9.61243977239899,4.98006098888368,10.6413040921125,4.46009678039733,7.60257780911071,5.98331340263112,7.07808150576684,6.89968466121043,1
10.119,12.3241,4.94656,8.5091,7.55837,7.26061,6.80985,5.36418,7.20603,10.3197,8.27742,7.48119,9.24369,5.63607,10.1244,8.6537,8.16665,8.14867,3.42493,9.45146,4.83038,5.51713,3.85052,8.24745,5.01197,11.3952,9.29019,9.42256,4.14849,10.6902,6.94202,10.1998,3.60236,5.4325,10.8269,5.78084,6.35304,1
10.1236,12.1457,5.39929,8.79764,9.17793,8.11674,7.09507,6.99804,7.3104,9.95188,8.8875,6.86911,8.82724,4.82347,9.12326,4.63582,5.2358,8.67583,4.51697,6.70008,5.11906,4.99773,7.32471,6.51201,4.4714,13.1364,8.15425,9.56675,4.30404,10.9944,7.58648,8.89924,3.71116,5.82543,4.81,6.63354,5.85144,1
6.75934,8.95467,11.406,3.93951,6.47005,10.5836,11.0098,9.79681,7.75818,8.06118,5.5624,4.73134,5.98434,4.83458,4.49317,3.2144,11.4348,9.79336,10.277,4.16139,6.2088,5.17029,3.97599,5.2279,3.89779,4.92525,3.68437,7.50619,4.92552,9.01937,3.97691,10.6802,3.69343,8.99885,4.41083,7.98765,8.38662,0
9.70778,12.0816,5.95004,4.89503,6.96692,9.20098,9.38641,5.36288,8.00973,10.7058,9.30476,7.01443,9.21482,3.58856,8.85754,6.04655,5.66224,9.73427,4.20125,9.39859,4.47383,5.79549,4.28374,5.86552,5.24929,11.5903,7.75531,10.2778,4.05274,11.7135,4.02715,7.25817,3.40538,5.19837,9.62767,6.51386,6.03605,1
9.04699,12.1418,9.21154,10.4367,9.90574,6.97025,7.59345,5.42914,7.29534,10.7991,8.84122,7.60145,5.9518,3.95688,7.933,4.6614,6.9074,8.23778,4.50508,3.96469,4.34567,5.57136,6.99919,5.95737,4.32166,13.8272,9.16007,10.2424,4.1764,11.3317,8.13643,12.0879,3.38925,5.5343,11.1394,6.00287,5.83352,1
9.1849,12.6688,4.82143,4.20211,8.43484,9.08552,8.21744,3.95216,8.03471,10.7273,6.39761,6.35768,5.4359,3.18882,7.40023,2.97346,5.18706,9.17,3.75632,4.4938,4.47871,6.12846,4.71194,7.84828,6.18282,12.1451,7.49822,10.1509,3.94434,11.2713,3.86171,10.8854,2.89169,5.37768,8.41125,6.54025,6.23887,1
7.01258,9.20675,11.6417,4.07446,6.3367,11.3082,11.0001,9.31831,6.79455,8.70374,4.95773,4.04565,6.10628,3.78654,4.71724,3.206,11.4406,10.202,10.3511,4.09473,6.0421,5.35515,3.66498,6.83461,3.70406,5.22623,4.00829,7.62555,4.48749,8.58882,4.47242,10.2415,3.1898,9.26028,4.38765,7.18925,7.17198,0
7.84722,11.4369,4.62956,7.03205,11.0292,9.06108,4.15586,5.34401,8.07015,9.4521,7.09834,7.10022,8.28446,4.68821,9.44967,4.1241,4.85149,8.08939,3.90742,4.40113,4.78545,5.39865,4.89102,6.61191,6.19834,11.9702,9.47978,8.96828,3.94006,10.1921,8.32134,8.71321,3.51185,4.92958,8.35197,4.51438,5.3814,1
8.98,11.9708,5.39019,8.06186,10.126,7.90951,4.46255,4.84229,8.14847,10.9312,8.05556,6.85569,9.36772,4.70042,6.22688,4.10298,5.59394,8.54905,3.26288,8.34461,5.63854,5.866,4.3592,6.47727,4.46969,13.3514,8.90481,10.1738,4.44183,10.691,6.55289,11.3752,3.03444,5.52207,8.59156,6.48465,5.71165,1
9.55445,11.9466,5.36178,7.7158,9.85377,9.78084,6.41208,5.1394,8.21321,9.96596,7.1919,6.59752,8.37644,4.15184,6.50081,6.45339,6.13676,7.47869,4.04277,8.32981,4.97741,5.35964,8.14995,7.40227,5.78728,11.7397,9.55233,9.97653,5.08756,10.9667,8.72858,11.7765,3.30476,5.62625,5.11653,5.69121,6.38289,1
6.23393,8.08293,5.59585,4.63052,7.10663,5.45563,5.02681,6.79872,5.85882,6.52235,4.34271,4.20713,5.10095,4.88617,5.93022,4.27893,4.57979,6.17317,4.83459,5.28794,4.78663,6.88189,5.55232,7.25642,5.39389,4.93127,5.18233,7.15648,4.39705,7.20491,4.52783,6.89632,3.77167,4.59983,5.62918,6.02699,6.7182,1
9.04988121562064,11.7642742777859,7.44272308691511,9.15233802383201,6.72772954502946,8.53346446649354,9.80607204640193,6.60658732822353,7.11557100797743,8.34664698181446,5.6870714789693,5.06087447980379,9.62910236705371,4.26862023594215,5.97894398784698,5.59997728144543,9.00076652175378,9.03509375385402,6.54960399581489,5.47562504226846,5.34850973751531,6.89708353993357,4.57012733926766,6.16400489785935,5.6382574244897,5.8674172087443,5.36560013634467,8.52808304909621,5.95218427450015,9.70673443679963,4.69734557601555,7.19979480113308,4.50125764124098,8.69957178127423,4.28577812907729,7.10303037517126,7.69126271196344,1
10.5583,12.6018,5.40413,7.90355,10.8479,8.25972,6.04773,5.88349,7.79019,8.82196,5.69117,7.37862,6.40133,4.0842,12.1888,3.80267,5.51861,8.59842,3.52708,5.034,5.41962,5.96911,4.9575,7.50467,3.82776,12.7807,9.38993,10.0176,4.32724,10.4143,7.49772,11.0989,3.13281,6.28981,6.15522,6.33293,5.81328,1
6.55586,10.4271,6.05666,5.79799,7.85155,9.34826,5.08595,6.305,7.35859,7.61281,6.44595,5.40714,5.31699,4.68199,10.6429,4.55176,4.80802,8.49172,3.47552,4.86751,5.16219,6.92447,5.36684,7.43222,4.87209,8.41181,4.83802,8.97622,3.88425,8.62247,5.50897,7.38572,3.48118,5.14149,6.83323,5.3613,5.85219,1
11.0402,12.867,6.3834,10.4066,6.2493,6.63577,6.0749,4.85325,8.82069,10.0348,7.9499,6.90921,9.56391,5.11017,4.84625,5.59129,5.43597,8.90009,3.74688,8.46976,4.87677,5.97396,3.99806,7.18446,8.78267,12.7386,11.4501,8.15972,4.18519,12.0528,6.02043,7.31481,3.22206,5.22958,7.18575,7.09402,5.8182,1
9.7077255182687,10.1909831429119,6.74142375112251,9.23825529723128,9.37228987141989,7.92087716776446,8.82469691119218,7.29966857538101,6.63552029363917,10.4858051591612,8.71845086333365,6.6107899834867,9.37464477013996,4.9172611300227,10.6898353345377,5.02250820682142,6.54842150312163,9.25149978903272,6.69879040589633,9.04100113076158,5.14500278525765,5.9424517200129,5.44135505974633,6.61788862188777,4.64709344352085,12.1669494681764,9.82816888958413,10.8606631893492,5.55086994442779,10.0631604151444,5.42922566589442,10.8607056691756,4.28598757986531,6.68275030039809,7.74686610237257,7.06035787862489,6.87106506729907,1
10.4835,11.6051,7.70783,3.77117,9.05762,9.81556,7.14127,7.0033,7.25931,9.95183,10.515,7.4443,11.8112,6.56772,5.32235,4.31293,9.98179,9.76117,6.80239,11.8345,4.6839,5.48264,10.8726,6.40525,4.02234,12.9449,7.38013,10.6486,4.56958,10.9187,6.23838,8.8844,4.24226,7.00456,4.72861,6.52219,6.28665,1
9.5936,11.7811,6.54284,9.49404,10.28,9.17204,8.56942,7.25849,8.09529,11.1691,7.94894,7.25707,9.77686,4.28792,10.4529,3.58998,5.1642,9.40185,5.59578,9.74881,5.24724,5.98138,3.95927,5.57084,4.35847,13.4212,9.99311,10.5265,4.11737,11.3936,7.67548,11.6397,3.13433,6.09083,8.7033,6.39816,6.01464,1
6.36637,7.4786,11.0214,4.17538,6.4656,10.4318,10.3546,7.79464,6.8954,8.00522,5.20983,4.57664,5.06601,5.03786,4.52435,3.02331,11.8,9.76715,10.2832,5.57142,5.29066,5.32696,3.52183,6.39925,3.74553,4.28566,3.4386,7.27787,4.39664,8.38572,4.05395,9.83316,3.48264,8.52493,3.97699,7.38807,7.94946,0
7.31817,9.56109,5.28125,6.85082,9.15831,8.10454,5.17878,5.98833,7.82438,7.91745,6.64356,5.53238,5.95173,4.72131,10.0463,3.48917,9.05454,8.8448,4.67779,3.96564,5.38321,5.89637,4.95014,7.44563,3.94431,11.7076,6.0575,8.84075,4.15397,9.45503,8.47269,6.74447,3.89211,6.26763,6.91463,6.75101,5.88445,1
6.9866,9.04527,11.8195,4.21226,6.36061,11.5603,11.3907,9.95849,6.37503,8.49153,5.27394,4.86323,5.80961,9.66484,4.58791,3.27202,9.67071,9.79391,10.8536,5.16742,5.3737,5.59232,3.50384,6.53792,3.96119,4.7965,3.86122,7.30968,4.65064,9.11545,3.70527,10.3903,3.22347,9.31306,4.12602,6.91508,7.06032,0
7.54993,8.6806,11.6405,4.30964,6.56328,11.1286,11.1143,9.38755,6.75784,8.34065,4.82076,4.65868,5.99137,8.56946,4.59961,3.06417,10.948,10.1866,10.1232,7.96726,5.65691,5.28023,3.46299,6.5802,3.70467,5.30052,3.86127,7.58835,4.37883,8.65503,3.99445,9.8643,3.4531,9.27464,4.17522,7.49468,7.16429,0
9.27018708064429,12.3379257308404,6.67815587471161,6.4177596777973,6.87710443826077,6.16851302206759,6.3476702562244,6.17387577436734,8.19867598920798,9.02850445866079,7.55033640012749,6.96310245659432,7.71267661815954,4.6183297933734,7.07721100334021,5.80130455191757,7.67284755900494,7.80559221272749,5.87439746093312,6.68627321717029,5.24091270240909,6.46913678628318,5.36966177349172,7.02172318898604,5.18689619880605,10.1861098536713,6.25864941323823,10.5854528446353,5.89376826139214,10.2879071758111,5.82874410448693,9.00972783961369,4.93108550306796,7.50633205374056,8.26975619544884,6.47167468650797,7.34701189609978,1
10.361,10.6532,4.54057,10.3823,8.58485,8.52666,7.22099,6.9148,8.02838,10.0131,5.44763,7.31801,5.21476,3.68475,9.6617,5.65726,5.33845,8.79769,5.06104,4.36025,4.11091,5.03157,9.29833,6.88532,4.79486,12.6934,9.68569,10.2914,3.60569,10.4626,8.31137,10.8197,3.35842,4.81857,9.81402,7.10369,6.27634,1
10.9985,12.7212,6.47984,9.27481,6.65942,6.21236,5.1442,5.50628,8.4279,8.3416,5.19315,5.35935,6.42689,7.52911,5.93372,3.25352,6.55449,8.69057,4.21658,3.96405,4.74524,6.02653,4.07091,6.25232,5.5667,11.8002,10.4522,8.04208,4.54074,11.2358,3.82705,8.70325,3.34541,5.76517,7.53168,5.95138,6.57866,1
9.71094,10.6742,5.74752,9.38163,7.81218,7.62201,6.73584,5.13107,8.47062,11.1607,9.16199,6.64036,9.38894,7.66392,10.4345,9.32827,10.0465,8.96772,3.60304,6.4916,4.77575,6.01232,5.08361,7.21599,5.17983,12.8767,10.1089,9.55117,4.26182,10.6298,6.32442,10.6182,3.76011,5.74752,8.52098,5.87441,6.26811,1
7.32487,8.58836,10.7141,3.64094,6.72002,10.091,9.98649,8.55424,7.04924,7.71027,5.10661,4.0598,6.11076,4.13263,4.6596,2.9499,11.8614,9.9509,9.27126,3.53294,6.47297,5.47855,3.98317,6.04175,3.81379,4.68836,3.74758,7.67434,4.59783,8.93842,4.06752,9.829,3.46814,9.01127,4.16404,6.79842,7.815,0
8.19785,8.59265,10.3765,4.74011,7.04743,11.3066,10.7508,9.70527,6.94372,8.37185,4.1408,7.01926,3.82682,4.77233,3.9243,3.61386,9.15207,9.56291,9.84846,4.31038,4.93794,4.73445,3.45037,6.2349,3.19411,6.98766,4.13074,7.00784,4.24383,8.36816,4.5134,9.69208,5.09189,8.78633,4.24775,7.31809,6.96463,0
8.29569724126202,10.31853259666,7.18899246968969,6.67502633862862,7.90745668749929,9.46798018188888,7.17496579203363,6.13051498764737,7.76063873401124,8.73462899570386,5.9169934225524,5.18719732940483,7.06388411339518,4.46809063459691,6.47983564776288,5.19835476574258,7.93179804777488,7.98412058880377,6.64415408060897,6.66804568599507,5.03874740347515,6.89721097773517,5.56605259734025,5.95807667022747,6.0019613759514,5.36926046574522,5.19250239332347,7.92767227993542,6.07334415694887,7.35956506727375,6.01477297148894,6.29019864736436,4.77300986507522,7.4150500522411,5.69858224314006,6.79843993407114,7.1917266727651,1
6.83659,9.25663,11.6492,4.14988,6.7465,11.5813,10.8334,10.3933,7.61322,7.85977,6.12416,4.93517,5.4916,8.29822,4.52004,3.42129,9.34607,10.112,9.34787,4.17026,6.6819,4.91324,3.85926,6.0038,4.04374,5.43596,3.55433,7.63577,5.02082,9.48351,4.16798,10.1913,3.61689,8.91644,4.1096,7.00247,7.80333,0
8.84692938661069,11.9109849793016,6.63359759283547,6.17119728815599,6.74614644068932,9.15553125261925,6.7196453339884,6.3664238085623,7.31966942625889,9.32378993015753,8.27520828362863,6.43098448020106,7.26736348379575,9.21763317061824,5.65502856974197,4.47428787886198,10.3355568209122,8.72540671408647,5.64476755930856,5.72384316125255,6.82084866025571,6.59887893976692,4.66839884232915,5.98311211641621,5.05812067125728,8.12560802569846,5.4650982901758,8.33658026840009,6.07508616451996,8.7741909674095,4.87492425807774,5.76402831455704,6.29975495840635,8.3084398127786,4.39889966308857,6.90231833972872,7.55482239313681,0
9.0188,9.10214,10.3525,4.7367,6.61198,9.96382,9.77288,8.64609,7.21563,7.73744,12.9846,5.38858,13.3873,10.066,4.42265,10.3243,11.0422,10.955,7.39431,12.5337,5.76099,5.6076,4.22055,5.73654,3.99436,7.698,3.98078,7.10425,4.54944,8.62353,3.86217,7.18994,5.21709,7.73215,4.27882,6.61259,7.44514,0
9.32415,11.1657,5.1725,6.33466,8.30247,7.75445,7.85043,6.65248,7.16564,10.4081,6.73624,7.45729,4.95579,4.46485,5.83248,4.18212,4.74941,7.80712,3.8929,3.93109,4.58809,5.33028,4.07844,6.04567,4.59844,13.1373,9.44299,9.74811,3.9143,10.8146,6.65391,9.1989,3.35392,5.5172,11.8616,5.56985,6.70558,1
10.3845,12.488,7.18388,10.4549,6.14655,8.14777,7.30937,6.23447,8.07847,9.69232,5.61186,8.02511,7.71207,4.94046,4.3938,3.30119,5.64435,9.13846,5.04671,6.26853,3.78952,5.22674,3.38046,6.26447,6.73028,13.3185,10.9106,7.32333,4.02785,12.3139,4.42363,11.2793,2.98887,5.78401,10.0715,6.37077,5.33407,1
10.0906,11.8962,5.61263,7.40843,6.78399,7.98481,4.57111,6.34587,7.6717,9.2792,7.68055,7.22823,8.85749,6.98643,4.20996,4.36622,6.3448,7.84838,4.18817,9.9394,4.68712,5.42972,4.192,7.85527,8.21688,11.8858,3.97726,8.45427,4.0815,11.1918,4.12384,9.65316,3.44409,6.63891,7.43609,6.35727,6.21158,1
6.45017,8.15642,11.4925,4.3195,6.31598,10.4481,10.8333,9.19234,7.08875,7.85582,5.76873,4.24366,5.71198,3.64192,4.48079,2.98364,12.7658,9.36552,10.9228,6.13753,5.84135,5.42026,3.80656,5.48037,3.60712,4.90931,3.9047,7.33745,5.04082,8.41526,3.52526,10.5897,3.54247,8.26654,4.06487,7.47904,7.61968,0
6.72063,6.66569,9.7028,4.45097,5.56376,11.025,10.22,8.99612,6.8867,7.10507,5.37496,4.4524,5.44959,3.77407,4.57274,3.47623,10.7849,10.3391,8.94658,5.43639,4.99413,5.61842,4.39507,4.58036,4.12229,4.3152,3.69434,6.85436,5.08636,8.5484,3.7721,8.33812,3.66796,7.83453,4.45768,7.05743,7.54351,0
9.80035,11.0353,5.30774,7.92981,8.82236,7.05774,5.44127,5.34199,7.47495,9.83356,4.61686,7.67823,5.53094,3.86994,11.5531,4.26569,5.89204,6.67903,3.89783,4.16559,5.39457,5.84889,4.54634,7.25712,3.94383,12.3044,6.06961,9.67103,3.8097,9.77607,6.24402,10.6062,3.45691,4.72829,8.7964,6.04158,6.45021,1
10.4551,12.2217,5.78292,9.9984,6.36914,9.29083,7.82295,5.82439,7.82496,10.8952,11.9323,6.68165,6.75553,3.10785,4.39746,3.71436,5.01445,9.23396,3.80693,3.81448,4.35682,5.95287,5.83737,6.90328,7.81169,12.7851,3.90136,8.90333,4.54755,11.5542,4.3335,11.7034,3.57934,9.61438,8.67654,5.38999,6.60125,1
7.84785,8.5819,8.79602,4.57051,6.63715,9.02926,8.39208,8.01114,7.51961,6.76106,12.3891,4.49684,12.6662,8.84315,5.46984,6.95236,10.4445,11.1814,4.60581,11.9273,6.05416,6.33022,4.53126,4.42976,4.2908,9.92999,3.66243,7.48763,5.0289,7.28553,3.83253,4.74485,4.15669,6.5603,4.98824,5.68092,7.13609,0
9.46232,11.8315,5.62002,9.40943,6.15001,5.19344,5.44427,5.69341,7.99327,8.87292,7.20098,6.55302,8.33425,4.12956,4.66071,3.69972,6.73708,8.98783,4.32725,8.82788,4.63009,6.39889,4.36674,4.68786,6.76053,12.52,3.90837,7.15416,4.59831,11.9244,5.21713,9.93446,3.26744,6.70463,6.93471,5.08957,6.9109,1
10.7589,11.1938,4.42164,9.57287,9.08261,6.53025,6.90617,5.98104,7.84639,10.7074,5.06568,7.1582,5.11726,3.56164,10.4056,6.93459,5.52374,8.07456,3.74751,4.15578,4.92802,5.44495,6.58335,7.53587,4.42376,12.7859,9.74982,10.3952,4.11837,11.2569,8.06981,10.9688,2.94422,4.54746,7.85114,6.29209,6.51611,1
9.7388,12.4028,5.93765,7.37185,10.7854,9.72607,8.10874,7.47367,8.69228,11.2232,9.57851,5.94723,11.3202,4.21469,8.80977,6.59225,7.03639,10.2062,3.33128,10.9771,4.70412,5.98091,5.28028,6.51349,4.14197,13.0215,7.92892,10.866,4.23569,10.2204,5.81627,10.2963,2.9563,7.26944,7.90895,5.83077,6.39814,1
7.92063,11.5656,6.53447,5.29812,9.56935,8.92474,8.91397,5.99264,7.24572,9.08654,7.95832,6.58755,6.63714,5.08434,8.36053,3.42792,5.55457,9.49008,4.71919,8.16243,4.97455,5.61479,4.60258,7.51098,4.17358,12.4358,8.00924,9.4682,4.16211,10.1352,4.791,9.48636,3.15544,5.6899,5.56809,4.81551,6.18845,1
10.5908,12.102,5.04839,8.81289,7.58754,7.58435,6.50519,5.36036,7.95859,10.99,6.45921,6.97149,5.19289,4.60284,9.97618,3.80317,4.81467,8.50925,5.18663,3.79958,4.61891,5.41876,4.03243,7.18691,4.79515,13.3003,9.78997,9.75061,3.99827,11.3096,7.47602,10.2143,3.12874,4.73863,10.9292,7.22425,6.31702,1
8.17018,8.51219,9.7369,3.69263,6.90688,11.0915,10.3716,9.77963,7.04059,8.36508,4.23582,6.84272,3.9955,5.18445,3.63386,3.18866,10.3681,9.5626,9.7633,6.44737,5.65579,5.2073,3.27502,6.44799,3.78955,5.99272,4.90521,7.08632,4.2355,7.94085,4.68603,9.36697,4.8024,8.59811,4.51616,7.33805,6.83836,0
7.49522,9.45645,11.8016,4.04499,6.70263,11.2637,11.0781,9.41875,6.64896,8.59324,4.98722,4.46591,5.97465,5.99021,4.85434,3.24529,11.0584,10.0084,10.5278,9.06116,5.67043,5.31097,3.36898,6.96185,3.93272,5.22596,3.78498,7.62799,4.59416,8.51095,3.96886,10.3217,3.26097,9.15462,4.05643,7.46578,7.22995,0
7.14525,9.52082,11.6088,4.12845,6.43396,11.4655,11.0163,9.18785,6.75238,8.27497,5.12667,4.55723,5.82935,6.91032,4.7637,3.14724,11.2746,9.69064,9.45584,4.41222,5.48282,5.65197,3.51801,6.42023,4.04758,5.26657,3.86954,7.71772,4.40639,8.98364,3.82955,10.0542,3.60102,9.08213,4.38574,7.6194,7.64193,0
7.24483,9.5984,10.642,3.84155,6.23593,10.235,9.49059,7.62443,7.2152,7.70628,5.1193,4.36577,5.17918,3.41072,4.47783,3.00726,11.3677,9.25949,8.39503,3.99489,5.24262,5.68907,4.04686,5.17855,4.03849,5.01484,3.94981,7.6201,4.25959,8.88318,3.98699,8.594,4.20728,8.03635,4.18571,6.53509,7.38452,0
10.237,12.5049,8.56029,9.2982,6.48912,8.15671,9.3629,6.54893,7.8093,10.0367,8.77554,6.50236,7.91656,4.13017,4.36311,6.74612,5.42031,8.77803,8.49212,6.00579,4.43212,5.35257,4.13235,6.29794,4.52674,7.66214,11.0052,9.799,3.54848,11.2663,6.34427,10.0368,3.32627,7.38987,10.41,6.76071,7.32103,1
8.91562458331093,9.26318368130201,9.56953695366377,7.23892073933071,6.11678925850909,6.99436386998695,7.10758334117956,6.14166902875239,7.60754612830062,6.38312289490299,8.28273551186828,5.30812386940672,8.06544709215649,4.26807713638868,6.0724729548747,9.49526015737885,9.12538412808232,8.25532621417837,9.98962821976733,6.76467026077323,5.36895505585833,6.94446887561298,5.08012683054139,5.41330167657748,5.64481365332101,7.75363770624629,5.45562358858784,7.93468737227605,6.48963461875467,8.80636193945902,5.7382988339476,6.49387539438489,4.67620546521937,7.50833977801154,4.83760835619069,6.43784153505969,7.67890906533679,1
9.93771576486381,10.9853223248973,6.94463574700913,8.83100505738404,6.74513423932043,6.98956804636727,7.76327972433398,6.78596271531687,7.48412018975314,9.55185871672952,9.78250872970768,6.42509542381704,9.80596367467256,4.34965478049257,9.50688180196507,6.07237331112316,7.36458262729515,9.46294247066543,6.12526409389449,8.34470552064438,5.29237077867895,6.45510270161759,8.08187328007751,6.39271571343462,7.10117692225651,11.8513229719468,9.68352252036098,9.68309690994535,5.84664069866661,9.4448166835545,6.7342420722876,8.44018072943971,4.57874263479806,7.3411614488637,5.0552823260727,7.02262688518555,7.50538964350306,1
7.68965,11.3988,5.61048,8.13767,9.9697,7.73249,5.00114,4.99862,8.09282,10.2515,11.0569,6.48127,6.00478,3.40775,10.007,3.93786,6.02161,7.57347,3.84396,4.18732,5.0926,5.72963,4.55778,7.61563,5.77142,13.1722,9.02743,9.35521,4.05078,10.6852,6.54189,9.96137,3.46223,5.19898,5.54093,4.55375,5.9125,1
9.53694,11.5865,5.76141,8.80406,5.20129,4.65349,4.70286,4.77526,7.88446,8.93513,5.35497,6.67035,5.97544,5.54807,4.75933,3.45297,6.50536,9.20592,4.05761,4.18278,4.5382,6.34701,4.23288,5.62477,5.68734,8.59814,4.44253,7.52452,4.4244,11.2099,4.02314,9.86834,3.90173,5.65441,6.44791,6.52691,6.74817,1
18413.2343580279,23394.2525468852,18.4793336332122,10178.1137146864,66.950221089915,2294.772970811,887.19586256047,19.5026688890504,4271.59892269493,3227.32144402156,42.5065838898062,681.247711599787,132.748838017138,162.06120129616,0.0,2.11557018018536,0.0,2036.57743435296,4.64915382076055,3.0994799538618,404.517202359024,0.122233968200085,1.27477960243444,0.0,38.7352314856881,12001.2529366503,6.96249277666403,1757.6230988576,72.0908241611191,6402.43880345526,93.2029445287098,7355.52471741242,76.4028045772817,2317.74074184671,1987.02521530355,316.101969317117,201.734624494699,1
9.67797748983325,11.9367617228792,6.72835112341289,5.90115658966477,7.50746428293154,6.97726243251171,6.76463925210318,6.35150623972876,7.6319746488223,10.6971730277367,7.10871735884132,6.48397440454442,7.83403172436332,4.11359713007979,7.06765487682901,4.39538556179617,6.99733689553444,8.72828164774168,5.80205463590405,6.38818682061477,5.33624852011558,6.38285697031095,4.66240680111131,7.50620944432062,5.14870922604143,11.1096896200429,10.1221417504494,10.3383178832612,5.97661983545717,10.3085302727656,6.71869419025969,8.19549545467084,4.58291374084029,6.91381293238147,8.35463413077751,6.71650545055854,8.82573655687407,1
9.13974552291682,10.6171767471386,6.72803669541018,6.16845321214582,6.97387262346963,9.29413088645156,6.31901646174477,6.72700906914116,7.16996653122947,9.61300409322896,8.68657838521215,6.13409352795159,7.60520458657613,8.40897011260104,6.22412122433126,4.4578365183417,8.00335703820816,9.49136096530026,5.72573622916065,5.46757776029335,7.14253366409411,6.73473390157201,5.2023605497122,6.2232842912568,5.20348986580714,7.08032778816017,5.25832495768806,8.56502298992491,5.84762390296247,8.88681985579947,4.76537785976465,5.99170896177694,4.90110465498908,9.0303556061003,4.53575367338689,7.16497987757957,7.11685268918434,0
