CCL5,TGFBI,NUP214,EPS8,IGF1R,PRAME,APOC4-APOC2,FPR1,HOXB6,FAM50B,WT1,GP1BB,FLT3,CDKN2A,ASAH1,LCN2,COL4A5,HOXA1,TRBV21-1,AKTIP,LPAR6,DEPTOR,C3orf14,CXorf57,PCDH9,NUDT11,SH3BP4,target
7.26543,5.46481,8.47562,3.42647,7.195189999999998,4.14614,7.4597,4.84751,6.48184,5.37816,8.39633,5.89109,10.2825,6.3573900000000005,8.3602,5.09497,8.91462,5.55262,3.93894,5.06887,4.09965,7.68306,3.85216,3.78779,6.5122800000000005,4.5578699999999985,4.5792199999999985,1
9.30658,7.96663,8.33228,6.695310000000001,6.700189999999999,4.8639199999999985,9.15047,8.40295,3.91896,6.25767,4.5717,7.88667,6.76209,7.508669999999999,8.19011,5.55667,3.0378700000000003,4.06909,4.34586,4.737419999999998,6.31371,8.68058,3.69079,3.52977,4.30104,4.28191,4.09793,1
7.84721,6.32228,9.75914,7.23358,4.64768,4.5648,8.99615,10.9169,8.52007,6.39403,4.31944,4.79782,11.1458,6.51592,11.1243,4.93496,4.2739699999999985,6.12056,3.69487,6.76155,8.92027,6.81026,3.25667,3.79994,4.03787,4.2287300000000005,4.43224,1
9.83044,7.89929,8.09127,4.4266,4.87124,6.70602,8.649339999999999,9.41412,8.54718,6.13362,7.0341,7.28459,7.11525,7.57183,9.8818,7.0829,6.63395,7.5495899999999985,3.85372,5.52824,5.99924,5.72746,4.17282,4.45343,4.25796,4.36461,5.20894,1
9.32221,5.50232,8.84885,8.2219,5.92306,4.38115,8.21354,5.3071,4.02146,5.46049,6.42255,7.323739999999999,8.00849,7.139689999999999,8.21425,5.4951,3.3411,4.59588,4.05499,4.87581,7.621180000000002,8.51735,3.48412,4.6531400000000005,4.91891,4.27969,4.22111,1
12.4307,11.7813,9.48784,7.80395,7.26805,4.46933,5.62619,11.6965,3.64163,7.238010000000001,3.5258,5.740480000000002,7.57458,5.584219999999998,10.9064,6.183680000000002,2.8517200000000003,5.09822,5.08062,7.53308,10.1337,5.16834,7.5956899999999985,5.22389,5.8604400000000005,4.71284,5.18617,0
10.7509,5.58136,9.31958,5.1422300000000005,6.46562,7.65955,8.49487,8.22056,9.07342,7.40832,7.34231,6.890439999999999,10.8677,5.9919699999999985,8.997010000000003,5.2951,8.00726,6.80139,3.98845,5.42285,5.1701,7.36775,3.97462,3.89698,4.5865,4.0159,3.6984,1
5.13177,10.6464,8.86514,7.22455,5.52845,4.01985,7.69843,10.2042,4.1654800000000005,6.09011,5.36376,5.62332,9.97531,6.06997,9.56156,6.6609300000000005,2.96213,4.63614,3.7761,5.1261800000000015,9.08815,7.463789999999999,3.9797,3.83941,4.49493,4.39699,4.29446,1
9.75669,5.23496,8.57293,4.06001,3.68421,5.14205,8.84142,8.26723,7.857189999999999,5.8542,8.12492,7.161739999999999,7.6341199999999985,6.90981,9.90204,6.3931,6.63218,8.1961,4.07258,4.51131,4.39329,5.49442,3.61283,3.72191,4.58196,4.69062,3.70501,1
8.35775774373894,5.97958279069344,8.55269727698593,4.38887201824841,6.21782313767266,6.18648947373176,8.21242038328604,5.9765185184835605,8.6965567214143,8.07805754041984,6.9756871742082405,6.695592260816031,10.679352786215803,6.8628475333280505,8.69406900529495,6.1420190271459285,7.831999423796611,5.5534265846563695,5.38818283288151,6.009510725996631,5.523825811651468,8.16255940901527,4.46614473100595,4.36497041442733,6.02465193975685,6.8039571266547,5.06253804001513,1
8.87819,5.91514,8.18449,5.40036,6.07965,4.07024,6.40869,8.415280000000001,4.12029,7.358219999999998,5.90206,6.47596,5.69944,6.98002,6.10047,5.29697,2.87136,4.6483300000000005,3.89772,4.69974,6.37174,7.77111,3.74273,4.0776,4.2613900000000005,4.1005400000000005,4.00173,1
7.9736699999999985,5.82846,8.68722,4.463030000000002,5.09708,8.96744,9.70857,5.326980000000002,7.89739,5.9966599999999985,6.77913,6.06102,10.0729,6.58604,8.93396,5.61659,5.9568,5.3533300000000015,4.19735,5.06906,4.19134,9.54203,3.16808,4.15686,10.7941,4.20504,6.69297,1
1625.8994943039402,8.35795844466979,1765.0455198692398,19.0746994138655,1642.71931456606,1.77359845370027,14.0296747325654,40.5086988977495,1081.23156606569,24.4798109297259,1396.7275676169,0.0,13688.0456787008,87.7467233894115,7216.86683285673,15.2428538872571,6690.878864070921,76.5369196988936,0.8119730164053679,135.861705783423,230.26941105780202,490.88474911032006,1.93792249886762,45.669480971816995,303.16564755254905,10.149662705067099,2070.9878802549397,1
6.76519,5.7636699999999985,10.0584,3.71945,6.54272,4.9989300000000005,6.935980000000002,5.5979800000000015,3.97958,5.39807,4.89913,4.2316,7.222289999999999,5.61174,8.603439999999999,5.22109,3.69204,8.567,4.41302,6.7031399999999985,11.1793,4.4641199999999985,4.09615,7.1238,4.55166,5.3528,6.02193,1
