WARS,STMN1,SDCBP,CST3,SOX4,IFI30,TGFBI,AEBP1,COL3A1,TSPAN7,RER1,MATN2,IFI27,S100A13,LYN,DBN1,CD93,SIRPA,C1QB,SMARCD1,SSBP2,MAP3K5,MPO,P2RX4,JADE3,BCHE,MEOX1,CTSG,EREG,ADAM28,NPY,ASGR2,RHAG,ARG1,PF4,APMAP,CEACAM8,CCR2,DEFA4,MMP8,CRISP3,NAALADL1,HPR,S100A11P1,PSMA6,ANXA2P2,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,IGHV3-23,ATP6V0A1,RECQL4,GPS2,LST1,GYPB,ZNF423,ADAM10,KCNMA1,TRAF3IP2,ABCC6,ADA,SCNN1A,ENAH,PRKRIP1,MED28,POGLUT1,LPAR6,TMEM106B,THG1L,DACT1,DPPA4,MORN1,L2HGDH,CD244,ARPP21,VRTN,FOXRED2,TLR8,ASTE1,LINC00921,SEMA4C,PRR5,target
8.80337,9.41412,9.37551,8.052,11.9924,9.32911,6.95,9.9597,4.34077,7.78837,8.81747,3.46837,5.50341,9.56142,7.0069,10.0496,7.97212,5.60178,4.44992,8.06016,11.0325,5.90042,7.77949,7.06498,6.61484,3.13365,3.93602,9.48161,4.08319,5.32902,11.0357,5.97421,3.34612,7.97018,5.69263,8.80416,9.67119,4.34719,11.8498,9.24274,7.82476,5.19195,7.00137,7.1417,13.322,9.65433,5.47557,6.67084,5.36307,5.59449,7.60745,6.21334,4.44992,12.906,5.31556,7.29759,6.90412,8.17871,9.88166,5.72441,7.96923,6.0272,4.7035,10.4835,4.30576,11.6916,5.76614,6.26661,8.90951,6.56467,7.32384,7.56998,8.54599,6.46353,5.40578,3.27346,7.22422,4.84669,6.34054,5.2419,6.32794,6.71961,4.651,6.39382,6.33197,6.20578,6.20586,1
8.27225,9.9546,9.10963,6.67102,12.2727,9.81852,4.66984,9.01731,3.99634,9.76835,7.5174,3.33665,6.63792,8.75944,8.49739,9.12878,7.77919,6.46983,4.22403,7.43288,9.41218,6.41707,7.05325,7.94155,7.55522,2.77739,3.65021,7.98314,4.47392,4.95335,10.9284,5.5107,5.03354,6.04594,5.48207,9.29391,7.15254,3.9111,9.09361,6.44631,4.56355,5.24456,5.73106,5.30718,12.9324,8.21066,5.2088,7.38873,5.2088,4.48629,7.639,6.5781,4.39349,12.5698,6.55097,6.81517,6.95299,6.3034,11.1349,6.47336,8.45114,7.50604,4.45097,9.86267,4.29026,11.2175,4.08017,8.45737,8.41621,6.81882,6.76344,8.59914,6.04621,6.04279,5.24036,3.74225,6.19858,5.82158,5.95321,9.16026,4.79009,6.97488,3.86337,6.01325,4.29314,6.03206,6.84045,1
8.81397067307669,9.93019374784735,10.0967783380168,7.51713929645608,10.9130256866598,10.5914410821174,6.86467710465494,7.06624240102647,4.99819740012921,9.90903773933418,7.99418180589906,4.48025067453905,5.90730048530747,7.50107819324973,8.2345067905827,8.95815252308137,8.99427350461429,8.07830628059221,6.1958475545333,7.47699788695711,9.45987824441778,6.8975489161825,11.1555693601278,7.50560074843017,6.06111167390286,4.11612125181422,4.26223047287926,11.1923855929147,4.20501211994929,5.29055436203257,7.76573488314948,6.36144829032356,4.50526760353223,10.1558486001606,6.86763430635829,10.467838657847,10.4737934878857,7.16469950388464,12.047357268517,12.2892792235,5.86307771213505,5.46372789196865,8.54880762762265,8.59005351867046,11.7481641183921,8.27122201291648,6.30118461958276,7.74193210640229,6.07110004601335,5.23778536637633,7.87411613939439,6.36552537468038,6.29923762035128,11.6930960114524,8.04630838744168,8.22697778858325,6.44371288164029,8.47060472761587,10.6482050467932,6.48187210412054,9.18478188245813,7.67665809809177,5.83730980576537,9.78081866893396,6.01322830090603,9.38121345835701,5.93237358690272,5.42129332608855,7.14578440092421,8.00726339295958,7.17503801182933,9.58969219360308,5.61727196992833,6.73500429654886,5.59013248740047,4.64672429569051,6.48245883197113,5.09092466508809,7.1224103177504,4.73324586344996,6.31649717370712,6.77243532556673,6.76392935606661,6.6941935460254,6.59807631994767,7.51361924026529,7.36249578686313,1
7.42606,7.69183,8.91848,7.18967,11.2404,9.10686,6.10421,9.45558,4.98751,6.73318,7.21204,3.41551,5.24262,10.4087,7.74666,7.53951,5.85698,5.8886,4.10696,7.46934,10.047,6.39279,5.99361,7.42561,7.20976,2.82623,4.67182,5.14333,3.99205,5.08521,7.01622,6.95261,3.35586,4.30775,5.78549,8.2342,3.79724,3.80452,4.67837,4.55062,3.32359,4.89478,6.00954,5.82166,12.4465,8.41142,6.42411,6.70331,5.71184,4.62739,8.03242,6.42031,4.96138,13.1948,6.1211,7.2917,6.93718,9.37964,9.36455,5.06845,8.6581,6.57426,4.5722,9.20245,3.90224,10.613,6.77827,4.38076,9.40242,5.35732,6.31185,10.8561,7.22704,5.58714,4.22631,3.32141,7.99819,5.01203,4.97941,9.4275,6.98456,5.98832,4.17572,4.61663,3.79914,5.53197,5.93468,1
7.49352,8.48834,9.66856,6.362,11.7443,8.25575,5.13744,9.61297,4.39903,7.30514,7.46722,3.46744,6.03487,11.0827,8.8116,6.65509,6.19157,5.59379,4.24329,8.35484,10.216,6.00394,6.72945,7.23173,6.39273,3.03196,4.33009,7.4306,4.29178,5.03479,11.1165,5.59497,5.85448,6.76099,6.01841,8.13578,7.28674,3.55875,8.8912,8.98282,6.09867,5.36184,5.51322,5.92446,12.1824,8.03549,5.98988,7.00463,5.40285,4.16471,7.73222,7.00362,5.03071,12.6804,5.8314,6.39242,6.72192,8.15037,10.222,7.33393,9.57686,6.10601,5.62369,9.27076,4.30767,9.63703,6.34029,7.14616,9.59002,6.15059,6.1163,9.95092,6.5773,6.42847,4.86139,3.45241,7.62446,5.09491,5.89491,5.0822,6.19949,6.09853,3.5254,5.60304,4.30707,6.32599,6.04308,1
9.92227,8.85565,11.6034,9.73925,9.25524,11.1578,8.97319,6.08824,4.41779,5.16313,9.10083,3.38664,5.90234,6.67999,9.61197,6.19049,9.59515,8.35423,6.94747,7.16473,7.70515,7.22639,12.0409,7.46441,5.71568,3.0333,4.51512,13.2917,8.12313,5.90496,4.60106,7.39861,10.5734,12.3943,11.7823,10.6219,12.8441,7.65952,13.7709,12.458,11.9484,5.68233,10.4908,9.73856,11.8832,9.31987,5.96018,6.99157,7.77042,4.21396,6.79669,6.09492,4.26442,8.23359,8.19667,8.43709,7.26652,7.50913,10.7655,10.841,3.98385,6.50441,5.07141,7.31177,5.11127,8.71547,5.45437,4.27759,8.17074,6.88769,6.89771,7.54124,7.80531,7.35751,4.43637,4.30421,7.32547,5.30595,7.1934,4.31428,6.23919,6.98607,8.07282,6.61749,4.59617,7.00268,8.06445,0
7.63532,8.00945,9.53594,6.86419,12.1423,8.65764,6.06269,9.70363,4.46991,4.48768,7.64218,3.50226,5.89689,10.2228,8.15384,8.63408,3.62167,4.61246,4.71846,7.63614,9.42469,6.13663,4.80643,7.17518,5.32939,3.17988,5.20058,6.0551,4.04931,4.75845,10.2974,6.46898,2.87881,4.47602,6.15766,7.38818,3.7543,4.13136,5.71175,4.00607,3.65388,5.03715,5.56602,6.01786,12.3531,9.84858,6.3181,7.54379,6.20999,5.43644,7.12168,6.86434,4.81851,12.3123,5.86153,7.25622,7.30185,9.81322,11.6676,6.00314,8.89134,5.84236,5.17826,10.0233,4.29428,10.735,6.63919,4.54563,8.30721,5.14189,4.93293,8.96508,4.93115,6.53832,4.21277,3.43138,7.55059,5.21151,6.55635,4.34101,7.34565,6.49733,3.49823,5.63747,4.31864,6.05437,5.87277,1
8.1708,9.70695,11.4938,6.73683,10.9863,8.55357,6.94947,8.83445,4.36474,4.4208,8.04974,3.24216,6.03302,8.08277,9.53416,8.66673,7.18761,6.99714,3.83702,8.33124,9.51196,5.41023,9.21695,6.30365,7.35142,2.92904,5.17578,8.06014,3.93802,7.77294,8.92447,5.49915,3.87577,9.67581,6.45741,9.18031,9.42296,3.70399,9.31596,9.55316,5.83326,4.59847,6.51254,6.30049,12.3152,9.64444,5.96969,6.46997,5.4433,5.20493,7.10702,7.73707,4.61921,12.3543,6.01138,6.52814,6.03624,7.88353,8.11553,5.99422,8.8245,6.59295,5.28081,8.75067,4.07795,10.3285,6.28248,7.13068,9.53934,7.29384,6.54415,8.19784,5.0121,6.29543,5.50971,3.67249,7.75602,4.67774,5.45907,5.9781,6.68042,6.18415,5.77376,6.49703,4.44383,6.17656,6.39697,1
7.46273,10.7558,7.80741,6.80035,10.9424,7.07226,5.45498,8.58651,5.15619,8.79886,8.39739,3.16461,6.94263,7.7592,6.55983,9.32706,5.05257,5.32728,3.85968,7.90903,10.9259,5.18379,4.88984,7.13536,6.71741,2.9299,4.05893,5.44111,4.63481,4.75505,9.76373,5.04182,4.45507,3.94181,5.64597,7.57303,3.41058,3.76142,5.2925,3.73731,3.04856,4.90228,4.32416,5.9215,12.0664,7.58655,5.91863,5.8137,4.76704,4.24812,8.42739,8.47897,7.33364,12.4949,5.47974,6.34046,7.55384,8.76479,7.99952,6.0612,8.66894,7.0979,4.99431,8.83386,4.19039,9.47874,5.21479,7.56783,9.12421,6.7124,6.65097,11.2047,7.26199,5.41815,4.49807,3.45984,6.63501,5.38147,5.34169,9.21874,5.6237,6.64291,3.60194,6.31382,4.48104,5.26373,6.05023,1
7.65097,9.645,9.93391,7.5077,11.8966,9.19987,3.93368,10.7065,3.96297,3.5614,8.91773,3.07561,5.64848,7.52032,9.60308,6.99004,7.38827,6.26907,3.81601,7.31369,11.5711,8.67476,6.35835,8.06281,7.24993,2.9273,4.18073,7.45435,7.08201,6.32133,4.75689,5.75232,4.53718,9.62762,4.98164,8.97629,9.0695,3.73349,9.2464,9.89071,8.67819,4.20809,6.47714,7.23379,12.4543,10.5162,5.5121,6.92915,5.15972,4.98592,7.77641,6.69288,4.21259,12.0315,5.26973,6.30422,6.72833,7.8613,8.07916,5.54845,6.65384,7.78345,4.04713,10.0918,3.8087,11.2594,5.42103,5.52711,8.98395,6.3874,7.8852,7.45763,8.96624,6.88887,8.07258,3.31333,6.94127,5.15237,5.07594,4.4186,5.72048,6.04164,5.07242,6.59332,4.93757,5.68411,5.60859,1
8.96183327402507,9.66015753146148,8.65162352795668,9.00505550902218,11.3405139096259,10.6566876339504,7.57584770222039,10.4847594806305,5.003165078577,5.94558569711147,8.22747552273393,4.00498914580388,5.37104367969856,7.77328171504174,9.35513268835913,9.36371124991257,8.66010388013987,6.94245631250764,5.43211335850935,7.77284386901474,9.8886537202002,6.52848591042241,10.9127052174658,7.75465993250688,5.42186147655272,4.09191175993888,4.06543589313938,11.0500723705448,4.03242476982776,5.8342288634173,6.86465771400099,6.58711462493072,4.48200899433094,6.67583096520225,7.26913696430397,9.31237796465076,8.25414781805982,6.63245307217224,11.1933069871575,7.23562688457024,4.90583384886048,5.41762598016084,5.69097734955293,8.10270483852724,11.8889648943243,9.54586843748628,6.56706710169983,7.72316276935238,6.8098197447885,4.72267378644233,7.56855138415899,6.79940216439631,5.18498877739243,5.37288533923927,8.22815353299115,7.95954855700355,6.62999143517924,7.6566658039184,9.27567179527637,6.8703943153118,5.04582099635441,8.42270924971618,5.57676604442238,9.21603797883309,5.71283875959082,10.3988280253451,6.37445419546154,5.99656034803819,7.15227645261466,7.93030179266039,7.90214005138571,5.81916030213915,5.49127673843755,7.3277600369134,6.23819409848827,4.48346995388572,6.98350005980094,4.71889044087084,7.43285727664538,5.76877967560681,6.38196434894188,7.25987524163635,6.30210912774851,7.00353235721874,6.57541163550165,7.22289550480351,7.29877361253384,1
9.73488621909071,8.72175817996129,10.6422925589183,10.504903471729,8.73285326916484,12.140017993058,9.69702445527803,7.11005809126922,4.99327515390793,6.11403163667946,7.90678031238382,3.96553599462369,6.04851254945098,6.9353550927536,9.09190565617872,6.65309930520445,10.1446722524891,8.42340866806455,5.69138680357344,6.63485320266674,6.6829311464989,7.98930180197928,11.0372108655733,7.14063830331092,5.09249501049653,4.1243538766478,4.33153372369476,9.72573960235381,5.3331838443688,7.03568402675432,5.89270507094145,7.79249409197639,7.94517600403257,6.68501655260907,10.8350364458162,9.59899333130431,5.21341188337306,7.83298244870818,6.65601394505858,5.73255587340333,4.128900263075,5.9753351016623,5.66939794230541,8.56358083917124,10.6954128815447,9.93502488916053,6.52412495506228,8.19803495725178,7.36730099172668,4.66400041950064,7.52689275207142,5.50671582785833,5.04696645097438,7.53376258192273,8.82704826724831,8.98978643084387,6.46131112361935,9.17866300280175,10.2623690947158,9.53770342469172,5.31886480466937,6.5470874265215,5.57576211188918,7.83812476535233,6.05992315380682,7.80974081597395,6.62633217850278,4.80736278700823,7.05016956509289,7.99933646619899,7.72926134698666,7.04327136680693,5.53069501093152,7.38321984712937,5.14085567293449,4.65262522444109,7.30087592497591,4.78847327530182,7.93600515558498,4.4222188077062,6.74345967466573,6.6831094981336,6.72818030171178,6.84829833875968,6.7469685296776,8.03965990256611,8.07849777315209,0
6.53836,8.26115,9.20768,5.58317,13.1339,6.82611,5.4602,8.2262,4.26866,7.36843,6.29593,3.3712,4.81776,6.52994,5.473,8.075,6.44605,4.71376,4.65955,6.71241,7.99322,5.25678,4.41719,7.00461,4.88618,3.24198,4.38469,6.70547,4.15768,3.52847,5.20561,6.59407,4.2523,4.69509,5.3145,7.4759,4.05728,4.75965,5.32206,4.02171,3.23446,4.59587,4.68507,5.65462,10.8359,8.12681,5.39784,5.10433,6.7049,3.65662,8.39459,6.65159,5.87555,7.16487,5.56642,7.5651,7.00907,8.64438,8.01605,6.44607,8.30938,4.55529,4.74658,7.47645,5.03556,8.40767,5.92857,5.06668,8.28594,5.0072,7.05903,6.8985,6.20946,5.86477,4.77371,3.07364,7.73315,5.94072,7.511,6.21821,6.52202,5.95208,3.50357,5.3603,3.49306,5.87678,6.37888,1
10.3399351254468,9.28550961752351,9.09186717051302,8.82258062971693,10.4334927226996,11.6078222824053,8.396126153703,8.46695721772976,5.29224884564509,8.49924515303218,8.39709623048236,4.19466900748908,6.52206478896584,7.39925807404949,8.47306251646468,7.70049774252955,7.78613820081783,8.01932442116689,8.23319194031533,7.74756291680668,9.51093363906607,6.93876369650808,7.38074163099481,7.25322301262714,6.1140057261694,4.62705925133581,4.28455041283494,6.76201853314396,4.5961824799628,6.75884418562703,6.24813614528883,6.82015656357018,4.85472352447522,7.27119086701005,8.4685267995284,9.27995909864606,7.35669494426583,8.0670099605232,7.30786153326494,6.65099264168312,4.20397758357969,5.20305059429612,4.52391146158916,8.22880798794725,11.7423947280013,9.06534933448601,7.05738930906641,7.77797306059847,6.52127348481588,5.25217867017749,8.49112081258357,5.37411905346806,5.47346242130678,11.408016437828,6.12118119900708,7.86657998862821,6.806194783528,7.99517389646807,11.2613343006739,6.40205035508486,7.49462724374366,6.88861993589046,5.81000317818271,9.77283143087594,6.34670822676614,9.11649564618612,5.82427026835688,5.28104048865428,8.02468325253403,7.3902105128675,7.9879670116964,9.04632933777686,5.13611829445701,6.87038212878959,5.81872371990441,4.67937359912983,7.15448159373002,4.83709956223771,7.55626919611194,8.36041451651016,6.41956659289831,6.74775156221786,6.07953882056462,7.07713420913141,6.78112729922633,6.85848424869306,7.18720727473357,1
6.83681149897522,9.85245670987501,8.11768408802634,7.60340298606784,10.8140185731816,9.1495345365496,7.21699460470255,7.37198372240674,5.73234198792034,7.34139761664102,6.89199119209656,4.29761239454385,8.72029150369559,7.78593633821931,5.31112461903223,8.85464859407032,6.77927696221385,6.6719309024072,6.4831274885535,7.50155092761903,8.2537538457017,6.16620895453685,6.60200701780872,7.45084689213551,6.23695385622167,4.76234538928582,4.68117356791217,7.07388157918922,4.46972291249951,4.96466925666,10.9031743832044,7.56623007915271,5.19106708044429,6.0637406371058,7.26838797532782,5.93815257989129,4.73611666218731,6.33826526414166,7.29563989841669,6.06516696645829,4.39038572546028,5.27335597176195,5.63061561640741,6.60060791949864,10.7406562696187,8.123214644384,7.79370136266026,8.9878439602821,6.06774182429554,5.64551142375896,7.64329262174803,6.37145929754894,6.2000907918998,8.54309384488793,7.08862423130565,7.79778483207992,7.03389101829391,10.448343488032,9.63615955182764,7.17770464049642,8.32636008740715,4.67591715631363,5.53306521421877,8.16985192610629,6.09242582244732,8.22472852465654,6.8428818262476,5.15326843295234,7.72871156792999,8.00280029488545,6.84410660614893,9.91905889077068,4.5722520729261,7.17986793816449,5.7966723186969,4.7345240628109,7.06633417935684,4.59294079937287,6.62290311072443,5.58330924349045,7.40432620437253,7.0654228342387,5.77300190497401,6.50929101141097,7.11266041635631,7.26326122553395,7.10363655208726,1
8.18077,10.6101,9.75105,6.64489,12.0491,9.07105,5.95986,10.7351,4.29736,7.47362,8.96301,3.46005,9.29624,9.01406,8.07568,9.88775,8.06679,7.10311,3.79148,8.01804,11.3895,5.30655,8.30945,7.23973,7.06113,2.93863,4.86318,5.19448,3.46753,4.75409,10.2248,5.93411,7.80778,7.02291,5.74909,8.67305,3.90252,5.39395,4.80016,5.48011,3.13263,4.82337,4.85428,6.3411,13.3691,8.28727,5.90279,7.06658,4.84477,4.37274,7.98406,6.1759,4.14293,13.793,6.92044,6.5305,7.32358,7.34853,10.3056,9.01242,7.83157,6.57011,4.62356,9.97217,4.40656,12.4561,5.94715,6.62321,9.8827,7.00141,7.16005,8.85407,6.99608,6.13337,5.50954,3.092,7.42425,5.20786,5.47437,11.2649,6.51489,7.14321,3.51006,6.82056,5.27447,6.09891,7.8774,1
8.08533,10.7468,9.36936,8.43026,11.9608,9.24138,6.10876,6.77355,4.54545,7.71471,7.78883,3.27245,6.62181,7.86183,8.01657,10.7897,5.85646,5.2286,4.95921,8.44847,11.5882,5.51939,7.37129,7.35923,6.73783,2.68497,4.48589,7.51518,3.81525,4.48582,11.6215,6.36717,6.96937,8.06284,6.9572,8.68113,8.15879,3.65574,9.98667,9.73297,7.2858,4.76611,6.70863,6.00247,13.1129,6.54223,6.36279,7.10491,5.59919,5.09439,7.30186,7.24083,5.41074,13.0629,5.53205,7.13308,7.81715,7.97036,10.633,7.4167,10.3161,5.12983,4.89896,9.1466,3.99524,11.7665,6.59198,7.35637,9.72954,6.21628,6.08046,10.2512,7.72544,5.81992,3.89726,3.16887,7.87808,5.19533,5.10024,9.97631,6.45973,7.64815,3.42431,5.98698,4.34316,6.45249,6.68219,1
7.35722,10.1042,10.1121,7.66106,12.8455,9.28195,5.16366,10.2447,4.7987,9.19059,6.96095,3.29385,5.70106,6.40147,6.00437,8.41113,7.57598,6.76327,5.23706,8.14112,9.42489,3.98869,6.25029,7.26675,3.79708,5.28571,4.21847,8.41821,4.1743,6.29138,6.1903,7.10556,3.03046,6.56135,7.48049,8.30844,6.11071,3.64462,9.25634,6.37301,4.5355,6.1058,5.63385,7.89212,12.607,9.50851,6.45384,7.03016,6.15529,4.44265,9.44544,6.72153,8.27343,13.0239,4.91803,5.84302,6.91645,7.64356,7.61951,5.00313,11.6613,4.2728,4.83197,9.13703,6.12785,12.4849,6.44535,4.05024,8.98351,4.62271,6.04291,11.6958,7.34014,6.0297,4.72449,3.14086,8.49782,4.67239,7.00626,8.48467,6.88381,6.07823,3.32037,6.93992,4.97314,5.55017,8.33264,1
4698.06700220279,1941.05601751179,6186.24562536941,717.666818100478,3764.2157720996,3926.45585042249,2750.41957930317,555.503586161758,0.0,0.0,1063.27549474026,80.5336621872248,34.0975882586755,0.0,7054.68800696003,668.958639539488,4293.73848010138,1571.71112075913,11.3304099528386,660.594634084142,2932.04162589866,1698.63854939146,98.3899285802576,1277.20186515319,30.3427921235307,0.0,60.1357946002852,0.0,6216.42236190284,1755.95316822109,0.0,571.194795075173,0.0,111.230830117581,460.454528697199,4084.58000953784,65.1724065476573,173.069167574092,0.0,0.0,0.0,39.0159914907015,0.0,0.0,2632.38116861535,0.0,0.0,302.310015546202,0.0,0.0,2561.31053278663,0.0,0.0,0.0,287.78408043575,1135.20280851226,149.900014541113,1528.87723105788,1434.64920834638,0.0,0.0,6678.88075578892,0.0,681.324209748794,25.7511537298365,375.967876758718,49.0210366766575,241.279469716606,1154.87855203526,2730.61760290103,1160.83329014987,1355.27470897092,1896.33977652308,383.024982541428,0.0,6567.81061379602,542.535841805008,354.65481434074,2122.27169985202,0.0,45.2230435614154,184.8015146936,994.378333007377,382.465048144108,110.977991903136,809.092050720155,236.441689435273,0
3665.55860161213,12976.5534339907,1107.16588204466,8030.41669777496,38160.5606387147,2780.36539324298,6197.30426543968,4956.12182342154,25.3963957966513,24.1644806045145,3257.88186862534,16.8369432973028,317.954240585025,2536.41375747199,4131.29961702665,10432.1840461887,148.185694987099,798.644312283699,192.556204347602,4713.36378809589,2548.23361460127,1902.8851403297,15430.0439589338,1440.16282059566,1005.54152967056,0.0,0.955713167372146,922.642571998117,385.919178519278,121.504556244351,0.573566463336415,118.979685075138,271.9366828241,275.992224801685,104.827658305688,2421.6049675038,815.402716145733,3929.4655407262,1985.68831282712,2328.84776540971,187.59044221156,215.724640266435,1.55959896353845,0.0,3625.40615616242,2.1953436294385,5.13776407644832,8732.44987894384,0.0,9.13591275702278,3472.70629231724,0.0,38.651105453098,1926.65082022344,112.511361008723,660.338956476981,1041.07324292593,2955.92094690909,408.712281247994,237.38733894589,22.2719966626871,3185.15488234512,71.1180489370037,543.446028780973,30.9864110669112,9469.67917864581,35.9880539053254,189.488764133559,5273.77104103897,2850.45859385876,636.901890922668,53.7582360570551,55.5539932200306,562.92730682213,992.310934332231,102.805478833848,185.321230312521,471.342957439154,164.0155935455,4356.68046949836,4.31226600669013,1301.68599656859,68.102718054015,249.669738452239,345.068896121448,2602.74824360846,302.686058404106,1
7.9635,8.80113,9.60583,4.99494,10.9497,7.63137,5.18482,7.29193,5.11351,7.08756,6.93728,3.19098,8.34976,9.52816,7.75812,8.90178,8.90605,5.99358,3.80005,7.98521,9.46025,5.36631,5.79071,6.90019,8.02579,3.06879,4.35718,6.42345,6.22039,4.88541,10.3457,5.62051,3.92113,4.02662,6.06437,7.4174,4.11674,3.54161,5.17154,3.96521,3.17186,4.5698,4.6668,6.03693,11.9011,9.42057,5.974,5.79557,5.02991,4.55169,7.77354,8.08614,3.94759,12.0102,5.30988,6.4953,6.58216,8.74338,8.43335,5.98206,6.41806,5.9424,5.69524,9.34809,4.45626,9.68796,5.58918,5.64994,9.07696,6.46714,5.46677,9.04528,7.01212,5.02524,5.34601,3.09009,7.10803,4.79465,5.68244,6.01716,6.12444,6.19367,4.41958,5.7795,3.71696,5.37693,5.39609,1
8.62538,8.67455,10.2765,8.22808,12.2463,9.00261,5.79362,6.67751,4.27823,6.89293,6.27975,3.31237,9.24034,6.6436,9.22546,5.46467,5.73678,4.53716,4.428,7.85907,8.20743,5.07663,9.46859,9.16589,4.74765,3.18142,4.98305,8.62963,5.15324,5.43348,4.85079,6.48623,4.92578,4.67292,5.1247,7.81914,3.727,3.73511,5.80215,4.38848,3.19178,5.2952,5.62972,6.59785,11.9945,7.55817,5.89085,6.83053,5.0082,4.82743,7.6619,8.05747,4.21769,11.0041,5.93389,6.98963,6.20313,10.7487,10.3829,6.10262,4.45794,6.13288,4.90815,8.91679,4.33757,10.6176,6.42006,3.88476,8.81775,6.23554,5.50484,10.9076,5.91832,5.73413,4.45156,3.34005,8.2088,4.74171,8.49355,5.76585,6.81501,6.43782,4.28845,5.89017,4.12994,6.16915,6.54011,1
7.87492,10.8767,10.3144,8.76881,12.2076,10.1544,6.62473,8.62554,4.99541,8.2858,5.30792,3.29497,5.11667,6.81986,7.74709,8.03152,4.94283,5.98164,4.63133,8.38169,7.671,4.16831,7.34145,7.49265,5.8526,2.97905,5.63127,8.18008,6.65662,5.38908,5.55889,5.87636,3.21966,4.52966,6.95643,8.01857,3.23357,4.30557,6.68535,4.48954,3.59338,4.874,5.3749,7.43077,11.9211,10.3465,6.28483,7.38221,6.26488,3.96459,7.76331,5.75769,7.45331,9.90284,6.3675,6.82485,7.79556,9.78472,9.32811,5.26092,7.19055,5.69708,4.77131,7.43413,4.39141,11.3599,6.95596,4.01136,8.61285,6.75208,5.09289,9.27593,5.44071,5.85925,3.90158,3.53747,7.53988,5.35229,5.6643,6.28032,7.31619,6.10001,4.25057,5.67574,4.65116,6.61127,6.67916,1
10.4618,7.28636,12.0155,10.389,8.89755,12.3892,11.5672,6.05243,4.01403,4.26169,9.34094,3.23678,4.70928,6.15961,11.1263,6.28742,10.9996,9.2115,5.02799,6.57108,8.53848,8.65184,5.23326,8.28592,4.5225,2.63594,4.84167,6.29422,5.6459,7.17194,4.60205,9.57275,3.09769,4.36559,9.89111,10.2182,5.27217,9.97218,6.58013,5.87234,4.36966,5.59784,5.77883,8.90082,11.758,10.8765,5.37819,5.89957,9.33998,3.6492,5.44672,6.66966,3.95294,4.7151,6.27338,7.2227,6.48089,7.84748,10.8291,4.6766,3.93361,8.99841,4.81554,7.43449,4.25987,8.89296,5.26937,4.02024,7.19589,7.67835,7.84021,10.5076,9.17432,7.19719,4.97275,3.37985,7.09061,5.03164,9.65183,4.13951,5.94533,5.90934,10.8937,7.53822,4.81343,7.13383,7.30585,0
8.81821,6.23305,12.0711,9.96389,5.30261,11.6506,9.65801,5.60045,4.23674,4.80814,8.94561,3.38816,8.7749,5.75116,10.1935,5.55377,9.53397,8.73193,3.82906,6.46479,7.18883,8.73191,4.95686,8.31948,4.12741,3.19751,4.58293,5.02052,3.96272,6.4895,4.41508,7.98516,4.21053,6.96463,11.9749,9.80258,4.35113,9.28866,7.00565,4.93485,3.32166,5.48238,4.8797,10.4189,10.3585,9.85559,5.55494,7.39721,7.19678,4.00437,6.5387,5.95375,4.20155,4.26165,6.01212,8.13772,6.15693,8.26795,9.75218,9.5727,3.9553,7.21182,4.562,7.39261,4.4115,7.30152,5.59753,3.95774,7.75856,6.66056,6.76341,9.96287,9.52289,6.79873,5.8763,3.34553,7.58112,5.33859,7.08929,4.22426,5.91438,6.07885,9.83072,7.60621,5.67734,7.62924,8.17893,0
8.34605,9.67939,9.96377,5.94183,12.307,8.03365,4.74879,10.1774,4.47363,7.6641,9.08483,3.0997,6.95116,9.07602,8.26389,8.50382,7.63751,5.2234,4.26648,8.3857,9.54242,7.02905,9.77587,8.20776,7.36339,2.73421,4.17598,8.83482,5.61017,4.68532,9.62762,6.01872,6.41498,7.20367,5.78021,8.84181,8.18725,4.32896,9.73917,9.28322,7.48153,4.93011,6.78274,5.78476,12.9129,7.07234,5.79252,7.7912,5.35565,5.6207,8.01545,8.32903,5.5493,12.6524,5.35235,7.37449,7.86425,7.74629,9.18273,6.55735,8.90207,6.14296,5.37273,10.3394,4.27809,10.803,6.29633,6.34976,10.2981,7.93668,7.03663,10.3742,5.37864,5.9358,4.09771,2.97959,7.39001,5.63277,5.6521,4.51611,6.69438,6.81787,3.1751,6.16139,4.20117,6.23372,7.64005,1
9.22704,11.0894,10.3319,7.85293,11.9984,9.20561,6.38384,9.547,4.43155,10.4196,8.57788,3.51663,5.24186,6.41794,6.47606,10.804,4.58523,5.56055,4.10712,8.02708,10.5256,4.14479,5.65852,8.64138,6.22515,2.81877,4.45117,6.51983,3.80322,4.23348,4.94235,6.326,3.16632,4.15852,5.90149,9.86383,3.14321,3.56571,4.73635,4.09162,2.9614,5.02266,5.13458,7.20011,12.796,9.87182,5.83709,7.15981,5.51412,4.06408,7.66422,6.45782,6.03371,12.7616,6.34557,6.83811,7.0463,9.69571,10.4644,5.14336,4.62206,7.45843,4.82736,8.509,4.21156,12.4559,6.37425,5.35363,8.70591,6.73224,6.58043,9.23426,9.43482,6.68077,4.19223,2.89714,7.8551,6.21354,5.42769,7.72673,7.01947,7.09469,3.46169,5.65527,4.02632,6.20157,7.94487,1
