TSPAN7,LYN,JADE3,NPY,IRX5,ZNF423,TRAF3IP2,ABCC6,ADA,target
7.0791,8.13424,6.24076,4.20345,4.60154,9.51545,10.0369,4.20395,11.2922,1
4.26691,11.2293,4.42167,4.68712,4.05296,3.45194,7.74154,4.50116,8.80024,0
9.14724692739613,6.67940912995205,6.55312661584529,10.3832822327682,5.15093567453879,9.1081455508848,10.2792685156105,5.95006474322674,9.96155382942359,1
3.63809,10.3204,5.79982,9.68487,4.66985,11.001,9.81097,3.99094,10.5976,1
9.45417,9.49682,6.78354,4.51271,4.56037,3.73681,8.86898,4.09056,11.0864,1
3.97889,11.0771,4.5829,4.96481,3.988,3.81226,7.85045,4.08762,8.89294,0
4.18802,11.3322,4.16456,4.5303,3.91897,3.84846,7.60843,4.62395,8.90215,0
8.32966681397123,7.40115519543496,5.38152918373591,10.2114765336715,5.32629948355614,6.1251870860811,11.2727938268688,6.31598852993598,9.35012781134745,1
5.54755,6.33142,6.02119,9.72528,4.54239,7.62854,8.38385,4.43517,9.38251,1
8.88699,8.23579,7.95032,12.1163,4.46207,9.0751,9.60368,4.8129,11.5251,1
4.00708,11.2899,4.23421,4.79303,4.19526,3.8594,7.132,4.56934,8.73731,0
10.1024,9.70576,7.27533,4.30239,6.38499,4.39968,5.93414,4.29891,11.6146,1
4.24254,10.7752,4.59789,4.45724,4.14223,3.46614,7.54826,4.65702,8.68106,0
4.87972,10.3274,5.97723,4.92786,3.85755,6.79733,8.95039,4.40119,8.23692,1
8.54086,9.06406,7.90962,12.1501,4.39115,8.56196,10.5687,4.24727,11.6863,1
4.96761,9.88514,4.88494,3.72089,5.23286,4.1354,7.86569,4.14512,8.8175,1
9.41488,8.44798,9.11519,4.52235,4.13769,9.95655,9.84037,4.37915,11.6213,1
5.37496,8.79733,5.19582,4.91306,4.12174,4.05006,8.23017,4.84686,8.42923,0
8.95853,8.92572,6.39721,12.3517,3.83329,8.64044,10.1226,3.93834,10.9177,1
5.83797537006521,6.56266286517737,5.86918795362178,6.49634856275943,5.23528474767736,9.31273751212869,10.5921652400034,6.02406522526785,10.833250908395,1
4.09273,10.2725,7.94895,9.98577,6.38913,7.32357,10.7044,4.38285,11.3459,1
6.27397249407849,7.76530905202612,6.2566024843812,7.41876880361019,5.45544606922641,5.66025924333242,9.33576468316981,6.0189395562484,10.6268642185619,1
4.18231,9.92647,4.74019,4.46345,3.90106,3.66894,7.54223,4.71639,9.02684,0
3.97386,10.0685,4.87248,5.22303,3.8302,4.10096,7.19103,5.10724,9.43925,0
6.09415374738537,7.95183413079659,5.61200109329274,7.19668605037669,5.69769889978274,5.66977163029847,10.4991772781151,5.85142540222077,9.31019758478591,1
8.38232,7.84396,6.98122,6.55074,4.34221,8.49656,8.69691,4.76269,10.343,1
5.27927,6.02759,5.98143,9.50362,4.46405,8.99701,9.55365,4.89597,9.82922,1
10.6538,7.81125,8.78441,12.1281,4.09308,7.76058,10.7268,4.22265,10.4309,1
6.20673820989758,5.44921383282951,7.13132942632192,7.39584684613047,5.57980172369763,5.97006716237029,10.9763798668205,6.36646347582752,10.8167699584447,1
8.01823326106959,7.85257324890401,6.73785362996613,9.19154203593675,5.65620725630026,7.27405110508749,10.6608302582776,6.21209704130137,9.79905640791611,1
5.36785,9.40847,5.5505,11.1753,4.78644,4.93553,9.02192,4.52471,9.83131,1
6.16567732187197,5.70676734970321,5.4484598141756,10.0035245036704,5.36754515749499,7.38675898726498,9.74325619382364,6.10719842501375,8.53380585408708,1
3.75373,8.15191,5.89087,6.07832,5.53722,6.80129,9.6322,4.32328,10.9062,1
8.32717056244456,7.77726719931275,5.96246653948834,7.36707437686288,5.5265136198353,7.26225950255521,10.8845580930872,6.05742677534364,9.88320708182868,1
5.39094,8.27095,6.57713,4.53959,5.05584,8.05656,8.9166,3.79511,10.3184,1
6.5161,7.48821,4.04168,4.91706,6.24183,3.58907,7.70833,4.41817,8.00688,1
3.99043,11.1506,4.30627,4.90879,3.73469,3.84635,7.65697,4.29122,8.42004,0
8.05202112203356,7.23097235453728,6.18329045835239,10.1088502516905,5.46642009066152,8.79185428521203,9.62213366963251,6.230429300779,8.98041958406693,1
7.09579704015749,6.52971819974518,5.38198962140086,11.2648066996461,6.30922171786855,6.57898206018569,8.33954572859083,6.39056579078753,7.56119717668988,1
6.59303,6.15471,5.25271,5.00106,5.98128,3.98386,6.46506,4.88804,10.454,1
8.96825266687831,6.3099711871938,5.33130199746331,7.42207207709254,6.70600942946516,7.64167727626695,9.97867704492469,6.06572543548369,8.21857126800467,1
4.01549,10.96,3.98267,4.46445,3.80563,3.37718,7.84197,3.79824,8.70206,0
5.46374,10.4522,7.56754,4.37126,4.5025,4.77794,8.71942,4.50666,10.0918,0
9.46358,8.96164,6.83579,8.80623,5.18839,9.45945,10.4568,3.97432,11.4964,1
8.37495,9.62667,6.65323,10.424,5.18028,9.10399,9.34911,4.33292,9.99748,1
3.79137,11.024,4.22113,4.52957,3.89497,4.04713,7.67541,4.34528,8.90812,0
4.38784,10.1522,4.18539,4.62846,4.37678,3.71562,7.28154,4.90164,8.73128,0
6.99813,8.03721,7.8741,5.94113,4.60556,8.92777,9.88907,3.83068,10.255,1
9.24404,7.26144,5.36266,8.91949,4.25312,8.92328,9.59277,4.02917,11.1982,1
6.85463196889338,5.37002667140365,5.15300378716046,9.78313658160183,6.13899224439377,6.16055416233299,9.55150557016886,6.30220731025576,9.22300718351446,1
5.29943,7.89363,5.57876,7.15537,4.83801,7.95228,8.2207,4.16874,9.94571,1
5.53082740078143,8.67740920709023,5.58224460369453,8.85540968097204,4.79259973633686,7.3142013450199,9.68097064812252,5.9514649871002,9.78099981938411,1
6.16321250410089,7.05334628775403,6.51265650370676,5.59685681878964,5.26264424108856,6.05413472592043,8.96934665563939,6.0031494565592,9.51681467538178,1
4.36591,10.1479,4.60709,4.55229,3.99545,3.6544,7.20881,4.89884,8.23972,0
5.86182785708059,5.8057335360411,6.08045963889096,9.26134182145248,5.4150857919463,6.60455591579855,9.45070745814224,6.39176192815326,9.35200440638554,1
8.78941598323931,7.06217042296798,6.96626552222461,9.63153408300554,5.23266661721382,6.48413115968551,10.002288247692,6.04209669767689,10.0606877683542,1
3.99887,11.2214,4.29986,4.76773,3.89837,3.68738,7.82624,4.22058,8.83726,0
4.22022,9.56577,6.14705,8.7398,4.64598,7.37056,10.3975,3.94523,11.7646,1
9.6359,7.12819,8.00831,9.65922,5.00856,8.40517,11.0287,4.14791,10.3214,1
8.48634,7.53762,7.70511,10.0798,7.54901,9.5711,9.3776,4.4748,11.1341,1
8.66221,9.42806,7.15494,4.48699,4.43829,9.58725,10.2377,4.23434,11.0885,1
8.62701212937246,7.09425989444574,6.12630105356422,8.86931808894226,6.1633207812229,9.61883340760824,10.9501295570853,6.29557039666308,8.35221524390961,1
8.54321,8.85712,7.85587,11.7872,4.3236,8.60372,10.3098,4.29047,11.6378,1
4.22209,10.1814,4.27345,4.70689,3.7297,3.54048,7.10744,4.32964,8.93306,0
5.68606,9.78506,8.07602,4.81018,4.52061,5.69408,8.78024,4.88488,9.78064,0
10.6036,8.20456,7.59374,4.41633,5.06489,4.21877,8.3857,4.04144,12.5736,1
5.19891,10.3827,4.05471,4.72909,4.28989,4.11926,7.05224,5.16952,8.06815,0
6.51144200135804,7.80062164076947,4.65247252181601,10.6861831225979,5.52991349745288,5.70258544756344,9.34568926299782,6.27958526222824,8.73416129164243,1
7.06899,10.2085,7.60255,4.48075,3.68772,4.3126,7.978,4.24334,11.5704,0
3.78439,11.1369,5.42338,4.654,4.11922,3.58709,7.93178,4.34474,8.63442,0
11.2063833021427,7.06164661579388,5.4849604509241,5.82360777671636,6.50905452115152,7.75931776837957,9.51342396668675,5.6964781930511,9.21610432808481,1
10.7492,8.637,6.0439,4.53878,4.77772,4.16133,9.75193,4.21986,10.4134,1
6.15897,5.51585,4.99862,5.1603,5.65796,4.12677,7.00317,4.7313,11.3703,1
4.00489,10.6728,4.46565,4.34395,3.55127,3.38875,7.69003,5.19834,8.85589,0
9.44791199901994,7.50487296215409,5.66561266168777,11.9419099976868,5.13253880640314,6.99809227202894,9.86990298752638,6.27185379285944,9.80891027280457,1
9.6888,6.81986,6.63674,5.32,7.28023,4.19719,8.40219,5.06605,11.0788,1
4.4883,9.70252,8.48271,5.15591,4.40632,9.1856,9.09049,3.72238,11.2136,1
8.54442,9.11173,7.62378,4.9108,3.65431,9.76142,9.81097,4.49812,9.69662,1
3.4285,11.0546,3.9336,4.43965,3.61633,3.73541,7.87212,4.298,8.65616,0
9.89124565395948,7.47463647787603,7.76406419942429,10.1049821409309,4.89866091419865,7.62997922772958,11.013636192735,5.53345283139022,10.5747345033047,1
8.07816,6.82701,7.92061,8.27651,4.67818,8.647,8.07035,4.28107,11.3259,1
10.351344450612,8.16241162866057,6.23783768632503,6.03070976314483,6.85528677378654,5.36307716698816,9.08205748820366,6.33992800798096,11.1080819103345,1
9.60851,9.24707,8.26641,5.06464,4.34166,9.37657,10.7265,4.22355,11.8648,1
4.60807,10.7698,4.63022,4.52509,4.32137,3.99115,7.44333,4.84984,8.28998,0
9.07403,9.50999,8.04134,4.58054,3.86397,8.31902,10.247,4.12045,10.9221,1
3.97024,11.1538,4.48378,4.16022,4.68122,3.91676,8.22033,4.51064,9.32835,0
7.46407,9.47026,8.53808,8.3425,4.06135,9.17077,9.67767,4.47227,11.8793,1
4.10305,10.8403,3.92841,4.37247,3.98156,3.76613,7.22053,4.73377,7.84562,0
4.12348,9.41005,7.68843,7.09159,4.21803,9.81812,10.3503,4.4451,10.7417,1
9.06245988742944,7.49156210506281,7.58349965897574,9.11356696610075,5.18367229411563,8.07700604583359,11.0334508973275,5.82303455599439,10.5037088315598,1
8.62927374749285,7.05308871490651,5.86285013643441,6.47957095109847,5.5214104434598,8.50476833497994,9.94472546807347,6.23271788836299,8.80551764142701,1
7.99827332829927,6.92430482307079,6.72153018033917,10.7786501905315,5.13711452986464,8.59270475822423,9.71483716328764,5.93696747983583,9.64421728123249,1
4.58472,9.63312,5.76555,8.09512,7.9128,7.29294,8.96555,4.27878,11.5971,1
9.97531,7.06292,7.57125,7.75811,8.55655,10.0246,7.55623,4.26753,12.1552,1
7.78837,7.0069,6.61484,11.0357,4.44992,7.96923,10.4835,4.30576,11.6916,1
9.76835,8.49739,7.55522,10.9284,4.39349,8.45114,9.86267,4.29026,11.2175,1
9.90903773933418,8.2345067905827,6.06111167390286,7.76573488314948,6.29923762035128,9.18478188245813,9.78081866893396,6.01322830090603,9.38121345835701,1
6.73318,7.74666,7.20976,7.01622,4.96138,8.6581,9.20245,3.90224,10.613,1
7.30514,8.8116,6.39273,11.1165,5.03071,9.57686,9.27076,4.30767,9.63703,1
5.16313,9.61197,5.71568,4.60106,4.26442,3.98385,7.31177,5.11127,8.71547,0
4.48768,8.15384,5.32939,10.2974,4.81851,8.89134,10.0233,4.29428,10.735,1
4.4208,9.53416,7.35142,8.92447,4.61921,8.8245,8.75067,4.07795,10.3285,1
8.79886,6.55983,6.71741,9.76373,7.33364,8.66894,8.83386,4.19039,9.47874,1
3.5614,9.60308,7.24993,4.75689,4.21259,6.65384,10.0918,3.8087,11.2594,1
5.94558569711147,9.35513268835913,5.42186147655272,6.86465771400099,5.18498877739243,5.04582099635441,9.21603797883309,5.71283875959082,10.3988280253451,1
6.11403163667946,9.09190565617872,5.09249501049653,5.89270507094145,5.04696645097438,5.31886480466937,7.83812476535233,6.05992315380682,7.80974081597395,0
7.36843,5.473,4.88618,5.20561,5.87555,8.30938,7.47645,5.03556,8.40767,1
8.49924515303218,8.47306251646468,6.1140057261694,6.24813614528883,5.47346242130678,7.49462724374366,9.77283143087594,6.34670822676614,9.11649564618612,1
7.34139761664102,5.31112461903223,6.23695385622167,10.9031743832044,6.2000907918998,8.32636008740715,8.16985192610629,6.09242582244732,8.22472852465654,1
7.47362,8.07568,7.06113,10.2248,4.14293,7.83157,9.97217,4.40656,12.4561,1
7.71471,8.01657,6.73783,11.6215,5.41074,10.3161,9.1466,3.99524,11.7665,1
9.19059,6.00437,3.79708,6.1903,8.27343,11.6613,9.13703,6.12785,12.4849,1
0.0,7054.68800696003,30.3427921235307,0.0,0.0,0.0,681.324209748794,25.7511537298365,375.967876758718,0
24.1644806045145,4131.29961702665,1005.54152967056,0.573566463336415,38.651105453098,22.2719966626871,543.446028780973,30.9864110669112,9469.67917864581,1
7.08756,7.75812,8.02579,10.3457,3.94759,6.41806,9.34809,4.45626,9.68796,1
6.89293,9.22546,4.74765,4.85079,4.21769,4.45794,8.91679,4.33757,10.6176,1
8.2858,7.74709,5.8526,5.55889,7.45331,7.19055,7.43413,4.39141,11.3599,1
4.26169,11.1263,4.5225,4.60205,3.95294,3.93361,7.43449,4.25987,8.89296,0
4.80814,10.1935,4.12741,4.41508,4.20155,3.9553,7.39261,4.4115,7.30152,0
7.6641,8.26389,7.36339,9.62762,5.5493,8.90207,10.3394,4.27809,10.803,1
10.4196,6.47606,6.22515,4.94235,6.03371,4.62206,8.509,4.21156,12.4559,1
10.8408,4.91957,8.18933,4.39854,5.68482,9.60914,9.31193,4.09476,12.0299,1
10.3293,6.63636,6.80161,4.69759,6.33744,3.90732,7.28406,3.81891,11.9942,1
7.76866,6.30087,8.92023,9.98152,3.9427,7.39182,8.5133,3.78747,8.61986,1
8.63934616630398,6.27256732865443,4.79651175141976,6.26130651548462,4.97884858850551,5.75099960832419,8.63353891171182,6.70723376024774,10.3650879882996,1
8.42960993954001,7.07521884403514,7.44424991043461,10.8043838497955,4.84809425316098,8.72647706560033,10.7073023822952,5.85427121014506,8.79424530769176,1
9.35271,4.49974,6.833,4.35495,8.12775,9.87503,7.09064,4.39736,12.5551,1
4.1327,10.4064,3.94783,5.30413,3.95862,3.63833,7.63842,5.30217,8.62211,0
10.1446,7.62592,8.10117,4.39564,6.39492,3.69303,8.13996,3.99348,11.9506,1
8.22207460313729,7.18291760895311,5.20640809932224,10.6147832945624,5.30161905185713,6.78540188044445,11.0468715759638,5.9696266509572,10.2418807412923,1
10.2479,6.71345,5.95846,4.88794,8.33222,10.8418,9.43246,4.07752,12.3646,1
3.73035,10.984,4.65217,4.47119,3.7957,3.85976,6.61679,4.25582,6.16162,0
9.3721171720247,5.89554342102145,5.33660994442146,9.95782541022922,5.47685364519378,8.22847887849805,10.1095060315462,5.75383625694817,10.7769960168282,1
8.41048378618092,8.46982305104138,4.88268209377433,9.96546852250471,5.00819901625002,8.49684533792936,8.91768986491407,5.96682998616398,7.63276454650022,1
4.08669,8.86982,7.08253,7.08023,5.54335,6.56821,9.85826,4.51979,11.5853,1
9.54252134704742,6.686645658088,5.71332957731686,11.0104309478996,4.9071792906472,7.40729027511325,10.9409465652316,5.8855684915134,10.3770775616617,1
7.82263,5.4623,7.42269,4.23357,4.73299,9.47953,9.39458,3.80458,12.3743,1
9.37719857683747,8.36872039997892,6.73730280573004,11.1472264827941,4.64441919600321,7.9422906508135,11.199581291438,5.95178796051706,9.44829615222544,1
6.05301238966294,7.94594588501063,5.43277452489759,9.11241962059006,6.91283932020495,6.30618343782698,8.76190837887697,6.39584864194954,8.39383104472622,1
10.1293245776203,5.50382382889083,5.42267031369786,6.32075905077624,6.81097816801141,5.23116835661094,9.7203851238348,5.84513726265278,10.2749599683586,1
4.81916,7.37137,6.37996,10.0487,4.24747,5.59042,8.39753,3.94192,9.4558,1
8.20152,9.45785,4.91702,4.40721,6.93439,11.1505,7.82199,4.32487,12.401,1
6.34113098097711,8.2141307474861,5.37068568921003,5.90716820451206,5.30445205604207,5.40300117586606,8.66569963376683,6.25483588739953,8.48252221759023,0
3.82847,10.2392,8.10282,10.947,6.14894,8.58864,9.66602,3.83304,9.49041,1
10.1466484611714,5.57813380586175,5.37606967138331,5.78459327775342,5.87874072084999,9.78517903663098,7.90893095595765,6.18803786576165,11.0982737785205,1
9.47703,8.64551,6.42113,4.96007,5.20013,5.07725,7.50856,4.73374,12.103,1
9.74965,9.51701,5.31257,5.54322,6.09758,9.75784,8.30113,4.20034,12.0894,1
9.64601,9.97889,8.28946,9.27228,3.72483,7.02948,9.25033,4.11096,12.265,1
8.92417,8.65862,9.23625,9.26597,4.03234,10.5279,9.13673,4.12797,10.5765,1
6.95315,7.94153,5.38699,12.0275,4.6769,8.87295,9.40163,4.49771,10.5251,1
8.93212,8.41578,7.01312,10.8942,4.10449,10.1683,9.46791,4.2597,10.9998,1
4.20895,11.2058,3.93264,4.76084,3.85013,3.87118,7.50415,4.26655,8.9873,0
6.82385,9.15412,5.85938,10.3459,4.64978,7.01772,8.57706,4.43804,10.2908,1
10.3722391720254,6.87609569508925,6.98223932085731,12.1438107084254,5.37609774358124,7.66602286684024,10.9724394359562,6.11041257281058,8.99660869960361,1
8.95646,4.21598,5.34196,4.47379,4.21824,4.33914,8.00508,4.36393,11.1954,1
8.72063,9.69138,8.80821,10.9859,4.12108,7.46131,10.7426,3.93541,10.5257,1
4.09578,11.0612,4.15785,4.72073,3.83754,3.90202,7.63654,4.3412,9.08789,0
4.40548,9.00229,7.10713,7.26992,6.86855,7.24789,10.3202,4.32069,11.3573,1
4.13764,10.3654,4.63219,4.56891,3.90531,3.78154,7.33322,5.2561,8.19088,0
4.82347,7.8254,5.90752,5.20205,5.36644,6.31499,7.76893,4.64468,10.8294,1
4.04638,11.2889,4.33296,5.00136,3.94245,4.00947,7.77774,4.17563,8.72844,0
3.71875,9.85884,5.77557,4.73055,6.4178,3.76278,6.95638,4.47257,11.3215,1
7.27824,6.14325,6.18542,8.98808,4.85885,7.1733,9.48028,3.80369,10.5005,1
6.74767674389425,5.24259551169125,5.37993946133216,10.986775679493,6.12670967609372,8.00636004003618,8.36628419113718,6.48173472766196,8.69568202697259,1
9.52716,8.23548,7.17146,12.0123,4.34487,9.66855,10.11,4.23388,10.0285,1
5.70665240840088,9.87455116106343,5.79954260861197,5.82195952907916,4.97483133284307,5.35348252164273,8.7608024977755,5.68228862030624,8.45903012114293,0
9.51445319603125,5.15146928409017,5.98592772798936,5.8924217261598,6.51629499131661,5.40265443512661,8.28315770522294,5.88907496982938,11.3985387566132,1
10.1783,8.65975,6.12928,5.57131,4.05919,4.21478,7.14799,4.13272,11.0468,1
5.65399971352167,8.93302600895516,4.43558862904402,6.12797925907428,4.94512714524671,4.94456013731953,8.19409298332651,5.84959220355051,7.3688998134901,0
4.04736,11.5985,4.02827,4.7832,4.20967,3.53432,7.26367,4.3992,9.02639,0
6.30438324867018,8.48987764136186,4.61545303102119,6.75498529735524,5.65975086222797,5.05734225347989,8.37501874338724,6.19081476058738,9.2049456336843,1
7.23177,8.73328,6.33238,10.2389,3.80564,4.5456,9.84256,4.26212,11.5365,1
9.20690389513119,5.57694972454711,6.17155530810063,9.95163546476019,5.32566514226683,6.58347476785245,9.77295109637859,6.04220176118892,9.69343918792068,1
5.83204,4.40205,5.87845,4.77926,5.96707,4.40181,7.36192,4.64238,10.2363,1
4.56916,8.27428,6.22416,7.92483,4.79853,6.36175,8.83664,4.40653,10.1086,1
6.17986191367877,8.37793154832626,5.69280445025963,6.75657342514282,5.31172003355456,7.34815943737271,9.7792699801384,6.22058059007438,10.3050222861185,1
9.38974,8.42834,8.2858,12.5876,3.61241,7.69785,10.3058,3.73958,11.1905,1
9.90872,6.2476,5.80833,6.53923,8.39687,10.9845,8.93007,4.14117,12.423,1
4.32775,11.2785,4.40373,4.55196,3.95103,3.99826,7.77836,4.30877,9.49425,0
4.44795,9.07471,9.82727,8.78704,4.70803,7.25253,10.3619,4.2062,9.30218,1
10.0916,6.20584,6.22489,4.8787,7.20569,10.1697,9.14638,3.90909,12.2088,1
10.0368,10.1148,7.27665,4.52168,6.83586,3.68147,7.7592,3.96354,11.4032,1
4.53034,11.0834,4.53959,4.42708,4.02528,4.10479,7.0475,4.38176,8.75267,0
10.06587303112,7.39235234968441,7.24414627233292,10.0067351128865,5.44584575131486,8.70668790112551,9.89820419619484,6.21795153363023,9.67991089394,1
4.0716,10.38,4.11632,4.34932,3.94648,3.63971,7.00446,4.40123,8.9385,0
6.92092780400887,8.74170351406195,5.43992324373206,6.26583400387033,5.719419811768,5.56591913043785,8.14913321716153,6.61083411184648,8.37851973570414,1
13.0256996616667,8164.96333702045,101.370517684693,0.0,0.0,1.10429757495471,491.057038649195,193.209427613364,799.387897142249,0
8.92132,9.16753,8.66053,5.62129,4.2183,9.80336,10.0267,4.02975,11.8827,1
3.91096,10.6605,4.13864,3.85773,3.40141,3.38785,7.10998,5.159,8.30993,0
6.65856,7.99624,6.6355,10.2587,4.86779,6.55417,9.77592,4.03876,10.4935,1
8.5034147059945,5.40703756215897,5.02137533735519,6.34290455604221,6.95574885643466,8.7784610583317,9.18921021618394,6.56488096440489,11.3608140572513,1
8.69683,8.35971,6.66178,10.4656,4.79508,5.24287,10.2445,4.38325,12.014,1
4.20431,10.3159,4.37462,4.09437,4.14508,3.51876,7.16069,4.94937,8.09811,0
6.4708844558251,6.01856318714081,5.25731351218768,11.9863804879324,5.35567018899625,7.81462363015119,9.73290688229032,6.05527854623108,8.51879604691295,1
9.18067,6.94759,7.25385,4.46301,8.12989,3.63298,8.12144,4.10495,12.6063,1
6.76792,7.69688,6.78674,5.33134,4.1918,8.28317,9.1433,4.21305,9.9453,1
7.28847979463159,7.54146844964653,5.7001523722677,6.65700927759127,5.66520656165312,7.03353182541396,10.2539656162497,5.96977350710331,9.96838966632928,1
6.14525061645859,8.70636487224317,5.88180562820548,10.9130388763671,5.81790868416498,8.89030462668454,9.36583521490403,6.16706024760909,8.69497253408951,1
6.47527,6.17398,5.07349,9.4034,4.91308,9.57323,9.25623,3.69133,9.57011,1
5.69299,7.54451,6.92656,10.6022,4.27788,9.05822,9.52537,4.10863,11.212,1
3.78253,11.3198,7.2426,3.62806,3.59305,3.71211,7.36177,4.45286,8.26624,0
6.76358,3.10744,5.5705,4.5998,6.92721,3.93246,8.40358,5.27716,11.7722,1
6.05939617835945,8.15915251221242,4.80162186380159,9.04785880803419,5.27570304158061,6.91209247571844,8.56114229309525,5.78627724792771,7.99512491183934,1
6.19261,7.34784,7.73416,4.29489,4.87716,7.86829,10.4487,4.42257,11.0756,1
4.6383,9.524,6.09528,8.26741,6.26254,7.73692,9.27301,4.18766,10.6802,1
8.99105306555281,5.68472260050961,6.3868926713453,6.20901521498901,6.81214251506509,5.40159466810285,8.65607939323825,5.82034795951537,11.0559952534083,1
7.95589591494604,5.00710772563219,7.05485197707597,6.18437669222651,10.1511194831746,10.6900922456728,10.031591744252,6.28311796392086,11.3632732574914,1
3.69535,11.5347,4.66186,4.21276,3.69383,3.8945,6.53265,4.33477,6.2347,0
5.05241,7.85013,5.4374,9.6897,4.83001,7.62918,8.1298,4.06017,8.90724,1
6.31344699124535,8.20660291744251,5.22535766759833,5.71982472727529,5.27026935439106,7.05219090607144,8.89646410259189,6.07701775526733,8.68874965857935,1
3.90684,9.95264,3.95346,4.9944,4.19602,3.96428,6.40362,4.81441,8.87918,0
3.96679,6.92194,6.1179,7.62174,4.57379,8.8244,9.75427,4.26106,10.4051,1
3.90378,9.95097,5.61251,5.67437,3.69325,4.14698,7.2863,5.49648,9.24181,0
8.62394,7.74548,6.62069,8.94863,4.61373,8.06355,8.88796,3.77525,10.118,1
4.617,7.74296,8.51982,6.31535,5.47726,7.6762,9.83935,4.13489,9.7706,1
8.50028663250261,6.67563142256976,5.70359637329464,11.5839782678336,5.59873351640262,6.71553727602953,9.82134256608746,5.96022842819258,9.52256066638388,1
8.76225027121201,7.36418277385632,5.00130568230663,11.1588787530193,5.51623975926045,6.74080211411353,10.1960061308013,5.793685770243,9.64450583071769,1
4.11957,9.14815,7.23159,7.37395,4.59791,6.31963,9.12443,4.25138,11.3658,1
11.2618,6.76677,7.85697,4.30194,6.48195,8.02053,6.93721,4.3025,11.6907,1
9.75034,6.87868,6.118,7.18329,7.51746,10.7929,9.25885,4.33781,11.6482,1
8.87785,8.41537,7.28691,4.25282,7.17383,3.72601,7.88422,4.24924,11.3023,1
9.47677,6.38254,6.02362,4.59698,5.90844,5.4729,7.52903,4.40845,12.1113,1
8.4466,7.96361,7.29295,11.1553,5.18184,10.2851,9.78187,4.34603,8.70102,1
7.49433,6.87301,5.77718,10.3488,4.74414,9.44235,9.68754,4.39025,11.3646,1
5.83960582250319,9.8434502579217,4.54782071852872,5.75190233998334,5.0396227389293,5.13602696182979,8.29933193503227,6.05332772057735,8.47636907193337,0
4.10018,11.2264,4.197,4.37047,4.03873,3.83006,7.59522,4.89768,9.01558,0
8.47514830372717,7.53427173649375,6.11786426183793,6.57364051355787,5.29367803740483,6.65748170661622,9.63073219067142,6.51705686580962,9.23927082498695,1
4.35794,11.1742,4.39236,4.53655,3.88171,3.76065,7.75195,4.24459,8.65315,0
4.07068,10.5767,4.22672,4.27832,3.76803,3.55441,7.72273,4.3656,9.67344,0
4.45443,9.13139,6.61669,9.4659,7.50198,7.0289,10.1368,3.95633,12.0413,1
8.75142,8.16646,6.55561,10.2499,4.71472,7.85064,9.25967,4.03134,9.8907,1
8.50461,8.49369,8.24736,11.6237,4.23372,7.41981,9.40611,4.45499,11.4732,1
3.89673,7.82177,5.76035,8.54085,4.88143,9.51106,8.77445,3.81875,10.8119,1
11.2147500701495,5.69576246738563,7.03115295970577,6.21405746137535,6.1575389583565,11.2245026582439,9.82379768547117,5.96442170296577,10.7130458086693,1
6.06423,9.5317,6.0564,5.10228,5.30834,4.39452,7.84052,5.26643,11.1451,0
10.3133521550516,5.92237365658256,5.59472731798811,6.1728094833901,6.33919497813622,9.38645002673376,8.3739609705077,5.98131283982985,11.4609836463648,1
10.0865674433121,6.30858540054058,5.73623377739424,5.65379086526328,6.712864133968,6.03735937906378,9.1942181560448,6.01335095632431,9.70165975185882,1
8.35025959918791,7.047441009654,6.29614396660852,9.81670755067382,5.22128690928422,8.34568443933518,10.5639024360064,5.74565395874345,10.1801764980879,1
8.01635108513249,5.69159893804597,6.27281728910232,8.44343632601715,5.26186433045223,6.03643098447017,9.7986407452064,6.28008619503865,9.38587543233403,1
5.70321,8.63831,8.07537,8.52479,4.1968,4.15731,9.13999,3.98806,11.7897,1
9.04071,6.22015,7.30371,11.1603,5.1819,10.0095,9.74726,4.11884,11.3325,1
7.46228,9.26137,5.41568,4.73291,7.13967,3.8621,7.32616,4.10091,10.468,1
8.39396,5.14693,6.79987,4.36111,8.10772,4.37747,8.55593,4.01792,11.5718,1
3.4513,10.0925,9.41068,4.36105,5.89463,7.0148,8.89631,4.09459,8.97139,1
4.43644,10.7773,4.75884,5.0539,5.02664,4.39407,7.35832,4.02829,7.60876,1
10.8173,5.74887,7.39142,4.15645,4.72719,10.0349,7.15588,4.14475,12.1306,1
8.20767606986517,6.02170092847935,5.4845549035602,8.64775104638673,5.0780861975954,6.07314894795737,8.96045533833294,6.21860077749261,7.95536876242093,1
6.69174,9.90146,5.96014,11.2976,4.9448,7.8696,9.96245,3.74217,10.4266,1
7.70964,9.00397,8.28607,9.87387,4.77577,8.97686,9.42138,4.09779,9.96983,1
10.7664,7.62475,8.16724,12.8092,3.83405,8.53916,10.2285,4.03542,11.8165,1
6.7725975682994,5.88587731817055,4.84309892029686,10.2878068285421,5.90998361525451,9.12811895844219,9.62395743581608,6.50618718794239,8.72601148970721,1
8.15889094559908,6.12251902234102,5.49272558096168,11.5024734811365,5.53781452437901,5.29215811900443,10.6691665529374,6.18635800254801,9.17950772048036,1
4.14031,11.8433,4.35671,4.40009,3.6517,3.59928,6.85573,4.20529,7.53163,0
7.14545,7.82105,6.61799,4.72799,4.497,8.66987,9.92647,4.46573,10.6678,1
