HSP90B1,MARCKSL1,RPL10P9,HADHB,MGAT1,CDIPT,SGTA,NASP,SPEN,RSRC2,UNC119B,CRIM1,HSPA1B,GCC2,SH2B3,UTP14C,P2RX4,ELL,GNG11,RUNX3,TRIM16,PTGS2,AOC3,MAFG,CSF2RB,HGD,ESR1,MLLT10,SCN1B,SLC18A2,AMPD1,BMP6,ANXA11,GRB14,CLC,CD70,ASS1,AANAT,PROX1,PAPOLB,BAZ1B,HIST1H3G,HIST1H2BI,UBN1,SEPT5,BOLA2B,GZMH,HNF1A,OPRM1,SBF1,PDE8A,PKN2,SP3,TRAF3IP3,PPBP,SLC5A12,GLG1,SP140L,PCM1,ASLP1,SCFD1,IGLV4-60,KIR3DL3,COX7CP1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,CRYZL1,LRRFIP1,AUNIP,ZC3HAV1,VSIG10,EDEM3,CYP39A1,HAMP,HKDC1,ZNF692,EXD3,ST6GALNAC5,LSG1,CDC14B,TAF1D,CCDC28B,DALRD3,AGAP10P,NPIPB15,EPS15L1,RPL26P37,ELF4,target
10.6975,10.5538,13.4156,9.77974,4.54755,9.46349,7.8119,4.26435,7.4048,11.0504,8.25718,4.1740900000000005,9.26847,7.50603,9.10856,5.4882300000000015,8.87415,4.54387,7.5514899999999985,9.74496,7.80519,10.2695,4.44773,8.169030000000001,10.2029,4.61437,5.14588,6.38955,6.13422,4.40184,4.081919999999998,5.95127,9.13273,3.48346,11.1479,6.84485,6.11134,4.00628,4.05226,3.22793,6.87323,8.26827,7.25801,9.02271,7.233039999999999,9.08648,6.51204,4.49674,4.09168,6.091480000000002,5.397480000000002,6.5577,9.43836,4.2607,11.6466,3.3943,6.24222,5.752269999999998,6.31167,5.78214,4.85003,5.2240400000000005,6.01944,11.5107,5.69386,6.2868900000000005,3.68704,5.24851,9.32732,3.99738,6.909910000000001,8.96529,6.26864,7.576060000000001,4.92209,4.96467,5.26376,8.063410000000001,5.13413,6.8990399999999985,5.6556,3.88254,6.49779,3.5836,9.74945,6.52976,4.92669,4.58458,7.08804,6.12182,12.5166,10.2674,0
11.235,9.1434,13.6127,10.5425,5.04904,10.0803,6.54542,5.8524400000000005,9.15189,9.14719,8.57175,5.8891800000000005,6.60775,8.59867,8.50638,7.4861,8.5435,4.66055,10.5933,9.30798,5.72147,7.2067,3.79048,6.82885,10.7829,4.96528,4.29549,6.3791699999999985,5.84761,5.07895,3.45943,5.876519999999998,8.93486,4.13401,11.5476,6.5113900000000005,4.59591,3.77593,3.76694,3.29745,7.30425,7.67921,6.09318,9.86773,6.7514699999999985,8.84379,8.40494,3.93347,3.99083,7.0213600000000005,6.71888,8.44238,9.87405,7.2384,12.1794,3.58734,9.43897,8.37766,7.365360000000001,4.53678,5.20452,4.89229,5.69864,12.22,7.373019999999999,5.59549,3.43942,4.8884300000000005,8.242980000000001,4.19934,7.1669399999999985,7.1182,4.30167,7.39072,4.89727,8.20609,4.77257,5.08584,4.59489,5.97466,5.77099,4.04639,7.7549,7.62502,10.4582,6.56153,5.22789,5.06658,6.86752,6.22081,12.6291,8.7525,0
21765.7025626357,518.011344784349,0.0,672.246730861986,3445.6264000642605,252.476537668758,851.4037919839169,3089.88396288769,8290.16195319962,8561.77579231591,634.653545758511,1372.44455143407,116391.393491435,10855.5737782701,5303.66133888164,748.238609132949,1277.20186515319,903.6153270214,115.11363217430001,20951.4028310637,242.597849111228,16845.1747479989,15.080947035143002,340.672746153248,1750.39011288443,51.076148251443904,360.97437951719,3817.21115832125,0.0,58.179996366797,0.0,0.0,3796.9070530661797,51.880522400613785,34.5340896522899,20.2403382515352,0.0,6.141967313404582,0.0,0.0,4378.25590451403,0.0,0.0,2574.45985313221,254.314437711212,90.8450087785256,2011.00063470444,0.0,104.033741910076,2381.28679637281,1805.3993473070896,3051.75422650362,4713.50541100415,20958.8247010892,541.034071219209,119.83934359099301,9199.40325417609,4813.55685422055,15900.7564174378,57.5568160871499,2297.11202735814,0.0,0.0,0.0,1649.75692226613,156.745812748447,34.9910473730266,373.327565653895,76.97320372718471,80.7273785004982,1318.0888830208,19620.1080993153,10.591142434595302,10921.3143890811,113.92000582926599,1936.96732689045,0.0,141.485805169335,121.46753898703301,929.3480530937,140.738361971446,0.0,1698.66573285454,267.085141959672,5338.40857957422,321.850582588862,190.04290832330003,69.0681793045799,262.212579611213,1925.95332173028,0.0,1888.45880015822,0
7.6114,9.08596,13.1597,9.684,5.74112,10.223,6.1748,4.89351,8.183530000000001,10.2008,8.27062,5.11014,6.31829,8.826880000000003,8.92307,8.44963,8.20102,4.85922,10.8879,9.2831,5.3872,9.25949,4.45705,6.7016,12.1111,6.40851,4.503,6.36636,6.33677,4.6023,3.53752,6.6894399999999985,8.7286,4.08213,10.3173,6.01795,5.2953,3.877380000000001,4.02374,3.67605,7.14279,7.25317,5.76587,9.32911,6.35914,7.707560000000001,9.60118,4.07724,4.48139,6.2895699999999986,7.07402,9.36034,8.71261,7.4180899999999985,12.5312,3.75915,8.01791,8.667019999999999,4.40747,4.90481,4.48139,5.21866,5.47657,10.6748,8.18926,5.99057,3.48169,4.63102,7.471589999999999,5.4541,7.75806,8.1365,5.50753,7.28804,5.53105,9.34849,4.68593,4.838,6.27987,6.87064,5.67506,4.01808,6.648,6.15526,8.62538,6.38274,5.73304,4.53672,6.6335,6.09473,12.151,9.36341,0
9.88498,9.71071,13.6336,10.1618,6.0429900000000005,10.1224,6.83205,3.6506,8.92539,10.1997,8.30118,6.02515,6.29204,8.80511,9.30859,8.241,8.542769999999999,4.72505,9.70804,9.76305,5.42908,6.90263,4.07669,6.06665,10.0856,5.5534,4.78594,7.52066,5.8910800000000005,4.29788,3.44721,5.1830300000000005,8.299539999999999,3.56955,9.79718,6.46156,4.6495,3.61868,3.97801,2.94183,8.231539999999999,7.0479,6.19506,9.1687,6.73256,8.98788,11.0795,4.14467,4.14893,6.8364699999999985,7.38895,8.45978,8.74991,7.870360000000002,12.2749,3.2419,8.848239999999997,8.87914,5.21161,4.8994,4.43225,6.20972,8.06353,11.664,7.961589999999998,5.34616,3.31817,4.66934,7.60473,4.89105,8.61667,6.39843,4.45973,6.14842,4.71161,9.0788,4.71309,5.23214,4.88284,7.65678,6.16368,3.8559,8.07395,6.05802,8.38526,6.79713,5.50558,5.11226,6.8666399999999985,5.70126,12.5569,9.15806,0
10.2687,8.38123,12.7787,10.3827,4.60559,9.93643,7.6665,5.79146,9.12425,8.97608,9.47761,5.78876,6.53411,7.16528,7.47255,7.99552,6.2334,3.9593,7.81872,8.66038,5.43351,5.18198,3.81798,8.6856,7.4462899999999985,3.80661,4.78641,5.9116300000000015,5.54103,4.34198,4.15854,5.099069999999998,8.14677,3.54056,4.21391,6.490469999999998,5.89965,3.58849,4.07805,3.25853,7.4402,6.41532,5.8600400000000015,9.96875,6.75678,8.39128,4.29176,4.46475,4.11456,7.40835,4.98613,8.82467,8.19465,4.5883699999999985,3.73532,3.42215,8.447189999999999,7.780010000000001,6.98941,4.71511,4.44153,4.95708,5.41381,11.2838,7.803910000000001,7.19583,4.89426,5.51595,8.78387,4.65416,6.5216,7.7504300000000015,6.53134,6.6122,8.23731,8.20127,4.86227,5.31979,4.52012,6.62891,6.10613,3.90683,7.97784,3.63349,10.5438,6.605,4.87779,4.83639,6.3216199999999985,5.59242,11.7413,8.541030000000001,0
8.541089999999999,9.3555,13.3354,9.68491,5.22025,10.7369,6.87022,5.6572,9.28014,9.60118,8.38851,5.24474,5.39706,9.04355,8.7276,7.560039999999999,8.308760000000001,5.88886,9.68582,8.64322,5.1643300000000005,8.32667,4.6698,6.6451600000000015,12.1818,5.33285,4.32455,6.64658,6.2725,4.92853,3.44246,5.62536,8.71035,3.55411,10.6821,6.9887,5.0936,4.3383400000000005,3.93815,2.97397,6.6071800000000005,7.4358,5.84266,10.6823,6.90613,7.8780100000000015,7.226939999999999,4.31329,4.1737199999999985,6.44257,6.971139999999999,9.74444,8.301219999999999,7.66493,12.4406,3.99046,7.933,7.59912,5.91179,5.08974,4.77891,5.21323,5.8311199999999985,10.8011,8.32466,6.4652,3.34816,5.07123,7.3676,4.50522,7.85341,8.85466,4.71252,5.75045,5.2718300000000005,9.31269,5.17106,6.04753,5.5956,7.12143,5.57146,4.40865,6.873639999999999,4.75014,9.49763,6.0068199999999985,5.72734,4.81773,6.111669999999998,6.588989999999999,10.9711,8.67918,0
7.55425,8.83353,13.3302,9.66328,5.64257,10.4269,6.939589999999999,3.68938,8.50312,10.0142,8.60887,5.4163,6.43981,8.54702,8.63335,7.74171,7.84196,5.31876,10.0955,9.61492,5.52818,9.31879,5.85115,6.880330000000002,11.9382,6.1050900000000015,4.47474,6.64113,6.55732,5.78406,4.0032,6.582889999999999,8.6387,3.84174,10.3733,5.9678900000000015,5.25678,3.982580000000001,3.94204,3.73239,7.404,6.97757,6.27096,9.76766,6.3865,7.95016,9.81953,4.6257199999999985,4.21926,6.67673,6.55357,9.71958,8.49058,7.820130000000002,12.8431,3.63439,9.0909,8.04389,5.31658,5.16477,4.75263,5.03835,6.59687,10.816,8.092410000000001,5.80788,3.3656300000000003,4.86974,7.8183,4.52846,7.14968,9.12429,4.74296,5.51992,5.59285,9.17046,4.53793,5.40422,5.59124,7.22135,5.83867,4.52275,6.6668,6.03907,8.44464,6.12437,6.17391,4.67901,6.72946,6.452369999999998,11.9885,8.8943,0
7.356210000000001,9.15738,13.2067,9.59696,4.98904,10.6524,6.850060000000001,3.904830000000001,8.34733,9.01807,8.03731,4.88047,6.63811,7.6071300000000015,8.51218,7.178539999999999,7.58708,5.8165,7.2313399999999985,10.0194,5.36437,5.96997,5.15038,7.04149,11.4519,4.89608,4.51975,6.40486,6.4972,4.42044,3.53575,5.57099,8.932789999999997,3.39265,10.2517,6.5471900000000005,5.27795,4.45368,4.0664099999999985,3.39265,7.46639,6.80157,5.67959,9.57442,7.01144,7.33409,8.84832,4.4431400000000005,4.70091,6.5895899999999985,6.4303,8.87504,6.34088,7.29422,10.2092,3.11721,9.30851,8.310960000000001,4.960369999999998,5.30051,4.37507,5.69616,6.25526,9.04062,7.8628,5.90992,3.42891,5.43047,7.76763,3.82963,8.2597,9.66677,5.74195,6.22393,5.829,8.33772,5.1463800000000015,5.6988900000000005,5.11302,7.308210000000001,5.84886,3.99625,7.33487,4.09339,8.01903,6.48569,6.06205,4.68688,7.536860000000001,7.04196,9.56821,9.13868,0
8.26473,9.30297,13.182,9.76064,5.26287,10.6315,6.61689,6.02539,9.71534,9.26059,8.44425,4.91204,6.37441,8.011289999999999,9.15544,7.37166,7.49302,5.50274,7.994489999999999,8.89023,4.802,8.182269999999999,5.6440199999999985,7.1339,12.3052,5.584980000000002,5.01047,6.443980000000002,6.36833,4.58921,3.8253,5.87723,8.889380000000003,3.66171,10.5025,6.37755,5.36401,4.30743,4.0636199999999985,3.43421,7.22467,7.65711,5.64153,11.34,6.241219999999998,7.15355,7.80928,4.45592,4.37,6.8517899999999985,6.67557,9.81544,8.1907,7.53145,11.3882,3.5364800000000005,8.3271,7.99247,5.79531,5.418819999999998,4.8202099999999986,4.95803,6.2451300000000005,9.50895,8.17125,5.86471,3.28166,4.7093099999999986,7.95954,4.08281,7.8673600000000015,9.22519,5.55906,5.5842,5.7763800000000005,9.09842,5.10113,5.90624,5.0955,7.17368,5.5063,4.5175800000000015,6.50009,5.02334,9.25315,5.83651,5.7111800000000015,4.67844,6.63952,7.0765600000000015,9.96502,9.12343,0
9.63213178663482,10.0347387725301,13.499893814283302,9.87663616776867,8.45486584288553,9.59187895314813,7.72098263037351,10.197682069590199,6.68297146648718,10.302863627475599,8.13450030631413,5.08081745092529,11.864071929913301,7.17804261524248,7.2289357339355815,7.91472065109381,7.871018789067159,6.33754883753652,5.3675639341103,7.1581446602038,6.51682369639727,9.22457171310378,4.54729605617988,7.7977579945442415,9.88869182807927,4.76697870199865,4.76239725220036,7.37866448688584,6.62925842304312,6.45550957834815,4.77407925564827,6.267605758808321,9.63572382124317,4.20782066779957,9.551773404075249,6.84180098952378,6.48640646581594,5.873047172808,4.9298225106866695,4.7290202614109695,7.84028594062932,7.69172893576375,7.36656266607136,7.80264802440204,6.06820666236305,9.71325096033768,6.34615742465599,6.36343255691598,5.9695223737136605,6.42392888587477,5.79673518912593,6.770947599748349,8.97713358301441,7.1127428523059,5.89226982254248,3.9558518305674704,8.35798050553306,7.21840866393726,8.74596967921776,6.339320032896509,7.1621211702467695,4.81223000568598,7.37502785323789,11.246729282093801,7.97599320842268,6.892439397627901,4.34921593138177,5.7889017412472406,8.8439843812356,6.29617537255963,6.4172467365512,5.61372811968595,7.8432315129236,7.677276050155928,5.61028612072482,6.0846256205747,3.8940296400283914,5.5124293821905805,4.73256702573466,7.97309043472814,6.1150626653861915,4.37491133567553,7.19901566552043,5.027217725817589,10.295202676181999,7.39947354335281,8.20040452507438,8.163234230003741,6.47105256577741,7.11500965279996,11.326865981991697,7.883860098603789,0
10.3638,8.56755,12.1939,8.9871,6.05959,10.9262,6.43794,7.16931,8.04472,10.324000000000002,8.05832,6.32615,7.5129,6.43795,6.67438,6.42633,6.26796,7.8405,9.93716,8.89654,6.6215600000000014,7.52343,5.67927,6.81733,10.371,5.64804,5.3185699999999985,6.87038,4.95815,6.3072300000000014,3.56535,5.9471300000000005,8.155619999999999,3.35405,8.66075,5.49494,5.18832,3.56607,3.58627,3.1855,8.03204,7.369669999999998,8.57265,9.73335,6.79378,8.13233,9.64303,4.93208,3.21711,7.362260000000001,4.77809,10.0498,8.153780000000001,7.653810000000001,11.8098,3.3241,7.0953800000000005,7.8974199999999986,8.96499,4.73804,6.22132,6.17637,6.47121,11.3176,6.15552,6.11174,3.4624300000000003,5.25006,6.60348,3.80499,5.99396,7.47738,4.24413,7.934660000000001,5.8036,7.962089999999999,4.11468,6.38999,4.2622800000000005,7.28442,5.50555,3.60949,7.63063,4.21471,10.1868,6.74362,7.0998899999999985,6.97116,6.97662,5.18648,9.98597,9.29354,0
9.51834,8.49209,13.747,10.0889,5.44062,10.1704,6.77278,3.77135,8.53658,9.96494,8.39645,5.79143,4.84392,9.02614,8.57461,8.38061,8.26112,4.04073,11.6702,9.64611,5.0350199999999985,4.3747099999999985,3.44551,6.1757,9.12924,6.67143,4.23105,7.68543,7.25983,5.0776,4.23738,6.54415,7.97305,5.99456,7.27193,6.40257,4.6595900000000015,3.70713,4.00942,3.40545,7.53091,7.92651,6.76394,8.555480000000001,6.045730000000002,8.81465,9.93863,4.06325,4.131,6.35123,7.393110000000001,8.166260000000001,8.89715,7.58705,13.5855,3.36536,7.8049,8.710519999999999,5.5193400000000015,4.93444,3.67694,4.5317300000000005,6.89999,12.0652,7.93531,5.73975,3.3154,4.70953,7.678889999999999,5.22097,8.3217,6.29135,5.1291699999999985,6.05869,4.9848300000000005,9.68086,4.7794,4.47525,5.71954,7.54276,5.75712,4.02226,6.837389999999999,7.943230000000002,9.1795,6.18274,5.17566,4.76201,6.32184,5.21141,13.0591,8.752189999999999,0
9.14676,8.515089999999999,13.1684,9.45424,6.44671,8.25803,6.30612,3.79706,8.68615,9.5468,8.89208,7.419869999999999,7.07218,9.60001,8.19154,9.43862,6.94608,3.94997,9.85472,8.54562,6.22184,7.398060000000001,3.79706,6.00001,9.83483,7.01784,3.97677,6.29365,4.28164,6.997539999999999,3.24525,5.92546,8.04542,3.87696,9.1389,5.63138,4.41471,3.03401,4.03889,3.49502,10.1098,4.94257,6.07247,7.56999,6.09212,8.63317,9.97693,4.22433,4.00483,9.45279,7.2214,8.60727,8.711969999999999,7.64018,12.423,3.09217,10.4204,10.2377,6.0103800000000005,5.90175,5.2472699999999985,7.52447,6.7246,11.4929,7.9409800000000015,6.0673900000000005,5.44255,4.0357699999999985,6.26318,7.94832,7.522,6.94924,4.55577,7.93162,5.68607,8.0924,4.24783,5.20135,6.26467,8.40225,5.791930000000002,3.87144,7.32367,7.0164100000000005,10.6568,4.4515,7.41208,5.01764,6.78707,6.91395,11.4727,8.15174,0
8.739548049691251,9.680295670319671,13.515975524050699,10.0641825269358,9.672788407598269,10.6630607256605,7.64381179017887,8.82549220129262,7.946829397697001,9.50213359236634,8.43550701924109,5.19825714695722,5.61498943236812,8.893963296982369,8.84647819961755,7.2316732624903395,7.97763089950225,6.322177920393009,9.2150361197315,11.1549954057518,5.80761591672974,6.5771951111439515,4.67385841601304,6.983066079418499,9.788667362056481,6.51244394130656,4.06982792583671,6.2088081045128884,6.852936169237549,5.322620050011049,4.48377983455617,6.04042210858521,11.2055437283308,4.22323513069091,10.3864193493504,7.06768914969409,6.2600772178126505,5.46301627259729,4.65325308048947,4.35314182159307,8.04999151544043,7.1641051474212505,6.26934777917805,8.49153238976529,6.5934308122908485,9.30211012623967,10.293179463250901,6.38372202780645,5.38821844829962,8.09148204968588,6.99354995061593,8.01494930079015,9.12231313149451,10.589808346199401,11.882033227453102,3.72188370082003,10.158974440805599,8.224131765559349,8.81094404765528,5.75085580717728,7.71398411088948,5.55520085645479,8.34907914773191,11.639627746166198,8.38036882232513,6.9070803875410585,4.17488351533029,5.84125631685199,8.17615208015717,5.22742746446979,6.95634402454881,7.711358487435429,5.22607771721061,6.4642822167547,4.76668707120853,5.46061047950989,3.84008474330094,5.81746238537638,5.2736940211195895,7.58895890856087,6.577416336416639,4.09162893132971,8.03313435563519,5.74519559476799,9.36999416765236,7.08886754875723,8.21751808961378,7.97776639259293,7.1903530568404905,6.21816970036093,11.1166750243119,9.593215584894962,0
8.86871,8.63017,13.2915,9.37224,5.096019999999998,10.5753,6.74649,6.13614,9.73398,9.16863,7.292489999999999,5.3440400000000015,4.90448,8.14373,8.147219999999999,7.438039999999999,7.89832,4.63191,8.52369,10.2022,5.29281,6.44316,4.29019,6.8006199999999986,10.6734,5.28284,4.66822,7.586089999999999,6.41005,4.08591,3.93447,5.57527,8.66325,3.43312,10.2527,7.1819,5.59437,4.47634,4.02231,3.61218,7.42448,7.16034,5.69795,9.65509,6.8978100000000016,8.327739999999999,11.1105,3.78566,4.8579,7.0517,6.2364,9.54564,7.37835,8.263119999999999,11.5911,3.82565,9.26693,7.5085,5.67805,5.650919999999998,5.86969,4.90367,5.40329,11.1039,7.334810000000001,6.1738,3.3650300000000004,4.29469,7.2347,4.2274699999999985,7.7412899999999985,8.90062,5.15399,6.15439,5.84511,8.66468,5.04625,5.86505,5.24371,7.13227,6.11336,4.59201,7.83742,5.24719,9.49227,6.37598,5.43152,5.1326800000000015,7.018960000000001,6.4951300000000005,11.5045,8.64296,0
7.79737,8.32948,13.5733,10.133,4.54546,10.2364,7.12258,3.07642,7.47173,10.3087,7.800089999999999,5.04291,4.22927,8.85774,9.17981,7.70972,7.676719999999999,4.34491,12.2988,10.1848,5.27338,4.04548,4.17949,6.48477,9.90028,7.105810000000001,4.85303,4.648630000000002,7.61725,4.49837,3.62878,8.22568,7.49218,5.8526,8.37902,6.60095,5.52731,4.05786,4.20558,3.4189199999999995,7.42342,7.277189999999999,7.36211,7.85,7.12621,9.1958,8.7295,4.80485,4.8303699999999985,6.32465,7.01144,7.123660000000001,8.55866,7.36712,13.4318,3.39577,8.99078,7.82143,4.96275,5.53434,4.01745,5.18152,6.5949300000000015,11.7855,7.685460000000001,5.97923,3.74386,4.951980000000002,7.46663,4.13236,8.61074,8.77781,4.21591,5.45895,4.42211,8.33718,6.10018,5.60047,5.31714,7.097339999999999,5.9165,3.6369,6.69878,7.21957,8.44742,6.49814,4.76117,4.99478,7.17467,5.24331,12.6268,8.84884,0
9.13659,8.6202,13.1611,9.36486,7.0994199999999985,7.8961,6.70592,6.8998,8.18103,9.26649,8.5426,7.7222,7.07533,9.40208,8.42034,9.16909,6.61189,4.69169,8.98517,7.4413300000000016,6.40169,9.06694,3.00897,6.594530000000002,10.4026,7.24287,3.85658,6.94083,4.58406,7.03917,3.47326,5.60644,8.151760000000001,4.91086,10.1722,5.72275,4.81686,3.45632,3.9136,3.26838,10.1375,5.28592,5.78758,7.91535,6.21749,8.53731,8.38686,4.77918,3.9672,9.6374,7.07131,9.17887,8.86443,8.43622,11.2694,3.4309800000000004,10.6853,11.0121,6.32055,5.44075,5.71119,5.46806,4.78941,11.5639,7.6532,6.33481,5.9446900000000005,4.76636,6.03319,7.610060000000002,7.46965,7.15676,5.47472,7.828869999999998,6.006469999999998,8.07427,4.20338,5.54711,5.35792,8.279869999999999,5.56829,3.8119,8.00314,5.81222,10.79,5.1327,7.395869999999999,5.920730000000002,7.9417300000000015,6.73022,11.3511,8.02924,0
11.1218,9.02222,13.6391,10.5093,5.32435,10.2916,6.8319100000000015,5.43387,8.74372,9.39128,8.59115,6.62943,6.895639999999998,8.430539999999999,8.29695,7.562310000000001,8.415189999999999,4.41277,8.31878,9.41355,5.52295,8.212,3.77723,7.012339999999999,10.4757,4.31475,4.5094699999999985,6.1783199999999985,5.73941,5.08145,3.73895,4.97013,8.82887,3.15286,10.8649,6.777989999999999,5.17351,3.47761,3.88102,3.21074,7.52226,7.30341,5.87142,9.73796,6.68394,9.30552,10.9828,4.14428,4.03917,7.1307,6.8819300000000005,8.45917,9.47678,7.7122600000000014,10.970999999999998,3.56481,9.31368,8.09281,7.46472,4.82613,5.07226,5.058680000000002,6.1356,12.0879,7.357080000000002,5.75062,3.64828,4.37662,8.16591,4.1083,7.0678899999999985,7.57141,4.31499,7.160539999999999,4.82231,8.286589999999999,4.8928400000000005,5.21482,5.4870800000000015,6.17962,6.09435,3.96476,7.73031,7.20703,10.2137,6.11561,5.15217,5.25126,6.99938,6.4896,12.573,8.65974,0
7.67687,9.02085,12.9422,10.0858,4.8755,10.8565,6.53567,4.81048,8.15645,9.21734,8.3008,4.835369999999998,6.29985,8.1339,8.427489999999999,7.102589999999998,8.08355,5.32552,7.4679600000000015,9.59329,5.03125,6.57488,4.47714,6.8883,11.1879,5.0573,4.9574099999999985,6.6261800000000015,5.94764,4.12021,3.54937,6.59151,8.60069,3.25491,8.79828,6.22265,5.9957,4.40956,4.07245,3.631380000000001,7.66546,7.062939999999998,5.67765,9.2294,7.02475,7.15445,9.57463,4.34379,4.96102,6.54249,6.39075,9.18925,7.11112,7.84991,10.3308,3.27865,8.89887,8.6138,5.1310400000000005,5.32602,4.67655,5.30846,6.22909,8.932089999999997,8.39598,5.8411800000000005,3.4083,5.28304,7.5944,4.4444300000000005,7.8121800000000015,9.41656,5.67312,5.64506,5.0019300000000015,8.92469,4.73345,5.52325,5.58288,7.668260000000001,5.99184,4.42932,6.7232699999999985,4.87057,7.79445,5.66194,5.5934300000000015,4.9138,7.33683,6.17071,9.22191,9.05039,0
7.290389999999999,8.75122,13.4268,9.64352,5.27501,9.41458,6.30251,3.50252,7.641310000000002,9.57333,7.5323699999999985,5.59428,5.05642,8.77917,8.635819999999999,7.63265,7.509639999999999,3.73692,12.8732,10.2046,4.00548,4.59896,4.19832,6.19796,9.03246,7.8325,3.74962,7.38363,6.78308,4.93737,4.01095,8.148610000000001,7.51807,4.88247,6.43675,7.19676,5.60521,3.24172,4.14684,3.37983,7.59502,7.752639999999999,7.14617,6.8369399999999985,4.8901900000000005,9.30977,9.67214,3.29708,4.88908,6.66147,6.69469,6.63363,9.26834,7.15216,13.9997,3.3522800000000004,9.53632,7.87027,4.02604,4.89472,3.901580000000001,4.54991,7.3597899999999985,11.9775,7.5971,5.0804300000000016,3.6753,4.22766,7.3445399999999985,4.42525,8.33817,7.68197,4.79566,5.62553,4.68469,9.67332,5.14899,4.92638,5.38317,7.3049300000000015,4.81309,4.31501,6.59771,7.4835600000000015,9.44651,6.339930000000002,5.219519999999998,4.3620800000000015,6.48276,5.6782900000000005,12.7824,8.276539999999999,1
8.52321,7.98608,12.7697,8.8282,5.80244,8.24567,6.47261,6.610410000000001,8.73386,9.34317,9.09134,7.711,5.98198,9.12691,7.7387,8.89532,6.82365,3.99882,10.1771,6.9318399999999984,6.14117,9.08311,3.60954,6.8693,9.93969,6.64469,4.38874,5.22294,5.40396,7.302789999999999,3.1735,5.72855,9.03375,5.60018,10.6531,5.89047,4.01313,3.82841,4.00319,2.79846,10.1459,5.469519999999998,6.2541699999999985,7.36322,6.9180899999999985,8.89898,8.41563,3.89092,3.71013,10.0694,6.67966,9.53362,9.48745,8.120280000000001,11.4641,3.16937,10.1983,9.36893,5.66357,5.75605,5.11134,5.37246,5.87087,11.3626,8.271230000000001,5.44069,5.71068,4.9466800000000015,5.83121,8.13889,7.600519999999999,7.06756,4.546869999999998,8.30686,7.1200899999999985,7.34888,3.84491,5.77787,6.14848,8.42031,5.75013,3.78229,8.02588,6.593839999999998,11.1308,5.1793,7.477119999999998,5.83988,7.65817,7.66247,11.4751,8.44099,0
9.70422870459941,9.32054432627392,13.444112889939499,9.716299167353393,9.36346339920336,10.4183454739711,7.612654911203308,9.32951330186475,7.191928070921861,9.8790366649198,7.79018378719852,5.34057060386047,5.477445299951731,8.902344084637571,7.9244614432007,7.64769932451674,7.447342481491951,6.15754867181224,4.66587662066939,11.258372199558199,6.3260811814577815,8.26770688560304,4.68624891211831,7.78961073047898,8.10705068221456,4.810077208493481,4.9884104233353606,6.96407573829562,6.26541526951838,5.05498656375676,4.70354377690906,5.53801875595165,10.7372394515526,4.16225008496836,6.467088383545492,6.9492875876648785,5.83504301535426,5.49839309308257,4.51192313781503,4.44308632427337,8.40216715990875,6.3359662740996505,5.70672550494913,8.630898231271269,6.54263804339908,8.995540549776711,11.0249202035442,6.455217966303262,5.89229184056012,8.19810599096633,6.52433828735711,7.12981351510567,8.831798326293619,10.1249846164709,5.146940974745871,3.7094897865311496,9.74497133257106,9.0076792210811,8.64572895018055,6.22916621856508,7.97384538725264,6.15606333172715,7.916934027593781,11.204851330717599,8.96244851876036,6.69344092515796,4.13550241529796,5.5532383057678,7.52368060015177,5.5453358448128,6.83928637921966,7.8974053667465185,5.9711998362738,7.06987781632737,4.92863097387066,5.43763901035192,3.71933986659666,5.61524525920355,5.1898822407616905,8.012517947400779,6.42008068030777,4.2055334491497005,7.99235250591622,4.26909497929973,10.3042743751669,7.50890493344234,8.26068163045901,8.16658926062044,6.74588428105066,6.1736563421415696,11.390300065333,9.27648604702463,0
8.24112553135248,9.400077683800893,13.3351538941905,9.910833426863901,10.3131383440925,10.187988346179099,8.011135933783981,8.93291807183915,7.4834044154951505,9.163663194068741,8.05341634193762,5.3478903525203485,5.333859603598071,8.40080441864126,8.792922695233349,6.94521551858722,8.552585616855671,6.22060461319959,6.822886331186039,11.0369723174914,6.0542698708802805,7.39352116900432,4.514904645863889,7.11579099254744,9.303887091141199,5.66300542013947,4.51696831813139,6.3098913779627,6.54323924097324,5.2285140637105,4.45346122865334,5.5362390495133695,11.1731454034932,4.05602529141299,9.853977788356461,7.51458815298648,5.590470608461501,5.25966655132446,4.60845856038504,4.23086253113045,8.20572457371548,6.67669380171777,5.3275937544192,8.490357100996231,7.17078378739859,9.50882296737845,10.2381224719697,6.97361359585124,5.53334518902521,7.95372943762185,6.58846426539683,8.03118535202392,8.36342493013325,9.902510822017993,10.6482744308865,3.74646258861813,10.368531459340499,8.651728784620671,8.19869253858457,5.69094973961725,7.740513833536849,6.020634925652058,7.404142983404879,11.265182093405599,8.31628425721686,6.56771659563559,4.79920843836203,5.79770169863265,8.46664664522258,5.53205268812409,6.3426384412411,7.65648732719597,5.7548161210448,6.68566907957307,4.88319632989292,5.62826265205948,3.7794403162846297,5.588445674641651,5.33692202633161,7.867712646928481,6.69813701283445,4.039895993714509,8.13622465007885,4.8952687238204815,9.24991686772743,6.96432684814108,8.02466638816111,8.16260532948555,7.5597146532499515,5.88697453350096,11.0253384214069,8.79469204900042,0
