STMN1,SDCBP,CST3,SOX4,TGFBI,TSPAN7,S100A13,LYN,DBN1,CD93,SIRPA,SMARCD1,SSBP2,MPO,P2RX4,JADE3,BCHE,CTSG,EREG,ADAM28,NPY,RHAG,PF4,APMAP,CCR2,MMP8,NAALADL1,S100A11P1,PSMA6,THY1,SLC1A5,CES1P1,SPP1,SEC31B,GABPAP,IRX5,DNTT,ATP6V0A1,ZNF423,TRAF3IP2,ABCC6,ADA,ENAH,LPAR6,DPPA4,CD244,ARPP21,VRTN,ASTE1,SEMA4C,target
6.74586,11.1152,11.6067,8.71924,10.7311,4.63019,6.11789,10.1694,5.92633,9.56999,7.8182,7.58642,8.00044,4.93147,8.36217,4.37488,3.12302,4.99139,3.71245,7.89438,4.31998,3.25308,10.621,9.596,8.93064,4.00224,6.17837,9.859,10.6678,5.50426,6.36293,6.54535,3.83788,7.19627,6.0864,4.02485,5.01551,7.71975,3.53482,7.49014,4.99694,8.54911,4.13825,9.29798,4.3753,8.45978,4.42086,5.7181,6.23754,8.13591,0
9.67545223000414,10.2121113817234,7.09877567369413,11.7654799218004,6.68867189851863,8.20989857628975,9.42475568821299,8.28593855004401,8.27791938001578,6.61601896433435,5.99742177136694,8.16982862926549,7.40505901777403,6.00687418430105,7.75189610339779,5.53410455627461,4.06200719459748,7.23082770126842,4.18514186388457,5.62708712857137,11.3485057765403,4.57462236435331,6.9100054709731,8.78154774573382,5.71866041938678,5.70716093794989,5.42865926881524,7.03036713636195,11.8835779922802,6.62782996015008,8.13241505985066,6.35383990814679,4.86400838096545,8.23128384371973,7.57354443496929,5.56232954416071,10.668496940244,7.88334766485793,6.62334141878258,9.4816210370708,6.04083919393229,9.66244602752837,5.58616606935602,7.69913564089571,4.58189496820223,6.96716634044493,7.44300929922018,7.12845035751042,6.65633348532079,7.11331139400565,1
8.75202,6.77046,7.22079,11.5749,4.63686,7.0791,9.78194,8.13424,9.26381,7.02792,6.94232,7.90535,10.4401,8.90837,7.13861,6.24076,2.79234,6.17876,4.14533,3.49922,4.20345,4.04002,6.66077,7.995,4.89751,3.92218,6.08458,5.10072,12.1468,5.38709,7.08383,5.28848,7.62771,8.21377,6.57839,4.60154,13.1237,7.64358,9.51545,10.0369,4.20395,11.2922,7.62199,11.5831,3.46169,5.56019,4.17132,5.99666,5.5012,5.73143,1
7.01613,12.0001,10.8478,9.3942,11.7185,4.26691,6.23664,11.2293,6.02088,11.3067,9.60663,6.73192,8.56207,4.81986,8.75212,4.42167,2.77108,6.02968,6.19189,6.54307,4.68712,3.0561,11.3396,10.0495,10.2092,4.05601,6.12629,9.16752,11.7856,5.37751,5.78775,9.32367,3.96946,5.40825,6.90352,4.05296,5.06023,7.39548,3.45194,7.74154,4.50116,8.80024,4.06507,9.99193,3.31164,9.2908,4.07592,5.81574,7.37501,7.23055,0
10.2254483725688,9.01673300405858,7.49483514981722,11.0079799012861,6.29030939448181,9.14724692739613,7.74718017024961,6.67940912995205,9.21518053316837,8.61765735663371,6.04931841881157,7.854940768686,10.1668067472468,6.23852016459722,7.16929049991806,6.55312661584529,4.19416358975413,6.69811177924637,3.96816833171263,4.91072151386338,10.3832822327682,4.59469835295202,7.04460250816371,8.80159114865382,6.03388378673192,6.61811084697366,5.4474600714705,6.74078513634571,12.2594342788162,6.55932340316628,7.46011507370749,6.28742451818454,4.82682270906011,7.70282821207575,6.8761559162026,5.15093567453879,12.1260894090289,7.89577693961649,9.1081455508848,10.2792685156105,5.95006474322674,9.96155382942359,6.40883776905377,8.97250809795298,4.54420095322631,6.85329520506378,5.48998879963245,6.20304255720927,7.08786963759584,7.38964074590748,1
9.02666,10.2424,5.18297,11.1649,5.45902,3.63809,8.53769,10.3204,9.50652,4.85332,4.73396,7.76342,10.9071,4.39336,7.4384,5.79982,2.76337,5.11669,3.90648,3.90885,9.68487,3.8434,6.87187,9.32008,3.70944,4.53277,4.96353,5.43824,12.1078,5.89724,8.22838,5.33165,5.49373,7.23608,8.49803,4.66985,12.2976,6.18119,11.001,9.81097,3.99094,10.5976,6.20626,7.0231,3.11647,4.28933,8.75477,6.47783,6.79202,7.74635,1
9.71092,8.71356,5.28012,12.589,5.34692,9.45417,7.19809,9.49682,7.03942,9.13769,6.31544,7.68117,10.2847,10.124,9.09789,6.78354,2.71063,11.1988,5.56467,5.20572,4.51271,5.00624,6.37599,9.48496,3.56062,10.6838,4.85489,7.07183,12.0008,5.7274,7.20387,5.45265,4.23568,8.72286,7.0853,4.56037,12.079,7.07114,3.73681,8.86898,4.09056,11.0864,3.62869,12.2707,3.59224,8.74218,4.66331,6.55932,7.10039,5.92593,1
7.29323,11.8201,10.4968,9.18171,11.2089,3.97889,6.55179,11.0771,6.54927,10.7111,8.83745,6.62527,8.64182,4.7959,8.27518,4.5829,2.62004,5.9241,4.23794,7.2687,4.96481,3.13096,11.379,9.74186,10.7925,4.49599,5.59495,8.74867,11.7744,5.35739,5.76976,8.09529,4.0173,5.19965,6.49038,3.988,5.34802,7.23281,3.81226,7.85045,4.08762,8.89294,4.41929,10.5994,3.52925,9.22959,4.42505,5.83779,7.49515,7.44527,0
7.43507,12.0845,10.7906,9.49951,11.5389,4.18802,6.42273,11.3322,6.28831,11.0723,9.04013,6.63209,8.37572,4.63786,8.27248,4.16456,2.75706,5.94519,7.97528,6.96421,4.5303,3.18816,11.1855,9.91221,9.87336,4.27436,5.45238,8.96183,11.7205,5.26913,5.81014,9.21081,3.50143,4.3053,6.61919,3.91897,5.47242,7.33605,3.84846,7.60843,4.62395,8.90215,3.85063,9.7587,3.8679,9.59132,4.37992,6.05063,7.42625,7.22018,0
8.87410459251444,9.09217164311683,7.1730313844783,11.6068356358621,7.11682744588665,8.32966681397123,8.07619477151445,7.40115519543496,8.69976240942445,8.6353772598227,6.29080624725062,7.83688211398423,8.93441870767441,9.47670242963778,7.11015127171382,5.38152918373591,3.88230143076704,7.89866080536905,4.01633358851912,5.37294255249645,10.2114765336715,4.59350122543334,8.01316563669088,8.54069497259334,5.68388975304844,5.42143584341016,5.86786014311055,6.76576763072317,12.6413309060323,7.51763193089193,8.60675395046351,6.89954343070925,4.61041202371412,7.6017767231573,6.05882961560669,5.32629948355614,11.4747074182227,8.14867332750494,6.1251870860811,11.2727938268688,6.31598852993598,9.35012781134745,5.20148195594827,6.97491619647458,4.4584809047722,7.47201145347319,5.40988590919878,7.09579771432105,6.57914741783395,6.77586266060023,1
8.17819,7.78965,5.97939,9.80481,4.45622,5.54755,7.90865,6.33142,7.90822,3.7786,5.43676,8.23083,9.07598,5.61892,6.73604,6.02119,2.93121,6.17581,4.55557,5.20057,9.72528,3.72754,6.22103,7.4363,3.9767,4.0772,4.28307,6.51364,11.5105,5.97554,6.69265,5.33265,4.90619,7.74648,7.91674,4.54239,10.7183,7.58066,7.62854,8.38385,4.43517,9.38251,4.70085,8.28997,4.17946,6.1553,6.20105,6.06796,6.4111,5.57247,1
10.0374,9.58004,7.12379,10.9698,6.75219,8.88699,10.8164,8.23579,9.02438,8.94862,7.90748,7.32107,9.94989,6.29357,6.65009,7.95032,3.21492,7.39355,4.14445,4.89129,12.1163,3.75403,6.44117,8.88351,4.76442,4.93238,4.70417,6.07783,12.8953,5.74333,7.45911,5.5308,5.94374,8.51321,7.22214,4.46207,13.1588,7.24637,9.0751,9.60368,4.8129,11.5251,7.20988,5.91201,3.23609,5.17898,7.78341,6.33923,6.22878,5.89293,1
7.04034,12.0657,10.6093,9.90249,11.7264,4.00708,6.39314,11.2899,5.99557,10.8221,9.47193,6.44097,8.17139,5.02477,8.32089,4.23421,2.75832,5.70998,11.1639,6.40845,4.79303,3.05109,10.477,9.97501,8.61246,3.9656,5.67544,8.97103,11.6466,5.52073,5.6553,8.87788,3.75303,4.84948,6.32401,4.19526,5.25973,7.26413,3.8594,7.132,4.56934,8.73731,3.95832,9.17031,3.20028,8.93323,4.36509,6.3328,6.92987,7.24077,0
10.3471,10.7686,7.31583,12.2411,6.45018,10.1024,6.39822,9.70576,9.56764,6.78033,6.07638,8.17829,10.1887,10.7988,8.16912,7.27533,3.02895,11.4762,8.06958,4.11789,4.30239,8.25995,8.59803,10.281,4.18931,11.865,4.59163,8.03161,12.3871,5.88202,7.20014,5.57576,5.22316,7.6742,5.89517,6.38499,11.2583,7.44877,4.39968,5.93414,4.29891,11.6146,6.93432,4.28376,3.11799,9.20898,8.01472,5.84674,5.41637,6.98986,1
7.33299,12.2095,9.81791,6.45564,9.76855,4.24254,5.85345,10.7752,5.2746,10.2609,8.9224,6.94363,7.86223,5.6652,7.78919,4.59789,3.00641,6.24347,3.5134,7.56114,4.45724,3.68641,11.3755,10.4949,9.24374,6.00818,5.47864,10.0958,11.1685,5.46159,6.99167,6.95924,5.25333,6.70767,5.96943,4.14223,4.67432,8.27322,3.46614,7.54826,4.65702,8.68106,3.91507,9.45399,3.60929,7.93522,4.72755,6.42647,7.58461,7.84043,0
8.26747,11.2528,10.3155,11.2089,9.30028,4.87972,7.08349,10.3274,7.10467,9.75314,8.58833,7.22716,8.95187,11.4133,8.19602,5.97723,2.88604,11.7408,7.41023,7.98952,4.92786,6.48232,11.2243,10.1685,8.45498,11.6313,5.61957,8.98681,11.3878,5.08816,6.40661,8.31882,7.74038,7.195,6.11614,3.85755,8.58014,7.74283,6.79733,8.95039,4.40119,8.23692,4.56209,9.90379,4.2224,6.57809,4.57032,4.4782,6.06588,6.89486,1
9.69223,10.1851,7.06687,12.6582,6.04991,8.54086,10.0077,9.06406,10.2669,9.32403,7.24019,7.99396,10.4001,7.46336,7.70704,7.90962,2.72428,9.23543,3.76726,4.44928,12.1501,4.01175,5.8532,8.89885,3.95242,7.89206,4.97828,5.95451,13.4234,6.28547,7.84157,5.34825,6.32409,8.149,6.53894,4.39115,13.4291,6.73522,8.56196,10.5687,4.24727,11.6863,7.38883,4.87482,3.06669,5.43379,8.89255,6.50451,6.34793,5.93196,1
9.71772,10.4161,7.98866,10.6394,7.07514,4.96761,6.75506,9.88514,8.95308,6.8318,6.97301,8.26437,8.64954,10.4279,7.01384,4.88494,3.43699,11.8608,8.80179,6.57274,3.72089,6.71076,6.81705,8.80686,4.59036,10.3863,4.88494,8.0638,12.3202,5.61575,6.17942,6.06552,5.08702,6.91176,6.84274,5.23286,5.12895,7.0254,4.1354,7.86569,4.14512,8.8175,4.3668,6.53765,4.44605,6.51554,3.87817,6.12279,6.19986,7.31808,1
10.0571,8.66199,4.39644,9.78423,6.04563,9.41488,9.90592,8.44798,6.82768,5.1011,5.81868,7.50725,10.1998,7.77843,5.4386,9.11519,3.32336,5.15038,4.20674,4.3265,4.52235,4.05638,6.92954,9.36995,4.93983,4.67623,4.69134,6.05242,13.3852,5.17523,4.9839,4.6652,4.42347,7.97062,6.43739,4.13769,13.511,6.05768,9.95655,9.84037,4.37915,11.6213,9.75613,11.0347,3.27359,5.6295,4.98903,5.80145,6.02305,6.46812,1
8.38892,11.3033,9.55962,9.12502,9.23621,5.37496,6.78022,8.79733,6.06973,8.5964,7.77686,6.76385,7.60001,12.7885,8.10303,5.19582,2.62429,13.3658,9.63228,6.48448,4.91306,10.7315,10.947,10.7958,4.53317,12.5472,5.87062,8.96032,11.7909,5.59191,8.01858,7.36557,4.54068,6.14137,6.61655,4.12174,9.00433,8.37418,4.05006,8.23017,4.84686,8.42923,4.02334,6.37092,5.12367,6.75905,4.48815,6.39027,6.00774,6.8511,0
9.96683,9.7927,8.45556,11.7872,6.18554,8.95853,10.4872,8.92572,9.59491,7.57215,5.63666,7.5445,10.369,4.76019,8.17789,6.39721,3.04989,4.81271,3.76859,5.2843,12.3517,3.78129,4.89207,9.5924,4.33897,4.00505,4.81271,5.29317,12.9219,6.35031,7.60586,5.29176,4.22895,7.74118,7.14506,3.83329,13.3396,6.85836,8.64044,10.1226,3.93834,10.9177,5.86042,10.9476,3.51214,4.91473,8.06123,6.4828,6.00249,6.35388,1
9.70410378232961,9.43779959349633,7.43929481447314,11.4595127880646,6.36937074404067,5.83797537006521,7.56653405499877,6.56266286517737,9.09650763082793,6.9479925796032,6.23252485946269,8.15239484769704,9.61356223519577,8.75926578970972,7.25183252654674,5.86918795362178,3.94985195664504,9.0599272827817,3.90422763685003,5.26323186245443,6.49634856275943,4.64572324038125,7.32244687806426,9.22266338171821,5.73102752670682,7.38340538892264,5.35554468129758,6.39611466764079,11.9823656250767,6.47723607996937,8.08725794977669,6.35025065132979,4.53346511297049,7.58384372083816,6.75547441399231,5.23528474767736,11.4803823620596,8.67931509199331,9.31273751212869,10.5921652400034,6.02406522526785,10.833250908395,6.03445787286643,7.03605397998851,4.31484042124096,6.72506951940481,4.79480652985146,6.68759088828344,7.0199365195592,8.71335601634037,1
10.2631,9.51616,8.02962,12.737,5.60454,4.09273,8.11287,10.2725,10.6061,4.99161,4.79625,8.60333,10.9309,7.3252,6.98948,7.94895,3.17948,8.7015,4.25208,4.34027,9.98577,3.84862,5.18275,8.27888,3.57316,6.84993,4.51696,6.1605,12.2424,5.83466,7.02876,4.52939,5.74162,7.29207,7.20383,6.38913,11.6885,6.52789,7.32357,10.7044,4.38285,11.3459,6.6841,9.84312,3.17456,5.17287,9.62252,6.67657,5.87821,5.86124,1
9.72758004132078,8.40164744349006,7.39820038425288,11.0786568688386,7.10182541806296,6.27397249407849,6.65586145862327,7.76530905202612,8.98798124328913,7.38592546891438,5.60240719152192,7.83598806997247,9.01358068521562,5.57917607168362,7.72249832549453,6.2566024843812,4.12731008278364,7.08349238042297,4.28714375641088,5.6926119350428,7.41876880361019,5.1889093693787,7.36590004755554,7.93635180578731,6.25944243508566,6.36779028633584,5.26438662763466,7.22283859885056,11.6998780174607,6.45407591273022,7.69067685586776,6.31579621899608,5.46338154311465,8.2077800224191,6.31599476431617,5.45544606922641,8.32659409631869,8.10329628970861,5.66025924333242,9.33576468316981,6.0189395562484,10.6268642185619,5.46729235265017,6.44011641708636,4.81556508264705,7.57529741929725,6.62890077266798,6.64511343790604,6.85520595824659,7.26199984063536,1
7.08316,11.4442,11.3524,8.12019,10.8576,4.18231,6.50462,9.92647,5.87052,10.323,8.15194,7.14775,7.98136,5.16983,8.32568,4.74019,2.75375,4.77975,4.19346,7.93742,4.46345,2.82229,11.9355,9.77525,10.6406,4.24297,6.41674,9.11216,11.3612,5.45894,6.45776,8.60923,3.76983,7.16595,6.11483,3.90106,4.65635,7.45821,3.66894,7.54223,4.71639,9.02684,3.61611,10.0792,3.38302,8.77882,4.47073,6.10256,7.76433,7.95679,0
8.91022,11.2512,10.0317,9.85006,9.18977,3.97386,6.72604,10.0685,6.71653,9.4431,8.13748,7.5526,8.34372,11.5919,7.39243,4.87248,2.91229,13.0895,8.43382,7.39996,5.22303,8.13275,10.6429,10.6269,7.76169,11.579,5.49339,9.57596,11.7821,5.57161,6.21631,7.67428,4.38067,7.0209,6.0075,3.8302,10.4648,7.79538,4.10096,7.19103,5.10724,9.43925,3.8866,7.83826,4.3349,7.56868,5.84784,6.54708,6.92902,7.58669,0
8.67702398174416,8.89992342533485,5.84304631607165,10.462004173741,6.73691655736675,6.09415374738537,8.09706534936253,7.95183413079659,6.65668555893941,9.82779731336568,6.48495490870473,7.52516046382511,6.99019862944785,6.1040297810592,7.85417685691115,5.61200109329274,4.04782125666951,7.14276430956697,4.21332482966516,5.080810426396,7.19668605037669,4.90559662610143,6.90035565080957,8.60103043096633,5.65551917738868,5.65885081042566,5.57384243819519,8.06476601181361,11.7700416944649,6.54936469831881,8.66648272857288,6.57595837356401,4.70750301853997,7.384622779398,5.82102566291788,5.69769889978274,8.13234098301792,8.13794924975305,5.66977163029847,10.4991772781151,5.85142540222077,9.31019758478591,4.90190705258589,7.85739228100432,4.46996363656991,7.26220513195349,6.84042622001558,7.08690365339503,7.18119578918545,6.69718869362428,1
7.77083,9.53268,6.8076,10.8065,6.12488,8.38232,8.73312,7.84396,7.55009,6.01762,5.30748,7.95473,9.1932,6.05333,6.38052,6.98122,3.07452,5.03708,4.59027,6.22251,6.55074,8.24465,6.28745,8.13148,4.62313,4.64915,4.97616,6.334,11.5488,5.97553,6.2511,5.52036,4.6421,7.44686,6.53028,4.34221,11.8002,7.40447,8.49656,8.69691,4.76269,10.343,7.89599,10.1079,3.50353,5.34624,8.43323,5.66465,6.09974,6.20106,1
8.95073,7.64956,5.47425,11.1849,6.18672,5.27927,10.2054,6.02759,9.09613,4.69669,5.49319,7.54387,10.4199,6.03517,6.94998,5.98143,3.23216,6.09305,3.79005,4.25854,9.50362,4.41585,6.23352,7.71907,5.19144,4.58742,5.36613,6.83055,12.524,5.94424,7.35443,6.15249,4.61243,9.27264,7.18029,4.46405,13.5735,7.72455,8.99701,9.55365,4.89597,9.82922,7.02245,11.2064,3.24331,4.75283,4.65129,6.92846,5.71974,6.33729,1
10.4993,10.6859,5.73429,12.279,5.05639,10.6538,9.64115,7.81125,8.61226,9.42683,8.08412,7.2354,10.2495,4.79596,6.68017,8.78441,2.78267,5.34043,3.14049,3.93497,12.1281,3.09492,5.26703,8.71381,4.05174,4.03343,4.73293,5.32594,13.1495,5.43376,7.3467,4.96898,4.40821,7.03219,6.61006,4.09308,13.8186,6.82466,7.76058,10.7268,4.22265,10.4309,7.37712,10.4271,2.98118,5.35183,10.529,6.03068,6.15072,5.87488,1
9.28458080303464,8.83934995744126,9.43055925713754,10.5837495247599,6.96016170308986,6.20673820989758,7.62793556912097,5.44921383282951,7.77656729625631,6.25655110416426,6.39581087486905,7.18489461920184,9.90685295958511,5.56103299237758,6.61984865270463,7.13132942632192,3.95127100557211,7.39306441791476,4.02630382779576,5.47041029987164,7.39584684613047,5.18714743380609,7.45226707157093,8.92776443854855,6.23841591322747,5.54990692809715,5.10732148994028,7.08547314241281,11.6388198925732,6.63345941264419,7.73276874512269,6.32281245011479,5.01494707153284,7.65299163345443,6.28016307455533,5.57980172369763,11.8695930640146,8.64754643317002,5.97006716237029,10.9763798668205,6.36646347582752,10.8167699584447,5.30219549915671,6.58499677398196,4.54217093195718,7.30340036004242,5.84125975999044,6.62801483246969,6.6495458205885,7.10941133700181,1
9.43786210819786,9.6365386303394,6.26683909417606,11.1794361806291,7.24044005432265,8.01823326106959,8.0365789128671,7.85257324890401,8.28191277710313,8.00802602171325,6.16795882470996,7.76467445603179,8.79106773345604,6.91744406530035,7.6410848495842,6.73785362996613,4.27417567660024,6.46004152480043,4.32245294557887,5.53926962017807,9.19154203593675,5.25316353362603,7.06096090656297,8.88781382082002,5.86695190701959,6.24859960260466,4.98912244108539,6.9975112374107,12.2380510745518,6.61197207773809,8.17815793639326,6.30897321181534,5.2705276739862,8.10216557107696,6.75047925393179,5.65620725630026,11.9302438397921,8.16771747877205,7.27405110508749,10.6608302582776,6.21209704130137,9.79905640791611,5.92998224567333,7.7841174924358,4.65772326469015,7.19561452640421,4.73476516210226,6.34842581933422,6.56970263420046,7.22817137068972,1
9.27836,10.0045,4.49079,10.1886,5.49725,5.36785,7.761,9.40847,6.89314,5.66702,6.63583,8.28267,8.27505,9.18186,6.0514,5.5505,3.20753,9.75107,4.48854,4.833,11.1753,5.54978,5.14712,10.4714,4.80934,6.84391,4.53861,5.12409,10.9961,6.30671,6.74283,6.17884,4.2089,6.75609,5.72119,4.78644,12.2579,7.88912,4.93553,9.02192,4.52471,9.83131,6.5744,8.00529,3.48977,6.03339,5.44404,7.41765,5.27339,6.72265,1
9.76653312713447,8.51379143538866,6.23969472844567,11.0738297710022,6.70414966686305,6.16567732187197,8.78911017568222,5.70676734970321,7.91339420427007,7.22287288815055,6.18815818402919,6.82735205807641,8.10011647946083,10.1512949804934,7.66293896172214,5.4484598141756,4.16276108944022,10.6538037442233,4.6075508863925,4.74072332762713,10.0035245036704,7.07122682047669,8.80730435432556,8.43469483155387,6.53753405997181,7.28132290000075,5.9625673691445,7.47241867070604,11.8309091986286,6.441500589999,8.33090153337176,6.58055615682978,5.23301276225004,8.00036523374041,7.68256560502772,5.36754515749499,11.7486218295241,8.98429700583167,7.38675898726498,9.74325619382364,6.10719842501375,8.53380585408708,5.30466678676268,9.92453901384848,5.26457466462829,7.44885236178755,5.30379206135832,6.41567284454495,7.07095089625928,7.2246754115907,1
9.92828,9.17911,5.56534,10.75,5.30763,3.75373,7.74344,8.15191,6.14578,7.54897,5.52995,7.71978,9.04683,4.93429,7.9054,5.89087,2.89085,7.61845,3.13693,4.22419,6.07832,3.01347,4.9376,8.83947,3.46017,4.35775,4.9533,5.75472,13.067,5.76941,7.75393,5.24611,4.00855,7.46919,6.47243,5.53722,12.358,6.41723,6.80129,9.6322,4.32328,10.9062,4.29279,8.70696,3.42068,4.84206,5.59454,6.76548,5.11832,5.84211,1
9.8521783322824,8.66412433555537,6.85961170022171,11.3416677020055,6.54593879416776,8.32717056244456,8.517304374157,7.77726719931275,7.58498675777335,8.82475335903201,6.03726529376974,7.51491839304967,10.1307314790379,5.71083633870521,7.33352079155746,5.96246653948834,4.3860798800733,7.14822980198498,4.24436222353942,5.44421845645043,7.36707437686288,5.04251841581931,7.27629635021945,8.74358924977425,6.21983390717023,5.96988231863682,5.38369110240728,6.75350591904062,12.504879481092,6.65238760549953,7.76392403552638,6.57314282159845,4.589489629707,8.19888636544593,7.29605665456564,5.5265136198353,12.0205989255389,7.94383749907469,7.26225950255521,10.8845580930872,6.05742677534364,9.88320708182868,4.97955301490131,6.77278182024045,4.7259527766748,7.39950579339169,5.06820339550067,6.64522706193274,7.18499992437423,7.01070301411292,1
9.32339,8.47148,5.65578,11.7913,5.61117,5.39094,9.05379,8.27095,8.59564,8.92019,6.38768,7.84344,8.96931,7.31395,7.03747,6.57713,2.88635,5.60194,4.73351,4.44803,4.53959,6.05889,6.32021,7.21645,4.87123,4.61256,3.91071,5.4865,12.0283,5.26299,8.20209,4.47199,7.877,8.0305,6.77232,5.05584,12.3522,7.10198,8.05656,8.9166,3.79511,10.3184,7.21915,12.0988,3.24978,4.8729,4.35452,5.88909,5.02125,5.63915,1
6.65512,9.82061,5.57638,11.2142,6.44225,6.5161,7.51864,7.48821,7.60427,6.15504,4.72434,8.69539,7.67673,5.12858,7.42395,4.04168,3.00723,5.71998,5.58978,7.10134,4.91706,3.13544,6.46141,8.17466,3.56165,4.43132,4.77862,7.00563,9.05079,6.4726,7.15869,4.9362,3.96691,7.64651,6.13932,6.24183,4.55761,6.15037,3.58907,7.70833,4.41817,8.00688,4.16034,8.21357,3.89109,5.71856,5.14301,7.26066,7.05093,5.89414,1
6.96343,12.0835,10.6977,9.52331,11.8139,3.99043,6.3866,11.1506,6.48015,11.1922,9.25252,6.62259,8.5836,5.08404,8.39749,4.30627,2.92251,6.08148,5.62808,7.07324,4.90879,2.96075,11.2503,9.83459,10.152,9.16991,5.1857,9.06406,11.5849,5.38866,5.76274,8.91246,3.68672,5.21051,6.51195,3.73469,5.43521,7.33501,3.84635,7.65697,4.29122,8.42004,4.00592,10.264,3.38316,9.05067,4.37614,5.93404,7.03602,7.4496,0
9.76104063299254,9.83707906029331,5.73928662834852,10.8682188022918,6.51638925194875,8.05202112203356,8.5364717939475,7.23097235453728,7.03090637784671,7.05370751371027,6.24767778437234,7.84171032181126,9.01874524172726,6.64973333405266,7.48700398430325,6.18329045835239,4.07059733581907,8.05467379468723,3.92669986362537,5.35178535032738,10.1088502516905,4.87806827215818,7.59283152226102,8.42512199257093,5.7763496054437,8.36522586041361,5.29965124895991,7.19919840972745,12.433935400743,6.62172631661082,7.40616634810631,6.11475636499738,4.74935601328052,7.618966487684,7.31757140469242,5.46642009066152,11.4118907134944,7.85262725641817,8.79185428521203,9.62213366963251,6.230429300779,8.98041958406693,5.38769963773913,5.10452114295249,4.44833654006889,6.6229066607013,7.86978662474534,6.51000011211686,6.6913036260446,6.62176635885931,1
9.27993816240795,9.04616332134543,6.26065997779386,10.945432346519,7.17587521245302,7.09579704015749,7.29390333681023,6.52971819974518,8.05182236590677,6.88753499892613,5.95238615068376,7.30480821251387,6.64705825934865,5.71513257047577,7.83078002102622,5.38198962140086,4.14052754943323,7.03278012507059,4.38387405669374,5.69291747623446,11.2648066996461,4.94634960475526,7.71216628712786,7.34271927865397,5.87545708498114,5.71227747550003,5.79914578441564,7.12383300309289,9.56343076893689,7.37266618783155,9.27184443699146,6.14554605428603,5.6316958658922,7.66612724931764,5.86805511173053,6.30922171786855,6.3462505394592,8.48779423786637,6.57898206018569,8.33954572859083,6.39056579078753,7.56119717668988,4.84151554758606,8.55182854951176,4.81155879791852,6.85358397000997,5.15415525550915,7.24616248725552,6.55689343542136,7.45992952269549,1
8.58316,9.7492,5.05295,12.0353,5.50506,6.59303,6.11416,6.15471,7.86314,4.94077,5.52383,6.9612,5.74904,5.69444,6.24179,5.25271,3.53271,7.83461,5.61181,4.99158,5.00106,5.04507,7.46107,7.38866,3.92173,4.31298,3.91424,6.49171,11.148,6.18794,5.81776,6.39938,4.07135,7.75573,6.22897,5.98128,9.68067,7.46506,3.98386,6.46506,4.88804,10.454,4.95409,7.6237,3.37011,6.55562,5.09614,6.49366,5.25416,5.34443,1
8.88952526513125,8.99395632584339,6.22907000617723,9.28371042705635,7.03597359893459,8.96825266687831,6.69960683775955,6.3099711871938,8.28436380703316,7.29681541837776,6.76747513894379,7.71504906671077,8.09161796265528,9.56599669351973,7.34228777170743,5.33130199746331,4.67438697704745,9.25125209140086,4.58917593642198,5.42448644746368,7.42207207709254,6.07997204768635,7.9587866605727,8.7306263756745,5.67678521752457,9.39924996737282,5.64949800147006,7.85019272288353,11.0105513425152,6.57599208255442,7.91867092226706,6.51052266258891,6.22080076799554,7.77306750960477,6.00012305169951,6.70600942946516,10.0696921996533,8.29097847363879,7.64167727626695,9.97867704492469,6.06572543548369,8.21857126800467,5.69542801162659,7.99509500280376,4.55041235340123,7.10850198732334,5.87418770934476,6.63347167430523,6.81143444828233,7.12453966127931,1
7.28651,11.9806,10.2985,9.6582,11.5519,4.01549,6.49868,10.96,6.30709,10.8239,9.00664,6.60921,8.49827,5.52322,8.5435,3.98267,2.87628,6.11918,6.2645,7.31097,4.46445,2.95801,10.6189,9.74862,9.73038,5.35557,5.78664,8.91654,11.5612,5.12,5.70786,9.40803,3.82869,5.38407,6.83793,3.80563,5.61478,7.53285,3.37718,7.84197,3.79824,8.70206,3.98547,9.76254,3.38497,8.85514,4.26644,5.74974,7.54508,7.12192,0
10.0822,9.68546,7.76896,10.8899,5.19123,5.46374,6.72251,10.4522,8.21163,7.23418,7.82525,6.8191,9.71757,6.90864,6.88761,7.56754,3.19882,7.92567,8.52885,7.82553,4.37126,4.30726,6.39293,9.88861,3.70516,4.34022,6.18755,5.22579,11.0243,6.62264,6.35621,5.26693,4.8906,5.76416,5.3067,4.5025,6.41748,8.08537,4.77794,8.71942,4.50666,10.0918,5.03071,4.8068,6.13974,9.45508,4.73117,6.00248,7.26093,7.85445,0
10.2726,8.57921,6.5654,10.603,5.60493,9.46358,9.60122,8.96164,9.53371,5.96803,6.38954,8.07053,10.8158,7.14346,8.23918,6.83579,2.82619,5.07631,3.71708,4.92755,8.80623,3.22953,5.68414,8.86115,4.23076,4.37431,5.20793,4.88468,12.9792,6.04145,7.44595,5.57233,5.22864,5.48286,6.47648,5.18839,13.6437,6.54616,9.45945,10.4568,3.97432,11.4964,6.21582,11.609,3.43579,6.17603,9.33046,6.65739,6.13855,5.46137,1
