HSP90B1,MARCKSL1,RPL10P9,HADHB,RAB6A,MGAT1,CDIPT,SGTA,CTSC,NASP,SPEN,IER2,CPNE3,STT3A,RSRC2,UNC119B,CRIM1,HSPA1B,GCC2,JARID2,SH2B3,UTP14C,NRGN,P2RX4,ELL,GNG11,RUNX3,TRIM16,PTGS2,RRAD,MLH3,AOC3,MAFG,CSF2RB,HGD,ESR1,MLLT10,SCN1B,TCN1,ZC3H11B,SLC18A2,AMPD1,BMP6,ANXA11,GRB14,CLC,EGF,ITGA2B,CD70,CRTAM,NKX2-2,TAT,GNA13,CPNE1,ELK4,GLE1,VCY,IL11,ST8SIA4,GUCY1A2,ZNF124,RIT2,ASS1,AANAT,ABCB9,PROX1,ZFX,PAPOLB,BAZ1B,HIST1H3G,HIST1H2BI,EIF4G1,UBN1,NCKAP1L,SEPT5,BOLA2B,SF1,GZMH,HNF1A,DLGAP1,OPRM1,NPIPB13,DDX39B,SBF1,PDE8A,OSBPL8,DAZAP2,PKN2,NFATC2IP,RGPD5,SP3,CASP8,GRIK2,TRAF3IP3,PPBP,SLC5A12,MNX1,GLG1,RPL23,SP140L,PCM1,ASLP1,SCFD1,IGLV4-60,L3MBTL1,KIR3DL3,RPSAP44,COX7CP1,YWHAB,MLX,MKNK2,RUFY1,NRN1,PIGG,ZNF768,RASAL2,YIPF2,MSRA,FSBP,DCAF16,CRYZL1,LRRFIP1,ARSJ,AUNIP,ZC3HAV1,VSIG10,EDEM3,CALML5,CYP39A1,HAMP,HKDC1,ZNF692,B3GALT1,EXD3,ST6GALNAC5,LSG1,CDC14B,TAF1D,CCDC28B,DALRD3,AGAP10P,NPIPB15,EPS15L1,RPL26P37,ELF4,target
8.541089999999999,9.3555,13.3354,9.68491,5.37483,5.22025,10.7369,6.87022,10.0099,5.6572,9.28014,11.4864,8.098980000000001,5.62553,9.60118,8.38851,5.24474,5.39706,9.04355,4.92127,8.7276,7.560039999999999,9.96966,8.308760000000001,5.88886,9.68582,8.64322,5.1643300000000005,8.32667,4.9565800000000015,7.265339999999999,4.6698,6.6451600000000015,12.1818,5.33285,4.32455,6.64658,6.2725,7.268219999999999,8.31391,4.92853,3.44246,5.62536,8.71035,3.55411,10.6821,3.88988,6.40899,6.9887,6.0522800000000005,2.99414,3.95726,6.55583,8.50152,7.45362,7.36569,5.54701,6.216480000000002,9.27782,4.5431,4.16598,3.25767,5.0936,4.3383400000000005,5.50277,3.93815,5.97509,2.97397,6.6071800000000005,7.4358,5.84266,7.0336,10.6823,8.2014,6.90613,7.8780100000000015,8.12175,7.226939999999999,4.31329,4.97273,4.1737199999999985,8.2708,6.58787,6.44257,6.971139999999999,9.65158,11.0019,9.74444,7.02582,6.47877,8.301219999999999,8.19029,3.02257,7.66493,12.4406,3.99046,5.34999,7.933,6.01805,7.59912,5.91179,5.08974,4.77891,5.21323,4.31029,5.8311199999999985,7.1114,10.8011,11.015999999999998,8.32202,9.32187,8.79835,3.4517800000000003,8.32466,6.4652,3.34816,5.07123,7.3676,4.50522,6.32607,7.85341,8.85466,2.80893,4.71252,5.75045,5.2718300000000005,9.31269,4.39015,5.17106,6.04753,5.5956,7.12143,3.91482,5.57146,4.40865,6.873639999999999,4.75014,9.49763,6.0068199999999985,5.72734,4.81773,6.111669999999998,6.588989999999999,10.9711,8.67918,0
7.55425,8.83353,13.3302,9.66328,5.40388,5.64257,10.4269,6.939589999999999,9.01877,3.68938,8.50312,11.9609,8.451410000000001,6.64199,10.0142,8.60887,5.4163,6.43981,8.54702,4.52386,8.63335,7.74171,10.9533,7.84196,5.31876,10.0955,9.61492,5.52818,9.31879,4.56283,8.380139999999999,5.85115,6.880330000000002,11.9382,6.1050900000000015,4.47474,6.64113,6.55732,7.65888,7.00305,5.78406,4.0032,6.582889999999999,8.6387,3.84174,10.3733,3.8899,8.55326,5.9678900000000015,6.31951,3.53717,3.99212,5.8097400000000015,8.92442,7.6441,7.76912,6.1050900000000015,5.3876300000000015,9.47537,4.33626,3.95686,3.57528,5.25678,3.982580000000001,5.5493,3.94204,5.88327,3.73239,7.404,6.97757,6.27096,5.38712,9.76766,8.28437,6.3865,7.95016,7.955239999999999,9.81953,4.6257199999999985,5.00168,4.21926,8.547989999999999,5.54215,6.67673,6.55357,6.7263,10.1296,9.71958,5.34965,4.97627,8.49058,8.00022,2.96929,7.820130000000002,12.8431,3.63439,5.55955,9.0909,6.119,8.04389,5.31658,5.16477,4.75263,5.03835,4.40211,6.59687,6.45474,10.816,11.3661,7.8346399999999985,9.60196,9.67355,4.04969,8.092410000000001,5.80788,3.3656300000000003,4.86974,7.8183,4.52846,5.21582,7.14968,9.12429,3.04382,4.74296,5.51992,5.59285,9.17046,4.86054,4.53793,5.40422,5.59124,7.22135,3.92405,5.83867,4.52275,6.6668,6.03907,8.44464,6.12437,6.17391,4.67901,6.72946,6.452369999999998,11.9885,8.8943,0
7.356210000000001,9.15738,13.2067,9.59696,4.60745,4.98904,10.6524,6.850060000000001,8.20648,3.904830000000001,8.34733,11.3016,8.555060000000001,6.57998,9.01807,8.03731,4.88047,6.63811,7.6071300000000015,4.55247,8.51218,7.178539999999999,9.67838,7.58708,5.8165,7.2313399999999985,10.0194,5.36437,5.96997,4.83086,5.4206,5.15038,7.04149,11.4519,4.89608,4.51975,6.40486,6.4972,5.8021400000000005,6.2175400000000005,4.42044,3.53575,5.57099,8.932789999999997,3.39265,10.2517,3.5281300000000004,6.22011,6.5471900000000005,5.79023,3.29461,4.5297,4.91861,9.06787,7.457969999999999,7.4843199999999985,5.63686,6.34801,7.83772,4.36149,4.06513,3.2763400000000003,5.27795,4.45368,6.04874,4.0664099999999985,4.85055,3.39265,7.46639,6.80157,5.67959,6.00017,9.57442,6.613110000000002,7.01144,7.33409,7.71772,8.84832,4.4431400000000005,4.97551,4.70091,9.46338,5.92729,6.5895899999999985,6.4303,6.38131,9.80948,8.87504,6.25024,5.55166,6.34088,7.696989999999999,2.89911,7.29422,10.2092,3.11721,5.540780000000002,9.30851,6.36468,8.310960000000001,4.960369999999998,5.30051,4.37507,5.69616,4.561,6.25526,6.6402100000000015,9.04062,11.2745,7.14381,9.53356,8.79252,3.94691,7.8628,5.90992,3.42891,5.43047,7.76763,3.82963,5.3293599999999985,8.2597,9.66677,3.3612900000000003,5.74195,6.22393,5.829,8.33772,4.53021,5.1463800000000015,5.6988900000000005,5.11302,7.308210000000001,4.0364900000000015,5.84886,3.99625,7.33487,4.09339,8.01903,6.48569,6.06205,4.68688,7.536860000000001,7.04196,9.56821,9.13868,0
8.26473,9.30297,13.182,9.76064,5.19071,5.26287,10.6315,6.61689,9.2005,6.02539,9.71534,11.4048,7.9768,6.66657,9.26059,8.44425,4.91204,6.37441,8.011289999999999,5.20234,9.15544,7.37166,10.0522,7.49302,5.50274,7.994489999999999,8.89023,4.802,8.182269999999999,4.32788,6.3292199999999985,5.6440199999999985,7.1339,12.3052,5.584980000000002,5.01047,6.443980000000002,6.36833,6.66913,8.192219999999999,4.58921,3.8253,5.87723,8.889380000000003,3.66171,10.5025,3.76855,6.10722,6.37755,5.48914,3.23851,4.3036,5.875780000000002,8.77168,7.90348,7.23307,5.7194400000000005,5.88919,8.867510000000003,4.26103,3.88276,3.31267,5.36401,4.30743,5.36256,4.0636199999999985,5.1449,3.43421,7.22467,7.65711,5.64153,6.9345,11.34,8.06933,6.241219999999998,7.15355,8.25085,7.80928,4.45592,4.96085,4.37,8.604569999999999,7.1713,6.8517899999999985,6.67557,9.2816,11.2918,9.81544,7.2496,6.94543,8.1907,8.195,3.0794900000000003,7.53145,11.3882,3.5364800000000005,5.54473,8.3271,6.4378199999999985,7.99247,5.79531,5.418819999999998,4.8202099999999986,4.95803,4.37349,6.2451300000000005,6.72024,9.50895,11.2441,8.065380000000001,9.75168,8.9473,3.84222,8.17125,5.86471,3.28166,4.7093099999999986,7.95954,4.08281,5.74037,7.8673600000000015,9.22519,3.0811,5.55906,5.5842,5.7763800000000005,9.09842,4.67779,5.10113,5.90624,5.0955,7.17368,3.88721,5.5063,4.5175800000000015,6.50009,5.02334,9.25315,5.83651,5.7111800000000015,4.67844,6.63952,7.0765600000000015,9.96502,9.12343,0
9.63213178663482,10.0347387725301,13.499893814283302,9.87663616776867,6.1606262864947805,8.45486584288553,9.59187895314813,7.72098263037351,9.81441632729849,10.197682069590199,6.68297146648718,12.812225810523401,8.422299227849049,8.85732640321934,10.302863627475599,8.13450030631413,5.08081745092529,11.864071929913301,7.17804261524248,8.95354132291053,7.2289357339355815,7.91472065109381,7.799443185091901,7.871018789067159,6.33754883753652,5.3675639341103,7.1581446602038,6.51682369639727,9.22457171310378,6.62912806421602,5.7375276003282405,4.54729605617988,7.7977579945442415,9.88869182807927,4.76697870199865,4.76239725220036,7.37866448688584,6.62925842304312,6.42505098235113,8.43418945784422,6.45550957834815,4.77407925564827,6.267605758808321,9.63572382124317,4.20782066779957,9.551773404075249,4.752904889147411,8.50122009833608,6.84180098952378,4.13445527244694,4.57095154720742,5.05060124088224,5.80956035204255,8.65392106833482,4.34790762580293,7.99882922734679,6.80750658909858,4.6059362317338,5.73029933529692,6.19773030022741,6.588424510701951,4.19391119195912,6.48640646581594,5.873047172808,5.68665507486248,4.9298225106866695,6.23012998982347,4.7290202614109695,7.84028594062932,7.69172893576375,7.36656266607136,8.73877426453045,7.80264802440204,9.313096386232573,6.06820666236305,9.71325096033768,6.79912900197156,6.34615742465599,6.36343255691598,5.66106033578465,5.9695223737136605,8.30747490742775,5.2891457650889295,6.42392888587477,5.79673518912593,7.33425591526556,8.844229443753411,6.770947599748349,6.3134168621381415,8.047176191585539,8.97713358301441,7.76082435527186,6.0746017509787205,7.1127428523059,5.89226982254248,3.9558518305674704,6.00300333827003,8.35798050553306,6.6857036679922315,7.21840866393726,8.74596967921776,6.339320032896509,7.1621211702467695,4.81223000568598,7.255707216975749,7.37502785323789,7.65352126477044,11.246729282093801,8.43441275759478,7.7575108537694595,9.32704761419224,9.182299001837961,5.55112684839879,7.97599320842268,6.892439397627901,4.34921593138177,5.7889017412472406,8.8439843812356,6.29617537255963,5.65772852517411,6.4172467365512,5.61372811968595,4.6128514636259,7.8432315129236,7.677276050155928,5.61028612072482,6.0846256205747,4.738367081739289,3.8940296400283914,5.5124293821905805,4.73256702573466,7.97309043472814,4.6009973329235985,6.1150626653861915,4.37491133567553,7.19901566552043,5.027217725817589,10.295202676181999,7.39947354335281,8.20040452507438,8.163234230003741,6.47105256577741,7.11500965279996,11.326865981991697,7.883860098603789,0
10.3638,8.56755,12.1939,8.9871,9.6163,6.05959,10.9262,6.43794,8.30204,7.16931,8.04472,11.4018,7.3773,7.90245,10.324000000000002,8.05832,6.32615,7.5129,6.43795,4.25305,6.67438,6.42633,8.00946,6.26796,7.8405,9.93716,8.89654,6.6215600000000014,7.52343,5.27785,7.05501,5.67927,6.81733,10.371,5.64804,5.3185699999999985,6.87038,4.95815,4.65556,9.05405,6.3072300000000014,3.56535,5.9471300000000005,8.155619999999999,3.35405,8.66075,3.40701,4.59716,5.49494,6.44099,3.16183,3.02559,9.49519,8.5043,6.01968,8.23695,5.05394,4.29292,8.179969999999999,4.04558,4.24571,3.0611900000000003,5.18832,3.56607,5.2881,3.58627,7.90131,3.1855,8.03204,7.369669999999998,8.57265,7.45245,9.73335,7.466769999999999,6.79378,8.13233,9.01085,9.64303,4.93208,3.98898,3.21711,11.3772,7.50202,7.362260000000001,4.77809,8.46855,11.4069,10.0498,6.0896,6.56014,8.153780000000001,8.73784,2.6208,7.653810000000001,11.8098,3.3241,5.10458,7.0953800000000005,4.99558,7.8974199999999986,8.96499,4.73804,6.22132,6.17637,4.92802,6.47121,5.99254,11.3176,9.9313,8.79162,6.78684,7.06343,4.27398,6.15552,6.11174,3.4624300000000003,5.25006,6.60348,3.80499,6.373469999999998,5.99396,7.47738,2.97006,4.24413,7.934660000000001,5.8036,7.962089999999999,4.91032,4.11468,6.38999,4.2622800000000005,7.28442,3.60808,5.50555,3.60949,7.63063,4.21471,10.1868,6.74362,7.0998899999999985,6.97116,6.97662,5.18648,9.98597,9.29354,0
9.51834,8.49209,13.747,10.0889,6.12292,5.44062,10.1704,6.77278,8.984810000000003,3.77135,8.53658,10.7856,8.85847,6.644310000000001,9.96494,8.39645,5.79143,4.84392,9.02614,3.90543,8.57461,8.38061,11.75,8.26112,4.04073,11.6702,9.64611,5.0350199999999985,4.3747099999999985,4.41165,9.60654,3.44551,6.1757,9.12924,6.67143,4.23105,7.68543,7.25983,4.5913,6.73142,5.0776,4.23738,6.54415,7.97305,5.99456,7.27193,5.186719999999998,9.60495,6.40257,8.13007,3.21978,3.93942,6.9630600000000005,8.58194,8.90366,7.482539999999998,6.4049,5.99745,7.570639999999999,3.74785,4.41603,3.27373,4.6595900000000015,3.70713,5.17371,4.00942,5.78841,3.40545,7.53091,7.92651,6.76394,6.19148,8.555480000000001,8.562339999999999,6.045730000000002,8.81465,7.110410000000001,9.93863,4.06325,5.27908,4.131,7.898789999999999,5.75232,6.35123,7.393110000000001,6.50021,10.4676,8.166260000000001,6.4289,4.68087,8.89715,6.99815,3.05395,7.58705,13.5855,3.36536,5.02989,7.8049,4.76384,8.710519999999999,5.5193400000000015,4.93444,3.67694,4.5317300000000005,4.4078300000000015,6.89999,7.91747,12.0652,11.3292,8.10178,7.56638,10.0054,3.88756,7.93531,5.73975,3.3154,4.70953,7.678889999999999,5.22097,5.37065,8.3217,6.29135,3.05228,5.1291699999999985,6.05869,4.9848300000000005,9.68086,4.4358,4.7794,4.47525,5.71954,7.54276,3.67531,5.75712,4.02226,6.837389999999999,7.943230000000002,9.1795,6.18274,5.17566,4.76201,6.32184,5.21141,13.0591,8.752189999999999,0
9.14676,8.515089999999999,13.1684,9.45424,5.00989,6.44671,8.25803,6.30612,8.487,3.79706,8.68615,11.4145,8.8684,8.41099,9.5468,8.89208,7.419869999999999,7.07218,9.60001,4.06251,8.19154,9.43862,8.4022,6.94608,3.94997,9.85472,8.54562,6.22184,7.398060000000001,4.43849,8.29299,3.79706,6.00001,9.83483,7.01784,3.97677,6.29365,4.28164,5.81391,7.79801,6.997539999999999,3.24525,5.92546,8.04542,3.87696,9.1389,6.69082,6.09168,5.63138,9.47068,3.04371,3.75234,4.711119999999998,8.49053,10.0329,10.0447,4.51704,3.7758,8.11556,3.72341,5.90489,3.58659,4.41471,3.03401,4.61711,4.03889,4.67127,3.49502,10.1098,4.94257,6.07247,8.21464,7.56999,8.63312,6.09212,8.63317,7.26152,9.97693,4.22433,3.79706,4.00483,12.5013,6.33896,9.45279,7.2214,8.707980000000001,8.49813,8.60727,7.81775,7.03084,8.711969999999999,5.79582,3.13194,7.64018,12.423,3.09217,5.15457,10.4204,7.32218,10.2377,6.0103800000000005,5.90175,5.2472699999999985,7.52447,6.51185,6.7246,6.37753,11.4929,10.2798,6.8735800000000005,8.17218,7.4625,4.73784,7.9409800000000015,6.0673900000000005,5.44255,4.0357699999999985,6.26318,7.94832,6.67933,7.522,6.94924,3.25573,4.55577,7.93162,5.68607,8.0924,4.22441,4.24783,5.20135,6.26467,8.40225,3.82092,5.791930000000002,3.87144,7.32367,7.0164100000000005,10.6568,4.4515,7.41208,5.01764,6.78707,6.91395,11.4727,8.15174,0
8.739548049691251,9.680295670319671,13.515975524050699,10.0641825269358,6.98917382071645,9.672788407598269,10.6630607256605,7.64381179017887,10.279847723245,8.82549220129262,7.946829397697001,11.7563985012659,9.403005517591259,7.2424184117593216,9.50213359236634,8.43550701924109,5.19825714695722,5.61498943236812,8.893963296982369,8.724708124092631,8.84647819961755,7.2316732624903395,10.984002730566301,7.97763089950225,6.322177920393009,9.2150361197315,11.1549954057518,5.80761591672974,6.5771951111439515,5.71279404023112,8.3352372978498,4.67385841601304,6.983066079418499,9.788667362056481,6.51244394130656,4.06982792583671,6.2088081045128884,6.852936169237549,6.159108960372992,7.92193525511358,5.322620050011049,4.48377983455617,6.04042210858521,11.2055437283308,4.22323513069091,10.3864193493504,4.5742479856901,7.332426539774902,7.06768914969409,5.834734045979822,4.16282736720429,4.40392991175928,5.688648395241691,9.06756405313152,4.2072093838318505,7.536905108378988,6.44676183418428,4.66937380789697,5.15662692974541,5.6702415326246,6.1684194866681805,3.91262087442469,6.2600772178126505,5.46301627259729,5.40320343766464,4.65325308048947,5.87116920448496,4.35314182159307,8.04999151544043,7.1641051474212505,6.26934777917805,8.14619250256811,8.49153238976529,9.78123246992352,6.5934308122908485,9.30211012623967,7.752850250738879,10.293179463250901,6.38372202780645,5.705857144744249,5.38821844829962,10.1310689943027,5.96334760736374,8.09148204968588,6.99354995061593,9.57370680030759,9.98181272231519,8.01494930079015,6.56129388553348,8.09889724346734,9.12231313149451,9.053690236138399,5.72968369297911,10.589808346199401,11.882033227453102,3.72188370082003,5.45224758862872,10.158974440805599,6.14542878969667,8.224131765559349,8.81094404765528,5.75085580717728,7.71398411088948,5.55520085645479,7.364898337036902,8.34907914773191,7.19994438101608,11.639627746166198,10.4129552763758,7.86308550473505,11.366482224670401,9.7089222098026,4.619503731815089,8.38036882232513,6.9070803875410585,4.17488351533029,5.84125631685199,8.17615208015717,5.22742746446979,5.86395101990788,6.95634402454881,7.711358487435429,4.137252805116471,5.22607771721061,6.4642822167547,4.76668707120853,5.46061047950989,4.83512833979613,3.84008474330094,5.81746238537638,5.2736940211195895,7.58895890856087,4.56166723018643,6.577416336416639,4.09162893132971,8.03313435563519,5.74519559476799,9.36999416765236,7.08886754875723,8.21751808961378,7.97776639259293,7.1903530568404905,6.21816970036093,11.1166750243119,9.593215584894962,0
8.86871,8.63017,13.2915,9.37224,5.52359,5.096019999999998,10.5753,6.74649,9.11058,6.13614,9.73398,11.2469,8.17658,6.2619099999999985,9.16863,7.292489999999999,5.3440400000000015,4.90448,8.14373,4.34097,8.147219999999999,7.438039999999999,9.8864,7.89832,4.63191,8.52369,10.2022,5.29281,6.44316,5.24547,6.35775,4.29019,6.8006199999999986,10.6734,5.28284,4.66822,7.586089999999999,6.41005,5.93715,8.7492,4.08591,3.93447,5.57527,8.66325,3.43312,10.2527,3.26595,6.652589999999999,7.1819,6.41421,3.34706,4.54827,5.32479,9.02497,8.365110000000001,6.95415,5.9859,6.39265,7.79103,4.3996900000000005,4.08965,3.0411200000000003,5.59437,4.47634,5.65723,4.02231,4.75704,3.61218,7.42448,7.16034,5.69795,8.31819,9.65509,8.73938,6.8978100000000016,8.327739999999999,9.36108,11.1105,3.78566,5.3022,4.8579,9.11889,7.26571,7.0517,6.2364,9.54559,9.94699,9.54564,7.4577399999999985,6.73585,7.37835,6.8532,3.32435,8.263119999999999,11.5911,3.82565,5.90079,9.26693,6.04185,7.5085,5.67805,5.650919999999998,5.86969,4.90367,4.46209,5.40329,6.7828,11.1039,11.3548,7.49242,9.67716,8.39217,3.51519,7.334810000000001,6.1738,3.3650300000000004,4.29469,7.2347,4.2274699999999985,6.82123,7.7412899999999985,8.90062,2.89739,5.15399,6.15439,5.84511,8.66468,4.7129400000000015,5.04625,5.86505,5.24371,7.13227,3.69426,6.11336,4.59201,7.83742,5.24719,9.49227,6.37598,5.43152,5.1326800000000015,7.018960000000001,6.4951300000000005,11.5045,8.64296,0
7.79737,8.32948,13.5733,10.133,4.88103,4.54546,10.2364,7.12258,8.327539999999999,3.07642,7.47173,10.7479,7.3712300000000015,6.80593,10.3087,7.800089999999999,5.04291,4.22927,8.85774,3.86945,9.17981,7.70972,12.2772,7.676719999999999,4.34491,12.2988,10.1848,5.27338,4.04548,5.12669,10.6411,4.17949,6.48477,9.90028,7.105810000000001,4.85303,4.648630000000002,7.61725,4.69241,6.37091,4.49837,3.62878,8.22568,7.49218,5.8526,8.37902,5.2916,9.75486,6.60095,7.10425,4.11282,3.71911,5.55694,8.52534,7.85415,7.74638,6.19455,6.541930000000002,7.996180000000002,4.15834,4.15896,3.45949,5.52731,4.05786,6.05261,4.20558,5.27257,3.4189199999999995,7.42342,7.277189999999999,7.36211,5.59204,7.85,9.58382,7.12621,9.1958,5.40411,8.7295,4.80485,4.94726,4.8303699999999985,10.1584,4.58904,6.32465,7.01144,5.93634,10.2059,7.123660000000001,5.5528900000000005,5.26613,8.55866,6.861860000000001,3.1091900000000003,7.36712,13.4318,3.39577,5.65461,8.99078,4.32477,7.82143,4.96275,5.53434,4.01745,5.18152,4.7084199999999985,6.5949300000000015,7.33,11.7855,9.90555,7.57568,8.89653,9.56018,3.74619,7.685460000000001,5.97923,3.74386,4.951980000000002,7.46663,4.13236,4.41102,8.61074,8.77781,2.93633,4.21591,5.45895,4.42211,8.33718,4.85175,6.10018,5.60047,5.31714,7.097339999999999,3.82165,5.9165,3.6369,6.69878,7.21957,8.44742,6.49814,4.76117,4.99478,7.17467,5.24331,12.6268,8.84884,0
9.13659,8.6202,13.1611,9.36486,6.593160000000001,7.0994199999999985,7.8961,6.70592,8.22343,6.8998,8.18103,11.7609,9.14117,8.41963,9.26649,8.5426,7.7222,7.07533,9.40208,4.80636,8.42034,9.16909,7.93244,6.61189,4.69169,8.98517,7.4413300000000016,6.40169,9.06694,4.39082,8.12696,3.00897,6.594530000000002,10.4026,7.24287,3.85658,6.94083,4.58406,5.2619099999999985,8.21407,7.03917,3.47326,5.60644,8.151760000000001,4.91086,10.1722,5.56318,5.42393,5.72275,9.19115,3.16746,3.15554,5.2013300000000005,8.50243,9.73392,9.99093,4.87815,3.38741,8.33646,3.6673,4.8086699999999984,3.43407,4.81686,3.45632,4.66519,3.9136,4.98275,3.26838,10.1375,5.28592,5.78758,8.25446,7.91535,8.44433,6.21749,8.53731,7.64244,8.38686,4.77918,3.90681,3.9672,11.7697,6.37086,9.6374,7.07131,8.955739999999997,8.60137,9.17887,7.907999999999999,7.8829699999999985,8.86443,5.58663,2.83887,8.43622,11.2694,3.4309800000000004,5.18428,10.6853,7.0887699999999985,11.0121,6.32055,5.44075,5.71119,5.46806,6.25156,4.78941,6.48735,11.5639,10.2207,7.0853899999999985,8.46142,7.441039999999999,4.6357,7.6532,6.33481,5.9446900000000005,4.76636,6.03319,7.610060000000002,7.057760000000001,7.46965,7.15676,2.99521,5.47472,7.828869999999998,6.006469999999998,8.07427,4.04882,4.20338,5.54711,5.35792,8.279869999999999,2.92001,5.56829,3.8119,8.00314,5.81222,10.79,5.1327,7.395869999999999,5.920730000000002,7.9417300000000015,6.73022,11.3511,8.02924,0
11.1218,9.02222,13.6391,10.5093,6.13195,5.32435,10.2916,6.8319100000000015,9.32293,5.43387,8.74372,11.4637,8.72457,8.804860000000003,9.39128,8.59115,6.62943,6.895639999999998,8.430539999999999,4.43038,8.29695,7.562310000000001,7.8662100000000015,8.415189999999999,4.41277,8.31878,9.41355,5.52295,8.212,4.49981,6.73488,3.77723,7.012339999999999,10.4757,4.31475,4.5094699999999985,6.1783199999999985,5.73941,7.27642,7.9377,5.08145,3.73895,4.97013,8.82887,3.15286,10.8649,3.25697,4.96088,6.777989999999999,7.9642300000000015,3.23163,3.67309,4.49981,8.542119999999999,7.54056,7.99961,6.01914,5.42024,8.418330000000001,4.12026,4.31239,3.4412300000000005,5.17351,3.47761,5.41023,3.88102,5.24325,3.21074,7.52226,7.30341,5.87142,8.27881,9.73796,9.00568,6.68394,9.30552,9.13924,10.9828,4.14428,4.76564,4.03917,9.95953,8.13053,7.1307,6.8819300000000005,10.365,10.0851,8.45917,6.7926,8.21325,9.47678,7.63238,2.87052,7.7122600000000014,10.970999999999998,3.56481,5.47923,9.31368,6.15163,8.09281,7.46472,4.82613,5.07226,5.058680000000002,4.80131,6.1356,7.515039999999999,12.0879,11.9934,8.019219999999999,8.463610000000001,9.04482,3.97261,7.357080000000002,5.75062,3.64828,4.37662,8.16591,4.1083,8.3455,7.0678899999999985,7.57141,2.97497,4.31499,7.160539999999999,4.82231,8.286589999999999,4.9598900000000015,4.8928400000000005,5.21482,5.4870800000000015,6.17962,3.73487,6.09435,3.96476,7.73031,7.20703,10.2137,6.11561,5.15217,5.25126,6.99938,6.4896,12.573,8.65974,0
7.67687,9.02085,12.9422,10.0858,5.52208,4.8755,10.8565,6.53567,8.43106,4.81048,8.15645,11.0877,7.77107,6.2218300000000015,9.21734,8.3008,4.835369999999998,6.29985,8.1339,4.95616,8.427489999999999,7.102589999999998,9.91064,8.08355,5.32552,7.4679600000000015,9.59329,5.03125,6.57488,4.60087,6.03789,4.47714,6.8883,11.1879,5.0573,4.9574099999999985,6.6261800000000015,5.94764,6.35966,6.67961,4.12021,3.54937,6.59151,8.60069,3.25491,8.79828,3.82625,6.4953,6.22265,6.40407,3.31106,3.84522,4.69203,8.95456,8.38982,7.449089999999999,5.92054,6.13819,8.15887,4.78011,4.5735,3.16071,5.9957,4.40956,5.74517,4.07245,4.76115,3.631380000000001,7.66546,7.062939999999998,5.67765,6.17762,9.2294,7.5583,7.02475,7.15445,8.473469999999999,9.57463,4.34379,4.94963,4.96102,9.11389,5.58661,6.54249,6.39075,5.73482,10.2924,9.18925,6.4872,5.28776,7.11112,8.04502,3.01392,7.84991,10.3308,3.27865,5.24686,8.89887,6.43484,8.6138,5.1310400000000005,5.32602,4.67655,5.30846,4.38279,6.22909,6.6738,8.932089999999997,11.2885,7.66546,9.10581,8.580119999999999,4.03276,8.39598,5.8411800000000005,3.4083,5.28304,7.5944,4.4444300000000005,5.36105,7.8121800000000015,9.41656,2.9445900000000003,5.67312,5.64506,5.0019300000000015,8.92469,4.57416,4.73345,5.52325,5.58288,7.668260000000001,4.28791,5.99184,4.42932,6.7232699999999985,4.87057,7.79445,5.66194,5.5934300000000015,4.9138,7.33683,6.17071,9.22191,9.05039,0
7.290389999999999,8.75122,13.4268,9.64352,5.00006,5.27501,9.41458,6.30251,7.97763,3.50252,7.641310000000002,10.7618,7.7346,6.22701,9.57333,7.5323699999999985,5.59428,5.05642,8.77917,4.79196,8.635819999999999,7.63265,12.3209,7.509639999999999,3.73692,12.8732,10.2046,4.00548,4.59896,4.26742,10.9836,4.19832,6.19796,9.03246,7.8325,3.74962,7.38363,6.78308,4.471,6.978910000000001,4.93737,4.01095,8.148610000000001,7.51807,4.88247,6.43675,5.5116,9.65252,7.19676,7.39497,3.34316,3.85474,4.7016,8.76704,8.73214,7.76573,6.16049,6.2069,8.46912,4.34931,4.20466,3.17364,5.60521,3.24172,5.5995599999999985,4.14684,5.40316,3.37983,7.59502,7.752639999999999,7.14617,6.02948,6.8369399999999985,9.33386,4.8901900000000005,9.30977,7.2714,9.67214,3.29708,5.79865,4.88908,8.61805,5.5056699999999985,6.66147,6.69469,6.08511,9.65464,6.63363,5.69753,4.51959,9.26834,5.59411,3.01973,7.15216,13.9997,3.3522800000000004,5.983619999999998,9.53632,4.78166,7.87027,4.02604,4.89472,3.901580000000001,4.54991,4.213419999999998,7.3597899999999985,7.515789999999999,11.9775,11.5406,7.1732,9.05252,9.90847,4.23377,7.5971,5.0804300000000016,3.6753,4.22766,7.3445399999999985,4.42525,5.38167,8.33817,7.68197,3.30316,4.79566,5.62553,4.68469,9.67332,4.2519,5.14899,4.92638,5.38317,7.3049300000000015,3.7921,4.81309,4.31501,6.59771,7.4835600000000015,9.44651,6.339930000000002,5.219519999999998,4.3620800000000015,6.48276,5.6782900000000005,12.7824,8.276539999999999,1
